Pixel	ADC	VoltageV
1	3963	3.193626
2	3963	3.193626
3	3963	3.193626
4	3962	3.192821
5	3963	3.193626
6	3963	3.193626
7	3962	3.192821
8	3963	3.193626
9	3963	3.193626
10	3962	3.192821
11	3962	3.192821
12	3962	3.192821
13	3962	3.192821
14	3962	3.192821
15	3962	3.192821
16	3963	3.193626
17	3963	3.193626
18	3962	3.192821
19	3963	3.193626
20	3962	3.192821
21	3962	3.192821
22	3962	3.192821
23	3962	3.192821
24	3951	3.183956
25	3951	3.183956
26	3951	3.183956
27	3951	3.183956
28	3951	3.183956
29	3947	3.180733
30	3951	3.183956
31	3947	3.180733
32	3951	3.183956
33	3951	3.183956
34	3951	3.183956
35	3947	3.180733
36	3946	3.179927
37	2155	1.736630
38	1519	1.224103
39	1519	1.224103
40	1519	1.224103
41	1519	1.224103
42	1515	1.220879
43	1519	1.224103
44	1515	1.220879
45	1519	1.224103
46	1519	1.224103
47	1519	1.224103
48	1515	1.220879
49	1519	1.224103
50	1519	1.224103
51	1519	1.224103
52	1519	1.224103
53	1519	1.224103
54	1519	1.224103
55	1519	1.224103
56	1518	1.223297
57	1519	1.224103
58	1519	1.224103
59	1519	1.224103
60	1518	1.223297
61	1519	1.224103
62	1515	1.220879
63	1518	1.223297
64	1519	1.224103
65	1519	1.224103
66	1519	1.224103
67	1518	1.223297
68	1519	1.224103
69	1519	1.224103
70	1519	1.224103
71	1519	1.224103
72	1519	1.224103
73	1518	1.223297
74	1515	1.220879
75	1519	1.224103
76	1518	1.223297
77	1518	1.223297
78	1518	1.223297
79	1518	1.223297
80	1518	1.223297
81	1519	1.224103
82	1515	1.220879
83	1518	1.223297
84	1515	1.220879
85	1515	1.220879
86	1515	1.220879
87	1515	1.220879
88	1518	1.223297
89	1519	1.224103
90	1519	1.224103
91	1515	1.220879
92	1519	1.224103
93	1515	1.220879
94	1515	1.220879
95	1515	1.220879
96	1519	1.224103
97	1519	1.224103
98	1519	1.224103
99	1515	1.220879
100	1515	1.220879
101	1515	1.220879
102	1519	1.224103
103	1518	1.223297
104	1515	1.220879
105	1515	1.220879
106	1518	1.223297
107	1515	1.220879
108	1515	1.220879
109	1518	1.223297
110	1518	1.223297
111	1518	1.223297
112	1519	1.224103
113	1519	1.224103
114	1518	1.223297
115	1519	1.224103
116	1519	1.224103
117	1515	1.220879
118	1519	1.224103
119	1518	1.223297
120	1518	1.223297
121	1518	1.223297
122	1518	1.223297
123	1518	1.223297
124	1515	1.220879
125	1518	1.223297
126	1515	1.220879
127	1515	1.220879
128	1515	1.220879
129	1519	1.224103
130	1515	1.220879
131	1515	1.220879
132	1518	1.223297
133	1515	1.220879
134	1515	1.220879
135	1515	1.220879
136	1518	1.223297
137	1518	1.223297
138	1515	1.220879
139	1515	1.220879
140	1519	1.224103
141	1518	1.223297
142	1519	1.224103
143	1519	1.224103
144	1518	1.223297
145	1518	1.223297
146	1519	1.224103
147	1515	1.220879
148	1514	1.220073
149	1515	1.220879
150	1515	1.220879
151	1518	1.223297
152	1518	1.223297
153	1518	1.223297
154	1518	1.223297
155	1519	1.224103
156	1515	1.220879
157	1515	1.220879
158	1515	1.220879
159	1515	1.220879
160	1518	1.223297
161	1518	1.223297
162	1515	1.220879
163	1515	1.220879
164	1515	1.220879
165	1515	1.220879
166	1515	1.220879
167	1518	1.223297
168	1518	1.223297
169	1515	1.220879
170	1519	1.224103
171	1519	1.224103
172	1514	1.220073
173	1515	1.220879
174	1518	1.223297
175	1518	1.223297
176	1518	1.223297
177	1515	1.220879
178	1518	1.223297
179	1519	1.224103
180	1518	1.223297
181	1515	1.220879
182	1515	1.220879
183	1514	1.220073
184	1515	1.220879
185	1518	1.223297
186	1518	1.223297
187	1518	1.223297
188	1519	1.224103
189	1518	1.223297
190	1519	1.224103
191	1518	1.223297
192	1518	1.223297
193	1518	1.223297
194	1515	1.220879
195	1519	1.224103
196	1515	1.220879
197	1518	1.223297
198	1515	1.220879
199	1518	1.223297
200	1518	1.223297
201	1518	1.223297
202	1519	1.224103
203	1518	1.223297
204	1515	1.220879
205	1515	1.220879
206	1515	1.220879
207	1518	1.223297
208	1515	1.220879
209	1515	1.220879
210	1515	1.220879
211	1518	1.223297
212	1519	1.224103
213	1518	1.223297
214	1518	1.223297
215	1519	1.224103
216	1515	1.220879
217	1515	1.220879
218	1515	1.220879
219	1518	1.223297
220	1515	1.220879
221	1518	1.223297
222	1519	1.224103
223	1519	1.224103
224	1518	1.223297
225	1518	1.223297
226	1515	1.220879
227	1515	1.220879
228	1515	1.220879
229	1515	1.220879
230	1518	1.223297
231	1518	1.223297
232	1518	1.223297
233	1519	1.224103
234	1519	1.224103
235	1518	1.223297
236	1518	1.223297
237	1519	1.224103
238	1515	1.220879
239	1518	1.223297
240	1515	1.220879
241	1515	1.220879
242	1519	1.224103
243	1519	1.224103
244	1518	1.223297
245	1515	1.220879
246	1519	1.224103
247	1518	1.223297
248	1515	1.220879
249	1518	1.223297
250	1519	1.224103
251	1515	1.220879
252	1518	1.223297
253	1518	1.223297
254	1518	1.223297
255	1518	1.223297
256	1515	1.220879
257	1519	1.224103
258	1518	1.223297
259	1519	1.224103
260	1518	1.223297
261	1515	1.220879
262	1515	1.220879
263	1515	1.220879
264	1515	1.220879
265	1518	1.223297
266	1518	1.223297
267	1518	1.223297
268	1518	1.223297
269	1515	1.220879
270	1518	1.223297
271	1518	1.223297
272	1515	1.220879
273	1518	1.223297
274	1519	1.224103
275	1519	1.224103
276	1515	1.220879
277	1518	1.223297
278	1519	1.224103
279	1515	1.220879
280	1515	1.220879
281	1519	1.224103
282	1519	1.224103
283	1518	1.223297
284	1515	1.220879
285	1515	1.220879
286	1518	1.223297
287	1519	1.224103
288	1515	1.220879
289	1519	1.224103
290	1518	1.223297
291	1518	1.223297
292	1515	1.220879
293	1519	1.224103
294	1519	1.224103
295	1519	1.224103
296	1519	1.224103
297	1515	1.220879
298	1519	1.224103
299	1515	1.220879
300	1519	1.224103
301	1515	1.220879
302	1518	1.223297
303	1515	1.220879
304	1515	1.220879
305	1518	1.223297
306	1518	1.223297
307	1518	1.223297
308	1519	1.224103
309	1518	1.223297
310	1519	1.224103
311	1518	1.223297
312	1518	1.223297
313	1519	1.224103
314	1518	1.223297
315	1518	1.223297
316	1518	1.223297
317	1515	1.220879
318	1518	1.223297
319	1518	1.223297
320	1518	1.223297
321	1518	1.223297
322	1519	1.224103
323	1515	1.220879
324	1519	1.224103
325	1518	1.223297
326	1519	1.224103
327	1519	1.224103
328	1518	1.223297
