Pixel,MeanSmoothedNormalizedIntensity,StdSmoothedNormalizedIntensity,CVSmoothedNormalizedIntensity
21,0.7525428176472968,0.002288615347623463,0.0030411762546328565
22,0.7524795047325046,0.00226769574166939,0.0030136312383358837
23,0.7524162587997589,0.0022491554343009824,0.002989243531085832
24,0.7523687060114447,0.0022439094625806995,0.002982459855987905
25,0.752326943757585,0.0022324920987895577,0.0029674493480708196
26,0.7522860732073234,0.002224165032506642,0.0029565415494454883
27,0.7522437632542147,0.0022171891893800664,0.0029474344589956875
28,0.7522000655849238,0.0022114548345122014,0.002939982241017934
29,0.7521617460219473,0.0021989140990716,0.002923459097330161
30,0.7521216884582924,0.0021876412014604422,0.0029086266691028336
31,0.7520799506699908,0.0021775701546100056,0.0028953971617912645
32,0.752041070923155,0.002164253249811481,0.0028778391679523427
33,0.7520059350124508,0.002154299974539729,0.0028647379950585902
34,0.751957402493205,0.0021477602390489923,0.002856225940362892
35,0.7519131210011679,0.0021434885207444526,0.002850713015740981
36,0.7518615456692332,0.002138280627155483,0.0028439818999549922
37,0.7518098488962649,0.002133956820861563,0.0028384262642933366
38,0.7517602621566267,0.00212438955706572,0.002825887006811635
39,0.7517092449170457,0.002116120948501091,0.002815079051920685
40,0.7516434188867562,0.0021217372757867795,0.002822797649089034
41,0.7515749496554497,0.002127485320957618,0.0028307028087257795
42,0.751507399964977,0.0021338559438222136,0.002839434374061598
43,0.7514463347078545,0.0021309816589790997,0.0028358401133296864
44,0.7513891142070681,0.002125549875731516,0.0028288270824559166
45,0.7513310089526504,0.0021210463576075947,0.0028230518005164153
46,0.7512698428137503,0.0021191208550506045,0.0028207186476616798
47,0.7512080584201027,0.0021172829067240082,0.0028185039856693695
48,0.7511457115251672,0.002115481224465266,0.002816339349351909
49,0.751082857882402,0.002113666039272097,0.0028141582744031102
50,0.7510150727551859,0.0021144227224214277,0.0028154198219543353
51,0.7509427144549271,0.0021125472173882855,0.0028131935721910305
52,0.7508639039514668,0.0021200929805237087,0.0028235382861882038
53,0.7507858566646247,0.0021266453627707986,0.002832559169692469
54,0.7507075588139301,0.002107968607515592,0.0028079757327154763
55,0.7506167371751532,0.002099349667826368,0.0027968330092491577
56,0.750518822865873,0.002090558925295981,0.0027854850026454163
57,0.750416767333676,0.002062381658106079,0.0027483150002550944
58,0.7503176809104153,0.0020356738211962555,0.0027130825688743247
59,0.750233901961977,0.0020221771223649233,0.002695395552075985
60,0.7501545259372343,0.002006332209673095,0.002674558561339621
61,0.7500525533260272,0.0019936869073042965,0.0026580629563402016
62,0.7499543118109252,0.0019818891678486474,0.0026426798761419903
63,0.7498609287450434,0.0019704605350198087,0.00262776797601329
64,0.7497700954330606,0.0019665102947573746,0.002622817723373637
65,0.749698619270672,0.0019675721221201286,0.0026244841214116657
66,0.7496309503850821,0.0019704747539259224,0.0026285931136030313
67,0.7495659231274203,0.0019731307098200474,0.002632364477813422
68,0.7495035577720482,0.001975460986852305,0.002635692607950389
69,0.7494483550834093,0.001977023691895334,0.002637971887569628
70,0.7493955521099684,0.001978412182162933,0.002640010574645918
71,0.7493474135236294,0.0019805087637943517,0.0026429780473672107
72,0.7493161341252607,0.001988593928727195,0.0026538784341653696
73,0.7492873143503529,0.001996169044697667,0.0026640902714713454
74,0.7492676310803466,0.001988043506012421,0.002653315615871355
75,0.7492487624821543,0.001979484817072767,0.0026419594081343776
76,0.7492374703887166,0.001957909462812512,0.002613202809780345
77,0.7492266347034838,0.0019365779583264142,0.0025847692388736823
78,0.7492219204574624,0.0019139550803385092,0.002554590339761923
79,0.7492184463717181,0.0019162988956083586,0.002557730532248006
80,0.7492151446993434,0.0019173885694113442,0.0025591962241777472
81,0.749213197521939,0.001917048259834956,0.0025587486528209744
82,0.7492181807314969,0.001902950183630023,0.0025399145837225723
83,0.7492162644789013,0.0018883227294252283,0.0025203974058659873
84,0.74920797872458,0.0018863711681744199,0.002517820447381912
85,0.7492027945495557,0.0018876952558649432,0.002519605198482855
86,0.749193892255599,0.0018881884476654057,0.002520293434294605
87,0.749193950557925,0.001883753292115724,0.0025143733351195535
88,0.7491912762367645,0.0018665099877643412,0.00249136641998815
89,0.7491895349397264,0.0018495405725198614,0.0024687218470939537
90,0.7491887834362023,0.0018329565096162114,0.002446588296756445
91,0.749189078495583,0.0018168874839797173,0.002425138774884622
92,0.7491949573773409,0.001800595472723634,0.0024033737213433257
