Pixel,MeanSmoothedNormalizedIntensity,StdSmoothedNormalizedIntensity,CVSmoothedNormalizedIntensity
21,0.7198024564464427,0.0032618593953626608,0.004531603589498672
22,0.719727710219583,0.0032447738671011737,0.004508335334360295
23,0.7196606258705961,0.0032311360755377864,0.004489805276798323
24,0.7195925783249209,0.0032168110865252128,0.004470322767938154
25,0.719529747346859,0.003187663245744371,0.004430203556556662
26,0.7194656574531983,0.003158781255440658,0.004390454530689172
27,0.719400373120852,0.0031302141954368183,0.004351143413865
28,0.7193400529038175,0.003104430166238775,0.004315664272699502
29,0.7192792671056294,0.0030732716869888966,0.004272709957782743
30,0.7192200473262937,0.0030472065959511914,0.004236820994185585
31,0.7191622656013502,0.0030188316190277375,0.004197705807747638
32,0.7191128852586482,0.002993205451002036,0.004162358250506733
33,0.7190560857028998,0.0029707606697822976,0.004131472813943694
34,0.7189963435462993,0.0029509828039587446,0.004104308499544849
35,0.7189358471804194,0.0029303888266183123,0.0040760087817445015
36,0.7188664793329569,0.002906325764931225,0.00404292848322547
37,0.7187969196068555,0.002886729415936726,0.0040160570213845885
38,0.7187251566211023,0.0028640893780063296,0.003984957743055905
39,0.7186482821113618,0.002838221037125417,0.003949388188595998
40,0.7185747667712519,0.002817767110968691,0.003921327663131939
41,0.7184942614631143,0.0027939157220372725,0.0038885706844030304
42,0.7184133367416031,0.0027716204790623586,0.0038579747024647
43,0.7183421926723956,0.002770029942294418,0.0038561426163612627
44,0.7182680496062442,0.0027696894613690485,0.0038560666354119427
45,0.7181860640656839,0.0027572000540446277,0.0038391166189385424
46,0.7181099837038798,0.002743613283650269,0.003820603174877494
47,0.7180282783350393,0.002718769149061883,0.0037864374302446027
48,0.7179424040392715,0.0027154835922686285,0.0037823139808859816
49,0.7178466009539215,0.0027014950173897753,0.0037633319065659043
50,0.7177548244255572,0.00267969753254408,0.003733444125142217
51,0.7176557480807276,0.002663774740941793,0.003711772319898078
52,0.7175530520592222,0.0026502941580177903,0.003693516668087494
53,0.7174613470490355,0.0026321291833778936,0.0036686703669877264
54,0.7173698800015191,0.0026164005700103875,0.0036472127461008633
55,0.7172798090800659,0.002602473861579775,0.0036282547321630733
56,0.7171830749875133,0.0025929878960836063,0.003615517413219424
57,0.717084331592806,0.0025805348403033345,0.0035986490383514372
58,0.7169879686006257,0.0025693564665524543,0.0035835419547794794
59,0.7168909923686022,0.0025601929264221757,0.0035712443784002897
60,0.7167956781829481,0.0025512686052562464,0.0035592689561460846
61,0.7167011071255214,0.002548291644742512,0.003555584914557987
62,0.7166125481522692,0.0025511627156754152,0.00356003076174621
63,0.7165196758252026,0.00255823348237418,0.0035703604083557224
64,0.7164392716778006,0.0025621090070596835,0.003576170526023207
65,0.7163677084977959,0.0025612044757121867,0.0035752651122186465
66,0.7163035912137854,0.0025578940592919045,0.003570963611891881
67,0.7162415543107444,0.0025550784324703244,0.003567341795644815
68,0.7161816521331856,0.002552654191990981,0.0035642552198702146
69,0.7161249555354169,0.002554228053129061,0.0035667351533914507
70,0.7160704336690615,0.002555593403688281,0.0035689134525408593
71,0.716018141800553,0.002556704547643582,0.0035707259333042883
72,0.7159833604321064,0.00255841929150139,0.003573294342982142
73,0.7159498802910713,0.002563486451753614,0.0035805389767108024
74,0.715919820213578,0.002565708724873363,0.003583793397573409
75,0.7159002099790654,0.002584058368990046,0.003609523133210996
76,0.7158874499310303,0.002605419560654762,0.00363942622671451
77,0.7158801970157642,0.0026219705716522697,0.0036625829050479126
78,0.7158670275114285,0.0026330222936411705,0.0036780885170732847
79,0.7158545356196513,0.0026425554005669654,0.0036914698015841187
80,0.7158448436089743,0.0026483395334864967,0.0036995999302512758
81,0.7158338205857201,0.00265501940391003,0.0037089884936389304
82,0.71581866195192,0.002648030763891584,0.0036993038944679634
83,0.7158048602781899,0.0026406069557962583,0.0036890039483247076
84,0.71578640773694,0.0026357472826677706,0.003682309770314106
85,0.7157658260274856,0.002626917307991191,0.0036700792528341756
86,0.7157343174829126,0.0026266420381573525,0.0036698562217817097
87,0.7157121395541022,0.0026257362832880714,0.003668704410859845
88,0.7156887883966567,0.0026203677651962937,0.003661322920911827
89,0.7156828430424986,0.0026063147091171103,0.0036417174652911754
90,0.7156812577254079,0.0025896281468504707,0.0036184098981170434
91,0.7156839677845804,0.0025597806332678524,0.003576691316967354
92,0.715700029763943,0.00254377914626443,0.0035542532352603596
93,0.7157105099596799,0.0025219385907653625,0.0035236852829050084
94,0.71572307216848,0.0025004527954733935,0.0034936037312554196
95,0.7157377965115599,0.0024794051688135773,0.0034641249643346623
96,0.7157567963317795,0.0024570458441315673,0.0034327942909153134
97,0.7157779811488729,0.0024355100943353647,0.0034026054984622515
98,0.7157991553190941,0.002396854861417755,0.003348501941650473
99,0.7158212126180141,0.0023727659292208905,0.003314746597886974
100,0.7158313371826699,0.002339872434051793,0.0032687482546669942
101,0.7158395721932763,0.0023121737352800337,0.0032300166477185867
102,0.715841082499151,0.0022983758597251436,0.003210734778871635
103,0.7158478460833579,0.00229525446467641,0.003206344025807316
104,0.7158669805737705,0.0022912383688275125,0.0032006482084018946
105,0.7158971472966361,0.0022786280190810687,0.003182898587716967
106,0.7159114834191646,0.0022683217187160496,0.0031684387962079277
107,0.7159242764372765,0.0022578546829257803,0.0031537618673328997
108,0.7159437189916984,0.0022594360531527015,0.003155885013328681
109,0.7159622281479544,0.002259025723748247,0.0031552303109507293
110,0.715984645511203,0.002246607385838923,0.0031377871018936124
111,0.7160197808310508,0.002222493916875087,0.0031039560307894593
112,0.7160403363981753,0.0022074450249769334,0.0030828501032229816
113,0.7160468851020788,0.0022097588218476945,0.0030860532568795043
114,0.7160596064486803,0.002208591377209807,0.003084368057239514
115,0.7160688479630516,0.0022012436501886645,0.0030740670487906024
116,0.7160800247076661,0.0021918875125333205,0.003060953296984008
117,0.7160871564644895,0.002178016582553508,0.003041552362574059
118,0.7160874044745793,0.002164576803653186,0.003022782959353152
119,0.7160673518228284,0.0021463832208187214,0.0029974599670755356
120,0.7160449639126116,0.0021286425425592493,0.0029727777581563097
121,0.7160206870583208,0.002117709386346335,0.0029576092208266668
122,0.7159855537399287,0.00210046422545009,0.0029336684441164758
123,0.7159338842699061,0.0020990050048112392,0.0029318419632446357
124,0.7158769792669238,0.0020929974643497154,0.0029236831536236826
125,0.7158232734796062,0.0020942744206510966,0.0029256864064657467
126,0.7157626427878774,0.0020845387162950575,0.002912332373446918
127,0.7157019157122215,0.0020768417227081002,0.0029018250155741976
128,0.7156324529258,0.002059784633533404,0.002878271695354447
129,0.7155583357282136,0.002043862714607198,0.0028563187829084374
130,0.7154783655086093,0.002034279982422089,0.002843244576621109
131,0.7153950515325544,0.0020333897099687266,0.002842331248465724
132,0.7152924648436825,0.0020261099022581743,0.002832561507132545
133,0.7151997958092995,0.002039637338998566,0.002851842731149792
134,0.7150919571112152,0.0020369593842458167,0.002848527890698982
135,0.7149962122303213,0.002054816483154016,0.002873884431841017
136,0.7149036371698949,0.002078528020746975,0.0029074240396583942
137,0.7148143032674499,0.0021016886979462806,0.0029401883654808845
138,0.7147231620259854,0.002125763969554302,0.0029742480480533452
139,0.7146283398243163,0.0021446219778260703,0.003001031247030173
