Pixel,MeanSmoothedNormalizedIntensity,StdSmoothedNormalizedIntensity,CVSmoothedNormalizedIntensity
21,0.7303100708890471,0.002728916473510248,0.00373665458315286
22,0.7302234075554874,0.0026985287360839464,0.0036954837494426575
23,0.7301370119777071,0.002670221197258813,0.0036571508545033757
24,0.7300519112252817,0.002641826803935458,0.0036186834981385796
25,0.7299849960595803,0.0026069234734371364,0.003571201445932682
26,0.7299121921707219,0.0025700240985290267,0.00352100447984833
27,0.7298438857144863,0.0025375578737784825,0.0034768502188578594
28,0.7297827456161594,0.0024985503040517083,0.0034236905696395565
29,0.729722330064034,0.0024592021146115266,0.0033700518858943633
30,0.7296655173680394,0.0024281055370028943,0.003327696703773615
31,0.7296061137401828,0.0023992206941688813,0.0032883780014804787
32,0.7295462434842407,0.0023708809769413626,0.003249802186107175
33,0.7294869151271323,0.002344941225090513,0.003214507589463542
34,0.7294240684627217,0.002318944780300131,0.003179144863134776
35,0.7293569290389856,0.002297008962443111,0.003149361952959977
36,0.7292887500711174,0.0022760990814037468,0.0031209847693136504
37,0.7292324513190257,0.002272527386139199,0.003116327834874439
38,0.7291604756788074,0.002257564601874071,0.0030961148844119747
39,0.7290867894700864,0.002252979756812875,0.0030901393213425
40,0.7290124844023319,0.0022482387725762175,0.0030839509894256428
41,0.7289405549194028,0.0022520236291337773,0.00308944757420278
42,0.72887688855029,0.0022481869286797747,0.003084453580564666
43,0.7288208783427643,0.0022590786565939683,0.003099634935995239
44,0.7287631273346971,0.0022692180482436317,0.0031137937186021406
45,0.7286958394232821,0.002262783982441243,0.0031052516839290547
46,0.7286275141840225,0.0022565213160300095,0.003096947716223768
47,0.7285582299358462,0.002250424356344201,0.0030888737013407483
48,0.7284880649976799,0.0022444872224842414,0.0030810212690188543
49,0.7284071762418891,0.0022268880754342424,0.003057202273766093
50,0.7283252406358922,0.0022113690519355686,0.0030362383843855916
51,0.7282433877722865,0.0021968049365857275,0.00301658068369945
52,0.728155758953907,0.0021772137306256987,0.0029900384689033523
53,0.728072690983655,0.002166935096028326,0.0029762620173278452
54,0.7279880512325411,0.002158235194643507,0.0029646574431949056
55,0.7279040293043282,0.0021500951613942446,0.0029538168149022773
56,0.7278167492289445,0.002134459298049947,0.002932687795810157
57,0.7277304828754724,0.002119891853362382,0.002913017804319643
58,0.7276502869500809,0.0021076990960765237,0.0028965825120620316
59,0.7275689039910402,0.0020982363205593064,0.002883900492516301
60,0.7274885196447795,0.0020896283739099144,0.002872386735298923
61,0.7273992308685304,0.002081961385682271,0.0028621990474149445
62,0.7273167432757256,0.0020802104742021657,0.0028601163020573533
63,0.7272377613158445,0.002078444471806645,0.0028579985561337784
64,0.7271552260049431,0.002075792412102396,0.002854675780172809
65,0.7270745628112607,0.0020800880202147282,0.002860900554919692
66,0.7269888349981635,0.0020861484739185675,0.002869574295351919
67,0.7269104644115347,0.002080216067341339,0.0028617225493174914
68,0.7268411936236928,0.002073595596414139,0.002852886730423401
69,0.7267686828527121,0.0020729947684170608,0.002852344655633953
70,0.7267082527591986,0.002069438856873803,0.002847688668755948
71,0.7266324075032418,0.0020713829467096548,0.002850661387133925
72,0.7265642714572133,0.002075411048556801,0.0028564727582796098
73,0.7265094607179002,0.0020846721801933287,0.002869435696175739
74,0.7264563951832524,0.002094001467369382,0.0028824874848010105
75,0.7264071283161677,0.0021030838906861984,0.0028951861961503686
76,0.7263596019750785,0.002112231298137145,0.002907969127679565
77,0.7263188087884909,0.00213093751832751,0.0029338872855047514
78,0.7262746306047779,0.00213947788620039,0.002945824893289774
79,0.7262333905226993,0.0021470621451113235,0.0029564354560535928
80,0.7261940949176738,0.0021547368768124104,0.002967163864168691
81,0.7261568113377681,0.0021624910788746268,0.0029779946219753287
82,0.7261216073310484,0.0021703180795148618,0.0029889181889134796
83,0.726095500415555,0.002169632751332502,0.0029880818020367704
84,0.7260672011186393,0.002161565454629692,0.002977087315470806
85,0.7260438888464454,0.0021734402298743036,0.0029935383566515703
86,0.7260225357424478,0.0021855254963379736,0.0030102722556717932
87,0.7260130885479683,0.002212434243237326,0.003047375148101271
88,0.7260040860295189,0.0022395886072468754,0.003084815430578465
89,0.725996670326303,0.0022659771241838626,0.003121194926645335
90,0.725991921497952,0.0022920822297047456,0.003157173188615449
91,0.7259928970862877,0.002294354885441987,0.003160299356440249
92,0.7259923125933396,0.0023194304036375122,0.0031948415477736987
93,0.7260094616536491,0.0023458253719815243,0.0032311223143543914
94,0.7260195156278803,0.002356450103053088,0.003245711791941529
95,0.7260309858654983,0.0023675400328208437,0.003260935247823493
96,0.7260479351237196,0.002375351312216968,0.0032716177504343493
97,0.7260672067174161,0.0023834265034369593,0.003282652737082759
98,0.7260944214996028,0.0023999720602664583,0.003305316759368287
99,0.7261037815260664,0.0024304386014612806,0.0033472330860929837
100,0.7261101002371608,0.0024643040224475257,0.0033938434703533788
101,0.7261179399890432,0.002495811848939232,0.003437198988606304
102,0.7261078203759073,0.002514679943285467,0.0034632321436554874
103,0.7261218537920558,0.0025199097055956803,0.003470367531889934
104,0.7261295005525382,0.00251731336757835,0.003466755400603935
105,0.7261217539978476,0.0025116666258704736,0.0034590158083570082
106,0.7261158269062052,0.0025206293958918422,0.0034713874873539153
107,0.7261144260779809,0.0025216504147210586,0.0034728003247937764
108,0.7261126671977441,0.0025213233821598253,0.0034723583488637678
109,0.7261130863348149,0.0025141119184048377,0.003462424745841265
110,0.7261090462320892,0.002508397837652606,0.0034545745582831326
111,0.7261047669951196,0.002506087317206634,0.0034514128416725824
112,0.726102125588498,0.0025003050213153726,0.0034434619225069785
113,0.7261099335625527,0.0024870625385025,0.0034251873215672586
114,0.7261076061935263,0.002476177930713364,0.0034102079493344394
115,0.7260974783423626,0.002468933307087775,0.0034002780352910783
116,0.7260868478944437,0.0024631430857432273,0.0033923532603379585
117,0.7260827040818372,0.0024506745038366763,0.0033752002217649017
118,0.7260675924379412,0.002443701874187996,0.0033656671908226855
119,0.7260441713416771,0.0024344127913454405,0.00335298166067062
120,0.7260199132267853,0.002424749476529378,0.003339783706141906
121,0.7259909165395793,0.0024188294219559927,0.003331762652741295
