Pixel,MeanSmoothedNormalizedIntensity,StdSmoothedNormalizedIntensity,CVSmoothedNormalizedIntensity
21,0.7009801640983391,0.0015762282693625833,0.002248606094853003
22,0.7009086147978154,0.0015787940534278595,0.0022524962885258296
23,0.700839966381013,0.0015795237217944332,0.0022537580582779183
24,0.7007730587370444,0.0015827284232915822,0.002258546334734994
25,0.7007253256124866,0.0016038011148758703,0.0022887728704168464
26,0.7006863240772493,0.0016209017649605254,0.002313305839235738
27,0.700648240959659,0.0016367970704607765,0.0023361181471302913
28,0.7006285204643359,0.001657584280777164,0.0023658532765389187
29,0.7006073153381295,0.0016794569307588424,0.002397144440246527
30,0.7005867000820309,0.0016997472973718,0.002426176941658725
31,0.700563419293807,0.0017216311440210557,0.002457495062697566
32,0.700537545159454,0.001744845725079036,0.0024907240691601764
33,0.7004998097423885,0.0017802579530148356,0.0025414110443078243
34,0.7004664822275198,0.001808132121976825,0.002581325684887692
35,0.7004196298248545,0.0018343722016042332,0.002618961724506397
36,0.7003673006201689,0.0018622413468694517,0.0026589495900514685
37,0.7003077996060322,0.0018835174589851974,0.002689556592179605
38,0.700242646761378,0.0018955235057121957,0.002706952389259625
39,0.700177362307222,0.0019079921618181844,0.00272501263898475
40,0.7001337331235705,0.0019132081176057656,0.002732632391629233
41,0.7000885934278761,0.0019193429030764915,0.002741571454090866
42,0.7000430461200435,0.0019249341515821202,0.0027497368372573364
43,0.6999960477335432,0.0019313178288866918,0.002759041047645825
44,0.6999497392602453,0.0019363809973441028,0.0027664572021851206
45,0.6999081967339164,0.0019362942977574084,0.0027664975303804424
46,0.6998669175417447,0.0019347098168329847,0.0027643967279216133
47,0.6998216822090234,0.00193745951287203,0.0027685045521258196
48,0.699768556599096,0.0019469449326825006,0.0027822698152439617
49,0.6997132223065047,0.0019584555817234546,0.0027989403648364477
50,0.6996568551975141,0.0019703746317731212,0.00281620142379207
51,0.6995861106155886,0.0019786107313997407,0.002828259025409605
52,0.6995039696399601,0.0019972430320505815,0.0028552275880272377
53,0.6994050709816332,0.002015370985775945,0.0028815504339242486
54,0.699309274750952,0.0020323292713873837,0.002906195219720439
55,0.6992103316805567,0.0020494166816631115,0.0029310446210617696
56,0.6991179280947994,0.0020667149180240655,0.0029561749670133216
57,0.6990235314716915,0.0020847401842473737,0.0029823605220531835
58,0.6989315883440892,0.0021031444037368607,0.003009084778554131
59,0.6988379707300103,0.002127535403231674,0.0030443901052045553
60,0.698751274786894,0.0021507782213142303,0.0030780311949630103
61,0.6986671029003866,0.0021735329624146056,0.00311097080911866
62,0.6985854795234937,0.0021957507083144377,0.003143138202374551
63,0.6985074539631746,0.0022193536064787954,0.0031772797754507573
64,0.6984257279003725,0.002250743332586524,0.003222595105928834
65,0.6983717973188617,0.002273047093920522,0.0032547807667019763
66,0.6983367313028738,0.0023012340647055153,0.003295307208618607
67,0.6982956102581783,0.0023375683663291592,0.0033475340987248916
68,0.6982551418716582,0.0023726506598219107,0.003397970909977219
69,0.6982102543839678,0.0023966615923409233,0.003432578621257149
70,0.6981716613690934,0.0024122763394476662,0.0034551335623065334
71,0.6981338694171983,0.0024272514981566926,0.003476770866571708
72,0.6980886300495338,0.0024453015555516338,0.003502852575292802
73,0.6980573112644206,0.002452183352595558,0.003512868231626734
74,0.6980142096577598,0.002468241594213104,0.003536090755836183
75,0.6979726765154046,0.002482861399987269,0.0035572472727483204
76,0.6979410480004526,0.002487842298337288,0.003564545036382034
77,0.6979176918004572,0.0025049048077407303,0.0035891120646027582
78,0.6978960266250142,0.0025219079340089378,0.0036135868923122295
79,0.6978750174412409,0.0025368413472241468,0.003635094083931356
80,0.6978630252958793,0.0025455259836771366,0.003647601164423186
81,0.6978481339197653,0.00255667061424542,0.0036636489946383836
82,0.6978254345533591,0.002569690225968685,0.0036824255734006126
83,0.6977987072858736,0.0025758406750264686,0.0036913806920699844
84,0.6977653047413142,0.002564845583390417,0.0036757998226083976
85,0.6977340322316894,0.0025527821504254854,0.0036586751290609387
86,0.6976997471512587,0.002541680379620663,0.0036429429564772886
87,0.6976669946512002,0.0025309489028011115,0.0036277320300445973
88,0.6976430857321286,0.002527251651964453,0.003622556725137289
89,0.6976235307660745,0.0025257415745000944,0.003620493666156195
90,0.6976061865632073,0.0025223457151573015,0.003615715806053509
91,0.6975952760734199,0.002509006492824672,0.003596650635232522
92,0.6975967386781787,0.0024922669172538024,0.0035726470309712217
93,0.6976058035743293,0.0024664594467654743,0.0035356062609113244
94,0.6976096526091752,0.002446982999316621,0.0035076679202538283
95,0.6976315522563772,0.0024155815773340707,0.0034625463391402813
96,0.6976414804051417,0.0023906432644551405,0.003426750460805199
97,0.6976486109302928,0.0023690064551953483,0.003395701529508317
98,0.6976688456607851,0.0023363594047578953,0.003348808563388053
99,0.6976909642595286,0.0023179195041894613,0.0033222725001885458
100,0.6977128906499754,0.002299955700906673,0.0032964213958610973
101,0.6977481458361338,0.002274291390583018,0.0032594732127272977
102,0.6977735207730055,0.0022559083604641052,0.003233009412516788
103,0.6977994455954789,0.0022368229598214292,0.0032055384594245396
104,0.6978248851693171,0.0022182594748730907,0.003178819675275499
105,0.6978464768376934,0.0021963434827511276,0.003147316144238352
106,0.6978756849704518,0.002181394603634826,0.003125763872583104
107,0.6978977370203159,0.00216425244004266,0.0031011025329913894
108,0.6979221801000726,0.0021537137995891525,0.003085893901925196
109,0.697926668008898,0.002155361654375746,0.0030882351300957405
110,0.6979285753075734,0.002165283072055797,0.003102442210653961
111,0.6979375866943183,0.0021896494316470242,0.0031373140999870577
112,0.6979409762925497,0.0022041586948252784,0.003158087531317807
113,0.6979418776221907,0.0022146808515746607,0.003173159431441238
114,0.6979428561209863,0.00223364279944837,0.0032003233213997893
115,0.6979453892451826,0.002252970824498651,0.0032280044530922473
116,0.6979553204798475,0.002251102369517477,0.0032252814807254906
117,0.6979689655259982,0.0022670646746846203,0.003248088076489378
118,0.6979899168774568,0.002284304552981954,0.0032726899024574305
119,0.697999030077084,0.0022835908790338846,0.003271624716701533
120,0.6979937059070216,0.002271151696343015,0.003253828332723606
121,0.6979895144494535,0.002259876656880918,0.003237694277776392
