Pixel,MeanSmoothedNormalizedIntensity,StdSmoothedNormalizedIntensity,CVSmoothedNormalizedIntensity
21,0.9042544243835794,0.002140419029081655,0.002367053974373148
22,0.9041741032793806,0.00213993896553034,0.0023667333069692224
23,0.904093266345504,0.00213810917062389,0.0023649210211093424
24,0.904017258789574,0.0021298998509448807,0.002356038925403583
25,0.9039417896594009,0.0021215197411600063,0.0023469649986636643
26,0.9038760958633668,0.0021055070570476387,0.0023294200020153146
27,0.9038141383655015,0.0020968385226045236,0.0023199886277465646
28,0.9037543904285776,0.0020997680603986836,0.0023233835239272623
29,0.9036979546903927,0.002079950213873128,0.0023015988949379885
30,0.9036339597838564,0.0020648955841892085,0.002285101795734988
31,0.9035840299678457,0.0020373148899861114,0.0022547044020450537
32,0.9035312696943512,0.002009869037578602,0.0022244598554497243
33,0.9034810159135589,0.0019759079679294964,0.002186994450493847
34,0.9034185132980438,0.001934848248302646,0.0021416964782349185
35,0.9033378596828483,0.0019110903619950967,0.0021155875860954824
36,0.9032666537142484,0.0018771411032295826,0.0020781693816668036
37,0.9031936491307715,0.0018436542146201098,0.0020412612692687023
38,0.903117597866261,0.0018118189414051047,0.0020061827448449405
39,0.9030452426510627,0.001773502475495917,0.0019639132036059015
40,0.9029710520131614,0.001735943509287916,0.0019224796912566068
41,0.9028805815514209,0.001714204873771469,0.001898595350036157
42,0.9027894173487155,0.0016922325120425463,0.0018744487690299286
43,0.9026976298999806,0.0016671148958894478,0.0018468143048898501
44,0.9025894890787756,0.0016152823536007468,0.0017896090893429065
45,0.9024871219751599,0.0015988607816751585,0.0017716161735094162
46,0.9023942617930771,0.0015695841010318105,0.0017393551438514387
47,0.9022971741650221,0.0015510827911784848,0.0017190376248422182
48,0.9021790388361897,0.0015083657546637488,0.001671913987948046
49,0.902057179303753,0.0014743319539133627,0.0016344107532643513
50,0.9019359264067989,0.0014404111208263844,0.0015970215606831454
51,0.9018232976673785,0.0014024314735970067,0.0015551067234839486
52,0.9017123151283533,0.00136621633498863,0.0015151354950654714
53,0.9016135507289362,0.0013477060452171362,0.0014947712843574094
54,0.9015158072086404,0.0013293613737018443,0.0014745846529501687
