Pixel,MeanSmoothedNormalizedIntensity,StdSmoothedNormalizedIntensity,CVSmoothedNormalizedIntensity
21,0.7183665789033533,0.00390786440007683,0.005439930691155638
22,0.7183139431878285,0.0038394507455881462,0.005345087314536767
23,0.7182615499457331,0.0037723681392499435,0.005252081417326262
24,0.7182215675518242,0.0037133327314770913,0.005170177142040713
25,0.7181810489192232,0.0036549097727977347,0.005089120324600514
26,0.7181400260922323,0.003597156101048341,0.005008989849267015
27,0.7181106784626116,0.003546469942236565,0.004938611900089175
28,0.7180800699604853,0.003495919394111721,0.004868425598142691
29,0.7180482401010393,0.0034397960714466517,0.004790480471009336
30,0.7180152357313005,0.0033846974447919193,0.004713963264783087
31,0.7179892162583583,0.003322793502814679,0.0046279156115055335
32,0.7179725963036734,0.0032685885758073708,0.004552525531803013
33,0.7179597051468709,0.003217658302306271,0.004481669763971008
34,0.7179400728788966,0.003169817813767958,0.004415156547895674
35,0.7179180996935257,0.0031235367049817033,0.004350825959555999
36,0.7178766520940703,0.003080483090588527,0.004291103606173365
37,0.7178341499380927,0.003038817820705543,0.004233314646520532
38,0.7177865834718004,0.0030044511546797356,0.004185716512208634
39,0.7177342882745595,0.0029727061016644888,0.004141791955921326
40,0.7176816219437401,0.0029415520868998467,0.004098686655697083
41,0.7176367111824729,0.0029170633821110382,0.004064819060474903
42,0.7175909614481526,0.0028925379143600067,0.004030900707727209
43,0.71753641568237,0.002853732017779133,0.0039771250007782
44,0.7174857065608927,0.00281394648176504,0.003921954759563174
45,0.7174426787293231,0.002768634859755367,0.0038590328423992715
46,0.7174078114895465,0.0027152812735058637,0.0037848504435268877
47,0.7173754952153327,0.0026607735744967054,0.0037090388398310537
48,0.7173414543048453,0.002608617254216701,0.003636507047741492
49,0.7173057511067467,0.0025588261028793627,0.0035672739259810676
50,0.7172765310714996,0.0025083755315714685,0.0034970829560314006
51,0.717237144188638,0.0024636190456806717,0.0034348737591770955
52,0.717188173046099,0.00242993044094489,0.0033881351258544805
53,0.717138344743504,0.0023980299242858075,0.003343887468663388
54,0.7170877142684153,0.0023678907604445703,0.0033020936118816806
55,0.7170322802069549,0.0023436196893932685,0.0032684995558593774
56,0.7169764280293035,0.0023205506973837673,0.0032365787865049926
57,0.7169202090440813,0.0022986621796262166,0.0032063012740165047
58,0.7168596146123489,0.0022829035324272587,0.0031845894034102733
59,0.7167990303110673,0.0022681558364328613,0.0031642841863898114
60,0.7167274093530509,0.0022525387538445854,0.003142810954973557
61,0.7166505590742254,0.002240412407442213,0.003126227111768942
62,0.7165750124688901,0.0022291097037812676,0.003110783469969299
63,0.7164967578833474,0.002216724283306598,0.003093837144295218
64,0.7164201442867674,0.0022053472680773935,0.0030782876300511183
65,0.7163532853088282,0.0021954785319609356,0.003064798580513858
66,0.7162835213753362,0.0021889564552062557,0.003055991642810991
67,0.7162192750820748,0.00217989634751127,0.0030436158636773154
68,0.7161481478778187,0.0021725286539815178,0.003033630206849562
69,0.7160828665797789,0.0021667449656576614,0.003025829923855976
70,0.7160231841812974,0.002160103112456297,0.0030168061037383364
71,0.7159688744879333,0.0021512080159460626,0.003004611083805317
72,0.715919686415273,0.002143703574793103,0.002994335280158278
73,0.7158763943562211,0.0021353761145216405,0.0029828838209450363
74,0.7158336480695686,0.0021272818763480627,0.002971754515989617
75,0.7157994988782638,0.0021348301937407148,0.0029824415874644054
76,0.7157654499219791,0.002141438487650828,0.0029918159473669094
77,0.7157396391879075,0.0021461433963978205,0.0029984973290467436
78,0.7157216121992327,0.002138182230997649,0.002987449581727108
79,0.7157027626356124,0.00213031317103419,0.0029765333910256285
80,0.7156831600777018,0.002122480454199143,0.0029656705265619287
81,0.7156628741061561,0.002114636725772783,0.0029547945021095416
82,0.7156338911998299,0.002106936639450502,0.002944154357918988
83,0.7156049031044678,0.0021061852836880743,0.002943223662318315
84,0.7155759867334606,0.0020975021404783904,0.002931208116769398
85,0.715547196758641,0.002088722279724051,0.0029190559185833715
86,0.715517599892532,0.002077896703318539,0.0029040469495518082
87,0.7154883211880538,0.0020672437566038493,0.0028892767294527366
88,0.7154513169474357,0.002065824092157334,0.0028874418751109942
89,0.7154234062447926,0.002054822893227165,0.0028721773362333594
90,0.7153959903933593,0.002044095640396497,0.0028572925594292945
91,0.7153741826785701,0.0020327982045173143,0.0028415873171518764
92,0.7153526511614039,0.0020218275353663805,0.002826336817349963
93,0.7153355181719518,0.0020086769915694256,0.002808020768635427
94,0.7153185191562454,0.0019960627158479892,0.002790453011341642
95,0.7153017237218775,0.0019841017936889594,0.0027737970256316827
96,0.7152872222518908,0.0019724661481698657,0.00275758616512131
97,0.7152729270395459,0.001961773345751433,0.002742692015299736
98,0.7152589095251719,0.0019522134831864314,0.0027293801687593346
99,0.7152762249044226,0.0019227781089541844,0.0026881616388285687
100,0.7152992259217064,0.0018898519222472962,0.00264204385208457
101,0.7153065035955338,0.0018625391894702516,0.0026038337133915033
102,0.7153218532029728,0.0018194070857042914,0.0025434803614031824
103,0.7153384809304997,0.0018011737610968601,0.0025179321525579403
104,0.7153463579769924,0.0017895533526716284,0.0025016599759206232
105,0.7153450373830248,0.001782299273687787,0.002491523922788426
106,0.7153426879638681,0.0017769674555802631,0.0024840785898548497
107,0.7153307351330779,0.0017774486862325832,0.002484792836284201
108,0.7153173473678329,0.0017798412599439111,0.002488184113657005
109,0.7152992990988368,0.0017829994554278339,0.0024926621033658624
110,0.7152993703182957,0.0017861407595852418,0.0024970534488104475
111,0.715297661341497,0.0017911600736537385,0.0025040765131183673
112,0.7152856310308768,0.001798460949473532,0.0025143255665314736
113,0.7152757823517475,0.0018026329307017034,0.002520192875501595
114,0.715255742544502,0.0018149227688869932,0.0025374459244891304
115,0.7152340695748335,0.001810631006722861,0.002531522313805856
116,0.7152118335675708,0.0018065269619880044,0.002525862796448445
117,0.715188099306064,0.001803164998019998,0.002521245808997075
118,0.7151599439228428,0.0018074365386654655,0.002527317915417906
119,0.715132894012675,0.00181979480694025,0.002544694590580525
120,0.7151050484375424,0.0018333640933794718,0.00256376891393125
121,0.7150764813794526,0.0018481717391316559,0.002584579114623308
122,0.7150386107757777,0.0018715503546039615,0.002617411600435719
123,0.714993191150064,0.001883152794406418,0.002633805213413814
124,0.7149489672723562,0.0018984485946429619,0.002655362384655012
125,0.7148857285780903,0.0019122217173977172,0.002674863465523548
126,0.714823118639431,0.0019270209066899334,0.0026958010400639485
127,0.7147458128699629,0.0019406261340796569,0.0027151276707552035
128,0.7146709296168597,0.0019591633372297024,0.0027413502579152395
129,0.7145950965387269,0.0019739320294742757,0.002762308388394182
130,0.7145168297342209,0.0019936959850514794,0.0027902715542656637
131,0.7144326906514187,0.0020183410749030762,0.0028250961935444973
132,0.7143414032883768,0.002043418309733,0.002860562610995796
133,0.7142505249868136,0.0020650147322811966,0.0028911630583951207
134,0.7141410158891228,0.0021025474068762013,0.002944162791516013
135,0.7140317310324347,0.002121335904771796,0.0029709266585457037
136,0.7139288789438181,0.0021523552122168317,0.003014803400866782
137,0.7138249075436256,0.0021857764898399437,0.0030620625124465266
138,0.7137113985722514,0.0022023362492026117,0.0030857518229473278
139,0.7136042430064513,0.002236741444847169,0.003134428454942564
140,0.713496162259178,0.0022724731085969137,0.003184982945670612
141,0.7133825263423921,0.002295211127767076,0.0032173638167659244
142,0.7132697600887412,0.00231889789394801,0.0032510811809258605
143,0.7131662515133642,0.0023408033014215776,0.003282268750735624
144,0.7130676975259129,0.0023618424255078788,0.0033122274837334774
145,0.7129714717416342,0.0023976152511614823,0.0033628487901551374
146,0.7128735396126757,0.002416512816074136,0.0033898197671737053
147,0.7127765596362593,0.002437048747095769,0.003419092160296955
