Pixel,Group04_AreaNormShape,Group06_AreaNormShape,Difference_A_minus_B
21,0.988604481525562,0.981350141639177,0.00725433988638513
21.1666283718579,0.98860384019552,0.981345034305304,0.00725880589021588
21.3332567437158,0.988603194953249,0.981339888745175,0.00726330620807369
21.4998851155737,0.988602546050382,0.981334706814061,0.00726783923632057
21.6665134874316,0.988601893738551,0.98132949036723,0.00727240337132107
21.8331418592896,0.988601238269387,0.98132424125995,0.00727699700943674
21.9997702311475,0.988600579894523,0.981318961347491,0.00728161854703191
22.1663986030054,0.98859991886559,0.981313652485121,0.00728626638046903
22.3330269748633,0.988599255434219,0.981308316528109,0.00729093890611066
22.4996553467212,0.988598589852043,0.981302955331723,0.00729563452032056
22.6662837185791,0.988597922370694,0.981297570751232,0.00730035161946185
22.832912090437,0.988597253241803,0.981292164641906,0.00730508859989687
22.9995404622949,0.988596582717002,0.981286738859013,0.00730984385798927
23.1661688341528,0.988595911047923,0.981281295257821,0.00731461579010217
23.3327972060108,0.988595238486198,0.9812758356936,0.00731940279259813
23.4994255778687,0.988594565283458,0.981270362021617,0.0073242032618408
23.6660539497266,0.988593891691335,0.981264876097142,0.00732901559419297
23.8326823215845,0.988593217961462,0.981259379775445,0.00733383818601718
23.9993106934424,0.988592544345469,0.981253874911792,0.00733866943367734
24.1659390653003,0.988591871094989,0.981248363361454,0.00734350773353554
24.3325674371582,0.988591198461654,0.981242846979698,0.00734835148195556
24.4991958090161,0.988590526697095,0.981237327621794,0.00735319907530063
24.665824180874,0.988589856052944,0.98123180714301,0.00735804890993375
24.832452552732,0.988589186780832,0.981226287398615,0.00736289938221713
24.9990809245899,0.988588519132393,0.981220770243878,0.00736774888851488
25.1657092964478,0.988587853359257,0.981215257534068,0.0073725958251889
25.3323376683057,0.988587189713056,0.981209751124453,0.00737743858860329
25.4989660401636,0.988586528445423,0.981204252870302,0.00738227557512128
25.6655944120215,0.988585869807988,0.981198764626884,0.00738710518110397
25.8322227838794,0.988585214052384,0.981193288249468,0.00739192580291648
25.9988511557373,0.988584561430243,0.981187825593322,0.0073967358369208
26.1654795275952,0.988583897096894,0.981182258472079,0.00740163862481502
26.3321078994531,0.988583240555952,0.98117674166097,0.00740649889498168
26.4987362713111,0.988582593136997,0.981171285625334,0.00741130751166308
26.665364643169,0.988581956149527,0.981165900823492,0.0074160553260354
26.8319930150269,0.988581330989517,0.981160598357281,0.00742073263223608
26.9986213868848,0.988580719033067,0.981155389317328,0.00742532971573928
27.1652497587427,0.988580111804089,0.981150205667919,0.00742990613616956
27.3318781306006,0.98857950932835,0.981145047400091,0.00743446192825903
27.4985065024585,0.988578911620969,0.981139914480169,0.0074389971408001
27.6651348743164,0.988578318693347,0.981134806870544,0.00744351182280312
27.8317632461743,0.988577730554457,0.981129724532248,0.00744800602220919
27.9983916180323,0.988577147212129,0.981124667427519,0.00745247978460983
28.1650199898902,0.988576568689186,0.981119635545812,0.00745693314337359
28.3316483617481,0.988575995014032,0.981114628880167,0.00746136613386594
28.498276733606,0.988575426201904,0.98110964739665,0.00746577880525401
28.6649051054639,0.988574862263863,0.981104691057268,0.00747017120659488
28.8315334773218,0.988574303208212,0.981099759822593,0.00747454338561881
28.9981618491797,0.988573749041881,0.981094853654381,0.00747889538750013
29.1647902210376,0.988573199788152,0.981089972542088,0.00748322724606432
29.3314185928955,0.988572655476741,0.981085116479068,0.00748753899767329
29.4980469647535,0.988572116123038,0.98108028543113,0.00749183069190784
29.6646753366114,0.988571581737725,0.981075479359893,0.00749610237783183
29.8313037084693,0.988571052328306,0.98107069822546,0.00750035410284589
29.9979320803272,0.988570527900629,0.98106594198909,0.00750458591153935
30.1645604521851,0.98857000847851,0.981061210640258,0.00750879783825231
30.331188824043,0.988569494093233,0.981056504172666,0.00751298992056715
30.4978171959009,0.988568984760414,0.981051822551875,0.00751716220853882
30.6644455677588,0.988568480490284,0.981047165739108,0.00752131475117612
30.8310739396167,0.98856798128939,0.981042533693988,0.00752544759540241
30.9977023114747,0.988567487162255,0.98103792637726,0.00752956078499456
31.1643306833326,0.988566998133319,0.981033343778441,0.00753365435487852
31.3309590551905,0.988566514235789,0.981028785891616,0.00753772834417354
31.4975874270484,0.988566035485591,0.981024252682102,0.00754178280348916
31.6642157989063,0.988565561892427,0.981019744110724,0.00754581778170338
31.8308441707642,0.988565093461661,0.981015260136611,0.0075498333250501
31.9974725426221,0.988564630196159,0.981010800719976,0.00755382947618344
32.16410091448,0.988564172121114,0.981006365850395,0.00755780627071889
32.3307292863379,0.988563719272135,0.98100195552238,0.00756176374975503
32.4973576581959,0.988563271665587,0.98099756970101,0.00756570196457651
32.6639860300538,0.988562829310527,0.980993208346706,0.00756962096382074
32.8306144019117,0.988562392210822,0.980988871418086,0.0075735207927361
32.9972427737696,0.988561960367218,0.980984558874813,0.00757740149240449
33.1638711456275,0.988561533805831,0.98098027070654,0.00758126309929141
