Pixel,NormalizedADC,SmoothedNormalizedADC
21,0.857591623036649,0.863702752823517
22,0.858987783595113,0.863666688122638
23,0.856195462478185,0.863631211223628
24,0.858987783595113,0.863596321375074
25,0.861431064572426,0.863562017825563
26,0.857591623036649,0.863528299823683
27,0.858987783595113,0.86349516661802
28,0.857591623036649,0.863462617457161
29,0.863176265270506,0.863430651589693
30,0.858638743455497,0.863399268264204
31,0.865968586387435,0.863368466729279
32,0.861780104712042,0.863338246233508
33,0.856195462478185,0.863308606025474
34,0.856195462478185,0.863279545353768
35,0.858987783595113,0.863251063466974
36,0.858638743455497,0.863223159613681
37,0.858987783595113,0.863195833042475
38,0.859685863874346,0.863169083001942
39,0.858987783595113,0.863142908740672
40,0.854799301919721,0.863117309507249
41,0.856195462478185,0.863092284550261
42,0.854799301919721,0.863067833118296
43,0.858987783595113,0.86304395445994
44,0.863176265270506,0.86302064782378
45,0.858987783595113,0.862997912458403
46,0.856195462478185,0.862975747612396
47,0.864223385689354,0.862954152534346
48,0.854450261780105,0.862933126472841
49,0.858987783595113,0.862912668676467
50,0.863176265270506,0.86289277839381
51,0.861780104712042,0.862873454873459
52,0.858987783595113,0.862854697364
53,0.858987783595113,0.86283650511402
54,0.855846422338569,0.862818877372107
55,0.856195462478185,0.862801813386846
56,0.858987783595113,0.862785312406826
57,0.858987783595113,0.862769373680632
58,0.854799301919721,0.862753996456853
59,0.856195462478185,0.862739179984075
60,0.854450261780105,0.862724923510885
61,0.856195462478185,0.86271122628587
62,0.856195462478185,0.862698087557617
63,0.856195462478185,0.862685506574713
64,0.854799301919721,0.862673482585745
65,0.854450261780105,0.862662014839301
66,0.858987783595113,0.862651102583966
67,0.856195462478185,0.862640745068329
68,0.85305410122164,0.862630941540976
69,0.858987783595113,0.862621691250493
70,0.858987783595113,0.862612993445468
71,0.857591623036649,0.862604847374489
72,0.856195462478185,0.862597252286142
73,0.857591623036649,0.862590207429014
74,0.858987783595113,0.862583712051692
75,0.856195462478185,0.862577765402763
76,0.863176265270506,0.862572366730814
77,0.858987783595113,0.862567515284432
78,0.863176265270506,0.862563210312205
79,0.861780104712042,0.862559451062718
80,0.863176265270506,0.862556236784559
81,0.863176265270506,0.862553566726316
82,0.860383944153578,0.862551440136573
83,0.859685863874346,0.86254985626392
84,0.858987783595113,0.862548814356944
85,0.858987783595113,0.86254831366423
86,0.858987783595113,0.862548353434367
87,0.858987783595113,0.86254893291594
88,0.861780104712042,0.862550051357538
89,0.858987783595113,0.862551708007746
90,0.858987783595113,0.862553902115152
91,0.865619546247818,0.862556632928343
92,0.858987783595113,0.862559899695907
93,0.861780104712042,0.862563701666429
94,0.856195462478185,0.862568038088498
95,0.859685863874346,0.862572908210698
96,0.857591623036649,0.86257831128162
97,0.858638743455497,0.862591747353472
98,0.854450261780105,0.862598641387107
99,0.856195462478185,0.862612936804854
100,0.856195462478185,0.862620684068043
101,0.858638743455497,0.862635826599003
102,0.857591623036649,0.862651620520269
103,0.858638743455497,0.862668065831839
104,0.854799301919721,0.862685162533714
105,0.857591623036649,0.862702910625894
106,0.857591623036649,0.862721079216509
107,0.858987783595113,0.862743040244295
108,0.856195462478185,0.862771937814284
109,0.858987783595113,0.862803947378519
110,0.858987783595113,0.86284919698588
111,0.854799301919721,0.862893299779324
112,0.854799301919721,0.862939652162947
113,0.854450261780105,0.862977704060348
114,0.856195462478185,0.863017823586787
115,0.854799301919721,0.863056663268895
116,0.854450261780105,0.863094478463903
117,0.854799301919721,0.863134665575909
118,0.856195462478185,0.863173649297845
119,0.858987783595113,0.863221572969443
120,0.857591623036649,0.863225354397199
121,0.858987783595113,0.863255203058197
122,0.857591623036649,0.863284167907936
123,0.856195462478185,0.863312273411781
124,0.858987783595113,0.863339544035093
125,0.858987783595113,0.863369376181971
126,0.854450261780105,0.863398194545346
127,0.855846422338569,0.863426026648752
128,0.858987783595113,0.863452900015724
129,0.858987783595113,0.863478842169795
130,0.854450261780105,0.8635038806345
131,0.856195462478185,0.863528042933372
132,0.861780104712042,0.863522533945131
133,0.858987783595113,0.863514332237814
134,0.856195462478185,0.863500068930857
