Pixel,NormalizedADC,SmoothedNormalizedADC
21,0.897600540723217,0.900831392434022
22,0.891855356539371,0.90090641796654
23,0.893207164582629,0.90097888888192
24,0.897600540723217,0.901048840153434
25,0.898614396755661,0.901116306754354
26,0.895572828658331,0.901181323657956
27,0.898614396755661,0.901243925837512
28,0.898614396755661,0.901304148266295
29,0.897600540723217,0.90136202591758
30,0.900304156809733,0.901417593764638
31,0.898276444744846,0.901470886780745
32,0.901318012842176,0.901521939939172
33,0.897600540723217,0.901570788213194
34,0.900980060831362,0.901617466576084
35,0.895572828658331,0.901662010001115
36,0.901318012842176,0.90170445346156
37,0.898614396755661,0.901744831930694
38,0.900980060831362,0.901783180381789
39,0.897600540723217,0.901819533788119
40,0.901318012842176,0.901853927122957
41,0.900304156809733,0.901886395359577
42,0.901318012842176,0.901916973471251
43,0.901318012842176,0.901945696431254
44,0.897600540723217,0.901972599212859
45,0.900304156809733,0.901997716789339
46,0.898276444744846,0.902021084133967
47,0.897600540723217,0.902042736220017
48,0.898614396755661,0.902062708020763
49,0.897600540723217,0.902081034509477
50,0.898614396755661,0.902097750659433
51,0.898614396755661,0.902112891443904
52,0.897600540723217,0.902126491836165
53,0.900980060831362,0.902138586809488
54,0.898276444744846,0.902149211337146
55,0.900304156809733,0.902158400392413
56,0.897600540723217,0.902166188948563
57,0.898614396755661,0.902172611978868
58,0.900304156809733,0.902177704456603
59,0.898276444744846,0.90218150135504
60,0.898276444744846,0.902184037647453
61,0.891855356539371,0.902185348307115
62,0.898614396755661,0.9021854683073
63,0.898276444744846,0.902184432621281
64,0.897600540723217,0.902182276222332
65,0.897600540723217,0.902179034083725
66,0.897600540723217,0.902174741178735
67,0.898614396755661,0.902169432480634
68,0.897600540723217,0.902163142962697
69,0.898614396755661,0.902155907598195
70,0.897600540723217,0.902147761360403
71,0.897600540723217,0.902138739222595
72,0.895572828658331,0.902128876158043
73,0.897600540723217,0.902118207140022
74,0.900304156809733,0.902106767141803
75,0.901318012842176,0.902094591136661
76,0.900980060831362,0.90208171409787
77,0.898276444744846,0.902068170998701
78,0.900980060831362,0.90205399681243
79,0.900304156809733,0.902039226512329
80,0.898276444744846,0.902023895071672
81,0.901318012842176,0.902008037463732
82,0.901318012842176,0.901991688661782
83,0.900980060831362,0.901974883639096
84,0.901318012842176,0.901957657368947
85,0.901318012842176,0.901940044824609
86,0.901318012842176,0.901922080979355
87,0.901318012842176,0.901903800806458
88,0.901318012842176,0.901885239279192
89,0.900304156809733,0.901866431370829
90,0.898276444744846,0.901847412054645
91,0.904021628928692,0.901828216303911
92,0.900980060831362,0.901808879091902
93,0.901318012842176,0.90178943539189
94,0.897600540723217,0.90176992017715
95,0.898614396755661,0.901750368420954
96,0.900304156809733,0.901730815096576
97,0.898614396755661,0.901704885337284
98,0.897600540723217,0.901662068053294
99,0.897600540723217,0.901629502949026
100,0.893207164582629,0.901603902637551
101,0.897600540723217,0.901578281643254
102,0.901318012842176,0.901552616328623
103,0.898276444744846,0.901550134094436
104,0.897600540723217,0.901553650469756
105,0.900980060831362,0.901556429650182
106,0.895572828658331,0.901558474590406
107,0.898276444744846,0.901566303925187
108,0.898276444744846,0.901572964680488
109,0.891855356539371,0.901578465720376
110,0.898276444744846,0.901600220504181
111,0.893207164582629,0.901604558873967
112,0.895572828658331,0.901632145327354
113,0.890503548496114,0.901653242692868
114,0.898276444744846,0.90170089916642
115,0.898614396755661,0.901747760828645
116,0.898276444744846,0.901793874954566
117,0.898276444744846,0.901838842661173
118,0.900980060831362,0.901882265065459
119,0.897600540723217,0.901924189442448
120,0.893207164582629,0.901980952267346
121,0.900980060831362,0.902030837758243
122,0.898276444744846,0.902076270532891
123,0.898614396755661,0.902104278324922
124,0.897600540723217,0.902109061966333
125,0.898614396755661,0.902114794358366
126,0.898276444744846,0.902088706523215
127,0.897600540723217,0.902065390481768
128,0.897600540723217,0.902041597258056
129,0.897600540723217,0.902010820036072
130,0.900980060831362,0.901980023608609
131,0.900304156809733,0.901949210930357
132,0.898614396755661,0.901914904036952
133,0.898614396755661,0.901886876448504
134,0.897600540723217,0.901858172236287
135,0.898614396755661,0.901828797309679
136,0.898614396755661,0.901798757578056
137,0.904021628928692,0.901768058950798
138,0.897600540723217,0.901736707337281
139,0.898614396755661,0.901704708646884
140,0.900980060831362,0.90166510695088
141,0.901318012842176,0.901624417929342
142,0.900980060831362,0.90158264158227
143,0.898614396755661,0.901539777909664
144,0.900304156809733,0.901489311231451
145,0.894896924636702,0.901438197476357
146,0.897600540723217,0.901383172894968
147,0.901318012842176,0.901311420342086
148,0.898614396755661,0.901240320775462
149,0.900304156809733,0.901193101595875
150,0.897600540723217,0.901145839573297
151,0.898276444744846,0.901119417267357
152,0.900304156809733,0.901078013211092
153,0.897600540723217,0.901039031999768
154,0.897600540723217,0.901009435471488
155,0.900304156809733,0.900999003055742
156,0.898614396755661,0.900993608680125
157,0.900304156809733,0.900989795063096
158,0.898614396755661,0.90099106676122
159,0.898276444744846,0.900994192526661
160,0.900980060831362,0.900999198951619
161,0.897600540723217,0.901006112628294
162,0.897600540723217,0.901014960148887
163,0.900304156809733,0.9010257681056
164,0.897600540723217,0.901038563090632
165,0.898276444744846,0.901053371696183
166,0.901318012842176,0.901076736194528
167,0.901318012842176,0.901091730650015
168,0.900304156809733,0.90110163654019
169,0.897600540723217,0.901112987273263
170,0.902669820885434,0.901114911662176
171,0.898614396755661,0.901116745933077
172,0.898614396755661,0.901118498950031
173,0.900980060831362,0.901103221139875
174,0.900980060831362,0.901087641951445
175,0.900980060831362,0.90107871731347
176,0.900304156809733,0.901069485387844
177,0.900980060831362,0.901059500016535
178,0.898276444744846,0.901048761199544
179,0.891855356539371,0.901037268936871
180,0.898614396755661,0.901031985066621
181,0.897600540723217,0.901026399818097
182,0.894896924636702,0.901020519100679
183,0.898276444744846,0.901014348823744
184,0.898276444744846,0.901000933058564
185,0.895572828658331,0.900965901970897
186,0.891855356539371,0.900928784872832
187,0.897600540723217,0.90091089570858
188,0.898614396755661,0.900893133595954
189,0.895572828658331,0.900875498534952
190,0.900304156809733,0.90086450620565
191,0.894896924636702,0.900853200679318
192,0.897600540723217,0.900841587865336
193,0.891855356539371,0.90082967367308
194,0.890503548496114,0.90081746401193
195,0.890503548496114,0.900804964791262
196,0.890503548496114,0.900792181920456
197,0.897600540723217,0.900779121308888
198,0.894896924636702,0.900765788865936
199,0.893207164582629,0.900752190500979
200,0.891855356539371,0.900738332123394
201,0.897600540723217,0.90072421964256
202,0.894896924636702,0.900709858967853
203,0.898276444744846,0.900695256008653
204,0.898614396755661,0.900699963714558
205,0.898276444744846,0.900687054087595
206,0.898276444744846,0.900670682747058
207,0.890503548496114,0.900657594361414
208,0.898614396755661,0.900644539954692
209,0.895572828658331,0.900631528390961
210,0.897600540723217,0.900618568534286
211,0.897600540723217,0.900605669248734
212,0.894896924636702,0.900592839398373
213,0.897600540723217,0.900580087847269
214,0.897600540723217,0.900567423459489
215,0.895572828658331,0.9005548550991
216,0.894896924636702,0.900559796225432
217,0.897600540723217,0.900565981275812
218,0.900980060831362,0.900556029292489
219,0.900304156809733,0.900563642934977
220,0.898276444744846,0.900566040960529
221,0.900980060831362,0.900576718615459
222,0.897600540723217,0.900571333103909
223,0.898614396755661,0.90056618249013
224,0.897600540723217,0.90056127563819
225,0.901318012842176,0.900553140493102
226,0.900304156809733,0.900545040804282
227,0.900304156809733,0.90054046340016
228,0.894896924636702,0.900536159304765
229,0.898614396755661,0.900551684422388
230,0.900980060831362,0.90056617983091
231,0.901318012842176,0.900586187802608
232,0.895572828658331,0.900604779000953
233,0.893207164582629,0.900621985927526
234,0.897600540723217,0.900631325403829
235,0.898276444744846,0.90063978586017
236,0.898614396755661,0.900647393888749
237,0.897600540723217,0.900650695162714
238,0.898614396755661,0.900633424119391
239,0.901318012842176,0.900616472182475
240,0.898276444744846,0.900620730775659
241,0.898614396755661,0.900596017461808
242,0.897600540723217,0.900593204597927
243,0.894896924636702,0.90059275991724
244,0.897600540723217,0.900580551437965
245,0.893207164582629,0.90058353715115
246,0.898276444744846,0.900595885387212
247,0.898276444744846,0.900611101148901
248,0.900980060831362,0.900622243280933
249,0.894896924636702,0.900642804074933
250,0.897600540723217,0.900643483653392
251,0.898614396755661,0.900641686611572
252,0.898614396755661,0.900640664880134
253,0.895572828658331,0.900643890514061
254,0.895572828658331,0.900633950054025
255,0.897600540723217,0.900623628143644
256,0.898276444744846,0.900616156030757
257,0.895572828658331,0.900611507123163
258,0.897600540723217,0.900602692990554
259,0.897600540723217,0.900599454651465
260,0.898614396755661,0.900598281639951
261,0.891855356539371,0.900599144409125
262,0.897600540723217,0.900602013412096
263,0.900304156809733,0.900606859101975
264,0.898614396755661,0.900613651931872
265,0.900980060831362,0.900607992520656
266,0.898276444744846,0.900595909024724
267,0.894896924636702,0.900584316007157
268,0.897600540723217,0.900566204354828
269,0.897600540723217,0.90054803656341
270,0.893207164582629,0.900529759448499
271,0.897600540723217,0.900493915230433
272,0.897600540723217,0.900442801475339
273,0.897600540723217,0.900389369766764
274,0.898276444744846,0.900344206164279
275,0.894896924636702,0.900318351749555
276,0.891855356539371,0.900291983218954
277,0.895572828658331,0.900292894740495
278,0.897600540723217,0.900291736206957
279,0.898276444744846,0.900278924675668
280,0.893207164582629,0.900288332700755
281,0.897600540723217,0.900299494333735
282,0.897600540723217,0.900299351622258
283,0.891855356539371,0.90030178983158
284,0.897600540723217,0.900299808712639
285,0.894896924636702,0.900299879625174
286,0.897600540723217,0.900301958248851
287,0.897600540723217,0.900306000263335
288,0.898276444744846,0.90032499270844
289,0.894896924636702,0.900344979406378
290,0.897600540723217,0.900391990575863
291,0.898276444744846,0.900438170000409
292,0.898614396755661,0.900483508815949
293,0.897600540723217,0.900527998158415
294,0.897600540723217,0.900571629163742
295,0.894896924636702,0.900621354805966
296,0.900980060831362,0.900670656450326
297,0.898276444744846,0.900723012061186
298,0.891855356539371,0.900792568393771
299,0.901318012842176,0.900866308861379
300,0.897600540723217,0.90092010783779
301,0.898276444744846,0.90097699328228
302,0.894896924636702,0.901033487230484
303,0.891855356539371,0.901113512912427
304,0.893207164582629,0.901193842927332
