Pixel,NormalizedADC,SmoothedNormalizedADC
21,0.884707492302429,0.88792038777476
22,0.880944235374615,0.887846455550652
23,0.882312692439275,0.887773685329744
24,0.884707492302429,0.887702077932386
25,0.882312692439275,0.887631634178926
26,0.886760177899418,0.887562354889714
27,0.887444406431748,0.887494240885099
28,0.886760177899418,0.887427292985431
29,0.884707492302429,0.88736151201106
30,0.889497092028738,0.887296898782334
31,0.887444406431748,0.887233454119603
32,0.884023263770099,0.887171178843216
33,0.887444406431748,0.887110073773524
34,0.886760177899418,0.887050139730874
35,0.879575778309955,0.886991377535617
36,0.886760177899418,0.886933788008102
37,0.879575778309955,0.886877371968678
38,0.887444406431748,0.886822130237695
39,0.886760177899418,0.886768063635502
40,0.886760177899418,0.886715172982449
41,0.879575778309955,0.886663459098884
42,0.886760177899418,0.886612922805158
43,0.880944235374615,0.88656356492162
44,0.880944235374615,0.886515386268619
45,0.886760177899418,0.886468387666504
46,0.880944235374615,0.886422569935625
47,0.879575778309955,0.886377933896332
48,0.887444406431748,0.886334480368973
49,0.882312692439275,0.886292210173898
50,0.886760177899418,0.886251124131457
51,0.886760177899418,0.886211223061998
52,0.884023263770099,0.886172507785872
53,0.882312692439275,0.886134979123428
54,0.880944235374615,0.886098637895015
55,0.879575778309955,0.886063484920982
56,0.879575778309955,0.886029521021678
57,0.887444406431748,0.885996747017454
58,0.879575778309955,0.885965163728659
59,0.886760177899418,0.885934771975642
60,0.884023263770099,0.885905572578752
61,0.880944235374615,0.885877566358338
62,0.879575778309955,0.885850754134751
63,0.887444406431748,0.88582513672834
64,0.882312692439275,0.885800714959454
65,0.884023263770099,0.885777489648442
66,0.879575778309955,0.885755461615653
67,0.880944235374615,0.885734631681438
68,0.880944235374615,0.885715000666146
69,0.882312692439275,0.885696569390125
70,0.880944235374615,0.885679338673726
71,0.886760177899418,0.885663309337297
72,0.882312692439275,0.885648482201189
73,0.884023263770099,0.88563485808575
74,0.879575778309955,0.88562243781133
75,0.886760177899418,0.885611222198278
76,0.886760177899418,0.885601212066944
77,0.886760177899418,0.885592408237677
78,0.880944235374615,0.885584811530827
79,0.884707492302429,0.885578422766742
80,0.879575778309955,0.885573242765773
81,0.887786520697913,0.885569272348269
82,0.887786520697913,0.885566512334577
83,0.887444406431748,0.885564963545051
84,0.887444406431748,0.885564626800036
85,0.887444406431748,0.885565502919884
86,0.884707492302429,0.885567592724944
