Pixel,NormalizedADC,SmoothedNormalizedADC
21,0.87859097127223,0.888833861324735
22,0.877222982216142,0.888697019040722
23,0.880984952120383,0.888563755116036
24,0.88406292749658,0.888434033168526
25,0.881326949384405,0.888307816816042
26,0.880984952120383,0.888185069676432
27,0.882694938440493,0.888065755367546
28,0.87859097127223,0.887949837507233
29,0.885088919288646,0.887837279713342
30,0.882694938440493,0.887728045603723
31,0.882352941176471,0.887622098796225
32,0.885430916552668,0.887519402908696
33,0.882694938440493,0.887419921558986
34,0.880984952120383,0.887323618364945
35,0.879958960328317,0.887230456944421
36,0.881326949384405,0.887140400915264
37,0.87859097127223,0.887053413895323
38,0.88406292749658,0.886969459502447
39,0.877222982216142,0.886888501354485
40,0.881326949384405,0.886810503069287
41,0.885430916552668,0.886735428264702
42,0.87859097127223,0.886663240558578
43,0.880984952120383,0.886593903568766
44,0.877222982216142,0.886527380913114
45,0.881326949384405,0.886463636209472
46,0.87859097127223,0.886402633075688
47,0.877222982216142,0.886344335129613
48,0.879958960328317,0.886288705989095
49,0.877222982216142,0.886235709271983
50,0.881326949384405,0.886185308596128
51,0.881326949384405,0.886137467579376
52,0.881326949384405,0.886092149839579
53,0.877222982216142,0.886049318994585
54,0.874487004103967,0.886008938662245
55,0.882694938440493,0.885970972460405
56,0.877222982216142,0.885935384006917
57,0.879958960328317,0.885902136919628
58,0.87311901504788,0.885871194816389
59,0.877222982216142,0.885842521315049
60,0.874487004103967,0.885816080033456
61,0.877222982216142,0.88579183458946
62,0.877222982216142,0.885769748600911
63,0.874487004103967,0.885749785685657
64,0.879616963064295,0.885731909461548
65,0.880984952120383,0.885716083546432
66,0.877222982216142,0.88570227155816
67,0.87859097127223,0.88569043711458
68,0.882694938440493,0.885680543833541
69,0.875170998632011,0.885672555332893
70,0.877222982216142,0.885666435230484
71,0.877222982216142,0.885662147144165
72,0.877222982216142,0.885659654691785
73,0.882694938440493,0.885658921491191
74,0.87859097127223,0.885659911160235
75,0.882694938440493,0.885662587316764
76,0.87859097127223,0.885666913578628
77,0.882694938440493,0.885672853563678
78,0.881326949384405,0.88568037088976
79,0.880984952120383,0.885689429174726
80,0.881326949384405,0.885699992036423
81,0.879958960328317,0.885712023092701
82,0.881326949384405,0.885725485961411
83,0.882694938440493,0.885740344260399
84,0.881326949384405,0.885756561607517
85,0.881326949384405,0.885774101620612
86,0.888166894664843,0.885792927917535
87,0.882694938440493,0.885813004116134
88,0.881326949384405,0.885834293834259
89,0.880984952120383,0.885856760689759
90,0.880984952120383,0.885880368300483
91,0.881326949384405,0.88590508028428
92,0.885430916552668,0.885930860259
93,0.879616963064295,0.885957671842492
94,0.880984952120383,0.885985478652605
95,0.882694938440493,0.886014244307186
96,0.879958960328317,0.886043932424089
97,0.874487004103967,0.88606785890541
98,0.880984952120383,0.886089318423431
99,0.879616963064295,0.886115156080677
100,0.877222982216142,0.886141834475172
101,0.875170998632011,0.886169353606915
102,0.87311901504788,0.886201250877884
103,0.880984952120383,0.886244830793457
104,0.882694938440493,0.886293710656595
105,0.880984952120383,0.886344594777282
106,0.877222982216142,0.886397498168684
107,0.882694938440493,0.886462367953511
108,0.880984952120383,0.886515146435378
109,0.882352941176471,0.886579700643474
110,0.879616963064295,0.8866454393903
111,0.87859097127223,0.886701771488362
112,0.874487004103967,0.886758641057736
113,0.874487004103967,0.886829302921683
