Pixel,SmoothedIntensityADC,ReferenceIntensityADC,ReferenceCorrectedRatio,ReferenceCorrectedRatioNormalizedMax
21,2257.378264306313,2295.3742109671243,0.9834467310474827,0.6995597756785769
22,2257.1433754354352,2295.264152045115,0.9833915514361544,0.6995205245068518
23,2256.8599223146425,2295.1260979790954,0.9833272011946764,0.6994747499477709
24,2256.5793451386635,2294.990850138015,0.9832628940559647,0.6994290060491829
25,2256.3017484873094,2294.8584085218736,0.9831986758349075,0.6993833254008072
26,2256.0272369403915,2294.728773130671,0.9831345923564293,0.699337740599502
27,2255.7559150777206,2294.601943964408,0.9830706894549333,0.6992922842488687
28,2255.4878874791084,2294.4779210230827,0.9830070129737448,0.6992469889588546
29,2255.2136495826967,2294.385531731707,0.9829270706220654,0.6991901231908954
30,2254.943564376295,2294.294000866283,0.982848564100708,0.6991342787788531
31,2254.677727724731,2294.222572855104,0.9827632917580615,0.699073621603421
32,2254.416235492832,2294.150757027123,0.9826800739172954,0.6990144258664472
33,2254.1591835454255,2294.0785969572635,0.9825989338531013,0.6989567081240274
34,2253.887449463998,2294.0061362204465,0.9825115172435646,0.6988945256571714
35,2253.573600221025,2293.933418391593,0.9824058458510682,0.6988193579299354
36,2253.2690062913603,2293.8604870456247,0.9823042940128656,0.6987471205845766
37,2253.02174824329,2293.7873857574637,0.9822278046486371,0.6986927110463756
38,2252.7901780384273,2293.7141581020296,0.9821582040120179,0.6986432016990941
39,2252.5641157036307,2293.640847654245,0.9820910357466713,0.6985954225818779
40,2252.3340392470736,2293.567497989031,0.9820221298138772,0.6985464074015264
41,2252.1102942265984,2293.494152681309,0.9819559782150179,0.6984993514744509
42,2251.902568218732,2293.440073589341,0.981888558655208,0.6984513936027655
43,2251.719899533674,2293.3847874720495,0.981832578568596,0.6984115730252025
44,2251.5899042136216,2293.3283553343244,0.9818000544825523,0.6983884375145352
45,2251.4613947983885,2293.270838181056,0.981768641240897,0.6983660921860168
46,2251.334519442708,2293.212297017136,0.9817383773718203,0.6983445644460853
47,2251.2094263013128,2293.152792847451,0.9817093014137726,0.6983238817084774
48,2251.086263528937,2293.0923866768935,0.981681451915319,0.698304071394125
49,2250.9651792803124,2293.0311395103536,0.9816548674349779,0.6982851609310395
50,2250.798276001822,2292.969112352719,0.9816086330497373,0.6982522728089415
51,2250.636993888195,2292.906366208882,0.9815651554971362,0.6982213457175349
52,2250.481437519241,2292.842962083731,0.9815244544589342,0.6981923936571379
53,2250.331711474772,2292.778960982157,0.9814865496283157,0.698165430636196
54,2250.1879203345993,2292.7144239090494,0.9814514607092047,0.6981404706707935
55,2250.0501686785346,2292.649411869299,0.9814192074155677,0.6981175277841588
56,2249.9185610863883,2292.5839858677946,0.9813898094707068,0.698096616006161
57,2249.7932021379734,2292.5182069094267,0.9813632866065428,0.6980777493727999
58,2249.6741964131,2292.452135999086,0.9813396585628854,0.6980609419256868
59,2249.6096941999303,2292.3858341416612,0.981339903909436,0.6980611164491993
60,2249.548508038279,2292.319362342043,0.9813416686145925,0.6980623717451949
61,2249.4907860828807,2292.2623907467914,0.9813408775380308,0.698061809024994
62,2249.436676488467,2292.233549377807,0.9813296193570867,0.698053800690341
63,2249.3863274097716,2292.2021327309667,0.9813211039681812,0.6980477433988125
64,2249.339887001527,2292.168236671099,0.9813153550492563,0.6980436539933506
65,2249.297503418466,2292.1319570630285,0.9813123962987509,0.6980415493314767
66,2249.259324815321,2292.0933897715854,0.9813122514346884,0.6980414462846436
67,2249.254326771835,2292.062239803264,0.9813234072408508,0.6980493817965632
68,2249.2518822187435,2292.0283446148937,0.9813368527938787,0.6980589460848599
69,2249.252165455733,2291.9918087862857,0.9813526195134243,0.698070161499422
70,2249.2553507824887,2291.9527368972526,0.9813707388344466,0.6980830504010266
71,2249.2616124986957,2291.9016243859337,0.9813953568366346,0.6981005620399843
72,2249.2615157623704,2291.8584433818105,0.9814138051403449,0.6981136849583873
73,2249.2654932811965,2291.8130313417114,0.9814349872879439,0.6981287525547857
74,2249.254492356537,2291.7654928454467,0.9814505451706892,0.6981398194164873
75,2249.24919538909,2291.715932472829,0.9814694585476323,0.6981532731576142
76,2249.2497505335878,2291.664454803669,0.9814917475456874,0.6981691280951388
77,2249.2563059447652,2291.5727278510985,0.9815338953060351,0.6981991092591849
