Pixel,SmoothedIntensityADC,ReferenceIntensityADC,ReferenceCorrectedRatio,ReferenceCorrectedRatioNormalizedMax
21,1277.8668829725839,2295.3742109671243,0.556713967102633,0.8357670637052677
22,1277.8855121229863,2295.264152045115,0.5567487781240216,0.8358193237649207
23,1277.9049779118795,2295.1260979790954,0.5567907484634942,0.8358823317536843
24,1277.9252454793268,2294.990850138015,0.556832392339375,0.8359448496388514
25,1277.9078433987117,2294.8584085218736,0.5568569453580435,0.8359817098678565
26,1277.8937704420923,2294.728773130671,0.5568822709703845,0.8360197299534182
27,1277.8829568895947,2294.601943964408,0.5569083388301254,0.8360588643381834
28,1277.8753330213442,2294.4779210230827,0.556935118578763,0.8360990674464369
29,1277.870829117467,2294.385531731707,0.5569555819823285,0.8361297881391481
30,1277.8693754580888,2294.294000866283,0.5569771681291016,0.8361621943505444
31,1277.8709023233353,2294.222572855104,0.5569951745061318,0.8361892264311959
32,1277.8369034266523,2294.150757027123,0.5569977908001732,0.8361931541436622
33,1277.8083426801616,2294.0785969572635,0.557002861355742,0.836200766317219
34,1277.7851155040519,2294.0061362204465,0.5570103302379575,0.8362119789796046
35,1277.805553885191,2293.933418391593,0.5570368972527254,0.8362518627210518
36,1277.7900830450926,2293.8604870456247,0.5570478633122196,0.8362683255222125
37,1277.818103462558,2293.7873857574637,0.5570778317976458,0.8363133157228334
38,1277.848476925779,2293.7141581020296,0.5571088587529822,0.8363598949518264
39,1277.842697148203,2293.640847654245,0.5571241454193142,0.8363828440657144
40,1277.8417280419508,2293.567497989031,0.5571415400516205,0.8364089577643568
41,1277.8839015938909,2293.494152681309,0.5571777456244765,0.8364633113949529
42,1277.928079592216,2293.440073589341,0.5572101465865636,0.8365119533521248
43,1277.9741923170516,2293.3847874720495,0.5572436859693902,0.8365623043638828
44,1278.0606066152036,2293.3283553343244,0.5572950788500961,0.8366394579464065
45,1278.146219134801,2293.270838181056,0.5573463883352665,0.8367164863313494
46,1278.2694315825875,2293.212297017136,0.5574143454774243,0.8368185070179411
47,1278.3891754666297,2293.152792847451,0.5574810276288784,0.8369186136242338
48,1278.505450786927,2293.0923866768935,0.5575464199415503,0.8370167838595435
49,1278.61825754348,2293.0311395103536,0.5576105075557378,0.8371129954157366
50,1278.7275957362888,2292.969112352719,0.5576732756004028,0.8372072259676612
51,1278.8334653653526,2292.906366208882,0.5577347091934638,0.8372994531735864
52,1278.9358664306724,2292.842962083731,0.5577947934421021,0.8373896546756625
53,1279.0347989322474,2292.778960982157,0.5578535134430699,0.8374778081003825
54,1279.1302628700782,2292.7144239090494,0.5579108542830106,0.8375638910590643
55,1279.2222582441648,2292.649411869299,0.557966801038785,0.837647881148339
56,1279.3107850545066,2292.5839858677946,0.5580213387778066,0.8377297559506551
57,1279.3958433011042,2292.5182069094267,0.5580744525583831,0.8378094930347915
58,1279.477432983957,2292.452135999086,0.5581261274300678,0.8378870699563838
59,1279.5555541030658,2292.3858341416612,0.5581763484340193,0.8379624642584655
60,1279.6302066584296,2292.319362342043,0.5582251006033655,0.8380356534720141
61,1279.7013906500495,2292.2623907467914,0.5582700286912347,0.83810310178173
62,1279.7691060779246,2292.233549377807,0.5583065942060307,0.8381579957753063
63,1279.8333529420556,2292.2021327309667,0.5583422747352745,0.8382115611839717
64,1279.8941312424417,2292.168236671099,0.5583770470099628,0.8382637630751256
65,1280.018704970773,2292.1319570630285,0.5584402333497832,0.8383586215928179
66,1280.1352652710564,2292.0933897715854,0.5585004830010989,0.8384490714057289
67,1280.243873148182,2292.062239803264,0.5585554575769591,0.8385316020095223
68,1280.35419874871,2292.0283446148937,0.5586118521426203,0.838616264373567
69,1280.4464355278608,2291.9918087862857,0.5586609998427157,0.8386900473778094
70,1280.5309116135084,2291.9527368972526,0.5587073812643433,0.8387596775054059
71,1280.5788605855323,2291.9016243859337,0.5587407622387092,0.8388097907063996
72,1280.5826821061403,2291.8584433818105,0.5587529569306836,0.8388280979925583
73,1280.5834446672654,2291.8130313417114,0.5587643612958972,0.8388452188003541
74,1280.5811482689066,2291.7654928454467,0.558774949822175,0.8388611148296242
75,1280.575792911065,2291.715932472829,0.5587846969887258,0.8388757477672708
76,1280.5673785937402,2291.664454803669,0.5587935772662882,0.8388890792874801
77,1280.5559053169322,2291.5727278510985,0.5588109379001739,0.8389151419459799
78,1280.5413730806413,2291.481889826925,0.5588267482128607,0.8389388771841657
79,1280.5237818848668,2291.3920104510225,0.5588409909977896,0.8389602591706838
80,1280.5031317296095,2291.303159443265,0.5588536490477947,0.8389792620732696
81,1280.4794226148688,2291.2154065235277,0.5588647051556564,0.8389958600595779
82,1280.4526545406452,2291.128821411684,0.558874142114668,0.8390100272980333
83,1280.4132183652682,2291.072301252618,0.5588707164174682,0.8390048844687548
84,1280.3713724967372,2291.015140542207,0.5588663950050177,0.838998396946601
85,1280.3367173617378,2290.9670442869497,0.5588630009124532,0.8389933015637938
86,1280.2989858372869,2290.9178499436707,0.5588585316879725,0.8389865921387712
87,1280.2581779233835,2290.8676620921847,0.5588529617438311,0.838978230257922
88,1280.214293620029,2290.816585312302,0.5588462654881208,0.8389681775013834
89,1280.1673329272226,2290.764724183833,0.5588384173251698,0.8389563954436435
90,1280.1172958449645,2290.7121832865905,0.5588293916559701,0.8389428456541812
91,1280.0641823732544,2290.6206306337062,0.5588285398525906,0.8389415668840202
92,1280.007992512093,2290.531204436986,0.5588258260933493,0.8389374928518839
93,1279.9487262614796,2290.4439744163055,0.5588212331574975,0.8389305977051165
94,1279.8863836214146,2290.359010291538,0.5588147438328888,0.8389208556039762
95,1279.8209645918978,2290.2763817825585,0.5588063409167207,0.8389082407227493
96,1279.7524691729293,2290.196158609241,0.5587960072162901,0.8388927272508833
97,1279.6712882228392,2290.1184104914605,0.5587795296349856,0.8388679902754208
98,1279.5972892912962,2290.072034574099,0.5587585324709108,0.8388364682745336
99,1279.5202052553175,2290.0359344947055,0.5587336801060471,0.8387991586519344
100,1279.4015995482227,2289.969146341158,0.5586981822844256,0.8387458675331595
101,1279.3209423686878,2289.890308850341,0.5586821942623889,0.8387218655087418
102,1279.1987286581002,2289.8091008838005,0.5586486350169393,0.8386714846782131
103,1279.0759920484556,2289.7255921614083,0.558615406329568,0.8386216000981304
104,1278.952697679817,2289.6302432613697,0.5585848201664498,0.8385756826086298
105,1278.8288106922473,2289.5045548865487,0.558561374321274,0.8385404845242693
106,1278.7069281510624,2289.379363265832,0.5585386802504277,0.8385064150414192
107,1278.5896471215788,2289.245094117486,0.5585202084333747,0.8384786842187489
108,1278.4769327438592,2289.1120407094477,0.5585034327754574,0.8384534997556535
109,1278.3687501579664,2288.990496309653,0.5584858269263122,0.8384270689676481
110,1278.2266279372839,2288.901688005318,0.5584454040274682,0.8383663840747414
111,1278.1300014205501,2288.7860480073755,0.5584314018924111,0.8383453633639387
112,1277.9993306892147,2288.67243860077,0.5584020278019984,0.8383012654990675
113,1277.875614515337,2288.5916960143895,0.5583676707124181,0.8382496869047213
114,1277.7491740373723,2288.515053828113,0.5583311203918093,0.8381948157214247
115,1277.6398070851155,2288.442573046833,0.5583010131576366,0.8381496172241931
116,1277.537176815709,2288.3743146754364,0.5582728177915701,0.8381072889197138
117,1277.441213509279,2288.310339718815,0.5582464892704411,0.8380677632169363
118,1277.3929159378838,2288.250709181859,0.5582399300969092,0.8380579162550726
119,1277.3538126749063,2288.195484069458,0.5582363139722604,0.8380524875465107
120,1277.32386886041,2288.144725386501,0.5582356110121712,0.8380514322273983
121,1277.3030496344575,2288.0600575711996,0.5582471689970973,0.8380687836568483
122,1277.2091831532455,2287.982575260439,0.5582250481115932,0.8380355746687203
123,1277.157474537002,2287.950741165852,0.5582102147383695,0.8380133060612905
124,1277.1067855739195,2287.8947203753855,0.55820172764085,0.8380005648027764
125,1277.057046544124,2287.79401350301,0.5582045581930376,0.8380048141703696
126,1277.008187727741,2287.6966575420915,0.5582069561179333,0.8380084140560694
127,1276.9601394048962,2287.6314712026556,0.5582018587694859,0.8380007616596931
128,1276.9128318557152,2287.53884312071,0.5582037811929449,0.8380036476986725
129,1276.8764624833077,2287.4783933752315,0.5582026331620316,0.8380019242168091
130,1276.8413611411127,2287.428947168907,0.5581993542231888,0.837997001708572
131,1276.879336685124,2287.421989996955,0.558217653878034,0.8380244740726596
132,1276.8846885569717,2287.419804278896,0.558220526974718,0.8380287873101948
133,1276.936886955332,2287.422451019623,0.5582427008120581,0.8380620757922878
134,1276.9948633882714,2287.4107729406837,0.5582708967251095,0.8381044049179286
135,1277.0586178557903,2287.405347862968,0.5583000927443382,0.8381482354533644
136,1277.1281503578882,2287.406219361397,0.5583302780012724,0.8381935510822974
137,1277.2034608945658,2287.4134310108907,0.5583614416087971,0.8382403354604421
138,1277.3229860325023,2287.4270263863714,0.558410376067992,0.8383137983366983
139,1277.4456921397018,2287.4470490627605,0.5584591313985221,0.8383869922959754
140,1277.5716140761015,2287.4927608983194,0.5585030195131142,0.838452879345397
141,1277.7007867016387,2287.4923530370547,0.5585595881906502,0.8385378030949627
142,1277.8210038093273,2287.4733543713187,0.5586167818599659,0.8386236651136852
143,1277.9399267418498,2287.4645923261205,0.5586709105920253,0.8387049258941375
144,1278.0575816441592,2287.455808493463,0.5587244907196255,0.8387853630819279
145,1278.1067306695188,2287.4470115883278,0.558748125833981,0.8388208453067193
146,1278.1592088188747,2287.438210325701,0.5587732175886323,0.8388585143133318
147,1278.214981232289,2287.4294134205666,0.5587997486317522,0.8388983440523282
148,1278.2713811245712,2287.4110204462386,0.5588288985663802,0.8389421054032389
149,1278.2873051438523,2287.3932985256993,0.5588401898212043,0.8389590564040177
150,1278.3421886288702,2287.3762476589504,0.5588683496810849,0.8390013314048215
151,1278.3949282277545,2287.359867845991,0.5588954087192323,0.8390419537965621
152,1278.4454890805678,2287.344159086822,0.5589213516478265,0.8390809006283939
153,1278.4938363273736,2287.3291213814423,0.5589461631805841,0.8391181489517775
154,1278.5783716749138,2287.314754729853,0.558986632264313,0.839178903179761
155,1278.6580266312565,2287.301059132053,0.559024804157814,0.8392362087500046
156,1278.694364629721,2287.2880345880426,0.5590438743584051,0.8392648378961983
157,1278.7284193023029,2287.265413974839,0.5590642920097815,0.8392954899034174
158,1278.7601557890666,2287.2427977191273,0.559083695471362,0.8393246193578037
159,1278.7895392300734,2287.2201771059235,0.5591020716021129,0.8393522065313748
160,1278.8165347653867,2287.197543420243,0.5591194072607574,0.8393782316957838
