Pixel,SmoothedIntensityADC,ReferenceIntensityADC,ReferenceCorrectedRatio,ReferenceCorrectedRatioNormalizedMax
21,1277.7494228501732,2295.3742109671243,0.5566627945653406,0.8353085784396195
22,1277.6583486499255,2295.264152045115,0.5566498076099488,0.8352890906718855
23,1277.5663637338205,2295.1260979790954,0.5566432122656543,0.8352791939305895
24,1277.4735291067482,2294.990850138015,0.5566355652485169,0.8352677190860754
25,1277.3799057735976,2294.8584085218736,0.5566268929839391,0.8352547057913716
26,1277.2855547392596,2294.728773130671,0.5566172219110123,0.8352401937200471
27,1277.1905370086242,2294.601943964408,0.5566065784821959,0.8352242225657304
28,1277.0949135865808,2294.4779210230827,0.556594989162998,0.8352068320416307
29,1276.931481486331,2294.385531731707,0.5565461705655702,0.8351335765741971
30,1276.772110568756,2294.294000866283,0.556498909942087,0.8350626589475776
31,1276.6168008338573,2294.222572855104,0.5564485398838783,0.8349870754127537
32,1276.4655522816338,2294.150757027123,0.5564000309795433,0.8349142846598646
33,1276.3183649120865,2294.0785969572635,0.5563533728116042,0.8348442710568104
34,1276.1752387252145,2294.0061362204465,0.5563085549665584,0.8347770189774556
35,1276.0361737210183,2293.933418391593,0.556265567034513,0.8347125128010819
36,1275.901169899498,2293.8604870456247,0.5562243986088246,0.8346507369118467
37,1275.7413998356428,2293.7873857574637,0.5561724716758621,0.8345728171856156
38,1275.5876387534508,2293.7141581020296,0.5561231918317826,0.8344988695877059
39,1275.4398605079691,2293.640847654245,0.5560765373586664,0.8344288615289726
40,1275.326866379254,2293.567497989031,0.5560450553547883,0.834381620743056
41,1275.2178549983562,2293.494152681309,0.5560153068223467,0.8343369811433071
42,1275.112826365275,2293.440073589341,0.5559826223711456,0.8342879360072994
43,1275.0117804800113,2293.3847874720495,0.5559519656033954,0.8342419335416436
44,1274.9147173425647,2293.3283553343244,0.5559233218292049,0.8341989517032059
45,1274.8216369529353,2293.270838181056,0.5558966763664427,0.8341589684604976
46,1274.7805850194725,2293.212297017136,0.5558929658094132,0.8341534005293411
47,1274.7402695021817,2293.152792847451,0.5558898096447,0.8341486644997634
48,1274.6526882676344,2293.0923866768935,0.5558662597606183,0.8341133263733667
49,1274.569176930747,2293.0311395103536,0.5558446873961399,0.8340809556432192
50,1274.4897354915197,2292.969112352719,0.5558250778981577,0.8340515303213846
51,1274.4143639499523,2292.906366208882,0.5558074166181866,0.8340250284268621
52,1274.3430623060447,2292.842962083731,0.5557916889117972,0.8340014279847373
53,1274.2758305597972,2292.778960982157,0.5557778801380557,0.8339807070253403
54,1274.2126687112097,2292.7144239090494,0.5557659756589716,0.8339628435834183
55,1274.153576760282,2292.649411869299,0.5557559608389526,0.8339478156973174
56,1274.0985547070143,2292.5839858677946,0.55574782104427,0.8339356014081795
57,1274.095648259756,2292.5182069094267,0.5557624992550793,0.8339576270142103
58,1274.0935653785125,2292.452135999086,0.5557776083395708,0.8339802991741092
59,1274.0923496382052,2292.3858341416612,0.5557931525585718,0.8340036242815233
60,1274.092044613755,2292.319362342043,0.5558091361720324,0.8340276087287838
61,1274.111912163424,2292.2623907467914,0.55583161740412,0.8340613432736466
62,1274.1314790461352,2292.233549377807,0.5558471471600176,0.8340846466782371
63,1274.1508062667785,2292.2021327309667,0.5558631972603283,0.8341087308933225
64,1274.1699548302443,2292.168236671099,0.5558797711466036,0.8341336010831736
65,1274.1889857414217,2292.1319570630285,0.5558968722612615,0.8341592624133615
66,1274.2175691468715,2292.0933897715854,0.5559186963467712,0.8341920108672204
67,1274.2455076434844,2292.062239803264,0.5559384407261373,0.8342216385873078
