Pixel,SmoothedIntensityADC,ReferenceIntensityADC,ReferenceCorrectedRatio,ReferenceCorrectedRatioNormalizedMax
21,1382.7603544907086,2295.3742109671243,0.6024117322064455,0.8478561017660171
22,1382.7411989552554,2295.264152045115,0.6024322724350537,0.8478850108280855
23,1382.7221131396768,2295.1260979790954,0.6024601935192978,0.8479243079738393
24,1382.7030970439723,2294.990850138015,0.6024874116429789,0.8479626157474233
25,1382.6841506681421,2294.8584085218736,0.6025139265819602,0.847999933833379
26,1382.665274012186,2294.728773130671,0.6025397381172122,0.8480362619234365
27,1382.6272487927647,2294.601943964408,0.602556470602472,0.8480598118295336
28,1382.5905918258757,2294.4779210230827,0.6025730642940306,0.848083166392346
29,1382.57450396489,2294.385531731707,0.602590316598353,0.8481074479106289
30,1382.5392326805015,2294.294000866283,0.6025989834600449,0.8481196459658389
31,1382.5052947887089,2294.222572855104,0.6026029519307775,0.8481252313353551
32,1382.4726728595426,2294.150757027123,0.6026075961333165,0.8481317677543025
33,1382.4413494630344,2294.0785969572635,0.6026128970893267,0.8481392285118844
34,1382.363261460866,2294.0061362204465,0.6025978917991984,0.8481181095228045
35,1382.2128103297046,2293.933418391593,0.6025514076597971,0.8480526860605448
36,1382.1488754620111,2293.8604870456247,0.6025426931008121,0.8480404208744361
37,1382.0892588690297,2293.7873857574637,0.602535905224115,0.8480308673707974
38,1382.03389954587,2293.7141581020296,0.60253100616925,0.8480239722634512
39,1381.9442999209632,2293.640847654245,0.6025112001882539,0.8479960966080792
40,1381.8614326214142,2293.567497989031,0.6024943385503203,0.8479723649278289
41,1381.8909023407657,2293.494152681309,0.6025264554196513,0.8480175673735585
42,1381.9197707262015,2293.440073589341,0.6025532503072698,0.8480552794693709
43,1381.9480377777218,2293.3847874720495,0.602580101397208,0.8480930706663645
44,1381.9853126369965,2293.3283553343244,0.6026111827477617,0.8481368156854424
45,1382.0213368960267,2293.270838181056,0.6026420054214785,0.8481801966333662
46,1382.056119269797,2293.212297017136,0.602672557210463,0.8482231963283016
47,1382.080059331621,2293.152792847451,0.6026986355390066,0.8482598999129057
48,1382.1130333461522,2293.0923866768935,0.6027288919436362,0.8483024838731961
49,1382.1447829053918,2293.0311395103536,0.6027588370215201,0.8483446296609428
50,1382.1753167243244,2292.969112352719,0.6027884585440981,0.8483863200652273
51,1382.1950343762635,2292.906366208882,0.6028135534647239,0.8484216395658916
52,1382.214202984193,2292.842962083731,0.6028385832966247,0.8484568674583257
53,1382.2328225481126,2292.778960982157,0.6028635320153173,0.8484919811890914
54,1382.2605022096923,2292.7144239090494,0.6028925747555404,0.848532856994116
55,1382.286983560933,2292.649411869299,0.6029212213627957,0.8485731752672468
56,1382.3122753168195,2292.5839858677946,0.6029494595782859,0.8486129187550084
57,1382.3363861923353,2292.5182069094267,0.6029772771383486,0.8486520701970777
58,1382.3593249024655,2292.452135999086,0.6030046617745465,0.8486906123264117
59,1382.381100162194,2292.3858341416612,0.6030316012137631,0.8487285278693815
60,1382.4017206865049,2292.319362342043,0.6030580831783041,0.8487657995459151
61,1382.4211951903826,2292.2623907467914,0.6030815672633387,0.8487988518981959
62,1382.4395323888114,2292.233549377807,0.6030971550713295,0.8488207907440245
63,1382.4951775634552,2292.2021327309667,0.6031296969069337,0.8488665913026866
64,1382.5471057973027,2292.168236671099,0.6031612704856111,0.8489110291014628
65,1382.595360665275,2292.1319570630285,0.6031918696499622,0.8489540954742059
66,1382.6399857422937,2292.0933897715854,0.6032214882309304,0.848995781738362
67,1382.6810246032799,2292.062239803264,0.6032475910086805,0.8490325197336654
68,1382.7185208231556,2292.0283446148937,0.603272871416204,0.8490681002953112
69,1382.7525179768413,2291.9918087862857,0.6032973209922037,0.8491025115145632
70,1382.74462307258,2291.9527368972526,0.6033041610380153,0.8491121384429042
