Pixel,SmoothedIntensityADC,ReferenceIntensityADC,ReferenceCorrectedRatio,ReferenceCorrectedRatioNormalizedMax
21,1332.9619599651128,2295.3742109671243,0.5807166228479528,0.8423079447700161
22,1333.0646948143306,2295.264152045115,0.5807892279529351,0.8424132557846338
23,1333.1672422913862,2295.1260979790954,0.5808688435311972,0.8425287352309921
24,1333.2695413913898,2294.990850138015,0.5809476501011802,0.8426430412408172
25,1333.3715311094513,2294.8584085218736,0.5810256206474546,0.8427561346292289
26,1333.434713874001,2294.728773130671,0.5810859782155483,0.8428436810453847
27,1333.500062312145,2294.601943964408,0.5811465756924458,0.842931575440371
28,1333.5674805590563,2294.4779210230827,0.5812073711149215,0.8430197569480844
29,1333.6368727499073,2294.385531731707,0.5812610192600602,0.8430975715948409
30,1333.7081430198716,2294.294000866283,0.5813152728099746,0.8431762643587931
31,1333.7811955041213,2294.222572855104,0.5813652133342334,0.8432487012388377
32,1333.85593433783,2294.150757027123,0.5814159903189223,0.8433223513737438
33,1333.9322636561699,2294.0785969572635,0.5814675510357067,0.8433971382830154
34,1334.0100875943144,2294.0061362204465,0.581519842746454,0.8434729854719456
35,1334.0508737207565,2293.933418391593,0.5815560569565856,0.8435255128419353
36,1334.0955598026653,2293.8604870456247,0.5815940277697151,0.8435805880994878
37,1334.1440151152763,2293.7873857574637,0.5816336873239496,0.8436381128134419
38,1334.196108933825,2293.7141581020296,0.5816749677465595,0.8436979885369182
39,1334.2517105335478,2293.640847654245,0.5817178011536179,0.8437601168067962
40,1334.3106891896796,2293.567497989031,0.581762119649666,0.843824399143228
41,1334.372914177457,2293.494152681309,0.5818078553274053,0.8438907370491939
42,1334.4382547721152,2293.440073589341,0.5818500645118915,0.8439519599073594
43,1334.50658024889,2293.3847874720495,0.5818938834594298,0.8440155176671873
44,1334.5681507413476,2293.3283553343244,0.5819350498314457,0.8440752279645028
45,1334.6427030743926,2293.270838181056,0.581982154420533,0.8441435514256581
46,1334.7582759669572,2293.212297017136,0.5820474090877349,0.8442382009026231
47,1334.9121416289604,2293.152792847451,0.5821296102870558,0.8443574306965251
48,1335.0631705635797,2293.0923866768935,0.582210807693766,0.8444752045264378
49,1335.211301765925,2293.0311395103536,0.5822909592283346,0.8445914613575606
50,1335.3564742311064,2292.969112352719,0.582370022795882,0.8447061401328304
51,1335.489017812564,2292.906366208882,0.5824437654733704,0.8448131011542188
52,1335.628739055077,2292.842962083731,0.5825208098164997,0.8449248511192864
53,1335.7653098307715,2292.778960982157,0.5825966360309631,0.8450348342338581
54,1335.898669134758,2292.7144239090494,0.5826712019620252,0.845142989354052
55,1336.0287559621463,2292.649411869299,0.5827444654404542,0.8452492553149602
56,1336.1555093080465,2292.5839858677946,0.5828163842827688,0.8453535709310057
57,1336.2788681675688,2292.5182069094267,0.5828869162915061,0.8454558749963322
58,1336.398771535823,2292.452135999086,0.5829560192555121,0.8455561062852247
59,1336.5151584079194,2292.3858341416612,0.583023650950256,0.845654203552566
60,1336.6471860623076,2292.319362342043,0.5830981529103635,0.8457622658852606
61,1336.7550583947598,2292.2623907467914,0.5831597044870859,0.8458515441666918
62,1336.8976852130324,2292.233549377807,0.5832292636917009,0.8459524372156833
63,1337.0724084469186,2292.2021327309667,0.5833134824169756,0.8460745933562279
64,1337.2381683194708,2292.168236671099,0.5833944240766259,0.8461919962345061
65,1337.3949735456727,2292.1319570630285,0.583472068187258,0.846304616140114
