Pixel,SmoothedIntensityADC,ReferenceIntensityADC,ReferenceCorrectedRatio,ReferenceCorrectedRatioNormalizedMax
21,2298.2192633398217,2295.3742109671243,1.00123947213448,0.9960847159576572
22,2298.269085161968,2295.264152045115,1.0013091883625576,0.9961540732604554
23,2298.2866153528526,2295.1260979790954,1.0013770560914017,0.9962215915807872
24,2298.3026552814244,2294.990850138015,1.0014430581033515,0.9962872537896347
25,2298.3172049476843,2294.8584085218736,1.0015071938264106,0.9963510593179464
26,2298.3302643516313,2294.728773130671,1.0015694627021419,0.9964130076101602
27,2298.341833493266,2294.601943964408,1.0016298641856796,0.9964730981242155
28,2298.351912372589,2294.4779210230827,1.0016883977457405,0.9965313303315645
29,2298.3605009895996,2294.385531731707,1.001732476605574,0.9965751822569019
30,2298.367599344298,2294.294000866283,1.0017755346422372,0.9966180186146496
31,2298.373207436684,2294.222572855104,1.001809168225738,0.9966514790398529
32,2298.3773252667575,2294.150757027123,1.0018423236688734,0.9966844637863368
33,2298.341516267839,2294.0785969572635,1.0018582272273624,0.9967002854673442
34,2298.306814071924,2294.0061362204465,1.0018747455743788,0.9967167187717174
35,2298.2731838190766,2293.933418391593,1.0018918445464413,0.9967337297118611
36,2298.2405906493586,2293.8604870456247,1.0019094899748568,0.9967512842949957
37,2298.2089997028324,2293.7873857574637,1.0019276476855803,0.9967693485230169
38,2298.178376119562,2293.7141581020296,1.0019462834990853,0.9967878883923672
39,2298.1486850396095,2293.640847654245,1.0019653632302437,0.9968068698939164
40,2298.119891603039,2293.567497989031,1.0019848526882245,0.9968262590128607
41,2298.0919609499124,2293.494152681309,1.0020047176764013,0.9968460217286309
42,2298.064858220291,2293.440073589341,1.0020165273486794,0.9968577706002885
43,2298.0769851209207,2293.3847874720495,1.002045970512451,0.9968870621796144
44,2298.0872731598665,2293.3283553343244,1.0020751140212751,0.996916055646729
45,2298.0957223371283,2293.270838181056,1.002103931239059,0.9969447245026718
46,2298.102332652706,2293.212297017136,1.0021323955230534,0.9969730422418608
47,2298.107104106601,2293.152792847451,1.0021604802238224,0.997000982352061
48,2298.1100366988117,2293.0923866768935,1.0021881586852197,0.9970285183143621
49,2298.1111304293395,2293.0311395103536,1.0022154042443883,0.9970556236031775
50,2298.1103852981837,2292.969112352719,1.0022421902317686,0.9970822716862524
51,2298.107801305344,2292.906366208882,1.0022684899711198,0.9971084360246855
52,2298.10337845082,2292.842962083731,1.002294276779561,0.997134090072969
53,2298.0971167346133,2292.778960982157,1.0023195239676215,0.99715920727904
54,2298.0890161567227,2292.7144239090494,1.0023442048393056,0.9971837610843436
55,2298.079076717149,2292.649411869299,1.0023682926921753,0.9972077249239159
56,2298.0672984158905,2292.5839858677946,1.002391760817443,0.9972310722264763
57,2298.0536812529494,2292.5182069094267,1.0024145825000819,0.9972537764145368
58,2298.0382252283243,2292.452135999086,1.0024367310189461,0.9972758109045223
59,2298.0209303420156,2292.3858341416612,1.0024581796469112,0.9972971491069094
60,2298.0306240190334,2292.319362342043,1.00249147730932,0.9973302753404685
61,2298.0365310353795,2292.2623907467914,1.002518970041081,0.9973576265293391
62,2298.0386775360084,2292.233549377807,1.0025325203707,0.9973711070967811
63,2298.0466988075423,2292.2021327309667,1.0025497603344484,0.9973882583027326
64,2298.0503625869355,2292.168236671099,1.002566184201374,0.9974045976134338
65,2298.0497037341233,2292.1319570630285,1.0025817652656777,0.9974200984605769
66,2298.044757109044,2292.0933897715854,1.0025964768119904,0.9974347342663338
67,2298.0355575716358,2292.062239803264,1.0026060888158448,0.9974442967839887
68,2298.022139981834,2292.0283446148937,1.0026150616247929,0.9974532233975523
69,2298.004539199577,2291.9918087862857,1.0026233647041152,0.9974614837295094
70,2297.9827900848018,2291.9527368972526,1.0026309675110108,0.9974690473943046
71,2297.956927497445,2291.9016243859337,1.0026420432042469,0.9974800660657196
72,2297.926986297444,2291.8584433818105,1.0026478698687336,0.9974858627323531
73,2297.8930013447357,2291.8130313417114,1.0026529083829603,0.9974908753064196
74,2297.845398357588,2291.7654928454467,1.0026529352724447,0.9974909020574668
75,2297.794470603935,2291.715932472829,1.0026523959819693,0.997490365543461
76,2297.7402442287325,2291.664454803669,1.0026512561262308,0.9974892315561272
77,2297.682745376932,2291.5727278510985,1.002666298761359,0.9975041967461301
78,2297.622000193486,2291.481889826925,1.0026795369380053,0.9975173667676799
79,2297.5580348233475,2291.3920104510225,1.0026909513274909,0.9975287223916091
80,2297.49087541147,2291.303159443265,1.0027005226011683,0.9975382443887811
81,2297.420548102805,2291.2154065235277,1.0027082314310605,0.997545913530727
82,2297.356688183976,2291.128821411684,1.0027182525548497,0.9975558830620139
83,2297.289063391938,2291.072301252618,1.0027134726983171,0.9975511278139748
84,2297.2177085866265,2291.015140542207,1.0027073448510477,0.9975450315151605
85,2297.1426586279786,2290.9670442869497,1.0026956364808604,0.9975333834240525
86,2297.0639483759323,2290.9178499436707,1.0026828104868155,0.9975206234630336
87,2296.981612690425,2290.8676620921847,1.0026688362228033,0.9975067211437716
88,2296.895686431393,2290.816585312302,1.0026536830395187,0.9974916459747556
89,2296.8062044587737,2290.764724183833,1.0026373202848637,0.9974753674616962
90,2296.7132016325045,2290.7121832865905,1.0026197173043818,0.9974578551079573
91,2296.6167128125217,2290.6206306337062,1.0026176670630773,0.9974558154220636
92,2296.5167728587635,2290.531204436986,1.0026131791656812,0.9974513506300459
93,2296.4134166311665,2290.4439744163055,1.0026062380401084,0.9974444452399899
94,2296.306678989668,2290.359010291538,1.0025968281266842,0.9974350837723278
95,2296.196594794205,2290.2763817825585,1.0025849338790451,0.9974232507607349
96,2296.083198904714,2290.196158609241,1.0025705397650515,0.9974089307530366
97,2295.9665261811333,2290.1184104914605,1.0025536302677107,0.9973921083121277
98,2295.8876799753325,2290.072034574099,1.0025395032616584,0.9973780540371988
99,2295.798684298836,2290.0359344947055,1.0025164451427713,0.9973551146301524
100,2295.720134402501,2289.969146341158,1.0025113823347933,0.997350077887408
101,2295.642490864531,2289.890308850341,1.0025119901996866,0.9973506826227849
102,2295.565823404801,2289.8091008838005,1.002514062206661,0.9973527439622907
103,2295.461374318175,2289.7255921614083,1.0025050085374432,0.9973437369047562
104,2295.3599885485246,2289.6302432613697,1.0025024762421872,0.9973412176467057
105,2295.2617096707704,2289.5045548865487,1.0025145854250144,0.9973532644869197
106,2295.166581259834,2289.379363265832,1.002527854529861,0.99736646527744
107,2295.064379767654,2289.245094117486,1.0025420107550393,0.9973805486210637
108,2294.964749195838,2289.1120407094477,1.0025567592945674,0.997395221229581
109,2294.8677244043224,2288.990496309653,1.0025676070320715,0.9974060131188655
110,2294.7733402530444,2288.901688005318,1.002565270617998,0.9974036887335275
111,2294.681631601941,2288.7860480073755,1.002575856139851,0.9974142197571454
112,2294.592633310949,2288.67243860077,1.0025867374510782,0.9974250450473029
113,2294.467943673327,2288.5916960143895,1.002567626051065,0.997406032039942
114,2294.348631181007,2288.515053828113,1.0025490666286576,0.9973875681683994
115,2294.2346958339895,2288.442573046833,1.0025310326137855,0.9973696269993969
116,2294.1261376322745,2288.3743146754364,1.0025134974291363,0.9973521820924524
117,2294.0613931425414,2288.310339718815,1.0025132314109253,0.9973519174438028
118,2293.9994287327945,2288.250709181859,1.0025122769667976,0.9973509679135113
119,2293.9402792629694,2288.195484069458,1.0025106225554186,0.9973493220196623
120,2293.845543026326,2288.144725386501,1.0024914585063505,0.9973302566343036
121,2293.8049922044597,2288.0600575711996,1.0025108320973701,0.9973495304828134
122,2293.7577256157056,2287.982575260439,1.0025241233992392,0.9973627533560775
123,2293.713387261669,2287.950741165852,1.00251869325337,0.997357351166635
124,2293.6720120022896,2287.8947203753855,1.0025251562388133,0.9973637808782062
125,2293.6336346975036,2287.79401350301,1.0025525117908463,0.9973909955936013
126,2293.5598536405673,2287.6966575420915,1.0025629254993864,0.9974013556884658
127,2293.4917373234152,2287.6314712026556,1.0025617177392996,0.9974001541463807
128,2293.4677223127264,2287.53884312071,1.0025918157454883,0.9974300971967495
129,2293.4467749765054,2287.4783933752315,1.0026091532136692,0.9974473454051442
130,2293.3904936080085,2287.428947168907,1.002606221472575,0.9974444287577524
131,2293.3399466991696,2287.421989996955,1.002587173126819,0.9974254784800216
132,2293.3335708166687,2287.419804278896,1.0025853437688657,0.9974236585402889
133,2293.330332328509,2287.422451019623,1.0025827679125263,0.9974210959454237
134,2293.3302660946288,2287.4107729406837,1.0025878575129445,0.9974261593426709
135,2293.333406974964,2287.405347862968,1.0025916084866786,0.9974298910049859
136,2293.301353262773,2287.406219361397,1.0025772133744666,0.9974155700042083
137,2293.275173449988,2287.4134310108907,1.0025626073361416,0.9974010391632446
138,2293.2548675366097,2287.4270263863714,1.002547771396863,0.9973862796049435
139,2293.240435522638,2287.4470490627605,1.0025326865871065,0.9973712724574431
140,2293.231877408073,2287.4927608983194,1.0025089113320298,0.9973476196062931
141,2293.229193192914,2287.4923530370547,1.002507916648658,0.9973466300439242
142,2293.2426500001447,2287.4733543713187,1.0025221258283954,0.9973607660694772
143,2293.252380280096,2287.4645923261205,1.0025302196910029,0.9973688182618455
144,2293.267993174438,2287.455808493463,1.0025408948489383,0.9973794384600656
145,2293.289488683171,2287.4470115883278,1.0025541475125959,0.9973926228940422
146,2293.3168668062945,2287.438210325701,1.0025699738922156,0.9974083677935262
147,2293.3501275438084,2287.4294134205666,1.0025883701977882,0.9974266693880207
148,2293.3892708957137,2287.4110204462386,1.0026135444815287,0.9974517140651105
149,2293.472733428688,2287.3932985256993,1.002657800434629,0.9974957421719721
150,2293.559481510739,2287.3762476589504,1.0027031992913789,0.9975409072983871
151,2293.6495500018004,2287.359867845991,1.0027497562776304,0.9975872245918187
152,2293.74297376181,2287.344159086822,1.0027974866176423,0.9976347091981457
153,2293.8397876507065,2287.3291213814423,1.0028464055340371,0.9976833762616187
154,2293.909225159475,2287.314754729853,1.0028830620779172,0.997719844083868
155,2293.969855305129,2287.301059132053,1.002915574295063,0.9977521889159309
156,2294.0004858603875,2287.2880345880426,1.002934676862223,0.9977711931359132
157,2294.029918105306,2287.265413974839,1.0029574635672525,0.9977938625264423
158,2294.0581258949333,2287.2427977191273,1.0029797134709977,0.9978159978793414
159,2294.085083084316,2287.2201771059235,1.003001418948253,0.9978375916086623
160,2294.1107635285016,2287.197543420243,1.0030225723738408,0.9978586361284845
161,2294.1351410825364,2287.174887947103,1.0030431661225876,0.9978791238528919
162,2294.1197530347886,2287.1522019715167,1.0030463871434818,0.997882328290763
163,2294.1056068723015,2287.1294767785016,1.003050168416187,0.9978860900960587
164,2294.120811033881,2287.106703653073,1.0030668037348693,0.9979026397698837
165,2294.095434742647,2287.064655596907,1.0030741497091191,0.9979099479243039
166,2294.070476770659,2287.0238407110164,1.0030811379987414,0.9979169002355913
167,2294.0458673980415,2286.895118650167,1.0031268372080373,0.9979623641682246
168,2294.021536904922,2286.7681570161426,1.003171891241587,0.9980071862467185
169,2293.9974155714244,2286.6839197210643,1.0031982976690772,0.9980334567240199
170,2293.9734336776755,2286.6039004783793,1.0032229163948134,0.9980579487033262
171,2293.9495215038014,2286.5280295682123,1.0032457471938319,0.9980806619608318
172,2293.8871727632477,2286.466504393673,1.0032454743401293,0.9980803905118825
173,2293.837618491119,2286.4507233001336,1.0032307257338673,0.9980657178369748
174,2293.8219550498675,2286.4730249449126,1.0032140900088389,0.9980491677588957
175,2293.8112852946106,2286.5045819029997,1.0031955778481447,0.9980307509057452
176,2293.8343669304827,2286.545394174395,1.003187766477175,0.9980229797506417
177,2293.860355013613,2286.5954617590983,1.0031771659552433,0.9980124338041713
178,2293.860378544071,2286.654784657109,1.0031511507269526,0.9979865525120292
179,2293.8555600292607,2286.7137537267586,1.003123174595361,0.9979587204120516
180,2293.865697298978,2286.722998582086,1.0031235522279354,0.9979590961004319
181,2293.870844368696,2286.7420870121596,1.0031174295505492,0.9979530049448843
182,2293.8811899265374,2286.7504237661246,1.0031182966388912,0.9979538675691304
183,2293.8966555376455,2286.7671486924614,1.0031177231355892,0.9979532970184385
