Pixel,SmoothedIntensityADC,ReferenceIntensityADC,ReferenceCorrectedRatio,ReferenceCorrectedRatioNormalizedMax
21,1350.9943213162494,2295.3742109671243,0.5885725799572465,0.8450690850821931
22,1350.9845849358092,2295.264152045115,0.5885965603270811,0.8451035159576469
23,1350.9277353503376,2295.1260979790954,0.5886071952821488,0.8451187855642426
24,1350.8750471698609,2294.990850138015,0.5886189250334583,0.845135627072911
25,1350.8264593894887,2294.8584085218736,0.5886317231482533,0.8451540025316546
26,1350.7819110043315,2294.728773130671,0.5886455631797721,0.8451738739683667
27,1350.7413410094996,2294.601943964408,0.5886604186675662,0.8451952033912895
28,1350.7046884001027,2294.4779210230827,0.5886762631378201,0.8452179527894724
29,1350.6718921712504,2294.385531731707,0.5886856735676063,0.8452314642297951
30,1350.6428913180537,2294.294000866283,0.588696518758309,0.8452470356914921
31,1350.6176248356217,2294.222572855104,0.5887038340638463,0.8452575389646109
32,1350.5960317190647,2294.150757027123,0.588712850531774,0.8452704847567898
33,1350.578050963493,2294.0785969572635,0.588723530551579,0.845285819067073
34,1350.5251849973367,2294.0061362204465,0.5887190812934929,0.8452794308482057
35,1350.478406447702,2293.933418391593,0.5887173514367295,0.8452769471299317
36,1350.437619449761,2293.8604870456247,0.5887182882639284,0.845278292220972
37,1350.4027281386873,2293.7873857574637,0.5887218390525554,0.8452833904226186
38,1350.3736366496537,2293.7141581020296,0.5887279510743579,0.8452921660279537
39,1350.350249117833,2293.640847654245,0.5887365715948357,0.8453045433210882
40,1350.3709062450782,2293.567497989031,0.5887644062924092,0.8453445082178791
41,1350.394478534566,2293.494152681309,0.5887935127089069,0.8453862990413006
42,1350.420904981406,2293.440073589341,0.5888189190258345,0.8454227772832922
43,1350.4501245807085,2293.3847874720495,0.58884585437112,0.8454614508953019
44,1350.4820763275836,2293.3283553343244,0.588874276632187,0.8455022594123375
45,1350.516699217141,2293.270838181056,0.5889041436938711,0.845545142365691
46,1350.553932244491,2293.212297017136,0.588935413437825,0.8455900392820844
47,1350.593714404744,2293.152792847451,0.5889680437419463,0.8456368896828487
48,1350.6359846930097,2293.0923866768935,0.589001992479826,0.8456856330831303
49,1350.6806821043979,2293.0311395103536,0.5890372175202199,0.8457362089911343
50,1350.7277456340187,2292.969112352719,0.5890736767265451,0.8457885569074004
51,1350.7771142769825,2292.906366208882,0.5891113279563932,0.8458426163241035
52,1350.8287270283988,2292.842962083731,0.5891501290610711,0.8458983267243956
53,1350.882522883378,2292.778960982157,0.5891900378851613,0.8459556275817735
54,1350.9384408370302,2292.7144239090494,0.5892310122661055,0.8460144583594811
55,1350.9964198844648,2292.649411869299,0.5892730100338095,0.8460747585099428
56,1351.1236630124818,2292.5839858677946,0.589345328826002,0.846178593410911
57,1351.3059552102175,2292.5182069094267,0.5894417549825833,0.8463170415253748
58,1351.4817460296786,2292.452135999086,0.5895354257595795,0.8464515334818652
59,1351.6510877607711,2292.3858341416612,0.5896263480736742,0.8465820792113166
60,1351.8140326933997,2292.319362342043,0.589714528830862,0.8467086886293155
61,1351.9706331174707,2292.2623907467914,0.5897975024914207,0.8468278217282773
62,1352.1401596062296,2292.233549377807,0.5898788803493642,0.846944663583131
63,1352.3021476335848,2292.2021327309667,0.5899576343306295,0.8470577380911201
64,1352.4566669194091,2292.168236671099,0.5900337703324836,0.8471670537195058
65,1352.6037871835774,2292.1319570630285,0.5901072942225829,0.8472726188930353
66,1352.7435781459649,2292.0933897715854,0.590178211840125,0.8473744419955944
67,1352.8761095264445,2292.062239803264,0.5902440544732183,0.8474689784650161
68,1353.0014510448905,2292.0283446148937,0.5903074690257469,0.8475600287104934
69,1353.1196724211786,2291.9918087862857,0.5903684590992134,0.8476475979030426
70,1353.2116250918418,2291.9527368972526,0.5904186431539429,0.8477196518767751
71,1353.2978955927529,2291.9016243859337,0.5904694517398147,0.8477926025486873
72,1353.3785362138176,2291.8584433818105,0.5905157624904639,0.8478590952549623
73,1353.4535992449414,2291.8130313417114,0.5905602161850786,0.8479229216109901
74,1353.5231369760302,2291.7654928454467,0.5906028087086264,0.8479840757084312
75,1353.5872016969893,2291.715932472829,0.5906435359274345,0.8480425516121822
76,1353.645845697725,2291.664454803669,0.5906823936900022,0.8480983433615428
77,1353.6991212681426,2291.5727278510985,0.590729285968402,0.8481656710219779
78,1353.7470806981476,2291.481889826925,0.5907736328653227,0.8482293440384981
79,1353.789776277646,2291.3920104510225,0.5908154388699186,0.8482893688566053
80,1353.8272602965437,2291.303159443265,0.5908547084731874,0.8483457519244477
81,1353.8595850447462,2291.2154065235277,0.5908914461687231,0.8483984996939015
82,1353.886802812159,2291.128821411684,0.5909256564534676,0.8484476186216496
83,1353.9089658886876,2291.072301252618,0.590949908105673,0.8484824390027528
84,1353.9453448475783,2291.015140542207,0.5909805312448282,0.8485264075277392
85,1353.9754751627383,2290.9670442869497,0.5910060899999351,0.8485631046395815
86,1353.9994265540417,2290.9178499436707,0.5910292359838805,0.8485963375086314
87,1354.0172687413638,2290.8676620921847,0.5910499725264697,0.848626110915804
88,1354.0098531612377,2290.816585312302,0.5910599136755632,0.8486403843598195
89,1353.9977663495358,2290.764724183833,0.5910680184897408,0.8486520212048493
90,1353.981060596165,2290.7121832865905,0.5910742826947145,0.8486610153138958
91,1353.9597881910297,2290.6206306337062,0.5910886202995793,0.8486816011635225
92,1353.934001424036,2290.531204436986,0.5911004394095708,0.8486985709728665
93,1353.90375258509,2290.4439744163055,0.5911097445333137,0.848711931215385
94,1353.8690939640967,2290.359010291538,0.5911165401933052,0.8487216883844532
95,1353.8300778509622,2290.2763817825585,0.5911208309266389,0.8487278489944037
96,1353.7867565355925,2290.196158609241,0.5911226212857249,0.8487304195815603
97,1353.7391823078924,2290.1184104914605,0.5911219158390065,0.8487294067052674
98,1353.6874074577684,2290.072034574099,0.5911112781696946,0.8487141332015756
99,1353.6314842751258,2290.0359344947055,0.5910961762151576,0.848692449903138
100,1353.5714650498705,2289.969146341158,0.5910872062239638,0.848679570841983
101,1353.507402071908,2289.890308850341,0.5910795800308216,0.8486686211982504
102,1353.439347631144,2289.8091008838005,0.5910708220649291,0.8486560465617893
103,1353.3057512795851,2289.7255921614083,0.5910340330354256,0.8486032250873232
104,1353.106613017231,2289.6302432613697,0.5909716719542688,0.848513687409911
105,1352.8362193003863,2289.5045548865487,0.5908860134883738,0.8483906994830716
106,1352.5663266951378,2289.379363265832,0.5908004363093772,0.8482678282674879
107,1352.2583853400101,2289.245094117486,0.5907005714743321,0.8481244429184973
108,1351.9533155722033,2289.1120407094477,0.5906016357125108,0.8479823915274347
109,1351.6509692369846,2288.990496309653,0.5905009092069792,0.8478377689969742
110,1351.3511981796216,2288.901688005318,0.5903928531579997,0.8476826227506857
111,1351.0154176787016,2288.7860480073755,0.5902759757098747,0.8475148107908406
112,1350.684513211488,2288.67243860077,0.5901606933481746,0.8473492890468016
113,1350.3583017633105,2288.5916960143895,0.5900389764216029,0.8471745285919662
114,1350.036600319499,2288.515053828113,0.5899181646462083,0.8470010677479234
115,1349.7192258653838,2288.442573046833,0.5897981630661447,0.8468287701776219
116,1349.405995386295,2288.3743146754364,0.5896788767171962,0.846657499531993
117,1349.0967258675628,2288.310339718815,0.5895602106283093,0.846487119452151
118,1348.791234294517,2288.250709181859,0.5894420698231811,0.8463174935716729
119,1348.6638787432025,2288.195484069458,0.5894006382464585,0.8462580063549271
120,1348.5512689452944,2288.144725386501,0.5893644986627777,0.8462061173509939
121,1348.4533700408551,2288.0600575711996,0.5893435207606625,0.8461759974012186
122,1348.3290786780144,2287.982575260439,0.5893091552607368,0.8461266556164165
123,1348.216761703578,2287.950741165852,0.5892682641482825,0.8460679443951221
