Pixel,SmoothedIntensityADC,ReferenceIntensityADC,ReferenceCorrectedRatio,ReferenceCorrectedRatioNormalizedMax
21,2289.0491141654365,2295.3742109671243,0.9972444158466768,0.9972444158466768
22,2289.037815188314,2295.264152045115,0.9972873114184905,0.9972873114184905
23,2289.0266992258616,2295.1260979790954,0.9973424559292823,0.9973424559292823
24,2289.015766278079,2294.990850138015,0.9973964672410015,0.9973964672410015
25,2289.0050163449664,2294.8584085218736,0.9974493449551525,0.9974493449551525
26,2288.9944494265233,2294.728773130671,0.9975010886814635,0.9975010886814635
27,2288.9840655227513,2294.601943964408,0.9975516980378957,0.9975516980378957
28,2288.973864633648,2294.4779210230827,0.997601172650648,0.997601172650648
29,2288.963846759216,2294.385531731707,0.9976369773529739,0.9976369773529739
30,2288.954011899453,2294.294000866283,0.9976724914222789,0.9976724914222789
31,2288.9443600543595,2294.222572855104,0.9976993457987925,0.9976993457987925
32,2288.9348912239366,2294.150757027123,0.9977264502835266,0.9977264502835266
33,2288.9256054081834,2294.0785969572635,0.9977537859618608,0.9977537859618608
34,2288.9165026071005,2294.0061362204465,0.9977813339149425,0.9977813339149425
35,2288.9075828206874,2293.933418391593,0.9978090752196158,0.9978090752196158
36,2288.898846048944,2293.8604870456247,0.9978369909483593,0.9978369909483593
37,2288.890292291871,2293.7873857574637,0.9978650621692318,0.9978650621692318
38,2288.8819215494677,2293.7141581020296,0.9978932699458243,0.9978932699458243
39,2288.8737338217343,2293.640847654245,0.9979215953372185,0.9979215953372185
40,2288.8657291086706,2293.567497989031,0.9979500193979541,0.9979500193979541
41,2288.857907410277,2293.494152681309,0.9979785231780026,0.9979785231780026
42,2288.8502687265536,2293.440073589341,0.9979987247473163,0.9979987247473163
43,2288.8524221991697,2293.3847874720495,0.9980237222738904,0.9980237222738904
44,2288.854109420127,2293.3283553343244,0.9980490164420676,0.9980490164420676
45,2288.8553391044097,2293.270838181056,0.9980745845614343,0.9980745845614343
46,2288.856119967001,2293.212297017136,0.9981004039373934,0.9981004039373934
47,2288.8564607228864,2293.152792847451,0.9981264518709938,0.9981264518709938
48,2288.85637008705,2293.0923866768935,0.9981527056587622,0.9981527056587622
49,2288.855856774476,2293.0311395103536,0.9981791425925557,0.9981791425925557
50,2288.8549295001485,2292.969112352719,0.9982057399594235,0.9982057399594235
51,2288.8535969790514,2292.906366208882,0.9982324750414769,0.9982324750414769
52,2288.85186792617,2292.842962083731,0.9982593251157795,0.9982593251157795
53,2288.849751056488,2292.778960982157,0.99828626745424,0.99828626745424
54,2288.847255084989,2292.7144239090494,0.9983132793235246,0.9983132793235246
55,2288.8443887266585,2292.649411869299,0.9983403379849787,0.9983403379849787
56,2288.8411606964805,2292.5839858677946,0.9983674206945586,0.9983674206945586
57,2288.8375797094386,2292.5182069094267,0.9983945047027784,0.9983945047027784
58,2288.8336544805175,2292.452135999086,0.9984215672546675,0.9984215672546675
59,2288.8293937247017,2292.3858341416612,0.9984485855897416,0.9984485855897416
60,2288.8248061569757,2292.319362342043,0.9984755369419831,0.9984755369419831
61,2288.819900492323,2292.2623907467914,0.9984982128274823,0.9984982128274823
62,2288.8146854457286,2292.233549377807,0.9985085010499885,0.9985085010499885
63,2288.809169732176,2292.2021327309667,0.9985197801928802,0.9985197801928802
64,2288.870626058339,2292.168236671099,0.998561357512942,0.998561357512942
65,2288.92725428321,2292.1319570630285,0.9986018681123731,0.9986018681123731
66,2288.979124126663,2292.0933897715854,0.9986413007171436,0.9986413007171436
67,2289.0263053085714,2292.062239803264,0.9986754572184072,0.9986754572184072
68,2289.068867548811,2292.0283446148937,0.9987087956075953,0.9987087956075953
69,2289.1068805672544,2291.9918087862857,0.9987413008161844,0.9987413008161844
70,2289.1404140837767,2291.9527368972526,0.9987729577629585,0.9987729577629585
71,2289.169537818252,2291.9016243859337,0.9988079389889112,0.9988079389889112
72,2289.1943214905546,2291.8584433818105,0.9988375713609411,0.9988375713609411
73,2289.2148348205583,2291.8130313417114,0.998866313924556,0.998866313924556
74,2289.2311475281385,2291.7654928454467,0.9988941515503135,0.9988941515503135
