Pixel,SmoothedIntensityADC,ReferenceIntensityADC,ReferenceCorrectedRatio,ReferenceCorrectedRatioNormalizedMax
21,1278.5679145652737,2295.3742109671243,0.5570193776929151,0.8347805736197136
22,1278.4285881115488,2295.264152045115,0.556985385308462,0.8347296307201865
23,1278.2923990521658,2295.1260979790954,0.5569595501431176,0.8346909126880867
24,1278.1785656704644,2294.990850138015,0.5569427719476956,0.8346657679405974
25,1278.0473528671064,2294.8584085218736,0.5569177375480439,0.8346282499810104
26,1277.919294888059,2294.728773130671,0.5568933940478765,0.834591767442256
27,1277.7943917333218,2294.601943964408,0.5568697416536059,0.8345563206336756
28,1277.6726434028951,2294.4779210230827,0.5568467805666201,0.8345219098570804
29,1277.5732681801182,2294.385531731707,0.5568258910767533,0.8344906036924621
30,1277.4757492489937,2294.294000866283,0.5568056006626189,0.8344601953364363
31,1277.3801040394899,2294.222572855104,0.556781246577058,0.8344236969338158
32,1277.2863499815753,2294.150757027123,0.5567578094286828,0.8343885727048426
33,1277.1752862218787,2294.0785969572635,0.556726908971581,0.8343422635415753
34,1277.0097921563472,2294.0061362204465,0.5566723523505129,0.8342605019202498
35,1276.851418232975,2293.933418391593,0.5566209585665516,0.8341834803045325
36,1276.776985295215,2293.8604870456247,0.5566062070931082,0.8341613729166103
37,1276.7043737891695,2293.7873857574637,0.5565922899901078,0.8341405159631702
38,1276.633601144808,2293.7141581020296,0.5565792043596133,0.8341209051012005
39,1276.5646847920984,2293.640847654245,0.5565669473046175,0.8341025359890833
40,1276.4976421610102,2293.567497989031,0.5565555159288864,0.8340854042863595
41,1276.4324906815107,2293.494152681309,0.5565449073367995,0.8340695056534891
42,1276.3692477835696,2293.440073589341,0.5565304550495588,0.8340478466428406
43,1276.3079308971544,2293.3847874720495,0.5565171347909751,0.8340278841540177
44,1276.2485574522343,2293.3283553343244,0.5565049394185776,0.8340096074829123
45,1276.191144878778,2293.270838181056,0.5564938617939297,0.8339930059314613
46,1276.1357106067535,2293.212297017136,0.556483894782297,0.8339780688071508
47,1276.08227206613,2293.152792847451,0.5564750312523199,0.8339647854225237
48,1276.0308466868757,2293.0923866768935,0.5564672640756859,0.8339531450946903
49,1275.981451898959,2293.0311395103536,0.5564605861268103,0.8339431371448482
50,1275.9341051323493,2292.969112352719,0.5564549902825193,0.8339347508978089
51,1275.8888238170139,2292.906366208882,0.5564504694217336,0.8339279756815218
52,1275.8456253829224,2292.842962083731,0.5564470164251618,0.8339228008266166
53,1275.8045272600427,2292.778960982157,0.556444624174991,0.8339192156659385
54,1275.7751560200138,2292.7144239090494,0.5564474767183752,0.8339234906479194
55,1275.7376615431351,2292.649411869299,0.5564469015360571,0.8339226286473415
56,1275.7119375240284,2292.5839858677946,0.5564515609408057,0.8339296114934048
57,1275.6877429846634,2292.5182069094267,0.5564569734451246,0.8339377229768486
58,1275.6651040699928,2292.452135999086,0.5564631357129899,0.8339469580981198
59,1275.644046924969,2292.3858341416612,0.5564700444079514,0.8339573118570265
60,1275.6245976945459,2292.319362342043,0.5564776961929297,0.8339687792524335
61,1275.6067825236755,2292.2623907467914,0.5564837549457409,0.8339778592402215
62,1275.5906275573109,2292.233549377807,0.5564837090459439,0.8339777904522038
63,1275.5761589404049,2292.2021327309667,0.5564850240413409,0.8339797611782787
64,1275.5634028179109,2292.168236671099,0.5564876881246742,0.8339837537234255
65,1275.6004310431301,2292.1319570630285,0.5565126506405818,0.8340211639539898
66,1275.6359777210218,2292.0933897715854,0.5565375230405176,0.8340584391316896
67,1275.62206686311,2292.062239803264,0.5565390174450939,0.834060678730453
68,1275.6581059376135,2292.0283446148937,0.5565629713675943,0.8340965774262005
69,1275.6928290494902,2291.9918087862857,0.5565869930944596,0.8341325777373836
70,1275.7263059186146,2291.9527368972526,0.5566110877337017,0.8341686873191562
71,1275.7105605565118,2291.9016243859337,0.5566166309159588,0.8341769946439093
72,1275.6969547230499,2291.8584433818105,0.5566211815598273,0.8341838144947996
73,1275.6855145631819,2291.8130313417114,0.5566272192004899,0.8341928628427341
74,1275.6666570801917,2291.7654928454467,0.5566305370521698,0.8341978351619019
75,1275.6506668270304,2291.715932472829,0.5566355972620768,0.8342054186771223
76,1275.647170375336,2291.664454803669,0.556646575244203,0.834221870898685
77,1275.6459267470786,2291.5727278510985,0.5566683139676322,0.8342544497724921
78,1275.6469620872115,2291.481889826925,0.5566908330152942,0.8342881980840904
79,1275.6503025406869,2291.3920104510225,0.5567141269247928,0.8343231076472256
80,1275.6559742524582,2291.303159443265,0.5567381902281381,0.8343591702672604
81,1275.6640033674778,2291.2154065235277,0.556763017451532,0.8343963777408531
82,1275.6744160306982,2291.128821411684,0.5567886031151617,0.8344347218556479
83,1275.6872383870732,2291.072301252618,0.5568079356070977,0.8344636946155809
84,1275.7024965815551,2291.015140542207,0.5568284879512576,0.8344944955146772
85,1275.7202167590967,2290.9670442869497,0.5568479127364128,0.83452360659042
86,1275.7308159229813,2290.9178499436707,0.5568644968890303,0.8345484605344469
87,1275.74457862616,2290.8676620921847,0.5568827041982245,0.8345757470322276
88,1275.7615222986021,2290.816585312302,0.5569025169794117,0.8346054395806503
89,1275.8393192202952,2290.764724183833,0.5569490859323664,0.8346752304332079
90,1275.858781523195,2290.7121832865905,0.5569703565694846,0.8347071078065379
91,1275.9391842251887,2290.6206306337062,0.5570277186721211,0.8347930738803598
92,1276.0189943082514,2290.531204436986,0.5570843094547134,0.8348778840105741
93,1276.0502357839075,2290.4439744163055,0.5571191655578892,0.834930121327566
94,1276.1323161203757,2290.359010291538,0.5571756700090165,0.8350148020765904
95,1276.2331877059535,2290.2763817825585,0.5572398151845066,0.8351109336449613
96,1276.332403444518,2290.196158609241,0.5573026566508572,0.8352051114014776
97,1276.4108322025718,2290.1184104914605,0.5573558233299619,0.835284789977588
98,1276.5082962292952,2290.072034574099,0.5574096696336875,0.8353654870773866
99,1276.6043484285651,2290.0359344947055,0.557460400161907,0.8354415147007387
100,1276.6798576668843,2289.969146341158,0.5575096326982064,0.8355152973491323
101,1276.7554279100932,2289.890308850341,0.557561828606148,0.8355935210729686
102,1276.8311288780665,2289.8091008838005,0.5576146624560302,0.8356727008524834
103,1276.8384503363625,2289.7255921614083,0.5576381967810731,0.8357079707158773
104,1276.8280786335677,2289.6302432613697,0.5576568890943904,0.83573598406812
105,1276.8198813193515,2289.5045548865487,0.5576839227483527,0.8357764982226816
106,1276.8138496787299,2289.379363265832,0.5577117843227768,0.8358182531454207
107,1276.790756713378,2289.245094117486,0.5577344077286693,0.8358521578541338
108,1276.7711105243097,2289.1120407094477,0.5577582432918441,0.8358878791699379
109,1276.7548849665723,2288.990496309653,0.557780771490741,0.8359216411960916
110,1276.690718280297,2288.901688005318,0.5577743792888192,0.8359120614827088
111,1276.677922068875,2288.7860480073755,0.5577969697868242,0.8359459168738104
112,1276.5965546181214,2288.67243860077,0.5577891065086609,0.835934132522819
113,1276.5343270158482,2288.5916960143895,0.5577815952224892,0.835922875686827
114,1276.3937621628572,2288.515053828113,0.5577388534227773,0.8358588204214091
115,1276.255541640638,2288.442573046833,0.5576961190428437,0.8357947762756883
116,1276.1195260094426,2288.3743146754364,0.557653316516287,0.8357306300016049
117,1275.9868917921483,2288.310339718815,0.5576109453532164,0.8356671301931071
118,1275.8588155116338,2288.250709181859,0.5575695051211431,0.8356050255301699
119,1275.7351577281506,2288.195484069458,0.5575289203260335,0.8355442028731878
120,1275.5677332936007,2288.144725386501,0.5574681177905557,0.8354530807731742
121,1275.4205938564664,2288.0600575711996,0.5574244389416679,0.835387621193149
122,1275.286587900646,2287.982575260439,0.557384746584218,0.8353281359934462
123,1275.2039776931338,2287.950741165852,0.5573563952881865,0.8352856471463579
124,1275.1898681335801,2287.8947203753855,0.5573638755214898,0.8352968574447746
125,1275.1729601925736,2287.79401350301,0.5573810197361528,0.8353225507292882
126,1275.2499074032994,2287.6966575420915,0.5574383750568713,0.8354085066393461
127,1275.3186790872696,2287.6314712026556,0.5574843217281007,0.8354773649055048
128,1275.3888582412014,2287.53884312071,0.5575375745319753,0.8355571725530403
129,1275.4796370034821,2287.4783933752315,0.55759199330468,0.8356387275870542
130,1275.5704724131604,2287.428947168907,0.5576437571938143,0.8357163038632033
131,1275.6613557552525,2287.421989996955,0.5576851850396659,0.8357783899634518
132,1275.762545437757,2287.419804278896,0.5577299554070871,0.8358454853545526
133,1275.845214035664,2287.422451019623,0.5577654505694624,0.8358986804016102
134,1275.9298783649715,2287.4107729406837,0.5578053113410157,0.8359584179961622
