Pixel	ADC	VoltageV
1	3958	3.189597
2	3958	3.189597
3	3958	3.189597
4	3958	3.189597
5	3958	3.189597
6	3958	3.189597
7	3958	3.189597
8	3958	3.189597
9	3958	3.189597
10	3958	3.189597
11	3958	3.189597
12	3958	3.189597
13	3958	3.189597
14	3958	3.189597
15	3958	3.189597
16	3958	3.189597
17	3510	2.828571
18	3138	2.528791
19	3142	2.532015
20	3158	2.544908
21	3158	2.544908
22	3142	2.532015
23	3142	2.532015
24	3142	2.532015
25	3142	2.532015
26	3142	2.532015
27	3143	2.532821
28	3142	2.532015
29	3142	2.532015
30	3150	2.538462
31	3142	2.532015
32	3142	2.532015
33	3150	2.538462
34	3158	2.544908
35	3158	2.544908
36	3154	2.541685
37	3154	2.541685
38	3142	2.532015
39	3158	2.544908
40	3142	2.532015
41	3126	2.519121
42	3154	2.541685
43	3142	2.532015
44	3142	2.532015
45	3158	2.544908
46	3154	2.541685
47	3142	2.532015
48	3142	2.532015
49	3142	2.532015
50	3138	2.528791
51	3142	2.532015
52	3142	2.532015
53	3142	2.532015
54	3138	2.528791
55	3142	2.532015
56	3138	2.528791
57	3154	2.541685
58	3142	2.532015
59	3138	2.528791
60	3138	2.528791
61	3142	2.532015
62	3126	2.519121
63	3142	2.532015
64	3142	2.532015
65	3138	2.528791
66	3138	2.528791
67	3126	2.519121
68	3126	2.519121
69	3126	2.519121
70	3138	2.528791
71	3142	2.532015
72	3142	2.532015
73	3138	2.528791
74	3138	2.528791
75	3126	2.519121
76	3126	2.519121
77	3154	2.541685
78	3142	2.532015
79	3126	2.519121
80	3138	2.528791
81	3142	2.532015
82	3126	2.519121
83	3126	2.519121
84	3126	2.519121
85	3126	2.519121
86	3142	2.532015
87	3126	2.519121
88	3126	2.519121
89	3126	2.519121
90	3126	2.519121
91	3126	2.519121
92	3126	2.519121
93	3126	2.519121
94	3142	2.532015
95	3138	2.528791
96	3126	2.519121
97	3126	2.519121
98	3138	2.528791
99	3138	2.528791
100	3126	2.519121
101	3126	2.519121
102	3122	2.515897
103	3126	2.519121
104	3138	2.528791
105	3126	2.519121
106	3122	2.515897
107	3126	2.519121
108	3126	2.519121
109	3122	2.515897
110	3118	2.512674
111	3138	2.528791
112	3126	2.519121
113	3122	2.515897
114	3122	2.515897
115	3126	2.519121
116	3138	2.528791
117	3126	2.519121
118	3126	2.519121
119	3126	2.519121
120	3122	2.515897
121	3142	2.532015
122	3150	2.538462
123	3138	2.528791
124	3126	2.519121
125	3142	2.532015
126	3142	2.532015
127	3138	2.528791
128	3142	2.532015
129	3138	2.528791
130	3142	2.532015
131	3126	2.519121
132	3142	2.532015
133	3138	2.528791
134	3142	2.532015
135	3126	2.519121
136	3126	2.519121
137	3138	2.528791
138	3138	2.528791
139	3126	2.519121
140	3138	2.528791
141	3126	2.519121
142	3126	2.519121
