Pixel	ADC	VoltageV
1	3963	3.193626
2	3963	3.193626
3	3963	3.193626
4	3962	3.192821
5	3963	3.193626
6	3963	3.193626
7	3963	3.193626
8	3962	3.192821
9	3962	3.192821
10	3963	3.193626
11	3962	3.192821
12	3963	3.193626
13	3963	3.193626
14	3963	3.193626
15	3962	3.192821
16	3960	3.191209
17	3520	2.836630
18	3146	2.535238
19	3147	2.536044
20	3168	2.552967
21	3147	2.536044
22	3155	2.542491
23	3151	2.539267
24	3147	2.536044
25	3155	2.542491
26	3160	2.546520
27	3147	2.536044
28	3151	2.539267
29	3147	2.536044
30	3147	2.536044
31	3146	2.535238
32	3144	2.533626
33	3144	2.533626
34	3147	2.536044
35	3146	2.535238
36	3146	2.535238
37	3147	2.536044
38	3146	2.535238
39	3139	2.529597
40	3146	2.535238
41	3139	2.529597
42	3138	2.528791
43	3139	2.529597
44	3138	2.528791
45	3144	2.533626
46	3151	2.539267
47	3139	2.529597
48	3146	2.535238
49	3128	2.520733
50	3138	2.528791
51	3139	2.529597
52	3131	2.523150
53	3147	2.536044
54	3147	2.536044
55	3130	2.522344
56	3144	2.533626
57	3147	2.536044
58	3139	2.529597
59	3139	2.529597
60	3130	2.522344
61	3146	2.535238
62	3146	2.535238
63	3131	2.523150
64	3147	2.536044
65	3138	2.528791
66	3138	2.528791
67	3139	2.529597
68	3138	2.528791
69	3139	2.529597
70	3144	2.533626
71	3139	2.529597
72	3144	2.533626
73	3147	2.536044
74	3147	2.536044
75	3139	2.529597
76	3139	2.529597
77	3147	2.536044
78	3144	2.533626
79	3139	2.529597
80	3147	2.536044
81	3146	2.535238
82	3146	2.535238
83	3115	2.510256
84	3136	2.527179
85	3136	2.527179
86	3144	2.533626
87	3123	2.516703
88	3115	2.510256
89	3138	2.528791
90	3112	2.507839
91	3119	2.513480
92	3138	2.528791
93	3130	2.522344
94	3128	2.520733
95	3119	2.513480
96	3136	2.527179
97	3119	2.513480
98	3123	2.516703
99	3136	2.527179
100	3136	2.527179
101	3119	2.513480
102	3128	2.520733
103	3136	2.527179
104	3128	2.520733
105	3128	2.520733
106	3128	2.520733
107	3136	2.527179
108	3130	2.522344
109	3131	2.523150
110	3136	2.527179
111	3139	2.529597
112	3130	2.522344
113	3130	2.522344
114	3128	2.520733
115	3119	2.513480
116	3138	2.528791
117	3130	2.522344
118	3136	2.527179
119	3131	2.523150
120	3130	2.522344
121	3115	2.510256
122	3130	2.522344
123	3138	2.528791
124	3131	2.523150
125	3138	2.528791
126	3131	2.523150
127	3130	2.522344
128	3138	2.528791
129	3139	2.529597
130	3131	2.523150
131	3138	2.528791
132	3130	2.522344
133	3119	2.513480
134	3144	2.533626
135	3136	2.527179
136	3138	2.528791
137	3130	2.522344
138	3131	2.523150
139	3130	2.522344
140	3128	2.520733
141	3144	2.533626
142	3147	2.536044
143	3138	2.528791
144	3130	2.522344
145	3115	2.510256
146	3119	2.513480
147	3123	2.516703
148	3123	2.516703
149	3119	2.513480
150	3130	2.522344
151	3119	2.513480
152	3114	2.509451
153	3136	2.527179
154	3115	2.510256
155	3131	2.523150
156	3131	2.523150
157	3139	2.529597
158	3119	2.513480
159	3119	2.513480
160	3138	2.528791
161	3130	2.522344
162	3139	2.529597
163	3128	2.520733
164	3139	2.529597
165	3128	2.520733
166	3136	2.527179
167	3115	2.510256
168	3119	2.513480
169	3119	2.513480
170	3136	2.527179
171	3119	2.513480
172	3119	2.513480
173	3115	2.510256
174	3128	2.520733
175	3119	2.513480
176	3128	2.520733
177	3115	2.510256
178	3115	2.510256
179	3119	2.513480
180	3130	2.522344
181	3131	2.523150
182	3112	2.507839
183	3115	2.510256
184	3112	2.507839
185	3119	2.513480
186	3104	2.501392
187	3112	2.507839
188	3119	2.513480
189	3115	2.510256
190	3115	2.510256
191	3114	2.509451
192	3115	2.510256
193	3115	2.510256
194	3115	2.510256
195	3115	2.510256
196	3115	2.510256
197	3115	2.510256
198	3128	2.520733
199	3136	2.527179
200	3112	2.507839
201	3115	2.510256
202	3114	2.509451
203	3128	2.520733
204	3138	2.528791
205	3115	2.510256
206	3123	2.516703
207	3115	2.510256
208	3119	2.513480
209	3136	2.527179
210	3131	2.523150
211	3115	2.510256
212	3115	2.510256
213	3115	2.510256
214	3130	2.522344
215	3115	2.510256
216	3119	2.513480
217	3130	2.522344
218	3115	2.510256
219	3115	2.510256
220	3115	2.510256
221	3112	2.507839
222	3115	2.510256
223	3115	2.510256
224	3119	2.513480
225	3130	2.522344
226	3128	2.520733
227	3128	2.520733
228	3119	2.513480
229	3119	2.513480
230	3115	2.510256
231	3131	2.523150
232	3130	2.522344
233	3115	2.510256
234	3119	2.513480
235	3119	2.513480
236	3130	2.522344
237	3136	2.527179
238	3115	2.510256
239	3115	2.510256
240	3138	2.528791
241	3138	2.528791
242	3130	2.522344
243	3119	2.513480
244	3119	2.513480
245	3128	2.520733
246	3115	2.510256
247	3128	2.520733
248	3131	2.523150
249	3115	2.510256
250	3136	2.527179
251	3128	2.520733
252	3119	2.513480
253	3130	2.522344
254	3119	2.513480
255	3107	2.503810
256	3128	2.520733
257	3136	2.527179
258	3119	2.513480
259	3130	2.522344
260	3119	2.513480
261	3119	2.513480
262	3128	2.520733
263	3144	2.533626
264	3138	2.528791
265	3123	2.516703
266	3128	2.520733
267	3146	2.535238
268	3136	2.527179
269	3138	2.528791
270	3114	2.509451
271	3130	2.522344
272	3130	2.522344
273	3136	2.527179
274	3119	2.513480
275	3123	2.516703
276	3130	2.522344
277	3119	2.513480
278	3119	2.513480
279	3115	2.510256
280	3107	2.503810
281	3115	2.510256
282	3106	2.503004
283	3114	2.509451
284	3112	2.507839
285	3114	2.509451
286	3115	2.510256
287	3114	2.509451
288	3119	2.513480
289	3112	2.507839
290	3115	2.510256
291	3123	2.516703
292	3106	2.503004
293	3114	2.509451
294	3119	2.513480
295	3115	2.510256
296	3112	2.507839
297	3128	2.520733
298	3112	2.507839
299	3119	2.513480
300	3123	2.516703
301	3119	2.513480
302	3128	2.520733
303	3123	2.516703
304	3131	2.523150
305	3136	2.527179
306	3136	2.527179
307	3130	2.522344
308	3144	2.533626
309	3144	2.533626
310	3139	2.529597
311	3130	2.522344
312	3146	2.535238
313	3144	2.533626
314	3139	2.529597
315	3138	2.528791
316	3139	2.529597
317	3144	2.533626
318	3144	2.533626
319	3146	2.535238
320	3147	2.536044
321	3144	2.533626
322	3138	2.528791
323	3144	2.533626
324	3151	2.539267
325	3139	2.529597
326	3147	2.536044
327	3144	2.533626
328	3151	2.539267
