Pixel	ADC	VoltageV
1	3957	3.188791
2	3959	3.190403
3	3957	3.188791
4	3957	3.188791
5	3957	3.188791
6	3957	3.188791
7	3957	3.188791
8	3957	3.188791
9	3957	3.188791
10	3957	3.188791
11	3957	3.188791
12	3957	3.188791
13	3957	3.188791
14	3957	3.188791
15	3957	3.188791
16	3956	3.187985
17	3519	2.835824
18	3152	2.540073
19	3153	2.540879
20	3157	2.544103
21	3169	2.553773
22	3169	2.553773
23	3159	2.545714
24	3157	2.544103
25	3157	2.544103
26	3152	2.540073
27	3152	2.540073
28	3157	2.544103
29	3153	2.540879
30	3157	2.544103
31	3157	2.544103
32	3152	2.540073
33	3157	2.544103
34	3157	2.544103
35	3169	2.553773
36	3159	2.545714
37	3169	2.553773
38	3169	2.553773
39	3157	2.544103
40	3153	2.540879
41	3156	2.543297
42	3157	2.544103
43	3157	2.544103
44	3157	2.544103
45	3168	2.552967
46	3152	2.540073
47	3157	2.544103
48	3156	2.543297
49	3159	2.545714
50	3157	2.544103
51	3152	2.540073
52	3156	2.543297
53	3157	2.544103
54	3157	2.544103
55	3152	2.540073
56	3157	2.544103
57	3168	2.552967
58	3157	2.544103
59	3157	2.544103
60	3169	2.553773
61	3168	2.552967
62	3157	2.544103
63	3168	2.552967
64	3172	2.556190
65	3157	2.544103
66	3169	2.553773
67	3172	2.556190
68	3157	2.544103
69	3153	2.540879
70	3157	2.544103
71	3157	2.544103
72	3153	2.540879
73	3141	2.531209
74	3156	2.543297
75	3153	2.540879
76	3156	2.543297
77	3156	2.543297
78	3157	2.544103
79	3153	2.540879
80	3156	2.543297
81	3152	2.540073
82	3159	2.545714
83	3173	2.556996
84	3157	2.544103
85	3157	2.544103
86	3153	2.540879
87	3152	2.540073
88	3153	2.540879
89	3157	2.544103
90	3157	2.544103
91	3153	2.540879
92	3152	2.540073
93	3157	2.544103
94	3157	2.544103
95	3157	2.544103
96	3157	2.544103
97	3153	2.540879
98	3157	2.544103
99	3168	2.552967
100	3157	2.544103
101	3152	2.540073
102	3153	2.540879
103	3156	2.543297
104	3157	2.544103
105	3152	2.540073
106	3157	2.544103
107	3153	2.540879
108	3152	2.540073
109	3153	2.540879
110	3153	2.540879
111	3157	2.544103
112	3157	2.544103
113	3157	2.544103
114	3156	2.543297
115	3152	2.540073
116	3156	2.543297
117	3157	2.544103
118	3156	2.543297
119	3153	2.540879
120	3157	2.544103
121	3156	2.543297
122	3157	2.544103
123	3152	2.540073
124	3157	2.544103
125	3157	2.544103
126	3157	2.544103
127	3157	2.544103
128	3157	2.544103
129	3157	2.544103
130	3168	2.552967
131	3157	2.544103
132	3159	2.545714
133	3157	2.544103
134	3157	2.544103
135	3157	2.544103
136	3157	2.544103
137	3157	2.544103
138	3157	2.544103
139	3157	2.544103
140	3159	2.545714
141	3169	2.553773
142	3168	2.552967
143	3169	2.553773
144	3169	2.553773
145	3152	2.540073
146	3157	2.544103
147	3152	2.540073
148	3157	2.544103
149	3157	2.544103
150	3152	2.540073
151	3159	2.545714
152	3168	2.552967
153	3153	2.540879
154	3157	2.544103
155	3157	2.544103
156	3157	2.544103
157	3157	2.544103
158	3157	2.544103
159	3169	2.553773
160	3156	2.543297
161	3157	2.544103
162	3173	2.556996
163	3159	2.545714
164	3173	2.556996
165	3169	2.553773
166	3157	2.544103
167	3156	2.543297
168	3157	2.544103
169	3157	2.544103
170	3157	2.544103
171	3157	2.544103
172	3156	2.543297
173	3152	2.540073
174	3157	2.544103
175	3157	2.544103
176	3157	2.544103
177	3157	2.544103
178	3168	2.552967
179	3173	2.556996
180	3159	2.545714
181	3169	2.553773
182	3157	2.544103
183	3159	2.545714
184	3157	2.544103
185	3157	2.544103
186	3168	2.552967
187	3159	2.545714
188	3153	2.540879
189	3169	2.553773
190	3157	2.544103
191	3152	2.540073
192	3141	2.531209
193	3159	2.545714
194	3173	2.556996
195	3157	2.544103
196	3153	2.540879
197	3157	2.544103
198	3157	2.544103
199	3157	2.544103
200	3159	2.545714
201	3157	2.544103
202	3168	2.552967
203	3152	2.540073
204	3168	2.552967
205	3168	2.552967
206	3157	2.544103
207	3157	2.544103
208	3159	2.545714
209	3172	2.556190
210	3157	2.544103
211	3169	2.553773
212	3157	2.544103
213	3169	2.553773
214	3159	2.545714
215	3168	2.552967
216	3157	2.544103
217	3169	2.553773
218	3157	2.544103
219	3153	2.540879
220	3157	2.544103
221	3169	2.553773
222	3157	2.544103
223	3156	2.543297
224	3157	2.544103
225	3173	2.556996
226	3159	2.545714
227	3157	2.544103
228	3157	2.544103
229	3173	2.556996
230	3169	2.553773
231	3157	2.544103
232	3153	2.540879
233	3184	2.565861
234	3157	2.544103
235	3157	2.544103
236	3153	2.540879
237	3152	2.540073
238	3168	2.552967
239	3157	2.544103
240	3159	2.545714
241	3168	2.552967
242	3157	2.544103
243	3159	2.545714
244	3157	2.544103
245	3169	2.553773
246	3168	2.552967
247	3159	2.545714
248	3157	2.544103
249	3173	2.556996
250	3157	2.544103
251	3152	2.540073
252	3172	2.556190
253	3157	2.544103
254	3157	2.544103
255	3157	2.544103
256	3184	2.565861
257	3152	2.540073
258	3157	2.544103
259	3157	2.544103
260	3157	2.544103
261	3157	2.544103
262	3157	2.544103
263	3157	2.544103
264	3157	2.544103
265	3168	2.552967
266	3169	2.553773
267	3157	2.544103
268	3153	2.540879
269	3157	2.544103
270	3156	2.543297
271	3153	2.540879
272	3159	2.545714
273	3152	2.540073
274	3157	2.544103
275	3157	2.544103
276	3157	2.544103
277	3153	2.540879
278	3152	2.540073
279	3152	2.540073
280	3152	2.540073
281	3152	2.540073
282	3153	2.540879
283	3157	2.544103
284	3157	2.544103
285	3152	2.540073
286	3152	2.540073
287	3152	2.540073
288	3153	2.540879
289	3152	2.540073
290	3157	2.544103
291	3157	2.544103
292	3157	2.544103
293	3157	2.544103
294	3157	2.544103
295	3157	2.544103
296	3157	2.544103
297	3157	2.544103
298	3153	2.540879
299	3157	2.544103
300	3157	2.544103
301	3157	2.544103
302	3157	2.544103
303	3157	2.544103
304	3159	2.545714
305	3156	2.543297
306	3159	2.545714
307	3157	2.544103
308	3168	2.552967
309	3153	2.540879
310	3157	2.544103
311	3156	2.543297
312	3184	2.565861
313	3169	2.553773
314	3157	2.544103
315	3152	2.540073
316	3173	2.556996
317	3157	2.544103
318	3157	2.544103
319	3169	2.553773
320	3157	2.544103
321	3157	2.544103
322	3157	2.544103
323	3173	2.556996
324	3168	2.552967
325	3168	2.552967
326	3159	2.545714
327	3157	2.544103
328	3157	2.544103
329	3157	2.544103
330	3157	2.544103
