Pixel	ADC	VoltageV
1	3962	3.192821
2	3962	3.192821
3	3963	3.193626
4	3962	3.192821
5	3962	3.192821
6	3963	3.193626
7	3962	3.192821
8	3962	3.192821
9	3962	3.192821
10	3962	3.192821
11	3962	3.192821
12	3962	3.192821
13	3963	3.193626
14	3963	3.193626
15	3963	3.193626
16	3960	3.191209
17	3512	2.830183
18	3131	2.523150
19	3147	2.536044
20	3147	2.536044
21	3146	2.535238
22	3151	2.539267
23	3147	2.536044
24	3147	2.536044
25	3168	2.552967
26	3151	2.539267
27	3146	2.535238
28	3168	2.552967
29	3151	2.539267
30	3139	2.529597
31	3139	2.529597
32	3147	2.536044
33	3139	2.529597
34	3147	2.536044
35	3147	2.536044
36	3147	2.536044
37	3147	2.536044
38	3146	2.535238
39	3147	2.536044
40	3147	2.536044
41	3139	2.529597
42	3147	2.536044
43	3144	2.533626
44	3147	2.536044
45	3147	2.536044
46	3168	2.552967
47	3146	2.535238
48	3146	2.535238
49	3147	2.536044
50	3168	2.552967
51	3139	2.529597
52	3147	2.536044
53	3147	2.536044
54	3146	2.535238
55	3146	2.535238
56	3147	2.536044
57	3146	2.535238
58	3146	2.535238
59	3138	2.528791
60	3147	2.536044
61	3146	2.535238
62	3147	2.536044
63	3147	2.536044
64	3146	2.535238
65	3147	2.536044
66	3147	2.536044
67	3147	2.536044
68	3146	2.535238
69	3138	2.528791
70	3146	2.535238
71	3144	2.533626
72	3138	2.528791
73	3147	2.536044
74	3144	2.533626
75	3144	2.533626
76	3147	2.536044
77	3147	2.536044
78	3147	2.536044
79	3139	2.529597
80	3147	2.536044
81	3146	2.535238
82	3168	2.552967
83	3147	2.536044
84	3146	2.535238
85	3146	2.535238
86	3147	2.536044
87	3131	2.523150
88	3139	2.529597
89	3147	2.536044
90	3147	2.536044
91	3139	2.529597
92	3139	2.529597
93	3144	2.533626
94	3147	2.536044
95	3168	2.552967
96	3144	2.533626
97	3138	2.528791
98	3147	2.536044
99	3147	2.536044
100	3147	2.536044
101	3138	2.528791
102	3146	2.535238
103	3146	2.535238
104	3146	2.535238
105	3146	2.535238
106	3139	2.529597
107	3168	2.552967
108	3170	2.554579
109	3138	2.528791
110	3147	2.536044
111	3147	2.536044
112	3147	2.536044
113	3144	2.533626
114	3144	2.533626
115	3146	2.535238
116	3146	2.535238
117	3151	2.539267
118	3168	2.552967
119	3147	2.536044
120	3147	2.536044
121	3144	2.533626
122	3147	2.536044
123	3151	2.539267
124	3144	2.533626
125	3147	2.536044
126	3151	2.539267
127	3131	2.523150
128	3147	2.536044
129	3146	2.535238
130	3144	2.533626
131	3147	2.536044
132	3151	2.539267
133	3138	2.528791
134	3144	2.533626
135	3146	2.535238
136	3146	2.535238
137	3147	2.536044
138	3130	2.522344
139	3136	2.527179
140	3147	2.536044
141	3146	2.535238
142	3139	2.529597
143	3131	2.523150
144	3130	2.522344
145	3136	2.527179
146	3131	2.523150
147	3146	2.535238
148	3147	2.536044
149	3136	2.527179
150	3146	2.535238
151	3139	2.529597
152	3146	2.535238
153	3139	2.529597
154	3147	2.536044
155	3138	2.528791
156	3147	2.536044
157	3147	2.536044
158	3136	2.527179
159	3139	2.529597
160	3146	2.535238
161	3147	2.536044
162	3168	2.552967
163	3147	2.536044
164	3147	2.536044
165	3139	2.529597
166	3144	2.533626
