Pixel	ADC	VoltageV
1	3968	3.197656
2	3972	3.200879
3	3968	3.197656
4	3959	3.190403
5	3958	3.189597
6	3968	3.197656
7	3968	3.197656
8	3959	3.190403
9	3957	3.188791
10	3959	3.190403
11	3959	3.190403
12	3958	3.189597
13	3959	3.190403
14	3959	3.190403
15	3968	3.197656
16	3957	3.188791
17	3520	2.836630
18	3152	2.540073
19	3156	2.543297
20	3143	2.532821
21	3143	2.532821
22	3157	2.544103
23	3157	2.544103
24	3152	2.540073
25	3152	2.540073
26	3156	2.543297
27	3156	2.543297
28	3157	2.544103
29	3140	2.530403
30	3143	2.532821
31	3140	2.530403
32	3156	2.543297
33	3152	2.540073
34	3152	2.540073
35	3136	2.527179
36	3140	2.530403
37	3143	2.532821
38	3143	2.532821
39	3140	2.530403
40	3136	2.527179
41	3143	2.532821
42	3136	2.527179
43	3136	2.527179
44	3140	2.530403
45	3140	2.530403
46	3140	2.530403
47	3136	2.527179
48	3124	2.517509
49	3136	2.527179
50	3140	2.530403
51	3143	2.532821
52	3156	2.543297
53	3156	2.543297
54	3140	2.530403
55	3141	2.531209
56	3148	2.536850
57	3141	2.531209
58	3140	2.530403
59	3142	2.532015
60	3136	2.527179
61	3140	2.530403
62	3159	2.545714
63	3156	2.543297
64	3143	2.532821
65	3143	2.532821
66	3136	2.527179
67	3143	2.532821
68	3141	2.531209
69	3143	2.532821
70	3136	2.527179
71	3156	2.543297
72	3156	2.543297
73	3136	2.527179
74	3140	2.530403
75	3140	2.530403
76	3143	2.532821
77	3143	2.532821
78	3141	2.531209
79	3143	2.532821
80	3141	2.531209
81	3140	2.530403
82	3140	2.530403
83	3136	2.527179
84	3141	2.531209
85	3136	2.527179
86	3142	2.532015
87	3140	2.530403
88	3136	2.527179
89	3136	2.527179
90	3120	2.514286
91	3125	2.518315
92	3136	2.527179
93	3136	2.527179
94	3143	2.532821
95	3125	2.518315
96	3136	2.527179
97	3111	2.507033
98	3136	2.527179
99	3136	2.527179
100	3136	2.527179
101	3136	2.527179
102	3136	2.527179
103	3136	2.527179
104	3136	2.527179
105	3136	2.527179
106	3136	2.527179
107	3136	2.527179
108	3124	2.517509
109	3140	2.530403
110	3125	2.518315
111	3141	2.531209
112	3140	2.530403
113	3124	2.517509
114	3136	2.527179
115	3124	2.517509
116	3141	2.531209
117	3140	2.530403
118	3143	2.532821
119	3140	2.530403
120	3136	2.527179
121	3136	2.527179
122	3140	2.530403
123	3136	2.527179
124	3141	2.531209
125	3143	2.532821
126	3141	2.531209
127	3143	2.532821
128	3140	2.530403
129	3136	2.527179
130	3136	2.527179
131	3141	2.531209
132	3143	2.532821
133	3156	2.543297
134	3143	2.532821
135	3141	2.531209
136	3152	2.540073
137	3125	2.518315
138	3136	2.527179
139	3136	2.527179
140	3136	2.527179
141	3143	2.532821
142	3143	2.532821
143	3136	2.527179
144	3136	2.527179
145	3136	2.527179
146	3140	2.530403
147	3140	2.530403
148	3136	2.527179
149	3136	2.527179
150	3125	2.518315
151	3141	2.531209
152	3136	2.527179
153	3136	2.527179
154	3136	2.527179
155	3136	2.527179
156	3141	2.531209
157	3136	2.527179
158	3143	2.532821
