Pixel,ADC,VoltageV
1,3933,3.169451
2,3933,3.169451
3,3937,3.172674
4,3929,3.166227
5,3925,3.163004
6,3933,3.169451
7,3933,3.169451
8,3925,3.163004
9,3925,3.163004
10,3933,3.169451
11,3925,3.163004
12,3925,3.163004
13,3929,3.166227
14,3933,3.169451
15,3925,3.163004
16,3921,3.159780
17,3173,2.556996
18,2613,2.105714
19,2645,2.131502
20,2640,2.127473
21,2653,2.137949
22,2649,2.134725
23,2653,2.137949
24,2645,2.131502
25,2657,2.141172
26,2641,2.128278
27,2653,2.137949
28,2653,2.137949
29,2653,2.137949
30,2649,2.134725
31,2649,2.134725
32,2653,2.137949
33,2641,2.128278
34,2645,2.131502
35,2649,2.134725
36,2661,2.144396
37,2653,2.137949
38,2649,2.134725
39,2661,2.144396
40,2645,2.131502
41,2641,2.128278
42,2644,2.130696
43,2653,2.137949
44,2629,2.118608
45,2653,2.137949
46,2645,2.131502
47,2645,2.131502
48,2653,2.137949
49,2653,2.137949
50,2653,2.137949
51,2652,2.137143
52,2657,2.141172
53,2653,2.137949
54,2640,2.127473
55,2641,2.128278
56,2645,2.131502
57,2652,2.137143
58,2644,2.130696
59,2641,2.128278
60,2645,2.131502
61,2645,2.131502
62,2653,2.137949
63,2653,2.137949
64,2653,2.137949
65,2645,2.131502
66,2645,2.131502
67,2649,2.134725
68,2645,2.131502
69,2645,2.131502
70,2649,2.134725
71,2653,2.137949
72,2653,2.137949
73,2653,2.137949
74,2645,2.131502
75,2657,2.141172
76,2653,2.137949
77,2661,2.144396
78,2644,2.130696
79,2641,2.128278
80,2653,2.137949
81,2653,2.137949
82,2652,2.137143
83,2653,2.137949
84,2665,2.147619
85,2649,2.134725
86,2653,2.137949
87,2645,2.131502
88,2653,2.137949
89,2657,2.141172
90,2653,2.137949
91,2668,2.150037
92,2653,2.137949
93,2649,2.134725
94,2660,2.143590
95,2649,2.134725
96,2653,2.137949
97,2649,2.134725
98,2641,2.128278
99,2645,2.131502
100,2645,2.131502
101,2653,2.137949
102,2649,2.134725
103,2645,2.131502
104,2633,2.121832
105,2641,2.128278
106,2645,2.131502
107,2641,2.128278
108,2641,2.128278
109,2649,2.134725
110,2645,2.131502
111,2640,2.127473
112,2653,2.137949
113,2633,2.121832
