Pixel,ADC,VoltageV
1,3945,3.179121
2,3952,3.184762
3,3945,3.179121
4,3933,3.169451
5,3941,3.175897
6,3933,3.169451
7,3941,3.175897
8,3933,3.169451
9,3933,3.169451
10,3933,3.169451
11,3933,3.169451
12,3933,3.169451
13,3941,3.175897
14,3941,3.175897
15,3933,3.169451
16,3925,3.163004
17,2557,2.060586
18,1680,1.353846
19,1705,1.373993
20,1712,1.379634
21,1716,1.382857
22,1712,1.379634
23,1708,1.376410
24,1717,1.383663
25,1713,1.380440
26,1713,1.380440
27,1721,1.386886
28,1713,1.380440
29,1716,1.382857
30,1717,1.383663
31,1725,1.390110
32,1725,1.390110
33,1713,1.380440
34,1712,1.379634
35,1717,1.383663
36,1717,1.383663
37,1713,1.380440
38,1716,1.382857
39,1721,1.386886
40,1713,1.380440
41,1717,1.383663
42,1713,1.380440
43,1713,1.380440
44,1709,1.377216
45,1708,1.376410
46,1712,1.379634
47,1725,1.390110
48,1716,1.382857
49,1709,1.377216
50,1724,1.389304
51,1721,1.386886
52,1721,1.386886
53,1717,1.383663
54,1717,1.383663
55,1716,1.382857
56,1717,1.383663
57,1732,1.395751
58,1721,1.386886
59,1717,1.383663
60,1713,1.380440
61,1721,1.386886
62,1716,1.382857
63,1716,1.382857
64,1712,1.379634
65,1716,1.382857
66,1717,1.383663
67,1709,1.377216
68,1724,1.389304
69,1717,1.383663
70,1712,1.379634
71,1713,1.380440
72,1716,1.382857
73,1712,1.379634
74,1725,1.390110
75,1712,1.379634
76,1717,1.383663
77,1717,1.383663
78,1721,1.386886
79,1713,1.380440
80,1717,1.383663
81,1717,1.383663
82,1717,1.383663
83,1713,1.380440
84,1717,1.383663
85,1724,1.389304
86,1717,1.383663
87,1725,1.390110
88,1725,1.390110
89,1721,1.386886
90,1728,1.392527
91,1717,1.383663
92,1725,1.390110
93,1721,1.386886
94,1725,1.390110
95,1729,1.393333
96,1721,1.386886
97,1717,1.383663
98,1716,1.382857
99,1717,1.383663
100,1713,1.380440
101,1717,1.383663
102,1712,1.379634
103,1713,1.380440
104,1717,1.383663
105,1716,1.382857
106,1721,1.386886
107,1725,1.390110
108,1717,1.383663
109,1712,1.379634
110,1721,1.386886
111,1712,1.379634
112,1709,1.377216
113,1712,1.379634
114,1705,1.373993
115,1725,1.390110
116,1713,1.380440
117,1717,1.383663
118,1713,1.380440
119,1717,1.383663
120,1713,1.380440
121,1721,1.386886
122,1728,1.392527
123,1729,1.393333
124,1717,1.383663
125,1724,1.389304
126,1721,1.386886
127,1716,1.382857
128,1717,1.383663
129,1716,1.382857
130,1716,1.382857
131,1717,1.383663
132,1729,1.393333
133,1729,1.393333
134,1717,1.383663
135,1721,1.386886
136,1713,1.380440
137,1721,1.386886
138,1724,1.389304
139,1725,1.390110
140,1732,1.395751
141,1725,1.390110
142,1724,1.389304
143,1729,1.393333
144,1728,1.392527
145,1724,1.389304
146,1725,1.390110
147,1717,1.383663
148,1717,1.383663
149,1724,1.389304
150,1721,1.386886
151,1728,1.392527
152,1724,1.389304
153,1721,1.386886
154,1733,1.396557
155,1721,1.386886
156,1713,1.380440
157,1721,1.386886
158,1717,1.383663
159,1717,1.383663
160,1724,1.389304
161,1728,1.392527
162,1733,1.396557
163,1737,1.399780
164,1721,1.386886
165,1713,1.380440
166,1721,1.386886
167,1717,1.383663
168,1717,1.383663
169,1717,1.383663
170,1725,1.390110
171,1721,1.386886
172,1725,1.390110
173,1729,1.393333
174,1724,1.389304
175,1725,1.390110
176,1732,1.395751
177,1733,1.396557
178,1729,1.393333
179,1717,1.383663
180,1717,1.383663
181,1717,1.383663
182,1721,1.386886
183,1717,1.383663
184,1721,1.386886
185,1708,1.376410
186,1712,1.379634
187,1713,1.380440
188,1717,1.383663
189,1717,1.383663
190,1713,1.380440
191,1721,1.386886
192,1717,1.383663
193,1725,1.390110
194,1717,1.383663
195,1716,1.382857
196,1717,1.383663
197,1713,1.380440
198,1712,1.379634
199,1717,1.383663
200,1713,1.380440
201,1717,1.383663
202,1717,1.383663
203,1721,1.386886
204,1717,1.383663
205,1713,1.380440
206,1709,1.377216
207,1721,1.386886
208,1709,1.377216
209,1725,1.390110
210,1717,1.383663
211,1721,1.386886
212,1717,1.383663
213,1713,1.380440
214,1717,1.383663
215,1717,1.383663
216,1717,1.383663
217,1721,1.386886
218,1712,1.379634
219,1717,1.383663
220,1721,1.386886
221,1709,1.377216
222,1717,1.383663
223,1717,1.383663
224,1717,1.383663
225,1724,1.389304
226,1716,1.382857
227,1716,1.382857
228,1717,1.383663
229,1717,1.383663
230,1716,1.382857
231,1717,1.383663
232,1721,1.386886
233,1717,1.383663
234,1725,1.390110
235,1716,1.382857
236,1724,1.389304
237,1721,1.386886
238,1717,1.383663
239,1721,1.386886
240,1713,1.380440
241,1717,1.383663
242,1705,1.373993
243,1712,1.379634
244,1708,1.376410
245,1700,1.369963
246,1716,1.382857
247,1717,1.383663
248,1708,1.376410
249,1705,1.373993
250,1713,1.380440
251,1701,1.370769
252,1713,1.380440
253,1701,1.370769
254,1708,1.376410
255,1701,1.370769
256,1712,1.379634
257,1701,1.370769
258,1700,1.369963
259,1701,1.370769
260,1693,1.364322
261,1700,1.369963
262,1705,1.373993
263,1704,1.373187
264,1705,1.373993
265,1712,1.379634
266,1701,1.370769
267,1705,1.373993
268,1709,1.377216
269,1693,1.364322
270,1695,1.365934
271,1689,1.361099
272,1693,1.364322
273,1701,1.370769
274,1689,1.361099
275,1695,1.365934
276,1695,1.365934
277,1693,1.364322
278,1701,1.370769
279,1685,1.357875
280,1693,1.364322
281,1695,1.365934
282,1700,1.369963
283,1693,1.364322
284,1685,1.357875
285,1695,1.365934
286,1693,1.364322
287,1695,1.365934
288,1695,1.365934
289,1693,1.364322
290,1692,1.363516
291,1695,1.365934
292,1689,1.361099
293,1689,1.361099
294,1685,1.357875
295,1693,1.364322
296,1684,1.357070
297,1680,1.353846
298,1685,1.357875
299,1685,1.357875
300,1688,1.360293
301,1676,1.350623
302,1680,1.353846
303,1685,1.357875
304,1673,1.348205
305,1677,1.351429
306,1681,1.354652
307,1677,1.351429
308,1685,1.357875
309,1680,1.353846
310,1681,1.354652
311,1677,1.351429
312,1673,1.348205
313,1680,1.353846
314,1677,1.351429
315,1669,1.344982
316,1676,1.350623
317,1680,1.353846
318,1673,1.348205
319,1677,1.351429
320,1673,1.348205
321,1673,1.348205
322,1677,1.351429
323,1663,1.340147
324,1669,1.344982
325,1676,1.350623
326,1669,1.344982
327,1669,1.344982
328,1669,1.344982
329,1669,1.344982
330,1669,1.344982
331,1663,1.340147
332,1663,1.340147
333,1663,1.340147
334,1661,1.338535
335,1661,1.338535
336,1657,1.335311
337,1657,1.335311
338,1663,1.340147
339,1660,1.337729
340,1661,1.338535
341,1661,1.338535
342,1661,1.338535
343,1669,1.344982
344,1653,1.332088
345,1653,1.332088
346,1656,1.334505
347,1653,1.332088
348,1653,1.332088
349,1657,1.335311
350,1661,1.338535
351,1663,1.340147
352,1657,1.335311
353,1661,1.338535
354,1661,1.338535
355,1653,1.332088
356,1660,1.337729
357,1653,1.332088
358,1657,1.335311
359,1660,1.337729
360,1660,1.337729
361,1661,1.338535
362,1660,1.337729
363,1657,1.335311
364,1653,1.332088
365,1653,1.332088
366,1657,1.335311
367,1660,1.337729
368,1652,1.331282
369,1653,1.332088
370,1641,1.322418
371,1653,1.332088
372,1653,1.332088
373,1649,1.328864
374,1653,1.332088
375,1657,1.335311
376,1649,1.328864
377,1652,1.331282
378,1648,1.328059
379,1660,1.337729
380,1652,1.331282
381,1649,1.328864
382,1645,1.325641
383,1649,1.328864
384,1652,1.331282
385,1652,1.331282
386,1644,1.324835
387,1652,1.331282
388,1649,1.328864
389,1652,1.331282
390,1652,1.331282
391,1652,1.331282
392,1649,1.328864
393,1648,1.328059
394,1653,1.332088
395,1653,1.332088
396,1653,1.332088
397,1653,1.332088
398,1653,1.332088
399,1649,1.328864
400,1653,1.332088
401,1652,1.331282
402,1649,1.328864
403,1649,1.328864
404,1653,1.332088
405,1644,1.324835
406,1649,1.328864
407,1649,1.328864
408,1648,1.328059
409,1649,1.328864
410,1649,1.328864
411,1653,1.332088
412,1648,1.328059
413,1653,1.332088
414,1652,1.331282
415,1652,1.331282
416,1653,1.332088
417,1648,1.328059
418,1652,1.331282
419,1645,1.325641
420,1653,1.332088
421,1648,1.328059
422,1644,1.324835
423,1645,1.325641
424,1640,1.321612
425,1648,1.328059
426,1641,1.322418
427,1644,1.324835
428,1645,1.325641
429,1637,1.319194
430,1637,1.319194
431,1637,1.319194
432,1637,1.319194
433,1645,1.325641
434,1637,1.319194
435,1637,1.319194
436,1641,1.322418
437,1637,1.319194
438,1641,1.322418
439,1644,1.324835
440,1637,1.319194
441,1641,1.322418
442,1641,1.322418
443,1644,1.324835
444,1637,1.319194
445,1637,1.319194
446,1644,1.324835
447,1644,1.324835
448,1637,1.319194
449,1637,1.319194
450,1641,1.322418
451,1637,1.319194
452,1637,1.319194
453,1641,1.322418
454,1637,1.319194
455,1637,1.319194
456,1631,1.314359
457,1637,1.319194
458,1633,1.315971
459,1629,1.312747
460,1633,1.315971
461,1633,1.315971
462,1633,1.315971
463,1631,1.314359
464,1637,1.319194
465,1636,1.318388
466,1633,1.315971
467,1633,1.315971
468,1631,1.314359
469,1621,1.306300
470,1631,1.314359
471,1633,1.315971
472,1629,1.312747
473,1628,1.311941
474,1629,1.312747
475,1637,1.319194
476,1636,1.318388
477,1629,1.312747
478,1633,1.315971
479,1629,1.312747
480,1628,1.311941
481,1628,1.311941
482,1620,1.305495
483,1621,1.306300
484,1628,1.311941
485,1625,1.309524
486,1625,1.309524
487,1613,1.299853
488,1617,1.303077
489,1628,1.311941
490,1613,1.299853
491,1617,1.303077
492,1613,1.299853
493,1620,1.305495
494,1609,1.296630
495,1620,1.305495
496,1621,1.306300
497,1620,1.305495
498,1613,1.299853
499,1613,1.299853
500,1625,1.309524
501,1625,1.309524
502,1616,1.302271
503,1613,1.299853
504,1605,1.293407
505,1617,1.303077
506,1621,1.306300
507,1601,1.290183
508,1597,1.286960
509,1605,1.293407
510,1605,1.293407
511,1601,1.290183
512,1596,1.286154
513,1604,1.292601
514,1605,1.293407
515,1597,1.286960
516,1601,1.290183
517,1601,1.290183
518,1605,1.293407
519,1601,1.290183
520,1601,1.290183
521,1605,1.293407
522,1597,1.286960
523,1597,1.286960
524,1604,1.292601
525,1604,1.292601
526,1604,1.292601
527,1605,1.293407
528,1604,1.292601
529,1601,1.290183
530,1597,1.286960
531,1597,1.286960
532,1597,1.286960
533,1601,1.290183
534,1597,1.286960
535,1609,1.296630
536,1609,1.296630
537,1605,1.293407
538,1604,1.292601
539,1601,1.290183
540,1601,1.290183
541,1605,1.293407
542,1593,1.283736
543,1596,1.286154
544,1597,1.286960
545,1596,1.286154
546,1597,1.286960
547,1604,1.292601
548,1601,1.290183
549,1597,1.286960
550,1605,1.293407
551,1597,1.286960
552,1597,1.286960
553,1596,1.286154
554,1597,1.286960
555,1597,1.286960
556,1597,1.286960
557,1601,1.290183
558,1604,1.292601
559,1601,1.290183
560,1605,1.293407
