Pixel,ADC,VoltageV
1,3957,3.188791
2,3957,3.188791
3,3953,3.185568
4,3952,3.184762
5,3953,3.185568
6,3952,3.184762
7,3953,3.185568
8,3953,3.185568
9,3949,3.182344
10,3953,3.185568
11,3952,3.184762
12,3952,3.184762
13,3952,3.184762
14,3953,3.185568
15,3952,3.184762
16,3933,3.169451
17,2473,1.992894
18,1629,1.312747
19,1644,1.324835
20,1648,1.328059
21,1657,1.335311
22,1645,1.325641
23,1653,1.332088
24,1652,1.331282
25,1653,1.332088
26,1652,1.331282
27,1648,1.328059
28,1648,1.328059
29,1653,1.332088
30,1653,1.332088
31,1652,1.331282
32,1648,1.328059
33,1657,1.335311
34,1653,1.332088
35,1653,1.332088
36,1657,1.335311
37,1657,1.335311
38,1649,1.328864
39,1653,1.332088
40,1653,1.332088
41,1649,1.328864
42,1652,1.331282
43,1653,1.332088
44,1652,1.331282
45,1657,1.335311
46,1657,1.335311
47,1649,1.328864
48,1653,1.332088
49,1652,1.331282
50,1653,1.332088
51,1657,1.335311
52,1653,1.332088
53,1652,1.331282
54,1657,1.335311
55,1653,1.332088
56,1657,1.335311
57,1657,1.335311
58,1653,1.332088
59,1649,1.328864
60,1649,1.328864
61,1653,1.332088
62,1652,1.331282
63,1653,1.332088
64,1657,1.335311
65,1649,1.328864
66,1653,1.332088
67,1657,1.335311
68,1649,1.328864
69,1649,1.328864
70,1648,1.328059
71,1657,1.335311
72,1661,1.338535
73,1653,1.332088
74,1653,1.332088
75,1653,1.332088
76,1653,1.332088
77,1656,1.334505
78,1660,1.337729
79,1653,1.332088
80,1660,1.337729
81,1657,1.335311
82,1663,1.340147
83,1660,1.337729
84,1661,1.338535
85,1663,1.340147
86,1660,1.337729
87,1653,1.332088
88,1660,1.337729
89,1661,1.338535
90,1660,1.337729
91,1661,1.338535
92,1661,1.338535
93,1663,1.340147
94,1661,1.338535
95,1663,1.340147
96,1660,1.337729
97,1653,1.332088
98,1653,1.332088
99,1661,1.338535
100,1657,1.335311
101,1653,1.332088
102,1653,1.332088
103,1657,1.335311
104,1657,1.335311
105,1657,1.335311
106,1653,1.332088
107,1657,1.335311
108,1660,1.337729
109,1649,1.328864
110,1653,1.332088
111,1653,1.332088
112,1652,1.331282
113,1649,1.328864
114,1657,1.335311
115,1649,1.328864
116,1660,1.337729
117,1653,1.332088
118,1657,1.335311
119,1653,1.332088
120,1660,1.337729
121,1653,1.332088
122,1661,1.338535
123,1660,1.337729
124,1653,1.332088
125,1661,1.338535
126,1657,1.335311
127,1653,1.332088
128,1653,1.332088
129,1657,1.335311
130,1657,1.335311
131,1660,1.337729
132,1661,1.338535
133,1657,1.335311
134,1661,1.338535
135,1653,1.332088
136,1657,1.335311
137,1653,1.332088
138,1661,1.338535
139,1660,1.337729
140,1661,1.338535
141,1661,1.338535
142,1661,1.338535
143,1661,1.338535
144,1661,1.338535
145,1660,1.337729
146,1661,1.338535
147,1656,1.334505
148,1661,1.338535
149,1661,1.338535
150,1661,1.338535
151,1657,1.335311
152,1657,1.335311
