Pixel,ADC,VoltageV
1,3941,3.175897
2,3941,3.175897
3,3945,3.179121
4,3933,3.169451
5,3937,3.172674
6,3933,3.169451
7,3941,3.175897
8,3933,3.169451
9,3933,3.169451
10,3941,3.175897
11,3933,3.169451
12,3933,3.169451
13,3933,3.169451
14,3941,3.175897
15,3933,3.169451
16,3929,3.166227
17,3093,2.492527
18,2485,2.002564
19,2513,2.025128
20,2517,2.028352
21,2529,2.038022
22,2525,2.034799
23,2544,2.050110
24,2545,2.050916
25,2532,2.040440
26,2533,2.041245
27,2540,2.046886
28,2529,2.038022
29,2524,2.033993
30,2544,2.050110
31,2540,2.046886
32,2525,2.034799
33,2537,2.044469
34,2525,2.034799
35,2545,2.050916
36,2537,2.044469
37,2537,2.044469
38,2533,2.041245
39,2533,2.041245
40,2544,2.050110
41,2525,2.034799
42,2533,2.041245
43,2533,2.041245
44,2544,2.050110
45,2549,2.054139
46,2540,2.046886
47,2525,2.034799
48,2541,2.047692
49,2527,2.036410
50,2525,2.034799
51,2548,2.053333
52,2533,2.041245
53,2525,2.034799
54,2533,2.041245
55,2537,2.044469
56,2533,2.041245
57,2529,2.038022
58,2521,2.031575
59,2521,2.031575
60,2529,2.038022
61,2541,2.047692
62,2525,2.034799
63,2525,2.034799
64,2533,2.041245
65,2517,2.028352
66,2521,2.031575
67,2533,2.041245
68,2525,2.034799
69,2521,2.031575
70,2525,2.034799
71,2525,2.034799
72,2525,2.034799
73,2533,2.041245
74,2525,2.034799
75,2541,2.047692
76,2537,2.044469
77,2525,2.034799
78,2544,2.050110
79,2544,2.050110
80,2544,2.050110
81,2545,2.050916
82,2533,2.041245
83,2533,2.041245
84,2545,2.050916
85,2537,2.044469
86,2525,2.034799
87,2544,2.050110
88,2525,2.034799
89,2532,2.040440
90,2544,2.050110
91,2544,2.050110
92,2544,2.050110
93,2525,2.034799
94,2541,2.047692
95,2533,2.041245
96,2541,2.047692
97,2525,2.034799
98,2517,2.028352
99,2533,2.041245
100,2525,2.034799
101,2533,2.041245
102,2525,2.034799
103,2517,2.028352
104,2521,2.031575
105,2525,2.034799
106,2529,2.038022
107,2545,2.050916
108,2533,2.041245
109,2533,2.041245
110,2533,2.041245
111,2521,2.031575
112,2529,2.038022
113,2533,2.041245
114,2533,2.041245
115,2517,2.028352
116,2533,2.041245
117,2532,2.040440
118,2524,2.033993
119,2541,2.047692
120,2521,2.031575
121,2525,2.034799
122,2525,2.034799
123,2533,2.041245
124,2525,2.034799
125,2537,2.044469
126,2525,2.034799
127,2533,2.041245
128,2517,2.028352
129,2524,2.033993
130,2533,2.041245
131,2537,2.044469
132,2521,2.031575
133,2525,2.034799
134,2525,2.034799
135,2525,2.034799
136,2533,2.041245
137,2525,2.034799
138,2533,2.041245
139,2549,2.054139
140,2541,2.047692
141,2548,2.053333
142,2545,2.050916
143,2537,2.044469
144,2533,2.041245
145,2541,2.047692
146,2537,2.044469
147,2533,2.041245
148,2533,2.041245
149,2540,2.046886
150,2544,2.050110
151,2525,2.034799
152,2537,2.044469
153,2544,2.050110
154,2533,2.041245
155,2537,2.044469
156,2544,2.050110
157,2533,2.041245
158,2525,2.034799
159,2553,2.057363
160,2517,2.028352
161,2525,2.034799
162,2533,2.041245
163,2525,2.034799
164,2537,2.044469
165,2533,2.041245
166,2537,2.044469
167,2529,2.038022
168,2537,2.044469
169,2537,2.044469
170,2537,2.044469
171,2533,2.041245
172,2537,2.044469
173,2533,2.041245
174,2544,2.050110
175,2525,2.034799
176,2545,2.050916
177,2537,2.044469
178,2521,2.031575
179,2533,2.041245
180,2533,2.041245
181,2525,2.034799
182,2524,2.033993
183,2525,2.034799
184,2517,2.028352
185,2512,2.024322
186,2525,2.034799
187,2525,2.034799
188,2524,2.033993
189,2517,2.028352
190,2525,2.034799
191,2521,2.031575
192,2521,2.031575
193,2529,2.038022
194,2533,2.041245
195,2524,2.033993
196,2533,2.041245
197,2525,2.034799
198,2517,2.028352
199,2521,2.031575
200,2513,2.025128
201,2517,2.028352
202,2521,2.031575
203,2516,2.027546
204,2524,2.033993
205,2525,2.034799
206,2521,2.031575
207,2529,2.038022
208,2525,2.034799
209,2525,2.034799
210,2533,2.041245
211,2527,2.036410
212,2525,2.034799
213,2541,2.047692
214,2533,2.041245
215,2512,2.024322
216,2533,2.041245
217,2525,2.034799
218,2525,2.034799
219,2525,2.034799
220,2532,2.040440
221,2521,2.031575
222,2533,2.041245
223,2544,2.050110
224,2533,2.041245
225,2525,2.034799
226,2525,2.034799
227,2525,2.034799
228,2532,2.040440
229,2541,2.047692
230,2544,2.050110
231,2525,2.034799
232,2521,2.031575
233,2525,2.034799
234,2525,2.034799
235,2533,2.041245
236,2521,2.031575
237,2525,2.034799
238,2525,2.034799
239,2532,2.040440
240,2540,2.046886
241,2533,2.041245
242,2537,2.044469
243,2517,2.028352
244,2525,2.034799
245,2525,2.034799
246,2533,2.041245
247,2525,2.034799
248,2544,2.050110
249,2540,2.046886
250,2524,2.033993
251,2521,2.031575
252,2544,2.050110
253,2537,2.044469
254,2537,2.044469
255,2521,2.031575
256,2525,2.034799
257,2525,2.034799
258,2541,2.047692
259,2533,2.041245
260,2545,2.050916
261,2533,2.041245
262,2537,2.044469
263,2545,2.050916
264,2525,2.034799
265,2533,2.041245
266,2521,2.031575
267,2533,2.041245
268,2525,2.034799
269,2541,2.047692
270,2537,2.044469
271,2517,2.028352
272,2525,2.034799
273,2517,2.028352
274,2525,2.034799
275,2513,2.025128
276,2524,2.033993
277,2525,2.034799
278,2525,2.034799
279,2525,2.034799
280,2533,2.041245
281,2525,2.034799
282,2525,2.034799
283,2517,2.028352
284,2513,2.025128
285,2525,2.034799
286,2525,2.034799
287,2521,2.031575
288,2525,2.034799
289,2537,2.044469
290,2545,2.050916
291,2533,2.041245
292,2541,2.047692
293,2517,2.028352
294,2525,2.034799
295,2533,2.041245
296,2533,2.041245
297,2525,2.034799
298,2525,2.034799
299,2525,2.034799
300,2525,2.034799
301,2525,2.034799
302,2525,2.034799
303,2517,2.028352
304,2517,2.028352
305,2525,2.034799
306,2524,2.033993
307,2521,2.031575
308,2525,2.034799
309,2533,2.041245
310,2517,2.028352
311,2521,2.031575
312,2537,2.044469
313,2525,2.034799
314,2533,2.041245
315,2525,2.034799
316,2537,2.044469
317,2537,2.044469
318,2537,2.044469
319,2545,2.050916
320,2529,2.038022
321,2537,2.044469
322,2525,2.034799
323,2533,2.041245
324,2544,2.050110
325,2541,2.047692
326,2533,2.041245
327,2541,2.047692
328,2544,2.050110
329,2537,2.044469
330,2544,2.050110
331,2540,2.046886
332,2557,2.060586
333,2545,2.050916
334,2549,2.054139
335,2533,2.041245
336,2537,2.044469
337,2537,2.044469
338,2540,2.046886
339,2540,2.046886
340,2545,2.050916
