Pixel,ADC,VoltageV
1,3938,3.173480
2,3939,3.174286
3,3938,3.173480
4,3936,3.171868
5,3938,3.173480
6,3936,3.171868
7,3936,3.171868
8,3936,3.171868
9,3936,3.171868
10,3936,3.171868
11,3936,3.171868
12,3936,3.171868
13,3936,3.171868
14,3936,3.171868
15,3936,3.171868
16,3919,3.158168
17,3119,2.513480
18,2530,2.038828
19,2570,2.071062
20,2570,2.071062
21,2586,2.083956
22,2575,2.075092
23,2579,2.078315
24,2586,2.083956
25,2579,2.078315
26,2592,2.088791
27,2594,2.090403
28,2592,2.088791
29,2586,2.083956
30,2600,2.095238
31,2594,2.090403
32,2584,2.082344
33,2594,2.090403
34,2592,2.088791
35,2571,2.071868
36,2592,2.088791
37,2571,2.071868
38,2594,2.090403
39,2592,2.088791
40,2592,2.088791
41,2571,2.071868
42,2592,2.088791
43,2575,2.075092
44,2575,2.075092
45,2592,2.088791
46,2575,2.075092
47,2571,2.071868
48,2594,2.090403
49,2579,2.078315
50,2592,2.088791
51,2592,2.088791
52,2584,2.082344
53,2579,2.078315
54,2575,2.075092
55,2571,2.071868
56,2571,2.071868
57,2594,2.090403
58,2571,2.071868
59,2592,2.088791
60,2584,2.082344
61,2575,2.075092
62,2571,2.071868
63,2594,2.090403
64,2579,2.078315
65,2584,2.082344
66,2571,2.071868
67,2575,2.075092
68,2575,2.075092
69,2579,2.078315
70,2575,2.075092
71,2592,2.088791
72,2579,2.078315
73,2584,2.082344
74,2571,2.071868
75,2592,2.088791
76,2592,2.088791
77,2592,2.088791
78,2575,2.075092
79,2586,2.083956
80,2571,2.071868
81,2595,2.091209
82,2595,2.091209
83,2594,2.090403
84,2594,2.090403
85,2594,2.090403
86,2586,2.083956
87,2595,2.091209
88,2592,2.088791
89,2603,2.097656
90,2586,2.083956
91,2592,2.088791
92,2579,2.078315
93,2586,2.083956
94,2594,2.090403
95,2592,2.088791
96,2592,2.088791
97,2579,2.078315
98,2571,2.071868
99,2575,2.075092
100,2575,2.075092
101,2584,2.082344
102,2563,2.065421
103,2579,2.078315
104,2586,2.083956
105,2579,2.078315
106,2584,2.082344
107,2579,2.078315
108,2575,2.075092
109,2571,2.071868
110,2571,2.071868
111,2575,2.075092
112,2592,2.088791
113,2575,2.075092
114,2592,2.088791
115,2575,2.075092
116,2575,2.075092
117,2586,2.083956
118,2579,2.078315
119,2592,2.088791
120,2579,2.078315
121,2575,2.075092
122,2579,2.078315
123,2586,2.083956
124,2579,2.078315
125,2586,2.083956
126,2575,2.075092
127,2579,2.078315
128,2571,2.071868
129,2579,2.078315
130,2592,2.088791
131,2586,2.083956
132,2575,2.075092
133,2594,2.090403
134,2594,2.090403
135,2592,2.088791
136,2592,2.088791
137,2594,2.090403
138,2586,2.083956
139,2586,2.083956
140,2594,2.090403
141,2595,2.091209
142,2602,2.096850
143,2595,2.091209
144,2592,2.088791
145,2586,2.083956
146,2594,2.090403
147,2592,2.088791
148,2586,2.083956
149,2592,2.088791
150,2584,2.082344
151,2592,2.088791
152,2592,2.088791
153,2592,2.088791
154,2592,2.088791
155,2586,2.083956
156,2594,2.090403
157,2594,2.090403
158,2594,2.090403
159,2594,2.090403
160,2592,2.088791
161,2586,2.083956
162,2586,2.083956
163,2602,2.096850
164,2594,2.090403
165,2594,2.090403
166,2586,2.083956
167,2575,2.075092
168,2594,2.090403
169,2592,2.088791
170,2592,2.088791
171,2592,2.088791
172,2595,2.091209
173,2592,2.088791
174,2592,2.088791
175,2594,2.090403
176,2575,2.075092
177,2579,2.078315
178,2595,2.091209
179,2571,2.071868
180,2594,2.090403
181,2575,2.075092
182,2592,2.088791
183,2586,2.083956
184,2571,2.071868
185,2575,2.075092
186,2571,2.071868
187,2579,2.078315
188,2571,2.071868
189,2571,2.071868
190,2570,2.071062
191,2571,2.071868
192,2579,2.078315
