Pixel,ADC,VoltageV
1,3940,3.175092
2,3934,3.170256
3,3934,3.170256
4,3927,3.164615
5,3926,3.163810
6,3927,3.164615
7,3927,3.164615
8,3926,3.163810
9,3924,3.162198
10,3927,3.164615
11,3926,3.163810
12,3927,3.164615
13,3926,3.163810
14,3927,3.164615
15,3926,3.163810
16,3920,3.158974
17,3126,2.519121
18,2544,2.050110
19,2580,2.079121
20,2576,2.075897
21,2580,2.079121
22,2599,2.094432
23,2588,2.085568
24,2592,2.088791
25,2583,2.081538
26,2599,2.094432
27,2583,2.081538
28,2599,2.094432
29,2598,2.093626
30,2599,2.094432
31,2599,2.094432
32,2596,2.092015
33,2590,2.087179
34,2583,2.081538
35,2590,2.087179
36,2590,2.087179
37,2592,2.088791
38,2599,2.094432
39,2599,2.094432
40,2599,2.094432
41,2582,2.080733
42,2590,2.087179
43,2580,2.079121
44,2583,2.081538
45,2604,2.098462
46,2596,2.092015
47,2583,2.081538
48,2583,2.081538
49,2599,2.094432
50,2588,2.085568
51,2580,2.079121
52,2590,2.087179
53,2590,2.087179
54,2598,2.093626
55,2583,2.081538
56,2590,2.087179
57,2591,2.087985
58,2598,2.093626
59,2567,2.068645
60,2583,2.081538
61,2582,2.080733
62,2583,2.081538
63,2592,2.088791
64,2596,2.092015
65,2583,2.081538
66,2580,2.079121
67,2596,2.092015
68,2591,2.087985
69,2588,2.085568
70,2590,2.087179
71,2599,2.094432
72,2590,2.087179
73,2588,2.085568
74,2596,2.092015
75,2598,2.093626
76,2583,2.081538
77,2608,2.101685
78,2582,2.080733
79,2599,2.094432
80,2596,2.092015
81,2598,2.093626
82,2599,2.094432
83,2608,2.101685
84,2612,2.104908
85,2596,2.092015
86,2592,2.088791
87,2588,2.085568
88,2604,2.098462
89,2614,2.106520
90,2583,2.081538
91,2598,2.093626
92,2596,2.092015
93,2590,2.087179
94,2596,2.092015
95,2583,2.081538
96,2590,2.087179
97,2590,2.087179
98,2582,2.080733
99,2596,2.092015
100,2588,2.085568
101,2590,2.087179
102,2596,2.092015
103,2567,2.068645
104,2583,2.081538
105,2582,2.080733
106,2582,2.080733
107,2590,2.087179
108,2582,2.080733
109,2588,2.085568
110,2567,2.068645
111,2590,2.087179
112,2591,2.087985
113,2583,2.081538
114,2580,2.079121
115,2583,2.081538
116,2590,2.087179
117,2590,2.087179
118,2582,2.080733
119,2608,2.101685
120,2583,2.081538
121,2592,2.088791
122,2591,2.087985
123,2598,2.093626
124,2583,2.081538
125,2590,2.087179
126,2590,2.087179
127,2590,2.087179
128,2582,2.080733
129,2582,2.080733
130,2596,2.092015
131,2596,2.092015
132,2592,2.088791
133,2598,2.093626
134,2583,2.081538
135,2591,2.087985
136,2599,2.094432
137,2590,2.087179
138,2596,2.092015
139,2596,2.092015
140,2598,2.093626
141,2599,2.094432
142,2608,2.101685
143,2596,2.092015
144,2596,2.092015
145,2588,2.085568
146,2608,2.101685
147,2590,2.087179
148,2590,2.087179
149,2598,2.093626
150,2598,2.093626
151,2592,2.088791
152,2599,2.094432
153,2594,2.090403
154,2599,2.094432
155,2599,2.094432
156,2598,2.093626
157,2598,2.093626
158,2596,2.092015
159,2596,2.092015
160,2608,2.101685
161,2590,2.087179
162,2592,2.088791
163,2599,2.094432
164,2608,2.101685
165,2599,2.094432
166,2598,2.093626
167,2582,2.080733
168,2599,2.094432
169,2596,2.092015
170,2590,2.087179
171,2599,2.094432
172,2599,2.094432
173,2598,2.093626
174,2592,2.088791
175,2596,2.092015
176,2588,2.085568
177,2596,2.092015
178,2590,2.087179
179,2592,2.088791
180,2596,2.092015
181,2596,2.092015
182,2596,2.092015
183,2583,2.081538
184,2580,2.079121
185,2580,2.079121
186,2576,2.075897
187,2591,2.087985
188,2580,2.079121
189,2580,2.079121
190,2590,2.087179
191,2576,2.075897
192,2592,2.088791
193,2596,2.092015
194,2583,2.081538
195,2596,2.092015
196,2580,2.079121
197,2583,2.081538
198,2582,2.080733
199,2580,2.079121
200,2583,2.081538
201,2598,2.093626
202,2567,2.068645
203,2582,2.080733
204,2588,2.085568
205,2582,2.080733
206,2590,2.087179
207,2576,2.075897
208,2590,2.087179
209,2582,2.080733
210,2583,2.081538
211,2580,2.079121
212,2596,2.092015
213,2580,2.079121
214,2608,2.101685
215,2588,2.085568
216,2588,2.085568
217,2582,2.080733
218,2590,2.087179
219,2582,2.080733
220,2588,2.085568
221,2583,2.081538
222,2590,2.087179
223,2592,2.088791
224,2591,2.087985
225,2596,2.092015
226,2583,2.081538
227,2596,2.092015
228,2599,2.094432
