Pixel,ADC,VoltageV
1,3946,3.179927
2,3946,3.179927
3,3946,3.179927
4,3939,3.174286
5,3944,3.178315
6,3938,3.173480
7,3939,3.174286
8,3938,3.173480
9,3938,3.173480
10,3939,3.174286
11,3938,3.173480
12,3938,3.173480
13,3944,3.178315
14,3938,3.173480
15,3938,3.173480
16,3919,3.158168
17,3072,2.475604
18,2426,1.955018
19,2466,1.987253
20,2474,1.993700
21,2475,1.994505
22,2475,1.994505
23,2475,1.994505
24,2490,2.006593
25,2474,1.993700
26,2472,1.992088
27,2488,2.004982
28,2488,2.004982
29,2475,1.994505
30,2490,2.006593
31,2479,1.997729
32,2474,1.993700
33,2488,2.004982
34,2488,2.004982
35,2498,2.013040
36,2483,2.000952
37,2490,2.006593
38,2475,1.994505
39,2483,2.000952
40,2490,2.006593
41,2483,2.000952
42,2488,2.004982
43,2475,1.994505
44,2475,1.994505
45,2467,1.988059
46,2488,2.004982
47,2475,1.994505
48,2483,2.000952
49,2479,1.997729
50,2488,2.004982
51,2474,1.993700
52,2474,1.993700
53,2488,2.004982
54,2479,1.997729
55,2496,2.011429
56,2475,1.994505
57,2490,2.006593
58,2483,2.000952
59,2479,1.997729
60,2474,1.993700
61,2483,2.000952
62,2474,1.993700
63,2475,1.994505
64,2475,1.994505
65,2475,1.994505
66,2474,1.993700
67,2483,2.000952
68,2474,1.993700
69,2472,1.992088
70,2474,1.993700
71,2472,1.992088
72,2490,2.006593
73,2475,1.994505
74,2490,2.006593
75,2488,2.004982
76,2490,2.006593
77,2488,2.004982
78,2496,2.011429
79,2496,2.011429
80,2488,2.004982
81,2496,2.011429
82,2504,2.017875
83,2488,2.004982
84,2475,1.994505
85,2498,2.013040
86,2488,2.004982
87,2479,1.997729
88,2488,2.004982
89,2483,2.000952
90,2475,1.994505
91,2479,1.997729
92,2496,2.011429
93,2496,2.011429
94,2488,2.004982
95,2479,1.997729
96,2483,2.000952
97,2472,1.992088
98,2475,1.994505
99,2475,1.994505
100,2479,1.997729
101,2475,1.994505
102,2474,1.993700
103,2490,2.006593
104,2475,1.994505
105,2474,1.993700
106,2472,1.992088
107,2498,2.013040
108,2474,1.993700
109,2475,1.994505
110,2483,2.000952
111,2475,1.994505
112,2475,1.994505
113,2467,1.988059
114,2475,1.994505
115,2475,1.994505
116,2474,1.993700
117,2467,1.988059
118,2490,2.006593
119,2479,1.997729
120,2479,1.997729
121,2475,1.994505
122,2479,1.997729
123,2474,1.993700
124,2488,2.004982
125,2498,2.013040
