Wavelength_nm,Group01_AreaNormShape,Group02_AreaNormShape,Group03_AreaNormShape,Group04_AreaNormShape,Group05_AreaNormShape,Group06_AreaNormShape,Group07_AreaNormShape,Group08_AreaNormShape,Group09_AreaNormShape,Group10_AreaNormShape,Group11_AreaNormShape
471.226310772072,0.952182474156823,1,0.874745218230083,0.990307000157061,1.0048291678491,1.01412729662293,1.01465646644676,0.8799473896862,0.924933178082868,0.941014233726567,0.996931199827453
471.270472178488,0.95217798971214,1,0.874998974129892,0.990272777719137,1.00479074276074,1.01409925311107,1.01469788655941,0.880259529052995,0.92511853717391,0.941147375019093,0.996939849881163
471.314633584905,0.952173875363786,1,0.875252746732454,0.990238449092602,1.00475235740631,1.01407138658427,1.01473919138988,0.880571585154567,0.925303948934403,0.941280545830573,0.996948652445102
471.358794991319,0.952170146850736,1,0.875506575626417,0.99020406186429,1.00471406580385,1.01404372795678,1.01478039358876,0.880883564080633,0.92548941602988,0.941413759905098,0.996957650073606
471.402956397735,0.952166817549744,1,0.87576049736636,0.990169676392211,1.00467591674057,1.01401630368486,1.01482151570819,0.881195477572291,0.925674950284649,0.941547030743908,0.996966873867818
471.447117804152,0.952163895049445,1,0.876014534986041,0.990135357998684,1.00463794567726,1.01398914617064,1.01486258795156,0.88150735004918,0.925860569012555,0.941680369411546,0.996976345310859
471.491279210569,0.952161373234365,1,0.876268697764149,0.990101165912063,1.00460016880649,1.01396226605019,1.01490362589438,0.88181921410818,0.926046278391288,0.941813776465469,0.996986074937047
471.535440616985,0.952159237590112,1,0.876522987456133,0.990067142609278,1.00456259359271,1.01393564813796,1.01494462731328,0.882131093086646,0.926232071637294,0.941947244962679,0.996996064430776
471.579602023399,0.952157469562323,1,0.87677739547852,0.990033308387788,1.00452522110847,1.01390926046902,1.01498557806603,0.882442995538422,0.926417933591668,0.942080763442977,0.997006306184897
471.623763429816,0.952156047844814,1,0.877031904749113,0.989999662103719,1.00448804874272,1.01388305898416,1.01502645435199,0.882754915016012,0.926603841997214,0.942214317631137,0.997016785866078
471.667924836232,0.952154949684418,1,0.877286491519076,0.989966181928017,1.00445107296853,1.01385699228516,1.01506722493946,0.88306682980948,0.926789768784269,0.942347892162124,0.997027484982665
471.712086242649,0.952154155088387,1,0.877541133558568,0.989932843839701,1.0044143025187,1.01383102753488,1.01510786069837,0.883378710763764,0.926975688506822,0.942481478464838,0.997038391105867
471.756247649063,0.9521536360634,1,0.877795811637907,0.989899625413816,1.0043777600523,1.01380515297947,1.01514835092934,0.88369054961446,0.927161579444515,0.942615078729742,0.997049510447046
471.800409055479,0.952153361799753,1,0.878050511540174,0.989866506020077,1.00434146731524,1.01377936397378,1.01518869716818,0.884002348345872,0.927347422842664,0.942748697470474,0.997060855451317
471.844570461896,0.952153308415407,1,0.878305228464067,0.989833470017358,1.00430544220827,1.01375366530141,1.01522890766082,0.884314102761179,0.927533205280981,0.942882338847757,0.997072437847666
471.888731868313,0.95215345995529,1,0.87855996676891,0.989800508081772,1.0042696972086,1.01372806946085,1.01526899498618,0.88462580042882,0.927718918711746,0.943016005521702,0.997084266130958
471.932893274729,0.952153809442875,1,0.878814739801172,0.98976761860681,1.00423423786078,1.01370259500795,1.01530897369369,0.884937418601769,0.927904560601623,0.943149697594796,0.99709634301579
471.977054681143,0.9521543596619,1,0.879069569868241,0.989734812732125,1.00419906948374,1.01367726298054,1.01534885324211,0.885248922348157,0.928090140340414,0.943283420270443,0.997108659225772
472.02121608756,0.952155102633759,1,0.879324477383177,0.989702102858983,1.00416418620686,1.01365208516193,1.01538862881764,0.88556025391402,0.9282756644363,0.943417174923893,0.997121203377247
472.065377493977,0.952156022323186,1,0.87957947051048,0.989669494761595,1.00412956861539,1.01362706161693,1.01542828712999,0.885871353007088,0.928461127019584,0.943550950249861,0.997133964151963
472.109538900393,0.952157106154229,1,0.879834543544776,0.989636990727226,1.00409518647036,1.01360218138044,1.01546780908714,0.886182169647685,0.928646512042009,0.943684721140808,0.997146922907171
472.15370030681,0.952158346305699,1,0.880089677494159,0.989604589548096,1.00406100135695,1.01357742408981,1.01550717189884,0.886492667814966,0.92883179485078,0.943818450794104,0.997160054296498
472.197861713224,0.952159740971216,1,0.880344840528239,0.989572286419589,1.00402696930498,1.01355276155839,1.01554635114325,0.886802829089047,0.929016943621201,0.943952092686454,0.997173326834988
472.24202311964,0.952161290813178,1,0.880599986656671,0.989540067255079,1.00399305039911,1.0135281640188,1.01558532457964,0.887112649585959,0.92920191751931,0.944085592270942,0.997186702328427
472.286184526057,0.952163000622948,1,0.880855085529385,0.989507927032278,1.00395921529083,1.01350361657042,1.0156240781324,0.887422141290351,0.929386697585173,0.94421891320616,0.997200143315892
472.330345932474,0.952164876687486,1,0.881110128032752,0.989475874112762,1.00392544650331,1.01347911990433,1.01566260762639,0.887731323863762,0.929571290625581,0.944352043877869,0.997213620986892
472.37450733889,0.95216692547153,1,0.881365117351306,0.989443923871067,1.00389174200587,1.01345468734722,1.01570092069648,0.88804022347659,0.92975572002538,0.94448499306505,0.997227117080303
472.418668745304,0.952169151626548,1,0.881620066006863,0.98941209630522,1.00385811337531,1.01343034252204,1.01573903523814,0.888348868954238,0.929940021708328,0.94461778651756,0.997240623497459
472.462830151721,0.952171555905828,1,0.881874992902651,0.989380413631237,1.00382458393287,1.01340611697795,1.01577697783722,0.888657287846242,0.930124240061425,0.944750463464868,0.99725414194856
472.506991558137,0.952174123070662,1,0.882129907960572,0.989348887808935,1.00379117012394,1.01338203262191,1.01581477018645,0.888965487999686,0.930308404881797,0.944883048004479,0.99726767740296
472.551152964554,0.952176820923096,1,0.882384798587978,0.989317502397191,1.00375786558912,1.01335809240977,1.01585241763237,0.889273462710077,0.930492520198586,0.945015539563493,0.997281222700196
472.595314370968,0.952179622562395,1,0.882639639487759,0.989286232151795,1.00372465754539,1.01333429371156,1.0158899221294,0.88958120485396,0.930676581269262,0.945147933336705,0.997294761982694
472.639475777385,0.952182514287243,1,0.882894396908746,0.989255056207723,1.00369153661204,1.01331063322038,1.01592728959028,0.889888703849689,0.930860578924978,0.945280225544118,0.997308277315994
472.683637183801,0.952185497048691,1,0.883149030861208,0.989223961044818,1.00365849819048,1.01328710801417,1.01596453121765,0.8901959467827,0.931044501812134,0.945412414469444,0.997321749724766
472.727798590218,0.952188588004254,1,0.883403497493401,0.989192943643047,1.00362554401061,1.01326371684404,1.01600166499294,0.890502919731952,0.931228338746202,0.945544501649702,0.997335160294565
472.771959996634,0.952191822430299,1,0.883657773799806,0.989162030226164,1.00359269709193,1.01324048357372,1.01603873122107,0.890809631470759,0.931412095789095,0.945676506038039,0.997348499855857
472.816121403048,0.952195228405446,1,0.883911830950229,0.989131253924206,1.00355997487177,1.01321742330444,1.01607578932984,0.89111608593321,0.931595785734694,0.945808435018242,0.997361762834122
472.860282809465,0.952198816758148,1,0.884165622789488,0.989100627460059,1.0035273736986,1.013194521688,1.01611288343629,0.891422262218779,0.931779411373908,0.945940275576904,0.997374938026697
472.904444215882,0.952202588669434,1,0.884419098742191,0.989070144990782,1.00349487644322,1.01317174397918,1.01615002913467,0.891728121402913,0.931962966953292,0.946072005942498,0.997388009350053
472.948605622298,0.952206535714107,1,0.884672207244999,0.989039782535915,1.0034624549104,1.01314903912049,1.01618721264619,0.892033610210271,0.932146438700994,0.946203598945003,0.997400956383099
472.992767028715,0.952210639757569,1,0.884924899084364,0.989009498337744,1.00343007223899,1.01312634386049,1.01622438972412,0.892338664568987,0.932329805289931,0.94633502534121,0.997413754791203
473.036928435129,0.952214864906079,1,0.885177128477483,0.9889792429707,1.00339769828664,1.01310361219508,1.01626148259562,0.89264321952582,0.932513039974578,0.946466263992434,0.997426369020592
473.081089841545,0.952219165611453,1,0.885428877194874,0.988948968233409,1.00336531702782,1.01308082160314,1.01629841468919,0.892947238698869,0.932696121299406,0.946597322720887,0.997438761200671
473.125251247962,0.952223512572243,1,0.885680152467784,0.988918640185841,1.00333292494304,1.0130579645462,1.01633514394389,0.893250715995549,0.932879039707785,0.946728226482795,0.997450910624627
473.169412654379,0.952227902181919,1,0.885930980106554,0.988888245608425,1.00330053352284,1.01303505304033,1.0163716649407,0.893553670835613,0.933061797839573,0.946859008169791,0.997462820045531
473.213574060795,0.952232449122653,1,0.886181399696979,0.988857792846395,1.0032681683899,1.01301211746109,1.01640800854504,0.893856144070531,0.933244409890683,0.946989704801819,0.99747451501435
473.257735467209,0.952237188118756,1,0.886431459729029,0.988827312678083,1.00323586837542,1.0129892053185,1.01644424161617,0.894158193870791,0.933426900978145,0.947120353665622,0.997486043234705
473.301896873626,0.95224214811658,1,0.886681189388627,0.988796845947063,1.00320366869319,1.01296636196561,1.01648044318585,0.894459866938652,0.933609297448284,0.947250976088188,0.997497457147601
473.346058280042,0.952247344228114,1,0.8869305979904,0.988766439341572,1.00317161062566,1.0129436312444,1.01651669188489,0.89476119029618,0.933791627749282,0.947381584141135,0.997508829591777
473.390219686459,0.952252783727749,1,0.887179692503102,0.988736137022228,1.00313974044651,1.01292105793083,1.01655305427179,0.895062185204384,0.933973918417506,0.947512189670967,0.997520239499437
473.434381092876,0.952258485120083,1,0.887428475310977,0.988705976141712,1.0031080998229,1.01289868313675,1.01658957790263,0.895362867041453,0.934156188437063,0.947642798008183,0.99753175179664
473.47854249929,0.952264536802422,1,0.887676945415225,0.988675984128586,1.0030767230982,1.01287654251874,1.01662628885567,0.895663246242028,0.934338448081236,0.947773408677105,0.997543414554851
473.522703905706,0.952270944884302,1,0.887925099661182,0.988646175939127,1.00304563451538,1.01285466438765,1.01666318914901,0.89596332923086,0.934520697665675,0.947904016059655,0.997555256036137
473.566865312123,0.952277698975599,1,0.88817294025765,0.988616552451153,1.00301484080237,1.01283305882113,1.0167002563918,0.896263123921715,0.934702922044535,0.948034609941235,0.997567282781074
473.61102671854,0.952284797086541,1,0.888420472310664,0.988587098288419,1.00298433365646,1.01281173637455,1.01673746209063,0.896562651112704,0.934885102521566,0.948165183549748,0.997579517145428
473.655188124953,0.952292250957496,1,0.888667699603151,0.988557795324496,1.00295410516861,1.01279071754766,1.01677478745741,0.896861935550112,0.935067229870081,0.948295737735552,0.997591994147803
473.69934953137,0.952300076679553,1,0.888914626422794,0.988528627441301,1.00292415037941,1.01277002526943,1.01681222106865,0.897160998231537,0.935249303845091,0.948426280926186,0.997604738966691
473.743510937787,0.952308293602905,1,0.889161257801643,0.988499583488792,1.00289446912473,1.01274968370098,1.01684976029107,0.897459854866263,0.935431333146317,0.948556828206628,0.997617765325663
473.787672344203,0.952316923176222,1,0.889407599786426,0.988470660323863,1.00286506792909,1.0127297171604,1.01688741275984,0.897758514272836,0.935613335417822,0.94868740039338,0.997631073790153
473.83183375062,0.952325974235154,1,0.889653663675563,0.98844187405182,1.00283596352899,1.01271015829643,1.01692519581031,0.89805697170169,0.935795332006434,0.948818014278976,0.997644646226753
473.875995157034,0.952335453780922,1,0.889899473823972,0.988413259764472,1.00280718237195,1.01269103583032,1.01696313143871,0.898355221376302,0.935977343858725,0.948948683926694,0.997658469544758
473.92015656345,0.952345374377588,1,0.890145052651218,0.98838484825542,1.00277874651747,1.01267235752877,1.01700123498538,0.898653262545843,0.936159384632752,0.949079420544116,0.997672540412612
473.964317969867,0.952355748902407,1,0.89039040976348,0.988356659211894,1.00275066897084,1.012654106204,1.01703951257023,0.898951093887926,0.936341457251445,0.949210228390963,0.997686854034756
474.008479376284,0.95236658889169,1,0.890635540709305,0.988328698809537,1.00272295184266,1.01263624134177,1.01707795967399,0.899248713041495,0.936523553218797,0.949341104066096,0.997701403020314
474.0526407827,0.952377902869539,1,0.890880425608151,0.988300957195525,1.00269558442186,1.01261870070592,1.01711655966654,0.899546116145142,0.936705651894786,0.949472035771842,0.997716176225768
474.096802189114,0.952389687684896,1,0.891125023900415,0.988273401965678,1.002668536643,1.01260141855626,1.01715528197927,0.899843295870938,0.93688772249938,0.949603003542269,0.997731151279142
474.140963595531,0.952401925376598,1,0.891369292265987,0.988245987437152,1.00264176657702,1.01258431709715,1.01719408268853,0.900140231582556,0.937069728302562,0.949733978881775,0.9977462884673
474.185125001947,0.952414591615771,1,0.89161320346656,0.988218676862651,1.00261523782589,1.01256731979826,1.01723292018923,0.900436897309968,0.937251635051481,0.949864932156882,0.997761545733567
474.229286408364,0.952427657518879,1,0.891856746457026,0.988191446583078,1.00258892235345,1.01255036932618,1.01727176163933,0.900733269633382,0.937433413494506,0.949995836090774,0.997776886623079
474.273447814781,0.952441091153657,1,0.892099926248373,0.988164287335277,1.0025628014007,1.01253343036641,1.01731058496885,0.901029329303563,0.937615040464687,0.950126666981364,0.997792282311359
474.317609221195,0.952454859117028,1,0.892342763837602,0.988137205647388,1.00253686652229,1.01251649256025,1.01734938093893,0.90132506291023,0.937796499993133,0.950257405972901,0.997807713674627
474.361770627611,0.952468939055845,1,0.892585287944006,0.98811022237154,1.00251112514457,1.01249957027009,1.01738815262188,0.901620467241037,0.937977782328376,0.950388043269204,0.997823171954752
474.405932034028,0.952483311603747,1,0.892827521112159,0.988083348915504,1.00248557805173,1.01248267904446,1.01742691148623,0.901915541391621,0.938158877715648,0.950518569596078,0.997838654756586
474.450093440444,0.952497948655679,1,0.893069473853221,0.988056583829889,1.00246020728182,1.01246582144567,1.01746566602914,0.902210279790085,0.938339773007334,0.950648968638302,0.997854157514894
474.494254846861,0.952512814974656,1,0.893311145283106,0.988029922894217,1.00243498170503,1.01244899316649,1.01750441943845,0.902504674824096,0.938520453671909,0.950779219035824,0.997869673068811
474.538416253275,0.952527869007139,1,0.893552523085375,0.988003359876096,1.00240985831228,1.01243218183995,1.01754316776185,0.902798716578084,0.93870090328023,0.950909294412746,0.997885190373587
474.582577659692,0.952543063699038,1,0.893793583504849,0.987976887302677,1.00238478356025,1.01241536579465,1.01758189808956,0.903092392557645,0.938881103062699,0.951039163401196,0.997900693228322
474.626739066108,0.952558354421843,1,0.894034304958911,0.987950501754641,1.00235971346759,1.01239851303068,1.01762059246712,0.903385687870596,0.93906104093228,0.951168793312815,0.997916162682646
474.670900472525,0.952573700171529,1,0.894274659436539,0.987924200247284,1.00233459732733,1.01238158352568,1.01765922021817,0.903678584488989,0.939240689735033,0.951298139119023,0.997931570647664
474.715061878939,0.952589061833808,1,0.894514612197956,0.987897979469691,1.00230937641193,1.01236454314724,1.01769774270913,0.903971065772877,0.93942000833365,0.951427155088799,0.997946881689643
474.759223285355,0.952604403508672,1,0.894754128557282,0.987871839236854,1.00228399697448,1.01234736884196,1.01773611789586,0.904263119081296,0.939598953365211,0.95155580742202,0.997962055570506
474.803384691772,0.952619692983928,1,0.894993176722162,0.987845782973758,1.00225841365534,1.01233005024362,1.01777430350758,0.904554736492544,0.939777483169928,0.951684076684801,0.997977049611571
474.847546098189,0.952634902160826,1,0.895231730620749,0.987819818173721,1.00223259292076,1.01231259131537,1.0178122602325,0.904845915508588,0.939955561711987,0.951811960297711,0.997991820972833
474.891707504605,0.952649999900726,1,0.895469773597898,0.987793952049186,1.00220652034351,1.01229500758191,1.0178499604311,0.905136654975815,0.940133167701961,0.951939473136237,0.998006324069231
474.935868911019,0.952664967490432,1,0.89570731609127,0.987768205256439,1.00218020464009,1.0122773259761,1.01788739956913,0.905426969905264,0.940310317272707,0.952066654322057,0.998020532600016
474.980030317436,0.952679800531332,1,0.895944380807607,0.987742605782755,1.00215366062806,1.01225957249982,1.01792458290424,0.905716882113488,0.940487042517222,0.95219354547785,0.998034439908234
