Pixel	ADC	VoltageV
1	3934	3.170256
2	3935	3.171062
3	3934	3.170256
4	3927	3.164615
5	3926	3.163810
6	3927	3.164615
7	3927	3.164615
8	3927	3.164615
9	3926	3.163810
10	3927	3.164615
11	3926	3.163810
12	3927	3.164615
13	3927	3.164615
14	3927	3.164615
15	3927	3.164615
16	3926	3.163810
17	3126	2.519121
18	2502	2.016264
19	2502	2.016264
20	2518	2.029158
21	2512	2.024322
22	2527	2.036410
23	2519	2.029963
24	2516	2.027546
25	2527	2.036410
26	2516	2.027546
27	2512	2.024322
28	2526	2.035604
29	2527	2.036410
30	2544	2.050110
31	2512	2.024322
32	2535	2.042857
33	2533	2.041245
34	2526	2.035604
35	2532	2.040440
36	2516	2.027546
37	2516	2.027546
38	2519	2.029963
39	2526	2.035604
40	2527	2.036410
41	2532	2.040440
42	2527	2.036410
43	2526	2.035604
44	2526	2.035604
45	2527	2.036410
46	2532	2.040440
47	2535	2.042857
48	2527	2.036410
49	2524	2.033993
50	2532	2.040440
51	2535	2.042857
52	2519	2.029963
53	2527	2.036410
54	2526	2.035604
55	2540	2.046886
56	2532	2.040440
57	2535	2.042857
58	2532	2.040440
59	2544	2.050110
60	2524	2.033993
61	2544	2.050110
62	2532	2.040440
63	2534	2.042051
64	2548	2.053333
65	2527	2.036410
66	2527	2.036410
67	2527	2.036410
68	2535	2.042857
69	2526	2.035604
70	2527	2.036410
71	2527	2.036410
72	2544	2.050110
73	2526	2.035604
74	2527	2.036410
75	2524	2.033993
76	2534	2.042051
77	2527	2.036410
78	2527	2.036410
79	2544	2.050110
80	2519	2.029963
81	2532	2.040440
82	2532	2.040440
83	2518	2.029158
84	2535	2.042857
85	2519	2.029963
86	2519	2.029963
87	2535	2.042857
88	2519	2.029963
89	2519	2.029963
90	2526	2.035604
91	2519	2.029963
92	2532	2.040440
93	2519	2.029963
94	2519	2.029963
95	2516	2.027546
96	2534	2.042051
97	2527	2.036410
98	2532	2.040440
99	2524	2.033993
100	2526	2.035604
101	2532	2.040440
102	2535	2.042857
103	2519	2.029963
104	2544	2.050110
105	2527	2.036410
106	2544	2.050110
107	2532	2.040440
108	2544	2.050110
109	2527	2.036410
110	2527	2.036410
111	2535	2.042857
112	2534	2.042051
113	2524	2.033993
114	2527	2.036410
115	2535	2.042857
116	2535	2.042857
117	2525	2.034799
118	2548	2.053333
119	2532	2.040440
120	2532	2.040440
121	2527	2.036410
122	2535	2.042857
123	2527	2.036410
124	2526	2.035604
125	2544	2.050110
126	2527	2.036410
127	2534	2.042051
128	2518	2.029158
129	2527	2.036410
130	2532	2.040440
131	2532	2.040440
132	2527	2.036410
133	2516	2.027546
134	2535	2.042857
135	2519	2.029963
136	2532	2.040440
137	2535	2.042857
138	2535	2.042857
139	2519	2.029963
140	2527	2.036410
141	2551	2.055751
142	2527	2.036410
143	2519	2.029963
144	2535	2.042857
145	2532	2.040440
146	2526	2.035604
147	2534	2.042051
148	2527	2.036410
149	2535	2.042857
150	2527	2.036410
151	2532	2.040440
152	2551	2.055751
153	2532	2.040440
154	2524	2.033993
155	2544	2.050110
156	2544	2.050110
157	2516	2.027546
158	2527	2.036410
159	2533	2.041245
160	2532	2.040440
161	2532	2.040440
162	2534	2.042051
163	2534	2.042051
164	2535	2.042857
165	2544	2.050110
166	2535	2.042857
167	2548	2.053333
168	2533	2.041245
169	2544	2.050110
170	2548	2.053333
171	2535	2.042857
172	2548	2.053333
173	2544	2.050110
174	2535	2.042857
175	2544	2.050110
176	2535	2.042857
177	2544	2.050110
178	2527	2.036410
179	2544	2.050110
180	2551	2.055751
181	2533	2.041245
182	2544	2.050110
183	2527	2.036410
184	2534	2.042051
185	2544	2.050110
186	2548	2.053333
187	2544	2.050110
188	2535	2.042857
189	2548	2.053333
190	2550	2.054945
191	2544	2.050110
192	2556	2.059780
193	2544	2.050110
194	2534	2.042051
195	2548	2.053333
196	2544	2.050110
197	2535	2.042857
198	2527	2.036410
199	2544	2.050110
200	2558	2.061392
201	2544	2.050110
202	2550	2.054945
203	2544	2.050110
204	2548	2.053333
205	2535	2.042857
206	2544	2.050110
207	2535	2.042857
208	2545	2.050916
209	2527	2.036410
210	2535	2.042857
211	2524	2.033993
212	2540	2.046886
213	2548	2.053333
214	2535	2.042857
215	2532	2.040440
216	2544	2.050110
217	2532	2.040440
218	2540	2.046886
219	2532	2.040440
220	2544	2.050110
221	2544	2.050110
222	2544	2.050110
223	2535	2.042857
224	2548	2.053333
225	2551	2.055751
226	2534	2.042051
227	2535	2.042857
228	2535	2.042857
229	2544	2.050110
230	2527	2.036410
231	2535	2.042857
232	2534	2.042051
233	2535	2.042857
234	2532	2.040440
235	2544	2.050110
236	2548	2.053333
237	2544	2.050110
238	2544	2.050110
239	2534	2.042051
240	2551	2.055751
241	2524	2.033993
242	2535	2.042857
243	2535	2.042857
244	2548	2.053333
245	2544	2.050110
246	2548	2.053333
247	2548	2.053333
248	2548	2.053333
249	2548	2.053333
250	2535	2.042857
251	2544	2.050110
252	2548	2.053333
253	2548	2.053333
254	2558	2.061392
255	2534	2.042051
256	2544	2.050110
257	2544	2.050110
258	2556	2.059780
259	2544	2.050110
260	2548	2.053333
261	2548	2.053333
262	2544	2.050110
263	2544	2.050110
264	2551	2.055751
265	2548	2.053333
266	2548	2.053333
267	2540	2.046886
268	2551	2.055751
269	2535	2.042857
270	2548	2.053333
271	2548	2.053333
272	2551	2.055751
273	2548	2.053333
274	2548	2.053333
275	2558	2.061392
276	2544	2.050110
277	2544	2.050110
278	2556	2.059780
279	2535	2.042857
280	2545	2.050916
281	2548	2.053333
282	2551	2.055751
283	2551	2.055751
284	2544	2.050110
285	2544	2.050110
286	2548	2.053333
287	2534	2.042051
288	2551	2.055751
289	2535	2.042857
290	2558	2.061392
291	2544	2.050110
292	2535	2.042857
293	2551	2.055751
294	2548	2.053333
295	2544	2.050110
296	2550	2.054945
297	2548	2.053333
298	2548	2.053333
299	2535	2.042857
300	2551	2.055751
301	2544	2.050110
302	2551	2.055751
303	2551	2.055751
304	2556	2.059780
305	2548	2.053333
306	2559	2.062198
307	2551	2.055751
308	2556	2.059780
309	2551	2.055751
310	2566	2.067839
311	2556	2.059780
312	2559	2.062198
313	2551	2.055751
314	2551	2.055751
315	2551	2.055751
316	2564	2.066227
317	2559	2.062198
318	2566	2.067839
319	2551	2.055751
320	2567	2.068645
321	2556	2.059780
322	2550	2.054945
323	2551	2.055751
324	2548	2.053333
325	2559	2.062198
326	2567	2.068645
327	2559	2.062198
328	2556	2.059780
329	2551	2.055751
330	2558	2.061392
331	2558	2.061392
332	2550	2.054945
333	2567	2.068645
334	2551	2.055751
335	2556	2.059780
336	2564	2.066227
337	2556	2.059780
338	2548	2.053333
339	2548	2.053333
340	2550	2.054945
341	2559	2.062198
342	2558	2.061392
343	2548	2.053333
344	2558	2.061392
345	2565	2.067033
346	2557	2.060586
347	2559	2.062198
348	2558	2.061392
349	2559	2.062198
350	2567	2.068645
351	2559	2.062198
352	2548	2.053333
353	2558	2.061392
354	2551	2.055751
355	2551	2.055751
356	2558	2.061392
357	2551	2.055751
358	2558	2.061392
359	2559	2.062198
360	2566	2.067839
361	2551	2.055751
362	2559	2.062198
363	2556	2.059780
364	2576	2.075897
365	2566	2.067839
366	2564	2.066227
367	2548	2.053333
368	2566	2.067839
369	2550	2.054945
370	2556	2.059780
371	2551	2.055751
372	2559	2.062198
373	2559	2.062198
374	2558	2.061392
375	2566	2.067839
376	2558	2.061392
377	2556	2.059780
378	2558	2.061392
379	2559	2.062198
380	2550	2.054945
381	2558	2.061392
382	2551	2.055751
383	2548	2.053333
384	2544	2.050110
385	2551	2.055751
386	2550	2.054945
387	2559	2.062198
388	2558	2.061392
389	2556	2.059780
390	2558	2.061392
391	2551	2.055751
392	2559	2.062198
393	2559	2.062198
394	2559	2.062198
395	2559	2.062198
396	2558	2.061392
397	2559	2.062198
398	2559	2.062198
399	2559	2.062198
400	2559	2.062198
401	2551	2.055751
402	2559	2.062198
403	2572	2.072674
404	2576	2.075897
405	2567	2.068645
406	2566	2.067839
407	2559	2.062198
408	2551	2.055751
409	2576	2.075897
410	2567	2.068645
411	2559	2.062198
412	2559	2.062198
413	2559	2.062198
414	2559	2.062198
415	2551	2.055751
416	2559	2.062198
417	2566	2.067839
418	2559	2.062198
419	2559	2.062198
420	2566	2.067839
421	2576	2.075897
422	2566	2.067839
423	2558	2.061392
424	2551	2.055751
425	2551	2.055751
426	2556	2.059780
427	2559	2.062198
428	2559	2.062198
429	2566	2.067839
430	2559	2.062198
431	2556	2.059780
432	2550	2.054945
433	2567	2.068645
434	2566	2.067839
435	2559	2.062198
436	2567	2.068645
437	2567	2.068645
438	2559	2.062198
439	2558	2.061392
440	2559	2.062198
441	2576	2.075897
442	2576	2.075897
443	2559	2.062198
