Pixel	ADC	VoltageV
1	3938	3.173480
2	3938	3.173480
3	3938	3.173480
4	3936	3.171868
5	3936	3.171868
6	3936	3.171868
7	3936	3.171868
8	3936	3.171868
9	3936	3.171868
10	3936	3.171868
11	3936	3.171868
12	3936	3.171868
13	3936	3.171868
14	3936	3.171868
15	3936	3.171868
16	3936	3.171868
17	3179	2.561832
18	2584	2.082344
19	2603	2.097656
20	2624	2.114579
21	2619	2.110549
22	2603	2.097656
23	2616	2.108132
24	2603	2.097656
25	2611	2.104103
26	2626	2.116190
27	2603	2.097656
28	2616	2.108132
29	2618	2.109744
30	2618	2.109744
31	2603	2.097656
32	2619	2.110549
33	2619	2.110549
34	2616	2.108132
35	2611	2.104103
36	2618	2.109744
37	2611	2.104103
38	2611	2.104103
39	2611	2.104103
40	2619	2.110549
41	2624	2.114579
42	2607	2.100879
43	2618	2.109744
44	2618	2.109744
45	2603	2.097656
46	2611	2.104103
47	2616	2.108132
48	2619	2.110549
49	2607	2.100879
50	2626	2.116190
51	2619	2.110549
52	2618	2.109744
53	2624	2.114579
54	2616	2.108132
55	2616	2.108132
56	2618	2.109744
57	2627	2.116996
58	2619	2.110549
59	2618	2.109744
60	2634	2.122637
61	2632	2.121026
62	2632	2.121026
63	2619	2.110549
64	2627	2.116996
65	2627	2.116996
66	2626	2.116190
67	2626	2.116190
68	2626	2.116190
69	2618	2.109744
70	2632	2.121026
71	2611	2.104103
72	2624	2.114579
73	2618	2.109744
74	2619	2.110549
75	2603	2.097656
76	2618	2.109744
77	2619	2.110549
78	2619	2.110549
79	2619	2.110549
80	2619	2.110549
81	2607	2.100879
82	2603	2.097656
83	2616	2.108132
84	2639	2.126667
85	2619	2.110549
86	2618	2.109744
87	2607	2.100879
88	2618	2.109744
89	2624	2.114579
90	2618	2.109744
91	2616	2.108132
92	2624	2.114579
93	2611	2.104103
94	2627	2.116996
95	2603	2.097656
96	2616	2.108132
97	2603	2.097656
98	2618	2.109744
99	2618	2.109744
100	2624	2.114579
101	2627	2.116996
102	2632	2.121026
103	2627	2.116996
104	2632	2.121026
105	2634	2.122637
106	2632	2.121026
107	2632	2.121026
108	2634	2.122637
109	2626	2.116190
110	2634	2.122637
111	2627	2.116996
112	2624	2.114579
113	2619	2.110549
114	2619	2.110549
115	2611	2.104103
116	2618	2.109744
117	2607	2.100879
118	2626	2.116190
119	2619	2.110549
120	2619	2.110549
121	2635	2.123443
122	2624	2.114579
123	2619	2.110549
124	2618	2.109744
125	2619	2.110549
126	2618	2.109744
127	2619	2.110549
128	2618	2.109744
129	2618	2.109744
130	2627	2.116996
131	2618	2.109744
132	2626	2.116190
133	2607	2.100879
134	2618	2.109744
135	2619	2.110549
136	2618	2.109744
137	2611	2.104103
138	2616	2.108132
139	2634	2.122637
140	2619	2.110549
141	2626	2.116190
142	2624	2.114579
143	2626	2.116190
144	2619	2.110549
145	2624	2.114579
146	2616	2.108132
147	2619	2.110549
148	2618	2.109744
149	2619	2.110549
150	2616	2.108132
151	2618	2.109744
152	2634	2.122637
153	2626	2.116190
154	2635	2.123443
155	2632	2.121026
156	2627	2.116996
157	2634	2.122637
158	2607	2.100879
159	2619	2.110549
160	2618	2.109744
161	2627	2.116996
162	2618	2.109744
163	2618	2.109744
164	2626	2.116190
165	2635	2.123443
166	2632	2.121026
167	2624	2.114579
168	2626	2.116190
169	2619	2.110549
170	2618	2.109744
171	2634	2.122637
172	2634	2.122637
173	2616	2.108132
174	2627	2.116996
175	2627	2.116996
176	2626	2.116190
177	2634	2.122637
178	2627	2.116996
179	2632	2.121026
180	2634	2.122637
181	2626	2.116190
182	2627	2.116996
183	2634	2.122637
