Pixel	ADC	VoltageV
1	3938	3.173480
2	3938	3.173480
3	3938	3.173480
4	3936	3.171868
5	3936	3.171868
6	3936	3.171868
7	3936	3.171868
8	3936	3.171868
9	3919	3.158168
10	3936	3.171868
11	3936	3.171868
12	3936	3.171868
13	3930	3.167033
14	3936	3.171868
15	3936	3.171868
16	3919	3.158168
17	3170	2.554579
18	2543	2.049304
19	2555	2.058974
20	2568	2.069451
21	2571	2.071868
22	2571	2.071868
23	2571	2.071868
24	2579	2.078315
25	2575	2.075092
26	2579	2.078315
27	2563	2.065421
28	2571	2.071868
29	2575	2.075092
30	2592	2.088791
31	2592	2.088791
32	2575	2.075092
33	2570	2.071062
34	2575	2.075092
35	2579	2.078315
36	2584	2.082344
37	2592	2.088791
38	2586	2.083956
39	2592	2.088791
40	2584	2.082344
41	2579	2.078315
42	2592	2.088791
43	2592	2.088791
44	2586	2.083956
45	2575	2.075092
46	2579	2.078315
47	2575	2.075092
48	2579	2.078315
49	2586	2.083956
50	2575	2.075092
51	2594	2.090403
52	2592	2.088791
53	2592	2.088791
54	2586	2.083956
55	2592	2.088791
56	2579	2.078315
57	2603	2.097656
58	2595	2.091209
59	2592	2.088791
60	2592	2.088791
61	2592	2.088791
62	2592	2.088791
63	2594	2.090403
64	2592	2.088791
65	2603	2.097656
66	2592	2.088791
67	2595	2.091209
68	2592	2.088791
69	2586	2.083956
70	2602	2.096850
71	2592	2.088791
72	2600	2.095238
73	2595	2.091209
74	2592	2.088791
75	2594	2.090403
76	2586	2.083956
77	2592	2.088791
78	2586	2.083956
79	2575	2.075092
80	2594	2.090403
81	2575	2.075092
82	2592	2.088791
83	2571	2.071868
84	2575	2.075092
85	2571	2.071868
86	2592	2.088791
87	2571	2.071868
88	2594	2.090403
89	2568	2.069451
90	2586	2.083956
91	2584	2.082344
92	2592	2.088791
93	2592	2.088791
94	2592	2.088791
95	2586	2.083956
96	2575	2.075092
97	2575	2.075092
98	2584	2.082344
99	2602	2.096850
100	2586	2.083956
101	2584	2.082344
102	2592	2.088791
103	2579	2.078315
104	2594	2.090403
105	2592	2.088791
106	2595	2.091209
107	2584	2.082344
108	2600	2.095238
109	2584	2.082344
110	2575	2.075092
111	2592	2.088791
112	2600	2.095238
113	2579	2.078315
114	2592	2.088791
115	2592	2.088791
116	2586	2.083956
117	2595	2.091209
118	2600	2.095238
119	2592	2.088791
120	2594	2.090403
121	2595	2.091209
122	2603	2.097656
123	2592	2.088791
124	2592	2.088791
125	2579	2.078315
126	2592	2.088791
127	2575	2.075092
128	2586	2.083956
129	2594	2.090403
130	2586	2.083956
131	2575	2.075092
132	2575	2.075092
133	2595	2.091209
134	2586	2.083956
135	2586	2.083956
136	2594	2.090403
137	2575	2.075092
138	2571	2.071868
139	2592	2.088791
140	2595	2.091209
141	2592	2.088791
142	2592	2.088791
143	2592	2.088791
144	2592	2.088791
145	2575	2.075092
146	2584	2.082344
147	2592	2.088791
148	2600	2.095238
149	2592	2.088791
150	2594	2.090403
151	2595	2.091209
152	2602	2.096850
153	2592	2.088791
154	2592	2.088791
155	2602	2.096850
156	2592	2.088791
157	2600	2.095238
158	2595	2.091209
159	2595	2.091209
160	2592	2.088791
161	2594	2.090403
162	2592	2.088791
163	2592	2.088791
164	2603	2.097656
165	2592	2.088791
166	2594	2.090403
167	2594	2.090403
168	2603	2.097656
169	2595	2.091209
170	2594	2.090403
171	2592	2.088791
172	2594	2.090403
173	2571	2.071868
174	2594	2.090403
175	2592	2.088791
176	2592	2.088791
177	2592	2.088791
178	2592	2.088791
179	2594	2.090403
180	2600	2.095238
181	2600	2.095238
182	2592	2.088791
183	2592	2.088791
