Pixel	ADC	VoltageV
1	3938	3.173480
2	3938	3.173480
3	3938	3.173480
4	3936	3.171868
5	3936	3.171868
6	3936	3.171868
7	3936	3.171868
8	3936	3.171868
9	3936	3.171868
10	3936	3.171868
11	3936	3.171868
12	3936	3.171868
13	3936	3.171868
14	3938	3.173480
15	3938	3.173480
16	3936	3.171868
17	3194	2.573919
18	2602	2.096850
19	2634	2.122637
20	2632	2.121026
21	2627	2.116996
22	2626	2.116190
23	2634	2.122637
24	2626	2.116190
25	2634	2.122637
26	2639	2.126667
27	2626	2.116190
28	2627	2.116996
29	2635	2.123443
30	2639	2.126667
31	2635	2.123443
32	2634	2.122637
33	2656	2.140366
34	2635	2.123443
35	2635	2.123443
36	2626	2.116190
37	2643	2.129890
38	2632	2.121026
39	2635	2.123443
40	2634	2.122637
41	2635	2.123443
42	2639	2.126667
43	2634	2.122637
44	2626	2.116190
45	2643	2.129890
46	2626	2.116190
47	2643	2.129890
48	2632	2.121026
49	2656	2.140366
50	2643	2.129890
51	2639	2.126667
52	2634	2.122637
53	2635	2.123443
54	2635	2.123443
55	2639	2.126667
56	2639	2.126667
57	2656	2.140366
58	2639	2.126667
59	2643	2.129890
60	2656	2.140366
61	2635	2.123443
62	2656	2.140366
63	2635	2.123443
64	2656	2.140366
65	2656	2.140366
66	2656	2.140366
67	2656	2.140366
68	2634	2.122637
69	2656	2.140366
70	2656	2.140366
71	2656	2.140366
72	2635	2.123443
73	2627	2.116996
74	2639	2.126667
75	2639	2.126667
76	2656	2.140366
77	2639	2.126667
78	2639	2.126667
79	2634	2.122637
80	2656	2.140366
81	2656	2.140366
82	2635	2.123443
83	2632	2.121026
84	2635	2.123443
85	2635	2.123443
86	2635	2.123443
87	2635	2.123443
88	2635	2.123443
89	2635	2.123443
90	2639	2.126667
91	2634	2.122637
92	2634	2.122637
93	2635	2.123443
94	2634	2.122637
95	2634	2.122637
96	2635	2.123443
97	2634	2.122637
98	2635	2.123443
99	2627	2.116996
100	2634	2.122637
101	2639	2.126667
102	2643	2.129890
103	2635	2.123443
104	2643	2.129890
105	2635	2.123443
106	2658	2.141978
107	2656	2.140366
108	2635	2.123443
109	2639	2.126667
110	2634	2.122637
111	2639	2.126667
112	2656	2.140366
113	2634	2.122637
114	2639	2.126667
115	2656	2.140366
116	2658	2.141978
117	2639	2.126667
118	2656	2.140366
119	2656	2.140366
120	2656	2.140366
121	2643	2.129890
122	2634	2.122637
123	2658	2.141978
124	2656	2.140366
125	2656	2.140366
126	2627	2.116996
127	2658	2.141978
128	2656	2.140366
129	2639	2.126667
130	2635	2.123443
131	2634	2.122637
132	2635	2.123443
133	2639	2.126667
134	2635	2.123443
135	2656	2.140366
136	2626	2.116190
137	2639	2.126667
138	2639	2.126667
139	2656	2.140366
140	2639	2.126667
141	2643	2.129890
142	2635	2.123443
143	2634	2.122637
144	2639	2.126667
145	2656	2.140366
146	2639	2.126667
147	2656	2.140366
148	2639	2.126667
149	2639	2.126667
150	2643	2.129890
151	2634	2.122637
152	2639	2.126667
153	2643	2.129890
154	2656	2.140366
155	2658	2.141978
156	2656	2.140366
157	2635	2.123443
158	2639	2.126667
159	2643	2.129890
160	2639	2.126667
161	2639	2.126667
162	2635	2.123443
163	2635	2.123443
164	2639	2.126667
165	2635	2.123443
166	2656	2.140366
167	2639	2.126667
168	2656	2.140366
169	2639	2.126667
170	2656	2.140366
171	2639	2.126667
172	2656	2.140366
173	2639	2.126667
174	2656	2.140366
175	2643	2.129890
176	2643	2.129890
177	2643	2.129890
178	2666	2.148425
179	2656	2.140366
180	2656	2.140366
181	2656	2.140366
182	2643	2.129890
183	2656	2.140366
