Pixel	ADC	VoltageV
1	3938	3.173480
2	3938	3.173480
3	3938	3.173480
4	3938	3.173480
5	3926	3.163810
6	3938	3.173480
7	3938	3.173480
8	3926	3.163810
9	3926	3.163810
10	3938	3.173480
11	3926	3.163810
12	3926	3.163810
13	3926	3.163810
14	3938	3.173480
15	3938	3.173480
16	3926	3.163810
17	3158	2.544908
18	2546	2.051722
19	2574	2.074286
20	2558	2.061392
21	2582	2.080733
22	2578	2.077509
23	2566	2.067839
24	2559	2.062198
25	2559	2.062198
26	2566	2.067839
27	2559	2.062198
28	2574	2.074286
29	2559	2.062198
30	2578	2.077509
31	2559	2.062198
32	2566	2.067839
33	2578	2.077509
34	2559	2.062198
35	2582	2.080733
36	2574	2.074286
37	2582	2.080733
38	2578	2.077509
39	2582	2.080733
40	2566	2.067839
41	2578	2.077509
42	2567	2.068645
43	2582	2.080733
44	2566	2.067839
45	2582	2.080733
46	2582	2.080733
47	2594	2.090403
48	2582	2.080733
49	2574	2.074286
50	2582	2.080733
51	2582	2.080733
52	2582	2.080733
53	2582	2.080733
54	2582	2.080733
55	2582	2.080733
56	2582	2.080733
57	2582	2.080733
58	2598	2.093626
59	2583	2.081538
60	2582	2.080733
61	2594	2.090403
62	2582	2.080733
63	2578	2.077509
64	2598	2.093626
65	2583	2.081538
66	2582	2.080733
67	2594	2.090403
68	2598	2.093626
69	2582	2.080733
70	2578	2.077509
71	2594	2.090403
72	2582	2.080733
73	2582	2.080733
74	2574	2.074286
75	2578	2.077509
76	2582	2.080733
77	2582	2.080733
78	2598	2.093626
79	2578	2.077509
80	2574	2.074286
81	2582	2.080733
82	2594	2.090403
83	2574	2.074286
84	2582	2.080733
85	2582	2.080733
86	2574	2.074286
87	2578	2.077509
88	2582	2.080733
89	2582	2.080733
90	2582	2.080733
91	2582	2.080733
92	2578	2.077509
93	2578	2.077509
94	2574	2.074286
95	2566	2.067839
96	2582	2.080733
97	2578	2.077509
98	2566	2.067839
99	2582	2.080733
100	2582	2.080733
101	2582	2.080733
102	2594	2.090403
103	2582	2.080733
104	2582	2.080733
105	2594	2.090403
106	2582	2.080733
107	2583	2.081538
108	2594	2.090403
109	2582	2.080733
110	2582	2.080733
111	2582	2.080733
112	2594	2.090403
113	2594	2.090403
114	2583	2.081538
115	2566	2.067839
116	2582	2.080733
117	2582	2.080733
118	2583	2.081538
119	2582	2.080733
120	2582	2.080733
121	2582	2.080733
122	2582	2.080733
123	2582	2.080733
124	2566	2.067839
125	2582	2.080733
126	2582	2.080733
127	2582	2.080733
128	2574	2.074286
129	2582	2.080733
130	2578	2.077509
131	2594	2.090403
132	2598	2.093626
133	2559	2.062198
134	2567	2.068645
135	2582	2.080733
136	2574	2.074286
137	2559	2.062198
138	2574	2.074286
139	2594	2.090403
140	2574	2.074286
141	2582	2.080733
142	2582	2.080733
143	2566	2.067839
144	2594	2.090403
145	2582	2.080733
146	2594	2.090403
147	2582	2.080733
148	2578	2.077509
149	2582	2.080733
150	2582	2.080733
151	2582	2.080733
152	2582	2.080733
153	2594	2.090403
154	2578	2.077509
155	2594	2.090403
156	2594	2.090403
157	2582	2.080733
158	2594	2.090403
159	2578	2.077509
160	2583	2.081538
161	2594	2.090403
162	2582	2.080733
163	2582	2.080733
164	2582	2.080733
165	2582	2.080733
166	2583	2.081538
167	2594	2.090403
168	2583	2.081538
169	2594	2.090403
170	2582	2.080733
171	2598	2.093626
172	2594	2.090403
173	2598	2.093626
174	2598	2.093626
175	2594	2.090403
176	2582	2.080733
177	2582	2.080733
178	2598	2.093626
179	2578	2.077509
180	2598	2.093626
181	2582	2.080733
182	2582	2.080733
183	2598	2.093626
