Pixel,ADC,VoltageV
1,3963,3.193626
2,3962,3.192821
3,3962,3.192821
4,3962,3.192821
5,3951,3.183956
6,3962,3.192821
7,3962,3.192821
8,3951,3.183956
9,3951,3.183956
10,3951,3.183956
11,3960,3.191209
12,3962,3.192821
13,3962,3.192821
14,3962,3.192821
15,3951,3.183956
16,3951,3.183956
17,3112,2.507839
18,2435,1.962271
19,2464,1.985641
20,2467,1.988059
21,2475,1.994505
22,2474,1.993700
23,2464,1.985641
24,2467,1.988059
25,2464,1.985641
26,2464,1.985641
27,2467,1.988059
28,2466,1.987253
29,2467,1.988059
30,2456,1.979194
31,2451,1.975165
32,2475,1.994505
33,2467,1.988059
34,2475,1.994505
35,2466,1.987253
36,2472,1.992088
37,2466,1.987253
38,2474,1.993700
39,2466,1.987253
40,2475,1.994505
41,2475,1.994505
42,2475,1.994505
43,2464,1.985641
44,2475,1.994505
45,2466,1.987253
46,2466,1.987253
47,2472,1.992088
48,2479,1.997729
49,2473,1.992894
50,2466,1.987253
51,2464,1.985641
52,2467,1.988059
53,2467,1.988059
54,2464,1.985641
55,2474,1.993700
56,2472,1.992088
57,2475,1.994505
58,2474,1.993700
59,2472,1.992088
60,2467,1.988059
61,2472,1.992088
62,2475,1.994505
63,2467,1.988059
64,2467,1.988059
65,2467,1.988059
66,2474,1.993700
67,2464,1.985641
68,2479,1.997729
69,2475,1.994505
70,2464,1.985641
71,2472,1.992088
72,2466,1.987253
73,2475,1.994505
74,2475,1.994505
75,2467,1.988059
76,2466,1.987253
77,2466,1.987253
78,2467,1.988059
79,2474,1.993700
80,2472,1.992088
81,2458,1.980806
82,2474,1.993700
83,2474,1.993700
84,2464,1.985641
85,2472,1.992088
86,2483,2.000952
87,2467,1.988059
88,2475,1.994505
89,2490,2.006593
90,2475,1.994505
91,2488,2.004982
92,2490,2.006593
93,2483,2.000952
94,2474,1.993700
95,2479,1.997729
96,2479,1.997729
97,2464,1.985641
98,2472,1.992088
99,2475,1.994505
100,2488,2.004982
101,2475,1.994505
102,2467,1.988059
103,2483,2.000952
104,2475,1.994505
105,2488,2.004982
106,2474,1.993700
107,2488,2.004982
108,2474,1.993700
109,2466,1.987253
110,2474,1.993700
111,2464,1.985641
112,2466,1.987253
113,2474,1.993700
114,2475,1.994505
115,2447,1.971941
116,2467,1.988059
117,2466,1.987253
118,2474,1.993700
119,2475,1.994505
120,2475,1.994505
121,2466,1.987253
122,2479,1.997729
123,2474,1.993700
124,2475,1.994505
125,2479,1.997729
126,2464,1.985641
127,2490,2.006593
128,2483,2.000952
129,2475,1.994505
130,2475,1.994505
131,2479,1.997729
132,2464,1.985641
133,2472,1.992088
134,2474,1.993700
135,2466,1.987253
136,2475,1.994505
137,2474,1.993700
138,2467,1.988059
139,2479,1.997729
140,2472,1.992088
141,2475,1.994505
142,2479,1.997729
143,2479,1.997729
144,2483,2.000952
145,2483,2.000952
146,2490,2.006593
147,2475,1.994505
148,2488,2.004982
149,2479,1.997729
150,2474,1.993700
151,2479,1.997729
152,2488,2.004982
153,2490,2.006593
154,2496,2.011429
155,2496,2.011429
156,2479,1.997729
157,2496,2.011429
158,2475,1.994505
159,2488,2.004982
160,2490,2.006593
161,2475,1.994505
162,2488,2.004982
163,2479,1.997729
164,2491,2.007399
165,2490,2.006593
166,2498,2.013040
167,2490,2.006593
168,2498,2.013040
169,2479,1.997729
170,2483,2.000952
171,2479,1.997729
172,2479,1.997729
173,2475,1.994505
174,2483,2.000952
175,2483,2.000952
176,2496,2.011429
177,2490,2.006593
178,2491,2.007399
179,2504,2.017875
180,2499,2.013846
181,2490,2.006593
182,2498,2.013040
183,2488,2.004982
184,2488,2.004982
185,2496,2.011429
186,2479,1.997729
187,2496,2.011429
188,2475,1.994505
189,2491,2.007399
190,2479,1.997729
191,2479,1.997729
192,2479,1.997729
193,2483,2.000952
194,2475,1.994505
195,2475,1.994505
196,2488,2.004982
197,2467,1.988059
198,2488,2.004982
199,2475,1.994505
200,2475,1.994505
201,2488,2.004982
202,2483,2.000952
203,2479,1.997729
204,2496,2.011429
205,2483,2.000952
206,2488,2.004982
207,2491,2.007399
208,2488,2.004982
209,2490,2.006593
210,2496,2.011429
211,2488,2.004982
212,2490,2.006593
213,2479,1.997729
214,2488,2.004982
