Pixel,ADC,VoltageV
1,3963,3.193626
2,3962,3.192821
3,3962,3.192821
4,3951,3.183956
5,3951,3.183956
6,3951,3.183956
7,3962,3.192821
8,3951,3.183956
9,3951,3.183956
10,3951,3.183956
11,3951,3.183956
12,3951,3.183956
13,3951,3.183956
14,3962,3.192821
15,3951,3.183956
16,3947,3.180733
17,3104,2.501392
18,2426,1.955018
19,2447,1.971941
20,2466,1.987253
21,2443,1.968718
22,2456,1.979194
23,2464,1.985641
24,2447,1.971941
25,2466,1.987253
26,2464,1.985641
27,2464,1.985641
28,2466,1.987253
29,2456,1.979194
30,2456,1.979194
31,2464,1.985641
32,2464,1.985641
33,2467,1.988059
34,2474,1.993700
35,2475,1.994505
36,2464,1.985641
37,2456,1.979194
38,2447,1.971941
39,2474,1.993700
40,2475,1.994505
41,2464,1.985641
42,2472,1.992088
43,2466,1.987253
44,2466,1.987253
45,2472,1.992088
46,2466,1.987253
47,2474,1.993700
48,2475,1.994505
49,2466,1.987253
50,2456,1.979194
51,2472,1.992088
52,2472,1.992088
53,2467,1.988059
54,2475,1.994505
55,2466,1.987253
56,2472,1.992088
57,2474,1.993700
58,2464,1.985641
59,2466,1.987253
60,2464,1.985641
61,2466,1.987253
62,2464,1.985641
63,2466,1.987253
64,2475,1.994505
65,2464,1.985641
66,2466,1.987253
67,2464,1.985641
68,2475,1.994505
69,2472,1.992088
70,2467,1.988059
71,2466,1.987253
72,2466,1.987253
73,2451,1.975165
74,2464,1.985641
75,2466,1.987253
76,2464,1.985641
77,2464,1.985641
78,2479,1.997729
79,2464,1.985641
80,2464,1.985641
81,2475,1.994505
82,2472,1.992088
83,2464,1.985641
84,2479,1.997729
85,2466,1.987253
86,2475,1.994505
87,2474,1.993700
88,2467,1.988059
89,2472,1.992088
90,2466,1.987253
91,2466,1.987253
92,2472,1.992088
93,2479,1.997729
94,2479,1.997729
95,2475,1.994505
96,2488,2.004982
97,2464,1.985641
98,2474,1.993700
99,2472,1.992088
100,2475,1.994505
101,2466,1.987253
102,2472,1.992088
103,2479,1.997729
104,2475,1.994505
105,2474,1.993700
106,2475,1.994505
107,2490,2.006593
108,2464,1.985641
109,2475,1.994505
110,2467,1.988059
111,2475,1.994505
112,2464,1.985641
113,2456,1.979194
114,2472,1.992088
115,2472,1.992088
116,2464,1.985641
117,2467,1.988059
118,2472,1.992088
119,2466,1.987253
120,2466,1.987253
121,2475,1.994505
122,2479,1.997729
123,2451,1.975165
124,2467,1.988059
125,2475,1.994505
126,2475,1.994505
127,2475,1.994505
128,2491,2.007399
129,2466,1.987253
130,2474,1.993700
131,2483,2.000952
132,2474,1.993700
133,2474,1.993700
134,2488,2.004982
135,2475,1.994505
136,2464,1.985641
137,2464,1.985641
138,2475,1.994505
139,2488,2.004982
140,2474,1.993700
141,2472,1.992088
142,2474,1.993700
143,2475,1.994505
144,2496,2.011429
145,2488,2.004982
146,2488,2.004982
147,2475,1.994505
148,2474,1.993700
149,2490,2.006593
150,2479,1.997729
151,2498,2.013040
152,2475,1.994505
153,2488,2.004982
154,2488,2.004982
155,2491,2.007399
156,2496,2.011429
157,2499,2.013846
158,2474,1.993700
159,2479,1.997729
160,2491,2.007399
161,2479,1.997729
162,2483,2.000952
163,2488,2.004982
164,2488,2.004982
165,2475,1.994505
166,2491,2.007399
167,2472,1.992088
168,2475,1.994505
169,2475,1.994505
170,2483,2.000952
171,2475,1.994505
172,2479,1.997729
173,2474,1.993700
174,2472,1.992088
175,2483,2.000952
176,2479,1.997729
177,2475,1.994505
178,2496,2.011429
179,2479,1.997729
180,2506,2.019487
181,2479,1.997729
182,2499,2.013846
183,2479,1.997729
184,2490,2.006593
185,2479,1.997729
186,2467,1.988059
187,2475,1.994505
188,2490,2.006593
189,2479,1.997729
190,2479,1.997729
191,2475,1.994505
192,2491,2.007399
193,2479,1.997729
194,2466,1.987253
195,2467,1.988059
196,2475,1.994505
197,2488,2.004982
198,2475,1.994505
199,2488,2.004982
200,2479,1.997729
201,2466,1.987253
202,2472,1.992088
203,2474,1.993700
204,2472,1.992088
205,2472,1.992088
206,2498,2.013040
207,2496,2.011429
208,2479,1.997729
209,2479,1.997729
210,2474,1.993700
211,2488,2.004982
212,2479,1.997729
213,2475,1.994505
214,2479,1.997729
