Pixel,ADC,VoltageV
1,3953,3.185568
2,3952,3.184762
3,3953,3.185568
4,3952,3.184762
5,3952,3.184762
6,3952,3.184762
7,3952,3.184762
8,3952,3.184762
9,3952,3.184762
10,3952,3.184762
11,3952,3.184762
12,3952,3.184762
13,3952,3.184762
14,3953,3.185568
15,3952,3.184762
16,3952,3.184762
17,3412,2.749597
18,2981,2.402271
19,2999,2.416777
20,3013,2.428059
21,3024,2.436923
22,3013,2.428059
23,3029,2.440952
24,3013,2.428059
25,3024,2.436923
26,3028,2.440147
27,3013,2.428059
28,3025,2.437729
29,3028,2.440147
30,3025,2.437729
31,3029,2.440952
32,3013,2.428059
33,3028,2.440147
34,3040,2.449817
35,3013,2.428059
36,3013,2.428059
37,3029,2.440952
38,3024,2.436923
39,3029,2.440952
40,3029,2.440952
41,3013,2.428059
42,3024,2.436923
43,3029,2.440952
44,3013,2.428059
45,3024,2.436923
46,3029,2.440952
47,3029,2.440952
48,3029,2.440952
49,3025,2.437729
50,3024,2.436923
51,3028,2.440147
52,3025,2.437729
53,3024,2.436923
54,3025,2.437729
55,3024,2.436923
56,3029,2.440952
57,3029,2.440952
58,3013,2.428059
59,3024,2.436923
60,3029,2.440952
61,3024,2.436923
62,3040,2.449817
63,3028,2.440147
64,3024,2.436923
65,3024,2.436923
66,3024,2.436923
67,3024,2.436923
68,3029,2.440952
69,3028,2.440147
70,3013,2.428059
71,3024,2.436923
72,3025,2.437729
73,3024,2.436923
74,3005,2.421612
75,3024,2.436923
76,3024,2.436923
77,3024,2.436923
78,3025,2.437729
79,3025,2.437729
80,3024,2.436923
81,3024,2.436923
82,3013,2.428059
83,3024,2.436923
84,3028,2.440147
85,3025,2.437729
86,3028,2.440147
87,3025,2.437729
88,3029,2.440952
89,3025,2.437729
90,3044,2.453040
91,3024,2.436923
92,3013,2.428059
93,3024,2.436923
94,3029,2.440952
95,3024,2.436923
96,3024,2.436923
97,3029,2.440952
98,3005,2.421612
99,3029,2.440952
100,3005,2.421612
101,3024,2.436923
102,3024,2.436923
103,3024,2.436923
104,3029,2.440952
105,3025,2.437729
106,3029,2.440952
107,3013,2.428059
108,3024,2.436923
109,3013,2.428059
110,3024,2.436923
111,3005,2.421612
112,3029,2.440952
113,2999,2.416777
114,3024,2.436923
115,3028,2.440147
116,3025,2.437729
117,3005,2.421612
118,3013,2.428059
119,3024,2.436923
120,3024,2.436923
121,3013,2.428059
122,3005,2.421612
123,3024,2.436923
124,3029,2.440952
125,3029,2.440952
126,3024,2.436923
127,3024,2.436923
128,3013,2.428059
129,3024,2.436923
130,3024,2.436923
131,3024,2.436923
132,3013,2.428059
133,3024,2.436923
134,3025,2.437729
135,3025,2.437729
136,3025,2.437729
137,3025,2.437729
138,3028,2.440147
139,3024,2.436923
140,3024,2.436923
141,3028,2.440147
142,3024,2.436923
143,3028,2.440147
144,3029,2.440952
145,3028,2.440147
146,3025,2.437729
147,3024,2.436923
148,3029,2.440952
149,3028,2.440147
150,3028,2.440147
151,3029,2.440952
152,3029,2.440952
153,3029,2.440952
154,3029,2.440952
155,3045,2.453846
156,3029,2.440952
157,3029,2.440952
158,3024,2.436923
159,3029,2.440952
160,3029,2.440952
161,3024,2.436923
162,3029,2.440952
163,3045,2.453846
164,3029,2.440952
165,3029,2.440952
166,3040,2.449817
167,3029,2.440952
168,3028,2.440147
169,3025,2.437729
170,3029,2.440952
171,3024,2.436923
172,3024,2.436923
173,3029,2.440952
174,3029,2.440952
175,3029,2.440952
176,3028,2.440147
177,3013,2.428059
178,3029,2.440952
179,3024,2.436923
180,3029,2.440952
181,3025,2.437729
182,3040,2.449817
183,3024,2.436923
184,3024,2.436923
185,3025,2.437729
186,3029,2.440952
187,3029,2.440952
188,3028,2.440147
189,3025,2.437729
190,3029,2.440952
191,3024,2.436923
192,3028,2.440147
193,3013,2.428059
194,3025,2.437729
195,3024,2.436923
196,3029,2.440952
197,3029,2.440952
198,3024,2.436923
199,3024,2.436923
200,3028,2.440147
201,3028,2.440147
202,3024,2.436923
203,3013,2.428059
204,3013,2.428059
205,3025,2.437729
206,3024,2.436923
207,3024,2.436923
208,3040,2.449817
209,3005,2.421612
210,3024,2.436923
211,3029,2.440952
212,3024,2.436923
213,3024,2.436923
214,3028,2.440147
215,3029,2.440952
216,3025,2.437729
217,3024,2.436923
218,3029,2.440952
219,3025,2.437729
220,3025,2.437729
221,3024,2.436923
222,3040,2.449817
223,3029,2.440952
224,3024,2.436923
225,3024,2.436923
226,3024,2.436923
227,3024,2.436923
228,3029,2.440952
229,3029,2.440952
230,3024,2.436923
231,3025,2.437729
232,3024,2.436923
233,3044,2.453040
234,3025,2.437729
235,3028,2.440147
236,3029,2.440952
237,3028,2.440147
238,3029,2.440952
239,3029,2.440952
240,3029,2.440952
241,3040,2.449817
242,3040,2.449817
243,3040,2.449817
244,3041,2.450623
245,3024,2.436923
246,3029,2.440952
247,3040,2.449817
248,3040,2.449817
249,3040,2.449817
250,3024,2.436923
251,3029,2.440952
252,3024,2.436923
253,3029,2.440952
254,3025,2.437729
255,3029,2.440952
256,3029,2.440952
257,3025,2.437729
258,3024,2.436923
259,3029,2.440952
260,3025,2.437729
261,3029,2.440952
262,3024,2.436923
263,3029,2.440952
264,3029,2.440952
265,3025,2.437729
266,3025,2.437729
267,3024,2.436923
268,3040,2.449817
269,3013,2.428059
