Pixel,ADC,VoltageV
1,3946,3.179927
2,3946,3.179927
3,3934,3.170256
4,3930,3.167033
5,3930,3.167033
6,3931,3.167839
7,3930,3.167033
8,3930,3.167033
9,3930,3.167033
10,3930,3.167033
11,3930,3.167033
12,3930,3.167033
13,3930,3.167033
14,3931,3.167839
15,3930,3.167033
16,3930,3.167033
17,3352,2.701245
18,2888,2.327326
19,2906,2.341832
20,2920,2.353114
21,2920,2.353114
22,2920,2.353114
23,2906,2.341832
24,2922,2.354725
25,2920,2.353114
26,2920,2.353114
27,2922,2.354725
28,2936,2.366007
29,2922,2.354725
30,2936,2.366007
31,2930,2.361172
32,2906,2.341832
33,2922,2.354725
34,2928,2.359560
35,2922,2.354725
36,2936,2.366007
37,2930,2.361172
38,2936,2.366007
39,2922,2.354725
40,2928,2.359560
41,2936,2.366007
42,2922,2.354725
43,2928,2.359560
44,2906,2.341832
45,2928,2.359560
46,2930,2.361172
47,2920,2.353114
48,2928,2.359560
49,2922,2.354725
50,2922,2.354725
51,2936,2.366007
52,2922,2.354725
53,2928,2.359560
54,2922,2.354725
55,2922,2.354725
56,2936,2.366007
57,2922,2.354725
58,2928,2.359560
59,2922,2.354725
60,2922,2.354725
61,2922,2.354725
62,2922,2.354725
63,2920,2.353114
64,2906,2.341832
65,2928,2.359560
66,2910,2.345055
67,2922,2.354725
68,2922,2.354725
69,2910,2.345055
70,2928,2.359560
71,2910,2.345055
72,2906,2.341832
73,2910,2.345055
74,2920,2.353114
75,2928,2.359560
76,2910,2.345055
77,2922,2.354725
78,2911,2.345861
79,2910,2.345055
80,2922,2.354725
81,2920,2.353114
82,2920,2.353114
83,2936,2.366007
84,2922,2.354725
85,2907,2.342637
86,2922,2.354725
87,2910,2.345055
88,2922,2.354725
89,2928,2.359560
90,2920,2.353114
91,2922,2.354725
92,2936,2.366007
93,2946,2.374066
94,2930,2.361172
95,2922,2.354725
96,2928,2.359560
97,2928,2.359560
98,2920,2.353114
99,2922,2.354725
100,2928,2.359560
101,2907,2.342637
102,2920,2.353114
103,2910,2.345055
104,2928,2.359560
105,2906,2.341832
106,2907,2.342637
107,2928,2.359560
108,2922,2.354725
109,2920,2.353114
110,2920,2.353114
111,2910,2.345055
112,2922,2.354725
113,2920,2.353114
114,2906,2.341832
115,2906,2.341832
116,2906,2.341832
117,2922,2.354725
118,2906,2.341832
119,2907,2.342637
120,2928,2.359560
121,2910,2.345055
122,2907,2.342637
123,2906,2.341832
124,2906,2.341832
125,2928,2.359560
