Pixel,RawADC,RawVoltageV,DarkADC,DarkCorrectedIntensityADC,SmoothedIntensityADC,NormalizedIntensity,SmoothedNormalizedIntensity
21,2558.0,2.061392,3936.0,1378.0,1371.083112190615,0.7125129265770423,0.7212205966975483
22,2559.0,2.062198,3936.0,1377.0,1370.8253647874624,0.7119958634953464,0.7210850157584745
23,2558.0,2.061392,3936.0,1378.0,1370.5709987982113,0.7125129265770423,0.7209512135192696
24,2558.0,2.061392,3936.0,1378.0,1370.3969570760958,0.7125129265770423,0.72085966365365
25,2558.0,2.061392,3936.0,1378.0,1370.2212420769974,0.7125129265770423,0.7207672336066516
26,2566.0,2.067839,3936.0,1370.0,1370.043993240666,0.7083764219234746,0.7206739967267234
27,2558.0,2.061392,3936.0,1378.0,1369.9422231402086,0.7125129265770423,0.7206204633618053
28,2558.0,2.061392,3936.0,1378.0,1369.8340039513819,0.7125129265770423,0.720563537631158
29,2574.0,2.074286,3936.0,1362.0,1369.7195448338089,0.704239917269907,0.7205033295574537
30,2582.0,2.080733,3936.0,1354.0,1369.5990549471123,0.7001034126163392,0.7204399491633647
31,2558.0,2.061392,3936.0,1378.0,1369.472743450915,0.7125129265770423,0.7203735064715635
32,2566.0,2.067839,3936.0,1370.0,1369.34081950484,0.7083764219234746,0.7203041115047224
33,2582.0,2.080733,3936.0,1354.0,1369.2034922685095,0.7001034126163392,0.7202318742855134
34,2594.0,2.090403,3936.0,1342.0,1369.060970901547,0.6938986556359876,0.7201569048366091
35,2566.0,2.067839,3936.0,1370.0,1368.9134645635747,0.7083764219234746,0.7200793131806816
36,2566.0,2.067839,3936.0,1370.0,1368.684309280856,0.7083764219234746,0.719958772340911
37,2574.0,2.074286,3936.0,1362.0,1368.4557814770058,0.704239917269907,0.7198385615691574
38,2566.0,2.067839,3936.0,1370.0,1368.2280205917727,0.7083764219234746,0.719718754213869
39,2574.0,2.074286,3936.0,1362.0,1368.0011660649045,0.704239917269907,0.7195994236234935
40,2594.0,2.090403,3936.0,1342.0,1367.7753573361508,0.6938986556359876,0.71948064314648
41,2574.0,2.074286,3936.0,1362.0,1367.6276069786188,0.704239917269907,0.7194029231307683
42,2558.0,2.061392,3936.0,1378.0,1367.475987168065,0.7125129265770423,0.7193231676956189
43,2559.0,2.062198,3936.0,1377.0,1367.3207070641126,0.7119958634953464,0.7192414868637043
44,2558.0,2.061392,3936.0,1378.0,1367.1619758263846,0.7125129265770423,0.7191579906576968
45,2559.0,2.062198,3936.0,1377.0,1367.000002614503,0.7119958634953464,0.7190727891002686
46,2582.0,2.080733,3936.0,1354.0,1366.8349965880916,0.7001034126163392,0.7189859922140922
47,2574.0,2.074286,3936.0,1362.0,1366.6671669067725,0.704239917269907,0.7188977100218398
48,2582.0,2.080733,3936.0,1354.0,1366.4967227301686,0.7001034126163392,0.7188080525461835
49,2574.0,2.074286,3936.0,1362.0,1366.3238732179027,0.704239917269907,0.7187171298097959
50,2582.0,2.080733,3936.0,1354.0,1366.1488275295976,0.7001034126163392,0.7186250518353491
51,2582.0,2.080733,3936.0,1354.0,1365.971794824876,0.7001034126163392,0.7185319286455154
52,2574.0,2.074286,3936.0,1362.0,1365.792984263361,0.704239917269907,0.7184378702629672
53,2574.0,2.074286,3936.0,1362.0,1365.612605004675,0.704239917269907,0.7183429867103769
54,2574.0,2.074286,3936.0,1362.0,1365.4308662084409,0.704239917269907,0.7182473880104164
55,2582.0,2.080733,3936.0,1354.0,1365.2479770342813,0.7001034126163392,0.7181511841857583
56,2574.0,2.074286,3936.0,1362.0,1365.0641466418194,0.704239917269907,0.718054485259075
57,2582.0,2.080733,3936.0,1354.0,1364.8795841906779,0.7001034126163392,0.7179574012530386
58,2578.0,2.077509,3936.0,1358.0,1364.6944988404791,0.7021716649431231,0.7178600421903214
59,2582.0,2.080733,3936.0,1354.0,1364.5090997508466,0.7001034126163392,0.7177625180935959
60,2582.0,2.080733,3936.0,1354.0,1364.3235960814025,0.7001034126163392,0.7176649389855341
61,2594.0,2.090403,3936.0,1342.0,1364.09976042509,0.6938986556359876,0.7175471963890624
62,2594.0,2.090403,3936.0,1342.0,1363.878835573528,0.6938986556359876,0.7174309849414469
63,2566.0,2.067839,3936.0,1370.0,1363.6225592597223,0.7083764219234746,0.7172961778285016
64,2574.0,2.074286,3936.0,1362.0,1363.3721394153545,0.704239917269907,0.7171644513503808
65,2582.0,2.080733,3936.0,1354.0,1363.1661520468526,0.7001034126163392,0.7170560973552785
66,2582.0,2.080733,3936.0,1354.0,1362.9637029619698,0.7001034126163392,0.7169496045770495
67,2574.0,2.074286,3936.0,1362.0,1362.764966460391,0.704239917269907,0.7168450647012536
68,2582.0,2.080733,3936.0,1354.0,1362.5316802751227,0.7001034126163392,0.7167223509137053
69,2582.0,2.080733,3936.0,1354.0,1362.3434889045257,0.7001034126163392,0.7166233580143044
70,2578.0,2.077509,3936.0,1358.0,1362.1594981563533,0.7021716649431231,0.7165265747369057
71,2566.0,2.067839,3936.0,1370.0,1361.9798823302904,0.7083764219234746,0.7164320927670692
72,2574.0,2.074286,3936.0,1362.0,1361.8432522927026,0.704239917269907,0.7163602222901012
73,2582.0,2.080733,3936.0,1354.0,1361.70874871128,0.7001034126163392,0.7162894703769683
74,2582.0,2.080733,3936.0,1354.0,1361.5765807456446,0.7001034126163392,0.7162199470503428
75,2566.0,2.067839,3936.0,1370.0,1361.4469575554203,0.7083764219234746,0.7161517623328969
76,2594.0,2.090403,3936.0,1342.0,1361.3200883002287,0.6938986556359876,0.7160850262473027
