Pixel,RawADC,RawVoltageV,DarkADC,DarkCorrectedIntensityADC,SmoothedIntensityADC,NormalizedIntensity,SmoothedNormalizedIntensity
21,2624.0,2.114579,3927.0,1303.0,1295.7009984757567,0.6901483050847458,0.6998973646681885
22,2629.0,2.118608,3927.0,1298.0,1295.5364037966033,0.6875,0.6998084557437427
23,2641.0,2.128278,3927.0,1286.0,1295.3700312606563,0.6811440677966102,0.6997185864763736
24,2631.0,2.12022,3927.0,1296.0,1295.202020307664,0.6864406779661016,0.6996278321870947
25,2637.0,2.125055,3927.0,1290.0,1295.0325103773755,0.6832627118644068,0.6995362681969197
26,2615.0,2.107326,3927.0,1312.0,1294.8616409095387,0.6949152542372882,0.6994439698268622
27,2628.0,2.117802,3927.0,1299.0,1294.6895513439017,0.6880296610169492,0.6993510123979354
28,2628.0,2.117802,3927.0,1299.0,1294.5163811202142,0.6880296610169492,0.6992574712311534
29,2631.0,2.12022,3927.0,1296.0,1294.3518788198944,0.6864406779661016,0.6991686122068793
30,2647.0,2.133114,3927.0,1280.0,1294.214752899701,0.6779661016949152,0.6990945410513549
31,2631.0,2.12022,3927.0,1296.0,1294.07437629037,0.6864406779661016,0.6990187139747013
32,2628.0,2.117802,3927.0,1299.0,1293.9309232915873,0.6880296610169492,0.698941225128185
33,2644.0,2.130696,3927.0,1283.0,1293.7557407780291,0.6795550847457628,0.6988465969850258
34,2628.0,2.117802,3927.0,1299.0,1293.5797782733775,0.6880296610169492,0.6987515475149467
35,2636.0,2.124249,3927.0,1291.0,1293.4031839323657,0.683792372881356,0.6986561567465249
36,2641.0,2.128278,3927.0,1286.0,1293.2164967680555,0.6811440677966102,0.6985553141489875
37,2640.0,2.127473,3927.0,1287.0,1293.0301233431803,0.6816737288135594,0.6984546410237311
38,2640.0,2.127473,3927.0,1287.0,1292.8442030974875,0.6816737288135594,0.6983542126917688
39,2640.0,2.127473,3927.0,1287.0,1292.658875470726,0.6816737288135594,0.6982541044741143
40,2640.0,2.127473,3927.0,1287.0,1292.5127164693235,0.6816737288135594,0.6981751539291781
41,2631.0,2.12022,3927.0,1296.0,1292.3648319010333,0.6864406779661016,0.6980952712866987
42,2640.0,2.127473,3927.0,1287.0,1292.2250052072109,0.6816737288135594,0.6980197412572924
43,2644.0,2.130696,3927.0,1283.0,1292.0831522795424,0.6795550847457628,0.6979431167194072
44,2629.0,2.118608,3927.0,1298.0,1291.9394561326985,0.6875,0.6978654965318737
45,2624.0,2.114579,3927.0,1303.0,1291.7940997813487,0.6901483050847458,0.6977869795535221
46,2641.0,2.128278,3927.0,1286.0,1291.6664845235027,0.6811440677966102,0.6977180457618811
47,2640.0,2.127473,3927.0,1287.0,1291.5170582744927,0.6816737288135594,0.697637330351445
48,2640.0,2.127473,3927.0,1287.0,1291.3665382949557,0.6816737288135594,0.697556024141809
49,2640.0,2.127473,3927.0,1287.0,1291.2054984578915,0.6816737288135594,0.6974690354324536
50,2653.0,2.137949,3927.0,1274.0,1291.0443801859678,0.6747881355932204,0.6973820043550276
51,2647.0,2.133114,3927.0,1280.0,1290.8833577788719,0.6779661016949152,0.6972950250607988
52,2647.0,2.133114,3927.0,1280.0,1290.6841689696091,0.6779661016949152,0.6971874294636368
53,2641.0,2.128278,3927.0,1286.0,1290.4880216898607,0.6811440677966102,0.6970814768060837
54,2647.0,2.133114,3927.0,1280.0,1290.3046645210452,0.6779661016949152,0.6969824329685024
55,2647.0,2.133114,3927.0,1280.0,1290.1239784949123,0.6779661016949152,0.6968848319990877
