Pixel,RawADC,RawVoltageV,DarkADC,DarkCorrectedIntensityADC,SmoothedIntensityADC,NormalizedIntensity,SmoothedNormalizedIntensity
21,2614.0,2.10652,3926.0,1312.0,1308.614246036215,0.6919831223628692,0.7017245507402304
22,2630.0,2.119414,3926.0,1296.0,1308.4545700941903,0.6835443037974683,0.7016389269370198
23,2614.0,2.10652,3926.0,1312.0,1308.298903044936,0.6919831223628692,0.701555452841782
24,2606.0,2.100073,3926.0,1320.0,1308.1472448884515,0.6962025316455697,0.701474128454517
25,2614.0,2.10652,3926.0,1312.0,1308.114905324776,0.6919831223628692,0.7014567868537663
26,2599.0,2.094432,3926.0,1327.0,1308.0787834579216,0.6998945147679325,0.7014374170502762
27,2626.0,2.11619,3926.0,1300.0,1308.0389838677004,0.6856540084388185,0.701416075123385
28,2626.0,2.11619,3926.0,1300.0,1308.0340477006025,0.6856540084388185,0.7014134281786114
29,2610.0,2.103297,3926.0,1316.0,1308.0230459044444,0.6940928270042194,0.7014075286322098
30,2626.0,2.11619,3926.0,1300.0,1308.006117918974,0.6856540084388185,0.7013984512566309
31,2614.0,2.10652,3926.0,1312.0,1307.9834031839398,0.6919831223628692,0.7013862708243259
32,2606.0,2.100073,3926.0,1320.0,1307.9550411390908,0.6962025316455697,0.7013710621077466
33,2614.0,2.10652,3926.0,1312.0,1307.921171224175,0.6919831223628692,0.7013528998793436
34,2614.0,2.10652,3926.0,1312.0,1307.8819328789411,0.6919831223628692,0.7013318589115684
35,2614.0,2.10652,3926.0,1312.0,1307.8374655431383,0.6919831223628692,0.7013080139768725
36,2598.0,2.093626,3926.0,1328.0,1307.787908656514,0.70042194092827,0.7012814398477065
37,2614.0,2.10652,3926.0,1312.0,1307.6949650921379,0.6919831223628692,0.7012316002703417
38,2610.0,2.103297,3926.0,1316.0,1307.5998079217538,0.6940928270042194,0.7011805736803136
39,2614.0,2.10652,3926.0,1312.0,1307.5025417251734,0.6919831223628692,0.7011284161569606
40,2614.0,2.10652,3926.0,1312.0,1307.4032710822082,0.6919831223628692,0.7010751837796215
41,2610.0,2.103297,3926.0,1316.0,1307.3021005726691,0.6940928270042194,0.7010209326276342
42,2626.0,2.11619,3926.0,1300.0,1307.199134776368,0.6856540084388185,0.7009657187803374
43,2614.0,2.10652,3926.0,1312.0,1307.094478273116,0.6919831223628692,0.7009095983170694
44,2614.0,2.10652,3926.0,1312.0,1306.988235642725,0.6919831223628692,0.700852627317169
