Pixel,RawADC,RawVoltageV,DarkADC,DarkCorrectedIntensityADC,SmoothedIntensityADC,NormalizedIntensity,SmoothedNormalizedIntensity
21,2589.0,2.086374,3929.0,1340.0,1337.7348134862716,0.8072289156626506,0.8180962720974889
22,2585.0,2.08315,3929.0,1344.0,1337.717590062834,0.8096385542168675,0.8180857390543439
23,2581.0,2.079927,3929.0,1348.0,1337.6957041228052,0.8120481927710843,0.8180723546333297
24,2577.0,2.076703,3929.0,1352.0,1337.6692602459966,0.8144578313253013,0.8180561827905858
25,2608.0,2.101685,3929.0,1321.0,1337.6383630122195,0.7957831325301205,0.8180372874822509
26,2589.0,2.086374,3929.0,1340.0,1337.603117001286,0.8072289156626506,0.8180157326644646
27,2589.0,2.086374,3929.0,1340.0,1337.5636267930065,0.8072289156626506,0.8179915822933655
28,2601.0,2.096044,3929.0,1328.0,1337.519996967193,0.8,0.8179649003250932
29,2589.0,2.086374,3929.0,1340.0,1337.4723321036563,0.8072289156626506,0.8179357507157863
30,2585.0,2.08315,3929.0,1344.0,1337.4207367822087,0.8096385542168675,0.8179041974215844
31,2581.0,2.079927,3929.0,1348.0,1337.365315582661,0.8120481927710843,0.8178703043986264
32,2601.0,2.096044,3929.0,1328.0,1337.3061730848244,0.8,0.8178341356030514
33,2589.0,2.086374,3929.0,1340.0,1337.2818504351903,0.8072289156626506,0.8178192610039959
34,2593.0,2.089597,3929.0,1336.0,1337.2514185815744,0.8048192771084337,0.8178006503004803
35,2593.0,2.089597,3929.0,1336.0,1337.176580397045,0.8048192771084337,0.8177548827543593
36,2589.0,2.086374,3929.0,1340.0,1337.0985089533467,0.8072289156626506,0.8177071378976036
37,2601.0,2.096044,3929.0,1328.0,1337.017308830291,0.8,0.8176574796863528
38,2589.0,2.086374,3929.0,1340.0,1336.9715211743694,0.8072289156626506,0.8176294780897435
39,2601.0,2.096044,3929.0,1328.0,1336.9490443584064,0.8,0.8176157323165434
40,2585.0,2.08315,3929.0,1344.0,1336.919242598154,0.8096385542168675,0.817597506948766
41,2593.0,2.089597,3929.0,1336.0,1336.882281478313,0.8048192771084337,0.8175749032502978
42,2589.0,2.086374,3929.0,1340.0,1336.7710625918962,0.8072289156626506,0.8175068869622809
43,2591.0,2.087985,3929.0,1338.0,1336.724824371287,0.8060240963855422,0.8174786098213054
44,2589.0,2.086374,3929.0,1340.0,1336.6718625403037,0.8072289156626506,0.8174462208335522
45,2589.0,2.086374,3929.0,1340.0,1336.6123426836475,0.8072289156626506,0.8174098212629084
46,2589.0,2.086374,3929.0,1340.0,1336.5176029610109,0.8072289156626506,0.8173518828635132
47,2593.0,2.089597,3929.0,1336.0,1336.3801476144115,0.8048192771084337,0.8172678215790948
48,2601.0,2.096044,3929.0,1328.0,1336.241149715594,0.8,0.8171828169416244
49,2589.0,2.086374,3929.0,1340.0,1336.1007138443701,0.8072289156626506,0.8170969329072413
50,2601.0,2.096044,3929.0,1328.0,1335.9589445805511,0.8,0.8170102334320845
51,2593.0,2.089597,3929.0,1336.0,1335.8159465039478,0.8048192771084337,0.8169227824722926
52,2589.0,2.086374,3929.0,1340.0,1335.6718241943727,0.8072289156626506,0.8168346439840056
53,2589.0,2.086374,3929.0,1340.0,1335.526682231636,0.8072289156626506,0.816745881923362
54,2608.0,2.101685,3929.0,1321.0,1335.3806251955498,0.7957831325301205,0.8166565602465011
55,2601.0,2.096044,3929.0,1328.0,1335.2337576659256,0.8,0.8165667429095623
56,2609.0,2.102491,3929.0,1320.0,1335.086184222574,0.7951807228915663,0.8164764938686842
57,2609.0,2.102491,3929.0,1320.0,1334.8611363119483,0.7951807228915663,0.8163388650540117
58,2609.0,2.102491,3929.0,1320.0,1334.6023492111708,0.7951807228915663,0.8161806029229236
59,2601.0,2.096044,3929.0,1328.0,1334.3893279788545,0.8,0.8160503290642495
60,2601.0,2.096044,3929.0,1328.0,1334.1426024163243,0.8,0.8158994432078732
61,2597.0,2.092821,3929.0,1332.0,1333.9032410155123,0.8024096385542169,0.8157530609296264
62,2609.0,2.102491,3929.0,1320.0,1333.6712437764193,0.7951807228915663,0.8156111822295092
63,2601.0,2.096044,3929.0,1328.0,1333.5619203990839,0.8,0.8155443251465138
64,2601.0,2.096044,3929.0,1328.0,1333.4521699875188,0.8,0.8154772069092836
65,2601.0,2.096044,3929.0,1328.0,1333.342097121535,0.8,0.8154098914739577
66,2601.0,2.096044,3929.0,1328.0,1333.2318063809446,0.8,0.8153424427966756
67,2593.0,2.089597,3929.0,1336.0,1333.1214023455582,0.8048192771084337,0.8152749248335759
68,2597.0,2.092821,3929.0,1332.0,1333.0878627285472,0.8024096385542169,0.815254413566793
69,2608.0,2.101685,3929.0,1321.0,1333.0492248457308,0.7957831325301205,0.8152307844382278
70,2608.0,2.101685,3929.0,1321.0,1332.9287898634352,0.7957831325301205,0.815157132015451
71,2593.0,2.089597,3929.0,1336.0,1332.808799345338,0.8048192771084337,0.8150837514062654
72,2593.0,2.089597,3929.0,1336.0,1332.6893578712504,0.8048192771084337,0.8150107065668102
73,2601.0,2.096044,3929.0,1328.0,1332.5705700209844,0.8,0.8149380614532246
74,2601.0,2.096044,3929.0,1328.0,1332.4909769410306,0.8,0.814889386034645
75,2601.0,2.096044,3929.0,1328.0,1332.4384770042143,0.8,0.8148572795198397
76,2585.0,2.08315,3929.0,1344.0,1332.3824344262873,0.8096385542168675,0.8148230064908218
77,2609.0,2.102491,3929.0,1320.0,1332.3230147919503,0.7951807228915663,0.8147866682114779
78,2589.0,2.086374,3929.0,1340.0,1332.260383685906,0.8072289156626506,0.8147483659456958
79,2589.0,2.086374,3929.0,1340.0,1332.204315834524,0.8072289156626506,0.8147140774606106
80,2609.0,2.102491,3929.0,1320.0,1332.1447184145081,0.7951807228915663,0.8146776304558305
81,2589.0,2.086374,3929.0,1340.0,1332.0817657255434,0.8072289156626506,0.8146391315249204
82,2585.0,2.08315,3929.0,1344.0,1332.0156320673154,0.8096385542168675,0.8145986872614452
83,2593.0,2.089597,3929.0,1336.0,1331.94649173951,0.8048192771084337,0.8145564042589705
84,2605.0,2.099267,3929.0,1324.0,1331.8745190418126,0.7975903614457831,0.8145123891110612
85,2593.0,2.089597,3929.0,1336.0,1331.7998882739093,0.8048192771084337,0.8144667484112827
86,2589.0,2.086374,3929.0,1340.0,1331.7227737354854,0.8072289156626506,0.8144195887532002
87,2589.0,2.086374,3929.0,1340.0,1331.6433497262267,0.8072289156626506,0.8143710167303788
88,2585.0,2.08315,3929.0,1344.0,1331.5521814041488,0.8096385542168675,0.8143152624331345
89,2601.0,2.096044,3929.0,1328.0,1331.459701476936,0.8,0.8142587060193117
90,2585.0,2.08315,3929.0,1344.0,1331.3660755292906,0.8096385542168675,0.8142014487527981
91,2589.0,2.086374,3929.0,1340.0,1331.271469145913,0.8072289156626506,0.81414359189748
92,2589.0,2.086374,3929.0,1340.0,1331.1856570531752,0.8072289156626506,0.8140911132204941
93,2601.0,2.096044,3929.0,1328.0,1331.0889372861093,0.8,0.8140319639181982
94,2589.0,2.086374,3929.0,1340.0,1330.9917425524002,0.8072289156626506,0.8139725241484371
95,2601.0,2.096044,3929.0,1328.0,1330.9038475784187,0.8,0.813918771678347
96,2593.0,2.089597,3929.0,1336.0,1330.8151595408676,0.8048192771084337,0.8138645342075355
97,2601.0,2.096044,3929.0,1328.0,1330.7258527394324,0.8,0.8138099183295673
98,2593.0,2.089597,3929.0,1336.0,1330.6361014737988,0.8048192771084337,0.8137550306380079
99,2608.0,2.101685,3929.0,1321.0,1330.5364709019825,0.7957831325301205,0.8136941012231731
100,2589.0,2.086374,3929.0,1340.0,1330.4373937316682,0.8072289156626506,0.8136335102429079
101,2609.0,2.102491,3929.0,1320.0,1330.3390355475572,0.7951807228915663,0.8135733589610991
102,2601.0,2.096044,3929.0,1328.0,1330.2415619343508,0.8,0.8135137486416335
103,2589.0,2.086374,3929.0,1340.0,1330.1451384767504,0.8072289156626506,0.8134547805483984
104,2601.0,2.096044,3929.0,1328.0,1330.0211033344478,0.8,0.8133789264355324
105,2609.0,2.102491,3929.0,1320.0,1329.8619607494616,0.7951807228915663,0.8132816022467645
106,2589.0,2.086374,3929.0,1340.0,1329.7088837935357,0.8072289156626506,0.8131879875140653
107,2609.0,2.102491,3929.0,1320.0,1329.5619770464818,0.7951807228915663,0.813098146193574
108,2601.0,2.096044,3929.0,1328.0,1329.4213450881116,0.8,0.8130121422414299
109,2605.0,2.099267,3929.0,1324.0,1329.287092498236,0.7975903614457831,0.8129300396137721
110,2609.0,2.102491,3929.0,1320.0,1329.159323856667,0.7951807228915663,0.8128519022667398
111,2589.0,2.086374,3929.0,1340.0,1329.0643392429715,0.8072289156626506,0.8127938141033852
112,2609.0,2.102491,3929.0,1320.0,1328.901572096022,0.7951807228915663,0.8126942733014288
113,2601.0,2.096044,3929.0,1328.0,1328.810225988265,0.8,0.8126384102787482
114,2601.0,2.096044,3929.0,1328.0,1328.7185617835812,0.8,0.8125823527228105
115,2601.0,2.096044,3929.0,1328.0,1328.6472444527024,0.8,0.8125387383667068
116,2617.0,2.108938,3929.0,1312.0,1328.597738112987,0.7903614457831325,0.8125084625963835
117,2608.0,2.101685,3929.0,1321.0,1328.5509900657974,0.7957831325301205,0.8124798736692299
118,2609.0,2.102491,3929.0,1320.0,1328.507165895834,0.7951807228915663,0.8124530728491322
119,2608.0,2.101685,3929.0,1321.0,1328.466431187799,0.7957831325301205,0.8124281613999775
120,2601.0,2.096044,3929.0,1328.0,1328.400124101384,0.8,0.8123876110759053
121,2601.0,2.096044,3929.0,1328.0,1328.3391854452868,0.8,0.8123503438336408
122,2613.0,2.105714,3929.0,1316.0,1328.2837546592564,0.7927710843373494,0.8123164449480368
123,2605.0,2.099267,3929.0,1324.0,1328.2134369370744,0.7975903614457831,0.8122734419060291
124,2589.0,2.086374,3929.0,1340.0,1328.1681068178273,0.8072289156626506,0.8122457201175282
125,2601.0,2.096044,3929.0,1328.0,1328.128685457924,0.8,0.8122216118508876
126,2589.0,2.086374,3929.0,1340.0,1328.0542438051793,0.8072289156626506,0.8121760868051273
127,2601.0,2.096044,3929.0,1328.0,1327.9833230060851,0.8,0.8121327149493841
128,2601.0,2.096044,3929.0,1328.0,1327.7954540899063,0.8,0.8120178230751356
129,2589.0,2.086374,3929.0,1340.0,1327.6085786819363,0.8072289156626506,0.8119035387842091
130,2593.0,2.089597,3929.0,1336.0,1327.422696782174,0.8048192771084337,0.8117898620766039
131,2601.0,2.096044,3929.0,1328.0,1327.23780839062,0.8,0.8116767929523205
132,2601.0,2.096044,3929.0,1328.0,1327.0539135072745,0.8,0.8115643314113588
133,2589.0,2.086374,3929.0,1340.0,1326.871012132137,0.8072289156626506,0.8114524774537185
134,2613.0,2.105714,3929.0,1316.0,1326.6172344043252,0.7927710843373494,0.8112972788216944
135,2585.0,2.08315,3929.0,1344.0,1326.4316531715208,0.8096385542168675,0.8111837859879892
136,2589.0,2.086374,3929.0,1340.0,1326.2470044420347,0.8072289156626506,0.811070863429858
137,2589.0,2.086374,3929.0,1340.0,1326.063288215867,0.8072289156626506,0.8109585111473007
138,2601.0,2.096044,3929.0,1328.0,1325.8805044930175,0.8,0.8108467291403171
139,2585.0,2.08315,3929.0,1344.0,1325.6986532734861,0.8096385542168675,0.8107355174089073
140,2609.0,2.102491,3929.0,1320.0,1325.5177345572731,0.7951807228915663,0.8106248759530713
141,2609.0,2.102491,3929.0,1320.0,1325.3377483443783,0.7951807228915663,0.8105148047728092
142,2601.0,2.096044,3929.0,1328.0,1325.1586946348016,0.8,0.8104053038681208
143,2609.0,2.102491,3929.0,1320.0,1325.0574465619025,0.7951807228915663,0.8103433852650009
144,2601.0,2.096044,3929.0,1328.0,1324.9519368616893,0.8,0.8102788604492122
145,2601.0,2.096044,3929.0,1328.0,1324.8422352540365,0.8,0.8102117720581805
146,2617.0,2.108938,3929.0,1312.0,1324.7284114588176,0.7903614457831325,0.8101421627293316
147,2609.0,2.102491,3929.0,1320.0,1324.6105351959075,0.7951807228915663,0.8100700751000919
148,2601.0,2.096044,3929.0,1328.0,1324.4886761851803,0.8,0.8099955518078876
149,2601.0,2.096044,3929.0,1328.0,1324.3629041465101,0.8,0.8099186354901444
150,2609.0,2.102491,3929.0,1320.0,1324.2236796581017,0.7951807228915663,0.8098334922810395
151,2600.0,2.095238,3929.0,1329.0,1324.1634678316937,0.8006024096385542,0.8097966695339419
