Pixel,RawADC,RawVoltageV,DarkADC,DarkCorrectedIntensityADC,SmoothedIntensityADC,NormalizedIntensity,SmoothedNormalizedIntensity
21,2547.0,2.052527,3937.0,1390.0,1388.4276547367324,0.7128205128205128,0.7227852603904451
22,2537.0,2.044469,3937.0,1400.0,1388.3079701145837,0.717948717948718,0.72272295517743
23,2547.0,2.052527,3937.0,1390.0,1388.1871351145098,0.7128205128205128,0.7226600511026698
24,2547.0,2.052527,3937.0,1390.0,1388.0652194563845,0.7128205128205128,0.7225965844608155
25,2547.0,2.052527,3937.0,1390.0,1387.9422928600827,0.7128205128205128,0.7225325915465187
26,2547.0,2.052527,3937.0,1390.0,1387.818425045478,0.7128205128205128,0.7224681086544302
27,2531.0,2.039634,3937.0,1406.0,1387.6936857324456,0.721025641025641,0.7224031720792018
28,2539.0,2.046081,3937.0,1398.0,1387.5681446408591,0.7169230769230769,0.7223378181154843
29,2547.0,2.052527,3937.0,1390.0,1387.4418714905926,0.7128205128205128,0.7222720830579288
30,2555.0,2.058974,3937.0,1382.0,1387.3149360015207,0.7087179487179487,0.7222060032011868
31,2539.0,2.046081,3937.0,1398.0,1387.1874078935177,0.7169230769230769,0.7221396148399095
32,2555.0,2.058974,3937.0,1382.0,1387.117011736477,0.7087179487179487,0.7221029681305735
33,2547.0,2.052527,3937.0,1390.0,1387.0614850856196,0.7128205128205128,0.7220740621629765
34,2547.0,2.052527,3937.0,1390.0,1387.0004331347268,0.7128205128205128,0.7220422798442703
35,2539.0,2.046081,3937.0,1398.0,1386.9339953235472,0.7169230769230769,0.7220076937637573
36,2547.0,2.052527,3937.0,1390.0,1386.86231109183,0.7128205128205128,0.7219703765107403
37,2555.0,2.058974,3937.0,1382.0,1386.7855198793227,0.7087179487179487,0.7219304006745212
38,2555.0,2.058974,3937.0,1382.0,1386.7037611257745,0.7087179487179487,0.7218878388444029
39,2563.0,2.065421,3937.0,1374.0,1386.6171742709341,0.7046153846153846,0.7218427636096878
40,2547.0,2.052527,3937.0,1390.0,1386.5258987545494,0.7128205128205128,0.721795247559678
41,2555.0,2.058974,3937.0,1382.0,1386.4300740163694,0.7087179487179487,0.7217453632836763
42,2539.0,2.046081,3937.0,1398.0,1386.3298394961425,0.7169230769230769,0.7216931833709851
43,2555.0,2.058974,3937.0,1382.0,1386.1484615002578,0.7087179487179487,0.7215987619284725
44,2547.0,2.052527,3937.0,1390.0,1385.9681467324551,0.7128205128205128,0.7215048939793908
45,2553.0,2.057363,3937.0,1384.0,1385.7889649126098,0.7097435897435898,0.7214116158183916
46,2547.0,2.052527,3937.0,1390.0,1385.610985760595,0.7128205128205128,0.7213189637401258
47,2547.0,2.052527,3937.0,1390.0,1385.4342789962857,0.7128205128205128,0.7212269740392449
48,2555.0,2.058974,3937.0,1382.0,1385.2589143395558,0.7087179487179487,0.7211356830103999
49,2547.0,2.052527,3937.0,1390.0,1385.0849615102798,0.7128205128205128,0.7210451269482421
50,2555.0,2.058974,3937.0,1382.0,1384.9124902283318,0.7087179487179487,0.7209553421474226
51,2555.0,2.058974,3937.0,1382.0,1384.7415702135859,0.7087179487179487,0.7208663649025928
52,2539.0,2.046081,3937.0,1398.0,1384.5722711859169,0.7169230769230769,0.720778231508404
53,2555.0,2.058974,3937.0,1382.0,1384.4046628651984,0.7087179487179487,0.720690978259507
54,2555.0,2.058974,3937.0,1382.0,1384.238814971305,0.7087179487179487,0.7206046414505534
55,2561.0,2.06381,3937.0,1376.0,1384.074797224111,0.7056410256410256,0.7205192573761944
56,2555.0,2.058974,3937.0,1382.0,1383.9126793434907,0.7087179487179487,0.720434862331081
57,2555.0,2.058974,3937.0,1382.0,1383.7525310493181,0.7087179487179487,0.7203514926098645
58,2563.0,2.065421,3937.0,1374.0,1383.5944220614676,0.7046153846153846,0.7202691845071962
59,2563.0,2.065421,3937.0,1374.0,1383.4384220998136,0.7046153846153846,0.7201879743177274
60,2555.0,2.058974,3937.0,1382.0,1383.2653826008902,0.7087179487179487,0.7200978937155005
61,2547.0,2.052527,3937.0,1390.0,1383.11510838391,0.7128205128205128,0.720019664224263
62,2563.0,2.065421,3937.0,1374.0,1382.96713492278,0.7046153846153846,0.7199426324565157
63,2563.0,2.065421,3937.0,1374.0,1382.821531937375,0.7046153846153846,0.7198668347069098
64,2553.0,2.057363,3937.0,1384.0,1382.6783691475694,0.7097435897435898,0.7197923072700968
65,2555.0,2.058974,3937.0,1382.0,1382.5377162732366,0.7087179487179487,0.7197190864407274
66,2563.0,2.065421,3937.0,1374.0,1382.3996430342518,0.7046153846153846,0.7196472085134532
67,2555.0,2.058974,3937.0,1382.0,1382.2642191504888,0.7087179487179487,0.7195767097829253
68,2547.0,2.052527,3937.0,1390.0,1382.1315143418217,0.7128205128205128,0.7195076265437949
69,2553.0,2.057363,3937.0,1384.0,1382.0015983281253,0.7097435897435898,0.7194399950907133
70,2547.0,2.052527,3937.0,1390.0,1381.8745408292737,0.7128205128205128,0.7193738517183318
71,2563.0,2.065421,3937.0,1374.0,1381.7504115651407,0.7046153846153846,0.7193092327213013
72,2563.0,2.065421,3937.0,1374.0,1381.629280255601,0.7046153846153846,0.7192461743942734
73,2561.0,2.06381,3937.0,1376.0,1381.5112166205286,0.7056410256410256,0.7191847130318989
74,2555.0,2.058974,3937.0,1382.0,1381.396290379798,0.7087179487179487,0.7191248849288295
75,2547.0,2.052527,3937.0,1390.0,1381.3614443866427,0.7128205128205128,0.7191067448621501
76,2571.0,2.071868,3937.0,1366.0,1381.3246810969454,0.7005128205128205,0.7190876066925623
77,2555.0,2.058974,3937.0,1382.0,1381.2861399504543,0.7087179487179487,0.7190675430093685
