Pixel,RawADC,RawVoltageV,DarkADC,DarkCorrectedIntensityADC,SmoothedIntensityADC,NormalizedIntensity,SmoothedNormalizedIntensity
21,2667.0,2.149231,3936.0,1269.0,1263.5052817162318,0.8830897703549061,0.8872393732351609
22,2682.0,2.161319,3936.0,1254.0,1263.2847124360285,0.872651356993737,0.8870844884453983
23,2682.0,2.161319,3936.0,1254.0,1263.0640342185216,0.872651356993737,0.8869295271593469
24,2667.0,2.149231,3936.0,1269.0,1262.8433603585067,0.8830897703549061,0.886774568933147
25,2671.0,2.152454,3936.0,1265.0,1262.6420224341198,0.8803061934585943,0.8866331884922208
26,2671.0,2.152454,3936.0,1265.0,1262.4203986408181,0.8803061934585943,0.8864775632183828
27,2671.0,2.152454,3936.0,1265.0,1262.1991365193646,0.8803061934585943,0.8863221919122237
28,2683.0,2.162125,3936.0,1253.0,1261.997567647894,0.871955462769659,0.8861806492991652
29,2667.0,2.149231,3936.0,1269.0,1261.7952885052043,0.8830897703549061,0.8860386079303039
30,2682.0,2.161319,3936.0,1254.0,1261.59242981606,0.872651356993737,0.8858961596011864
31,2667.0,2.149231,3936.0,1269.0,1261.3891223052253,0.8830897703549061,0.8857533961073591
32,2671.0,2.152454,3936.0,1265.0,1261.185496697464,0.8803061934585943,0.8856104092443684
33,2675.0,2.155678,3936.0,1261.0,1260.9816837175406,0.8775226165622826,0.885467290807761
34,2682.0,2.161319,3936.0,1254.0,1260.7778140902196,0.872651356993737,0.8853241325930836
35,2671.0,2.152454,3936.0,1265.0,1260.574018540265,0.8803061934585943,0.8851810263958825
36,2682.0,2.161319,3936.0,1254.0,1260.3704277924408,0.872651356993737,0.8850380640117043
37,2680.0,2.159707,3936.0,1256.0,1260.1671725715116,0.8740431454418929,0.8848953372360955
38,2675.0,2.155678,3936.0,1261.0,1259.9643836022415,0.8775226165622826,0.8847529378646026
39,2680.0,2.159707,3936.0,1256.0,1259.7621916093947,0.8740431454418929,0.8846109576927724
40,2682.0,2.161319,3936.0,1254.0,1259.5607273177354,0.872651356993737,0.8844694885161511
