Pixel,1-1_SmoothedNormalizedIntensity,1-2_SmoothedNormalizedIntensity,1-3_SmoothedNormalizedIntensity,1-4_SmoothedNormalizedIntensity,1-5_SmoothedNormalizedIntensity,2-1_SmoothedNormalizedIntensity,2-2_SmoothedNormalizedIntensity,2-3_SmoothedNormalizedIntensity,2-4_SmoothedNormalizedIntensity,2-5_SmoothedNormalizedIntensity,3-1_SmoothedNormalizedIntensity,3-2_SmoothedNormalizedIntensity,3-3_SmoothedNormalizedIntensity,3-4_SmoothedNormalizedIntensity,3-5_SmoothedNormalizedIntensity,4-1_SmoothedNormalizedIntensity,4-2_SmoothedNormalizedIntensity,4-3_SmoothedNormalizedIntensity,4-4_SmoothedNormalizedIntensity,4-5_SmoothedNormalizedIntensity,5-1_SmoothedNormalizedIntensity,5-2_SmoothedNormalizedIntensity,5-3_SmoothedNormalizedIntensity,5-4_SmoothedNormalizedIntensity,5-5_SmoothedNormalizedIntensity,6-1_SmoothedNormalizedIntensity,6-2_SmoothedNormalizedIntensity,6-3_SmoothedNormalizedIntensity,6-4_SmoothedNormalizedIntensity,6-5_SmoothedNormalizedIntensity,7-1_SmoothedNormalizedIntensity,7-2_SmoothedNormalizedIntensity,7-3_SmoothedNormalizedIntensity,7-4_SmoothedNormalizedIntensity,7-5_SmoothedNormalizedIntensity,8-1_SmoothedNormalizedIntensity,8-2_SmoothedNormalizedIntensity,8-3_SmoothedNormalizedIntensity,8-4_SmoothedNormalizedIntensity,8-5_SmoothedNormalizedIntensity,9-1_SmoothedNormalizedIntensity,9-2_SmoothedNormalizedIntensity,9-3_SmoothedNormalizedIntensity,9-4_SmoothedNormalizedIntensity,9-5_SmoothedNormalizedIntensity,10-1_SmoothedNormalizedIntensity,10-2_SmoothedNormalizedIntensity,10-3_SmoothedNormalizedIntensity,10-4_SmoothedNormalizedIntensity,10-5_SmoothedNormalizedIntensity,11-1_SmoothedNormalizedIntensity,11-2_SmoothedNormalizedIntensity,11-3_SmoothedNormalizedIntensity,11-4_SmoothedNormalizedIntensity,11-5_SmoothedNormalizedIntensity,12-1_SmoothedNormalizedIntensity,12-2_SmoothedNormalizedIntensity,12-3_SmoothedNormalizedIntensity,12-4_SmoothedNormalizedIntensity,12-5_SmoothedNormalizedIntensity
731,0.7268092214678739,0.7243767974010651,0.7247050445957678,0.7274242765958001,0.722954931102805,0.692166519257597,0.6946444882183458,0.6919078562879752,0.6912181909386824,0.6905620722061353,0.8656899949278761,0.8659854901447283,0.8681607534219082,0.8658437627371549,0.865937971351552,0.6941714272562929,0.6925229378431788,0.6927944316414252,0.6972318156300088,0.6922396352098577,0.6844952276577454,0.6868834754508439,0.6856167593702378,0.6884386564892152,0.6896698279974519,0.6754020375377379,0.6792994163993051,0.6797616521940284,0.6767581221933257,0.675622604800128,0.6974316734825999,0.6939599598051072,0.6970308736331907,0.6962877606108201,0.6926716339733305,0.8564622560233716,0.8598989259622927,0.8533601665553594,0.8542051109951033,0.856783988409518,0.7843277691229235,0.7896257059300736,0.7849435914394686,0.7855170398799812,0.7843202468719844,0.7612975002355242,0.7618202758514722,0.7617424527697748,0.7594155984097186,0.7592174843226663,0.6890573596928606,0.6933786026355491,0.6895815707045707,0.6904266709304618,0.6881915004899151,0.9195017380729429,0.9173068657064256,0.9192714542178552,0.9189273943184282,0.9200183897405665
732,0.7267440733297506,0.7243362917067103,0.7246542065021591,0.727421407166911,0.7229389581067495,0.6920742241349557,0.6945215875342277,0.6918101778594674,0.6911569566083829,0.6905129714658016,0.865607452930772,0.8659534211826603,0.8680556882904134,0.8657661796410235,0.8658053324959255,0.6940389681840237,0.6924819217994282,0.6927001706117752,0.6971335459307707,0.6921710475124411,0.6844354428752067,0.6867873257348855,0.685539761657585,0.6884679200395863,0.6896707832707882,0.67536190461867,0.6792847044562776,0.6797816150365223,0.6767285225687814,0.6756260486702861,0.6973349208052118,0.6938720920318451,0.6969449220707319,0.6962144922704101,0.6926058809348422,0.8564755321072823,0.8598832566806522,0.8533653713247101,0.8541328462542128,0.8567055209955917,0.7843112130652774,0.7895633293566598,0.784903773811856,0.7854485375253071,0.7842952157241094,0.7612814026837327,0.7617515382407818,0.7616856001797153,0.759388404709855,0.7590990649101252,0.6889842651717232,0.6932944326172733,0.6895623943226287,0.6903938713381381,0.6881528513648191,0.9191935746978396,0.9170331335175509,0.9190018849754727,0.9186241965675671,0.9197790348415694
733,0.7266761111707849,0.7242892460065995,0.7245955506764759,0.727420065315057,0.7229280342943732,0.6919844431925238,0.694423814894001,0.6916940493732402,0.6910956727525014,0.6904632199341616,0.8655112799798265,0.8659228649641139,0.8679479553648378,0.8656914019134715,0.8657256482010398,0.6939326055767984,0.6924415878162702,0.6926043419103078,0.6970325707542323,0.6920818127154656,0.6843691660667883,0.6866919742072216,0.685463141969997,0.6884980365200992,0.6896712160211189,0.6753496127000076,0.6792408669929839,0.6798005170448645,0.6766861364469463,0.675647567329948,0.6972356545615891,0.6938489542127669,0.6968598654086802,0.6961293275721602,0.6925011350397179,0.8564574661317532,0.8598645778668575,0.8533771692096425,0.8541140719431481,0.85667878019762,0.7842966445039021,0.7894733510799469,0.7848639989391322,0.7853986245554354,0.7842695464896756,0.7612613133738225,0.7616809858812288,0.7616307953103328,0.7593200974788831,0.7589792781089667,0.6889297029524791,0.6932095639269615,0.6895409751291893,0.6903577343914216,0.6881102381797269,0.9189125521878307,0.9167437574143771,0.9187272843161923,0.9183194393656341,0.919524427292853
734,0.7266222993714991,0.724247040551975,0.7245571541741302,0.7273730104058435,0.7229223120555256,0.6918919861992413,0.6943249968342221,0.6915746429809745,0.6909920589312796,0.6904129662348356,0.8654441289707056,0.8658939895717026,0.8678376978824472,0.8656196209655748,0.8656429451782431,0.6938238407234664,0.6923625049685488,0.6925300767544577,0.6969290060494207,0.6920336791859338,0.6843016320812096,0.6865975910866815,0.6853761948220369,0.6884804790335973,0.6896442151627207,0.6753475940968434,0.6792209894179512,0.6798185077639575,0.6766414606543796,0.6756560417255683,0.6971340242575302,0.6938450685008175,0.6967758765520754,0.6960427176791263,0.6923989865352465,0.8564779910039888,0.8598430188969071,0.8533956825314106,0.8540983633643324,0.8566941027551788,0.7842527630438966,0.789403771414334,0.7848244592182946,0.7853423399552041,0.7842182208359352,0.7612374252915554,0.7616087659832106,0.7615766593970817,0.759292299145757,0.7588582459166879,0.6888721489797502,0.6931441146897844,0.6895578981613978,0.6903184067872083,0.6880435444798265,0.9186324053472803,0.9164392541355805,0.9184350752647543,0.9179968961053461,0.9192435717838197
735,0.7265704639901013,0.7241918517787878,0.7244928453862695,0.7272832880302559,0.7229281597620159,0.6917969748962586,0.6942295276910939,0.6914521444382302,0.6909227357227088,0.690330523812019,0.8653514160186199,0.8658103864803317,0.8677250590805083,0.8655510282084089,0.8655639313148424,0.6937128195094189,0.6922775055507718,0.6924775118881844,0.6968229677653632,0.6919489826681152,0.6842329795777163,0.6865043465920949,0.6852892338438915,0.6884610593546031,0.6896153451911925,0.6753393615100576,0.6791978075115144,0.6798357367387035,0.6765998186755324,0.675661989330268,0.6970301793988339,0.6938274504575792,0.6966931284059569,0.6959548166831593,0.6924002273539333,0.8564723975953532,0.8598187091467987,0.8534394172725067,0.8540859107834308,0.8566805647694943,0.7841839903301902,0.7893068210483791,0.7847601622793007,0.7852911889010727,0.7841649115072438,0.7612099314226926,0.7615350257571244,0.7614977496382127,0.7592631308208093,0.7587809284776927,0.6887900791981588,0.693076832572721,0.6895431973223993,0.6902760352223949,0.6879745882306012,0.9183323282977951,0.916108605276317,0.9181326773242282,0.9176755523959266,0.9189369977389542
736,0.72651480377532,0.7241350548491777,0.7245217556700381,0.7271954158599999,0.7229228012269423,0.6917343318599035,0.6941263537165149,0.6913267395005673,0.6908209367889583,0.6902805700621809,0.865259826364775,0.8657516019874361,0.8676101821962867,0.8654826537795014,0.8654817409399219,0.6936104113688614,0.6921974839529884,0.6924237895819707,0.6967198987426426,0.6918654091490574,0.684163347215554,0.6863853116446015,0.6852024065575372,0.6884291275812602,0.6895847902556106,0.6753250655816776,0.6791714328122864,0.679852353514005,0.6765558377604973,0.675665551305551,0.6969242694912979,0.6938066271712712,0.6966117938753643,0.6959018184253263,0.6924070257416426,0.8564389907480867,0.8598664994084726,0.8534490243837829,0.8540624430480396,0.8566365417064409,0.7841140128304378,0.7892305002964811,0.7846948499117062,0.7852323764344425,0.7841097413152402,0.7611730416865335,0.761474787262575,0.7614392527437691,0.7592384173929179,0.758721999111505,0.6887039406318285,0.6930078446070499,0.6895115198436444,0.6902307663938776,0.687923798596932,0.9180274912795209,0.91577517964496,0.9178116437453789,0.9173461339935185,0.9186205997351623
737,0.7264555015877153,0.7240580475663972,0.7245439752620374,0.727103590108982,0.7229119947547502,0.6916670265883673,0.694040247779785,0.6912039514509871,0.6907165692784216,0.690231082900435,0.8651695522313299,0.8656894918599728,0.8674932104670485,0.8654115278163798,0.8654424778285528,0.6935053140742616,0.6920995170721074,0.6923906052416811,0.6966142281136255,0.691863619659058,0.684092873653968,0.6862659960660649,0.6851158604849507,0.6883949979609754,0.6895527345050522,0.6752993109733482,0.6791522253984189,0.6798630020457153,0.6765096727435655,0.6756668688129213,0.696847352495703,0.693782776971669,0.6965423510056927,0.695845402130072,0.6923807563348718,0.8563890839573152,0.8598320274817247,0.8534006891403298,0.8540416727887716,0.8565390406709408,0.7840681305173314,0.7891965045363388,0.7846286931350649,0.7851719442785894,0.7840465424458306,0.7611325436244923,0.7614083557789006,0.7613772680856787,0.7591702739486778,0.7586576866057408,0.688613880567084,0.6929372778240511,0.6894731437123683,0.6901773462606262,0.6878696703234051,0.9177127858714682,0.9154415403351771,0.9174796847941727,0.917035908405014,0.9183012940763758
738,0.7263927402878481,0.7240050888379708,0.7245357789743273,0.7270079366072707,0.7228958978149506,0.6915952123853218,0.6939503175732408,0.6910936194443529,0.69064450460376,0.6901769140946559,0.8650807858404437,0.8656242001687541,0.8674269315999218,0.8653378417301194,0.8653972308482475,0.693397683236703,0.6919876219761047,0.6923321066643227,0.6965376732515683,0.6918519346255315,0.684005362106478,0.6861566921150017,0.6850297431481086,0.6883256494527481,0.6895193620885939,0.6752674341788827,0.6791344800698674,0.6798344408386581,0.6764614784590284,0.675643198851939,0.6967408240079265,0.6937560781885481,0.6965151918297816,0.6957857545753973,0.6923526988693185,0.8563349025539267,0.8598627240936225,0.853382139122186,0.8540305453161637,0.8564481235280194,0.7840507650358004,0.7890844707273171,0.7845618629689304,0.7851041864799683,0.7839918853928923,0.7610886251437583,0.7613358937451601,0.7613344809365988,0.7590982501365404,0.758588173956647,0.6885403460280497,0.6928852684962205,0.6894282430385538,0.6900831663947107,0.6878326509696114,0.9173718390100131,0.9151061650627575,0.9171516812630343,0.9167009936626205,0.9179970167585148
739,0.7262863479503817,0.7239463641562943,0.7245197147172664,0.7269085811849351,0.7228746678770545,0.6915190425544381,0.6938567239306593,0.6909795927143262,0.6905571581353609,0.6901182212759558,0.8649786588081269,0.865527582680737,0.8673021922331081,0.8652617869317961,0.8653461905301563,0.6932819455479611,0.6918553931626005,0.692269989255759,0.6964558692804278,0.6918358769612553,0.6839417068821968,0.6860467164896388,0.6849492851230929,0.68828137203288,0.6894848571553128,0.6752295811327449,0.6791128471559159,0.6798080041038714,0.676411409741177,0.6756147058729055,0.696632358952856,0.6936935369977136,0.6964479551349523,0.6957230625393036,0.6923230039183531,0.8563035531508436,0.8597892397586575,0.8533574394030053,0.8540152467291683,0.8563363881916499,0.7840038253960488,0.789038189809926,0.7844441608987752,0.7850233970850335,0.7839321076285733,0.7610414741515199,0.7612687576820671,0.7612629470573955,0.7590165032092608,0.758513644160469,0.6884618129593468,0.6928305824378624,0.6893769919321846,0.6899671708665895,0.6877479120592409,0.9170091149334704,0.9147675594753114,0.9168028361259586,0.9163530351585196,0.9176865524886093
740,0.726177210164783,0.723882036372651,0.7244959499484421,0.7268444969375284,0.7228484624105731,0.6914386703993872,0.6937596276858179,0.6908620751389607,0.6904646024761794,0.6900551620754475,0.8648624442943416,0.8654262348677397,0.8671257161626071,0.8650810123302325,0.8652895474054293,0.6931636135306811,0.6917198200519982,0.6922044092948009,0.6963689659676974,0.6918155976986005,0.683858494695716,0.6859304584093189,0.684869207428173,0.6882298389592997,0.6894161667873991,0.6751858977693985,0.679071026682537,0.6798143723800766,0.6763540938401041,0.6755682938525608,0.6965423644047578,0.6936263498469395,0.6963768958368167,0.6956214730505755,0.692348892186278,0.8562663380123364,0.8597118957064049,0.853326681723728,0.8539091865098323,0.8562181969929007,0.7839321419619972,0.7889836085362913,0.7843228567292682,0.7849179883073132,0.7839203246527603,0.7609493970897293,0.7611951595901575,0.761185351720727,0.7589308223389845,0.7584342802134539,0.6883581473202938,0.692773364827582,0.6893195645032439,0.6898998745822226,0.6876561647643755,0.9166134258123143,0.9144222526950079,0.9164562766986565,0.915972082890712,0.9173628613142462
741,0.726059490123561,0.7238122683383246,0.7244646521254416,0.7267743376143995,0.7228174388850177,0.691354249223841,0.6936591896724941,0.6907412705963103,0.6903967672862377,0.6899878941242429,0.8647181569356406,0.8653202767887718,0.8669928868743695,0.8649438776594677,0.8652274920052168,0.6930428379331001,0.6915975229207969,0.6921355230602587,0.6962771130808701,0.6917912478699387,0.6837813405316762,0.6858127948735291,0.6847896621953873,0.6881712249562411,0.689332361463255,0.675119892082161,0.6790245029976516,0.6797790867930152,0.6762727439034661,0.6755123204930154,0.6964486438918419,0.6935546669086678,0.6963022008597419,0.6955501864247576,0.6923695880256059,0.8562233978915768,0.8597055180857578,0.8532899578252955,0.8538004380207763,0.8560936827932988,0.7838535209905589,0.7889208949085628,0.7842216494950764,0.7848245755694201,0.7838938064161263,0.760862943023599,0.761103311469967,0.761077794298521,0.7588413708022044,0.7583502651118472,0.688271485887508,0.6927537793264178,0.6892561348617154,0.6898436190730207,0.6875575562426953,0.9161969458262372,0.9140480769817501,0.9160800946259052,0.915567002284379,0.9170073994462669
742,0.7259389306641967,0.7237091666819426,0.7244259887058512,0.7266982642780362,0.7227817547698994,0.6912659323314706,0.6935555707244646,0.6906173829644278,0.6903219985147876,0.6899165750534538,0.8646007410333624,0.8652098285028428,0.8669108787649605,0.8648011980491014,0.8651602148606686,0.6929197695034555,0.6915040292817505,0.6920634868309429,0.6961804603874397,0.691762978507641,0.6836638240478294,0.6857138204451046,0.6846673526466244,0.6881057047479381,0.6892437406407503,0.6750472675608541,0.6789460118815954,0.67971878094179,0.6761881846742454,0.6754468987234722,0.6963238495331547,0.693417822739729,0.6962240571280948,0.6954375181988901,0.6923852937693044,0.8561748735417362,0.8596084620599517,0.8532473594486472,0.8536886360746755,0.855962978454371,0.7837680960500317,0.7889182530747479,0.784115504071269,0.7847244874095064,0.7838586112702182,0.7607703083345294,0.7610045698422094,0.7609629396372932,0.7587483118754129,0.7582617818518954,0.6881803046056119,0.6927292486790252,0.6891868771175828,0.6897783508732463,0.6874522336518801,0.9157726504553315,0.9136418529960838,0.9156916134566878,0.9151386965842037,0.9166285060169024
743,0.7257917375642459,0.7235968506963865,0.7243801271472582,0.7266164379909268,0.7226996770890081,0.6911579371093131,0.693448931675507,0.6904639284841606,0.6902106816646031,0.689841362494193,0.8644838717628481,0.8651082477753667,0.8668170529842778,0.8646531170574406,0.8650353865913809,0.6927945589899853,0.6914156826332816,0.6919884568856641,0.6960791576548997,0.6917309406440789,0.6835798455379176,0.6855838845917667,0.6845104717836582,0.6880280361475737,0.6891179097350251,0.674984793958398,0.6788941138945506,0.6796541639914235,0.676100547526992,0.6753721414731346,0.6961828795814997,0.6932728340622291,0.696137146176322,0.6953196575445899,0.6923962117503406,0.8560939153774225,0.8595821784017531,0.8531989783347239,0.853566648164129,0.8558262168376443,0.7836760007087137,0.7888689370935079,0.784002956102916,0.7846178890475982,0.7838149100834026,0.7606716555368463,0.7608931168504615,0.7608409307200347,0.7586518088351032,0.7581674782946681,0.6880847691717207,0.69269995435866,0.6890687824394567,0.689682632065202,0.6873606261568105,0.9153342874615642,0.9132042511016976,0.9152723044559262,0.914687548402537,0.9162416820177535
744,0.7256404351811514,0.7234810639428543,0.7243272349072495,0.7265290198155593,0.7226105335987628,0.6910453179778924,0.6933394333593984,0.6903327533445206,0.6900947859492275,0.6897518023510976,0.8643677173184873,0.865001522519327,0.8667181751058561,0.864499778242792,0.8649092662827308,0.6926444414636929,0.6913103128280784,0.6919105895032328,0.6959733546507432,0.6916551072904495,0.683455758916816,0.6854478024585354,0.6843496055222935,0.6879434590429616,0.6889854448588052,0.6748962832938115,0.678838179603955,0.6796434257327717,0.6760099638362559,0.6752570327363551,0.6960471853157028,0.6931806150424455,0.6960192758762558,0.6951912528051784,0.6924025443016826,0.856009478161895,0.8594722741071489,0.8531449062244657,0.8534417970622026,0.8556835308046461,0.7835773685349022,0.7888136570359288,0.7838825412350887,0.7845049457037219,0.7837334363081518,0.7605611640784125,0.7607926477848357,0.7607119105297344,0.7585520249577676,0.7580660023012351,0.6879850452829511,0.6926660778385783,0.6889424037915909,0.6895768278455302,0.6872612285020732,0.9149015122724249,0.9127359416622811,0.9148228362041757,0.9142142111504263,0.915827096670536
745,0.7254851454219535,0.7233619387380142,0.724233908764254,0.7264302411982586,0.7225144462110434,0.6909441506307196,0.6932272366099163,0.6901990840966923,0.6899744554430821,0.6896579749086071,0.8642524458946691,0.864929497918847,0.8666144301444969,0.8643413251634624,0.8647819968330809,0.6925460816427387,0.6911995623226472,0.6918300409624591,0.6958632011424635,0.6916133765590583,0.6833297911519484,0.6853057212616953,0.6842174281363166,0.68785214356033,0.6888464657089906,0.6747780937960876,0.678778325195864,0.6795694739091976,0.6759593686818142,0.6751349176835962,0.6959066134232357,0.6930843976813806,0.6958860628241419,0.6950575972692089,0.6924044937562978,0.8559216781695126,0.8593586856769699,0.8530852348588136,0.853328172862038,0.8555350532169026,0.7834958966817163,0.7887526019044293,0.7837795938769373,0.7843916991011526,0.7836453841007619,0.7604027095639699,0.7606745835233854,0.7605985439129093,0.758449123519899,0.7579335826592127,0.6878596088839251,0.6926278005920363,0.6888510615706082,0.6894610849111276,0.6871339242328561,0.9144380066018839,0.9122375950415229,0.9143479796504931,0.9137509580923381,0.9153931204549852
746,0.7253259901936924,0.7232343803812491,0.7241361551441492,0.7263258077776656,0.7224115368377294,0.6908237378111847,0.693156836091534,0.6900364369815226,0.689849834220588,0.6895600287903414,0.8641099185701104,0.8648101964815462,0.8664669703631728,0.8641844966856385,0.864653721140794,0.6924438388389579,0.6910835533500683,0.6917469675421538,0.6957488468975542,0.6915682963194327,0.6832377264970299,0.6851577882175311,0.6841473376792104,0.6877542598259063,0.688701091982481,0.6746580589335305,0.6787146668563323,0.6794915568090695,0.6759061272685761,0.675005881011761,0.6957613134098964,0.6929843321514766,0.6957376565594738,0.6949188356896324,0.6924022624471533,0.8558306316746345,0.8593162330993461,0.8530056453117928,0.8532046511647264,0.8553809169359415,0.783406562998523,0.7886859607014284,0.7836707142780133,0.7842661643923872,0.7835740444215796,0.7602834758505422,0.7605443002913427,0.7604544083779604,0.7583432677979901,0.757792801105384,0.6877289069987661,0.6925853040922904,0.6887491165098167,0.6893015520362944,0.6870222021224458,0.9139485855845091,0.9117098816031125,0.9138445673944972,0.9132581111044944,0.9149281433011528
747,0.725185493853811,0.723098900327371,0.7240580240011039,0.7262158755830657,0.7223438178364214,0.6907150698564459,0.693036729447535,0.689859295495934,0.6897210663561659,0.689453146789511,0.8639950796461497,0.8647144710319709,0.8663185825237287,0.8640685625859955,0.8645245821042327,0.692314977300433,0.6909570171756154,0.6916385115128003,0.6956304416835091,0.6915200176039439,0.6831415921932524,0.6850041505423281,0.6841228633222912,0.6876553948769691,0.6885494433761767,0.6745455971281338,0.6786418456197598,0.6794097725712295,0.6758504085066774,0.6748700074177508,0.6956004264826704,0.6928805686251761,0.6955535869948156,0.694733924534581,0.6923960527072173,0.8557364549516193,0.8592652447862061,0.8529197042336669,0.8530780974919775,0.8552710579666828,0.7833048416571206,0.7886139224293458,0.7835560734578709,0.784140662194659,0.7834944202964044,0.7601588283786483,0.7604135327878551,0.7603037109450814,0.7582346210685336,0.7576677745117086,0.6875930869137993,0.692538769812596,0.6886471879436552,0.6891807393488377,0.6868856637088291,0.9134501442639242,0.9111699249495339,0.9133132714989339,0.9127594816035919,0.9144328653032575
748,0.7250398621798653,0.7229612319593735,0.7239772921909885,0.7261006006437437,0.722277841667025,0.6905927614821044,0.6929144470799382,0.6896884977892467,0.6895882959242365,0.6893533906157023,0.8638816042981281,0.8646160022340247,0.8661694158316502,0.8639443858469018,0.86439472262176,0.692181104598724,0.6908258312547588,0.6915263487454107,0.695508135267821,0.6914338853041955,0.6830466277113103,0.6848449554523711,0.6840953371044816,0.6875361386903371,0.6883916395869778,0.6744286631375551,0.6785650972945282,0.6793602886303356,0.6757923813062544,0.6748361183049596,0.6954343956215703,0.6927732572749215,0.6953669986243111,0.6945881681188605,0.6923860668694569,0.855639264274826,0.8592058870781188,0.8528544654161462,0.8529486100454244,0.8551874989366925,0.7832219502400657,0.7885861569239503,0.783435842436064,0.7840090841637148,0.7834070803965202,0.760028929662614,0.7602768464111544,0.7601465945972621,0.7580752575990015,0.7575123125923501,0.6874725956531484,0.6924883792262099,0.6885350001758104,0.6891139620047417,0.686746126957489,0.912927742839315,0.9106068603009547,0.9127588663950504,0.9122431726167243,0.91391619333163
749,0.7248892373967354,0.7228327199047804,0.7238941170224455,0.725986068605148,0.7222077865293246,0.6904669000697333,0.6927901498225211,0.6895142341556493,0.6894814525848223,0.6892509817354624,0.8637829072299588,0.864514946164421,0.866065683403552,0.8638187531873126,0.8643168055032925,0.6920652968849944,0.6906955038990638,0.6914106159839446,0.6953820774179834,0.6913820626871945,0.6829475358058238,0.6846803501639447,0.6840649710886229,0.6874085274667213,0.6882278003117838,0.6743073699433146,0.6784845334192509,0.6793046967148324,0.6757322145774426,0.6747984978230808,0.6952743692870959,0.6927194664445957,0.6951780036025806,0.6944377025627856,0.6923725072668397,0.8555391759186138,0.8591383263156539,0.8527542372155723,0.8528235177357352,0.8551038040255953,0.7831580597147796,0.7885071045620877,0.7833101922321462,0.7838716008492587,0.7833063027674791,0.7598939422167644,0.7601344036002997,0.7599832023174926,0.7579103070119838,0.7573729512927211,0.6873662088992336,0.6924343138063876,0.6883900934765991,0.6889988076916358,0.6866443030405079,0.9123782578102934,0.9100442100907605,0.9122130062381709,0.9117173524808161,0.9133711536119168
750,0.7247337617293012,0.7227075010084824,0.7238086558041171,0.7258668909204118,0.7221338149724927,0.6903372894808121,0.6926639985090607,0.6893366858200785,0.6893688822871754,0.689146073276157,0.8636850150920798,0.8644114588998716,0.8659583581073628,0.8636848150815133,0.8642349050929662,0.6919462869869303,0.6905780467089403,0.6912914499723608,0.6952524179014901,0.6912869244733059,0.6828444643799881,0.6845104818933341,0.6840319773375565,0.6872832042109679,0.6880851635009294,0.6741984684680794,0.6784002655325401,0.6792482804330543,0.6756700772303783,0.6747573247766857,0.6951256483942085,0.6926585823128066,0.6949867140842448,0.6942826726193069,0.6922945982518787,0.8554632964959052,0.8590627288393806,0.8526479204745888,0.8526889268730355,0.8550201725256811,0.7830897988347902,0.7884232641389388,0.7831792938656712,0.7837283828009947,0.7831867632577504,0.7597540285554251,0.7599983273853147,0.7598136770887622,0.7577398917648503,0.7572274545356148,0.6872524210074674,0.6923767550263856,0.688274967373691,0.6888758784430209,0.686537034289379,0.9118024154099024,0.9094857454638502,0.9116704552068213,0.9111662994971208,0.9127984532044486
751,0.7245959798528464,0.7225801014317184,0.7236819000522944,0.7257432286520228,0.7220560895457022,0.6902037335768201,0.6925804878040307,0.6891827216446774,0.6892606846482042,0.6890437841955623,0.8635598009770935,0.8643454096363019,0.865847630926104,0.8635427689221763,0.864149211921931,0.6918242548298474,0.690457792825922,0.6911689874546186,0.6951193064858341,0.6911861956256732,0.6827375613369984,0.6843354978568239,0.6839965679141238,0.6871819974974962,0.687938491523428,0.674092060118394,0.6783178803246644,0.67918566972102,0.6756061381751974,0.6747127779703463,0.6949718840166558,0.6925908066737734,0.6948042530037651,0.6941232230413754,0.6922705385093302,0.8554478148709963,0.8589792609898687,0.8525355947020102,0.8525589336880693,0.854936803729241,0.7830173599384466,0.7883348246569224,0.7830685031232336,0.7835796005686279,0.7830615957711751,0.7596093511929214,0.7598575962760444,0.7596381618940615,0.7575701454410978,0.7570760053172776,0.6871531058382508,0.6923158843594599,0.6881598348562047,0.6887453392929054,0.6864245046512013,0.9112322669558927,0.908915753374669,0.9111237433061716,0.9105946140987111,0.9122234194978903
752,0.7244521178627661,0.7224506585802591,0.7236285556768012,0.7256152428624697,0.721974772798126,0.6900663766435654,0.6924924491814113,0.6890375591113783,0.6891464313812273,0.6889389662615529,0.8634056069688796,0.8642348448931335,0.8657336928427971,0.8634421405306805,0.8640599165213374,0.6916993803390612,0.69033487915106,0.6910649043017306,0.694982892938509,0.6910799979445958,0.6826269745800498,0.6841555452706991,0.6839589548811661,0.687080089588086,0.6877933507455007,0.6739830861466831,0.6782323697119095,0.6791530693996133,0.6755405663220357,0.674706541455102,0.6948132396764045,0.6925163413217155,0.6946204367216241,0.6939594985819422,0.6922434602412311,0.8554321986126192,0.8588880891076871,0.8524317500735664,0.8524268751999964,0.854853896928565,0.7829216491704443,0.7882419751184575,0.7829544416318299,0.7834505402776935,0.782948612267112,0.7594540895771165,0.7597459651089534,0.7594567997163801,0.7573895585787063,0.7568948324253257,0.6870481661724831,0.6922518832788664,0.6880297233819305,0.688546699776059,0.686306898073075,0.9106361870941256,0.908318534743572,0.9105697867084109,0.9100110201966124,0.9116390996162231
753,0.7243262747491054,0.7223193098598749,0.7234744439520849,0.72548309461424,0.7218900272789367,0.6899502207062687,0.6923557498527267,0.6888533734125092,0.6890263025792713,0.6888268112748314,0.8632358117296959,0.8641223532028603,0.8655706709293348,0.8633370020157116,0.8639672094223351,0.6915879287631096,0.6902094425854045,0.6909348036571266,0.6948433270270081,0.6910086312515475,0.6825128520123382,0.6839606263090131,0.6838433147087629,0.686978011552448,0.6876444648357224,0.6738716783647205,0.6781438498803302,0.6790540169314903,0.675473530581029,0.6747055712050316,0.6946773996424543,0.6924353880508528,0.6944243759588193,0.693791643993958,0.6921525878000944,0.8553517569512475,0.8587961723894003,0.85232299118875,0.8522856250390178,0.8547849689722768,0.7828142212570873,0.7881449045259636,0.7828373017884576,0.7833430033594438,0.7828291063970929,0.7592999838444512,0.7596157945690079,0.7592937975759116,0.7572098906568254,0.756730471805172,0.6869378045288617,0.6921421745292604,0.6878902049285232,0.6883880846736841,0.6861438344876967,0.9100457278571342,0.907725641354861,0.910000365006679,0.9094126976407905,0.9110298218981137
754,0.724196230922021,0.7221861926763357,0.7233197638864675,0.7253469449698219,0.7218023990517614,0.6898288727343386,0.6922179202199967,0.6886553230998755,0.688900478335362,0.6887127782260013,0.8630646889562272,0.8640080906421949,0.8654079325062948,0.8632280442516211,0.8638712811560746,0.6914499921806894,0.6900816200300066,0.6908018362730932,0.694700758518825,0.6909346482880672,0.6823953415370587,0.6837742951172954,0.6837209576763638,0.6868705303997773,0.687491633531972,0.673778730821677,0.6780633873192928,0.6789477792981321,0.675383089525519,0.6746886299424045,0.6945336423420718,0.6923481486554048,0.6942264880103263,0.6936198040303736,0.6919980717592913,0.8552673589018198,0.8586896324868319,0.8522094097885011,0.8521420487268433,0.8547160017614466,0.7827015414382623,0.7880932827152096,0.7827172759901152,0.783233696988012,0.7827032436898486,0.7591415968750254,0.7594568499802452,0.7591267970182606,0.7570650246091303,0.7564710110857971,0.6868222234260839,0.6920269217716806,0.6877465009627503,0.6882292036831842,0.6859571318605494,0.9094364640724254,0.9071049488219163,0.9094039545883107,0.9087886037845482,0.9103809665650836
