Pixel,RawADC,RawVoltageV,DarkADC,DarkCorrectedIntensityADC,SmoothedIntensityADC,NormalizedIntensity,SmoothedNormalizedIntensity
21,2592.0,2.088791,3936.0,1344.0,1347.4068084943287,0.7036649214659686,0.7219346079664941
22,2584.0,2.082344,3936.0,1352.0,1347.4374416640817,0.7078534031413612,0.7219510210833471
23,2575.0,2.075092,3936.0,1361.0,1347.4658437978585,0.712565445026178,0.7219662388209926
24,2575.0,2.075092,3936.0,1361.0,1347.4920148956587,0.712565445026178,0.7219802611794306
25,2575.0,2.075092,3936.0,1361.0,1347.515954957483,0.712565445026178,0.7219930881586614
26,2571.0,2.071868,3936.0,1365.0,1347.5376639833305,0.7146596858638743,0.7220047197586842
27,2571.0,2.071868,3936.0,1365.0,1347.557141973202,0.7146596858638743,0.7220151559794998
28,2586.0,2.083956,3936.0,1350.0,1347.5743889270973,0.7068062827225131,0.722024396821108
29,2592.0,2.088791,3936.0,1344.0,1347.5894048450161,0.7036649214659686,0.7220324422835085
30,2586.0,2.083956,3936.0,1350.0,1347.6021897269586,0.7068062827225131,0.7220392923667015
31,2586.0,2.083956,3936.0,1350.0,1347.6127435729247,0.7068062827225131,0.722044947070687
32,2586.0,2.083956,3936.0,1350.0,1347.6210663829145,0.7068062827225131,0.722049406395465
33,2594.0,2.090403,3936.0,1342.0,1347.6271581569279,0.7026178010471205,0.7220526703410355
34,2592.0,2.088791,3936.0,1344.0,1347.6310188949649,0.7036649214659686,0.7220547389073984
35,2594.0,2.090403,3936.0,1342.0,1347.632648597026,0.7026178010471205,0.7220556120945539
36,2575.0,2.075092,3936.0,1361.0,1347.6320472631105,0.712565445026178,0.722055289902502
37,2584.0,2.082344,3936.0,1352.0,1347.6292148932187,0.7078534031413612,0.7220537723312425
38,2592.0,2.088791,3936.0,1344.0,1347.6241514873504,0.7036649214659686,0.7220510593807753
39,2579.0,2.078315,3936.0,1357.0,1347.6168570455059,0.7104712041884816,0.7220471510511007
40,2592.0,2.088791,3936.0,1344.0,1347.6073315676852,0.7036649214659686,0.7220420473422188
41,2575.0,2.075092,3936.0,1361.0,1347.595575053888,0.712565445026178,0.7220357482541292
42,2571.0,2.071868,3936.0,1365.0,1347.5815875041146,0.7146596858638743,0.7220282537868321
43,2578.0,2.077509,3936.0,1358.0,1347.5653689183648,0.7109947643979058,0.7220195639403275
44,2579.0,2.078315,3936.0,1357.0,1347.5469192966386,0.7104712041884816,0.7220096787146154
45,2592.0,2.088791,3936.0,1344.0,1347.5262386389363,0.7036649214659686,0.7219985981096959
46,2584.0,2.082344,3936.0,1352.0,1347.5225452285977,0.7078534031413612,0.7219966191967736
47,2579.0,2.078315,3936.0,1357.0,1347.5153222496242,0.7104712041884816,0.7219927491565893
48,2592.0,2.088791,3936.0,1344.0,1347.5045871319849,0.7036649214659686,0.7219869973280431
49,2584.0,2.082344,3936.0,1352.0,1347.490357305648,0.7078534031413612,0.721979373050035
50,2592.0,2.088791,3936.0,1344.0,1347.4534319172433,0.7036649214659686,0.7219595885902609
51,2594.0,2.090403,3936.0,1342.0,1347.4143452127362,0.7026178010471205,0.7219386461068794
52,2592.0,2.088791,3936.0,1344.0,1347.3730971921268,0.7036649214659686,0.7219165455998905
53,2594.0,2.090403,3936.0,1342.0,1347.3489061387554,0.7026178010471205,0.721903584140499
54,2592.0,2.088791,3936.0,1344.0,1347.321255236624,0.7036649214659686,0.7218887689094461
55,2594.0,2.090403,3936.0,1342.0,1347.2709436323607,0.7026178010471205,0.7218618121744267
56,2595.0,2.091209,3936.0,1341.0,1347.2185055719328,0.7020942408376963,0.7218337160936003
57,2592.0,2.088791,3936.0,1344.0,1347.18315933868,0.7036649214659686,0.7218147777381715
58,2595.0,2.091209,3936.0,1341.0,1347.125169833264,0.7020942408376963,0.7217837072176763
59,2595.0,2.091209,3936.0,1341.0,1347.0650713016514,0.7020942408376963,0.7217515066902739
60,2603.0,2.097656,3936.0,1333.0,1347.002863743843,0.6979057591623037,0.7217181761559647
61,2594.0,2.090403,3936.0,1342.0,1346.938547159838,0.7026178010471205,0.7216837156147483
62,2571.0,2.071868,3936.0,1365.0,1346.8721215496364,0.7146596858638743,0.7216481250666247
63,2594.0,2.090403,3936.0,1342.0,1346.8035869132386,0.7026178010471205,0.721611404511594
64,2586.0,2.083956,3936.0,1350.0,1346.7329432506447,0.7068062827225131,0.7215735539496564
65,2602.0,2.09685,3936.0,1334.0,1346.6601905618538,0.6984293193717277,0.7215345733808114
66,2586.0,2.083956,3936.0,1350.0,1346.5853288468672,0.7068062827225131,0.7214944628050597
67,2602.0,2.09685,3936.0,1334.0,1346.508358105684,0.6984293193717277,0.7214532222224006
68,2594.0,2.090403,3936.0,1342.0,1346.4292783383041,0.7026178010471205,0.7214108516328344
69,2586.0,2.083956,3936.0,1350.0,1346.367307828068,0.7068062827225131,0.7213776481075659
70,2579.0,2.078315,3936.0,1357.0,1346.2827114756376,0.7104712041884816,0.7213323217561313
71,2584.0,2.082344,3936.0,1352.0,1346.2152418103192,0.7078534031413612,0.7212961718078942
72,2592.0,2.088791,3936.0,1344.0,1346.1443820161148,0.7036649214659686,0.7212582054435958
73,2592.0,2.088791,3936.0,1344.0,1346.0701495229932,0.7036649214659686,0.7212184320021361
74,2592.0,2.088791,3936.0,1344.0,1345.9925617609224,0.7036649214659686,0.7211768608224147
75,2592.0,2.088791,3936.0,1344.0,1345.9116361598717,0.7036649214659686,0.7211335012433324
76,2592.0,2.088791,3936.0,1344.0,1345.8273901498096,0.7036649214659686,0.7210883626037891
77,2600.0,2.095238,3936.0,1336.0,1345.7398411607041,0.6994764397905759,0.7210414542426844
78,2592.0,2.088791,3936.0,1344.0,1345.6490066225242,0.7036649214659686,0.7209927854989187
79,2574.0,2.074286,3936.0,1362.0,1345.5549039652383,0.7130890052356021,0.720942365711392
80,2571.0,2.071868,3936.0,1365.0,1345.4575506188153,0.7146596858638743,0.7208902042190045
81,2592.0,2.088791,3936.0,1344.0,1345.3569640132232,0.7036649214659686,0.720836310360656
82,2592.0,2.088791,3936.0,1344.0,1345.2531615784305,0.7036649214659686,0.7207806934752465
83,2592.0,2.088791,3936.0,1344.0,1345.1461607444066,0.7036649214659686,0.7207233629016765
84,2592.0,2.088791,3936.0,1344.0,1345.0359789411195,0.7036649214659686,0.7206643279788457
85,2600.0,2.095238,3936.0,1336.0,1344.9226335985377,0.6994764397905759,0.7206035980456542
86,2594.0,2.090403,3936.0,1342.0,1344.80614214663,0.7026178010471205,0.7205411824410022
87,2592.0,2.088791,3936.0,1344.0,1344.686522015365,0.7036649214659686,0.7204770905037897
88,2592.0,2.088791,3936.0,1344.0,1344.563790634711,0.7036649214659686,0.7204113315729167
89,2578.0,2.077509,3936.0,1358.0,1344.4379654346371,0.7109947643979058,0.7203439149872835
90,2571.0,2.071868,3936.0,1365.0,1344.3090638451113,0.7146596858638743,0.7202748500857897
91,2592.0,2.088791,3936.0,1344.0,1344.186712437772,0.7036649214659686,0.720209294742938
92,2592.0,2.088791,3936.0,1344.0,1344.060670234589,0.7036649214659686,0.7201417618879988
93,2592.0,2.088791,3936.0,1344.0,1343.9309633805153,0.7036649214659686,0.7200722655293224
