Pixel,RawADC,RawVoltageV,DarkADC,DarkCorrectedIntensityADC,SmoothedIntensityADC,NormalizedIntensity,SmoothedNormalizedIntensity
21,2619.0,2.110549,3936.0,1317.0,1317.622701313966,0.6913385826771653,0.7026490406596451
22,2603.0,2.097656,3936.0,1333.0,1317.6093839464836,0.6997375328083989,0.7026419389032195
23,2616.0,2.108132,3936.0,1320.0,1317.5963933909118,0.6929133858267716,0.7026350114258763
24,2603.0,2.097656,3936.0,1333.0,1317.5837209322667,0.6997375328083989,0.7026282535801737
25,2611.0,2.104103,3936.0,1325.0,1317.629012705583,0.6955380577427821,0.7026524063372859
26,2626.0,2.11619,3936.0,1310.0,1317.6995369728927,0.6876640419947506,0.7026900148337993
27,2603.0,2.097656,3936.0,1333.0,1317.7645620851201,0.6997375328083989,0.7027246907942848
28,2616.0,2.108132,3936.0,1320.0,1317.8722034704888,0.6929133858267716,0.7027820927471269
29,2618.0,2.109744,3936.0,1318.0,1317.9712388088783,0.6918635170603674,0.7028349053507966
30,2618.0,2.109744,3936.0,1318.0,1318.061781395085,0.6918635170603674,0.702883189022043
31,2603.0,2.097656,3936.0,1333.0,1318.1439445239037,0.6997375328083989,0.7029270041776141
32,2619.0,2.110549,3936.0,1317.0,1318.2178414901302,0.6913385826771653,0.7029664112342586
33,2619.0,2.110549,3936.0,1317.0,1318.2835855885608,0.6913385826771653,0.7030014706087253
34,2616.0,2.108132,3936.0,1320.0,1318.3412901139911,0.6929133858267716,0.703032242717763
35,2611.0,2.104103,3936.0,1325.0,1318.3430226528665,0.6955380577427821,0.7030331666292723
36,2618.0,2.109744,3936.0,1318.0,1318.330579398308,0.6918635170603674,0.7030265310112995
37,2611.0,2.104103,3936.0,1325.0,1318.2950701948484,0.6955380577427821,0.7030075950080563
38,2611.0,2.104103,3936.0,1325.0,1318.2090271550273,0.6955380577427821,0.7029617108112179
39,2611.0,2.104103,3936.0,1325.0,1318.1237858937598,0.6955380577427821,0.7029162541790618
40,2619.0,2.110549,3936.0,1317.0,1318.0393464110468,0.6913385826771653,0.7028712251115883
41,2624.0,2.114579,3936.0,1312.0,1317.9557087068868,0.6887139107611548,0.7028266236087966
42,2607.0,2.100879,3936.0,1329.0,1317.8728727812816,0.6976377952755906,0.7027824496706877
43,2618.0,2.109744,3936.0,1318.0,1317.7908386342299,0.6918635170603674,0.7027387032972611
44,2618.0,2.109744,3936.0,1318.0,1317.7096062657324,0.6918635170603674,0.7026953844885169
45,2603.0,2.097656,3936.0,1333.0,1317.629175675789,0.6997375328083989,0.702652493244455
46,2611.0,2.104103,3936.0,1325.0,1317.5495468643996,0.6955380577427821,0.7026100295650757
47,2616.0,2.108132,3936.0,1320.0,1317.470719831564,0.6929133858267716,0.7025679934503786
48,2619.0,2.110549,3936.0,1317.0,1317.3926945772826,0.6913385826771653,0.7025263849003638
49,2607.0,2.100879,3936.0,1329.0,1317.3154711015552,0.6976377952755906,0.7024852039150316
50,2626.0,2.11619,3936.0,1310.0,1317.2390494043818,0.6876640419947506,0.7024444504943818
51,2619.0,2.110549,3936.0,1317.0,1317.1634294857624,0.6913385826771653,0.7024041246384143
52,2618.0,2.109744,3936.0,1318.0,1317.0790022040267,0.6918635170603674,0.7023591020773594
53,2624.0,2.114579,3936.0,1312.0,1316.9960259671745,0.6887139107611548,0.7023148533154312
54,2616.0,2.108132,3936.0,1320.0,1316.9144920602207,0.6929133858267716,0.7022713737051868
55,2616.0,2.108132,3936.0,1320.0,1316.8343917681816,0.6929133858267716,0.7022286585991843
56,2618.0,2.109744,3936.0,1318.0,1316.7557163760728,0.6918635170603674,0.7021867033499816
57,2627.0,2.116996,3936.0,1309.0,1316.6784571689097,0.6871391076115485,0.7021455033101363
58,2619.0,2.110549,3936.0,1317.0,1316.6026054317085,0.6913385826771653,0.7021050538322063
59,2618.0,2.109744,3936.0,1318.0,1316.5281524494844,0.6918635170603674,0.7020653502687493
60,2634.0,2.122637,3936.0,1302.0,1316.4550895072537,0.6834645669291338,0.7020263879723233
61,2632.0,2.121026,3936.0,1304.0,1316.3834078900313,0.684514435695538,0.7019881622954858
62,2632.0,2.121026,3936.0,1304.0,1316.3130988828336,0.684514435695538,0.7019506685907948
