Pixel,RawADC,RawVoltageV,DarkADC,DarkCorrectedIntensityADC,SmoothedIntensityADC,NormalizedIntensity,SmoothedNormalizedIntensity
21,2609.0,2.102491,3925.0,1316.0,1312.1581865512187,0.8915989159891599,0.9038249942653372
22,2608.0,2.101685,3925.0,1317.0,1312.018684054811,0.8922764227642277,0.9037289038363722
23,2609.0,2.102491,3925.0,1316.0,1311.879303568184,0.8915989159891599,0.9036328974487144
24,2613.0,2.105714,3925.0,1312.0,1311.7401148112112,0.8888888888888888,0.9035370231259673
25,2613.0,2.105714,3925.0,1312.0,1311.6011875037664,0.8888888888888888,0.9034413288917342
26,2608.0,2.101685,3925.0,1317.0,1311.501027932404,0.8922764227642277,0.9033723381824279
27,2609.0,2.102491,3925.0,1316.0,1311.3986721850024,0.8915989159891599,0.9033018347296
28,2609.0,2.102491,3925.0,1316.0,1311.2942248413735,0.8915989159891599,0.9032298905686567
29,2617.0,2.108938,3925.0,1308.0,1311.1877904813277,0.8861788617886179,0.9031565777350029
30,2617.0,2.108938,3925.0,1308.0,1311.0794736846767,0.8861788617886179,0.9030819682640447
31,2609.0,2.102491,3925.0,1316.0,1311.007815597912,0.8915989159891599,0.9030326096039968
32,2621.0,2.112161,3925.0,1304.0,1310.9318871688488,0.8834688346883469,0.9029803094982123
33,2617.0,2.108938,3925.0,1308.0,1310.8518278372362,0.8861788617886179,0.9029251639938994
34,2613.0,2.105714,3925.0,1312.0,1310.7677770428218,0.8888888888888888,0.9028672691382652
35,2616.0,2.108132,3925.0,1309.0,1310.6798742253545,0.8868563685636857,0.9028067209785178
36,2609.0,2.102491,3925.0,1316.0,1310.5882588245831,0.8915989159891599,0.9027436155618649
37,2609.0,2.102491,3925.0,1316.0,1310.4930702802556,0.8915989159891599,0.9026780489355138
38,2608.0,2.101685,3925.0,1317.0,1310.3944480321209,0.8922764227642277,0.9026101171466728
39,2625.0,2.115385,3925.0,1300.0,1310.2925315199273,0.8807588075880759,0.9025399162425494
40,2617.0,2.108938,3925.0,1308.0,1310.1874601834231,0.8861788617886179,0.9024675422703511
41,2609.0,2.102491,3925.0,1316.0,1310.0793734623578,0.8915989159891599,0.9023930912772861
42,2617.0,2.108938,3925.0,1308.0,1309.968410796479,0.8861788617886179,0.9023166593105618
43,2617.0,2.108938,3925.0,1308.0,1309.8162750588558,0.8861788617886179,0.9022118670045775
44,2613.0,2.105714,3925.0,1312.0,1309.6641393212326,0.8888888888888888,0.9021070746985932
45,2608.0,2.101685,3925.0,1317.0,1309.473671596741,0.8922764227642277,0.9019758790152063
46,2617.0,2.108938,3925.0,1308.0,1309.2860100971886,0.8861788617886179,0.9018466162818749
47,2625.0,2.115385,3925.0,1300.0,1309.1396611091288,0.8807588075880759,0.901745809935011
48,2621.0,2.112161,3925.0,1304.0,1308.955224153761,0.8834688346883469,0.9016187682933582
49,2613.0,2.105714,3925.0,1312.0,1308.7738374428923,0.8888888888888888,0.9014938276843744
50,2625.0,2.115385,3925.0,1300.0,1308.5955706963962,0.8807588075880759,0.901371036131663
51,2625.0,2.115385,3925.0,1300.0,1308.4204936341475,0.8807588075880759,0.9012504416588283
52,2617.0,2.108938,3925.0,1308.0,1308.2486759760209,0.8861788617886179,0.9011320922894743
53,2625.0,2.115385,3925.0,1300.0,1308.08018744189,0.8807588075880759,0.9010160360472046
54,2621.0,2.112161,3925.0,1304.0,1307.915097751629,0.8834688346883469,0.9009023209556228
55,2617.0,2.108938,3925.0,1308.0,1307.7534766251129,0.8861788617886179,0.9007909950383334
56,2617.0,2.108938,3925.0,1308.0,1307.5953937822153,0.8861788617886179,0.9006821063189399
57,2609.0,2.102491,3925.0,1316.0,1307.4409189428106,0.8915989159891599,0.900575702821046
58,2640.0,2.127473,3925.0,1285.0,1307.2901218267732,0.8705962059620597,0.9004718325682559
59,2617.0,2.108938,3925.0,1308.0,1307.1430721539773,0.8861788617886179,0.9003705435841732
60,2629.0,2.118608,3925.0,1296.0,1306.9998396442973,0.8780487804878049,0.9002718838924021
61,2632.0,2.121026,3925.0,1293.0,1306.8604940176072,0.8760162601626016,0.900175901516546
62,2625.0,2.115385,3925.0,1300.0,1306.725104993781,0.8807588075880759,0.900082644480209
63,2633.0,2.121832,3925.0,1292.0,1306.5937422926938,0.8753387533875339,0.8999921608069951
64,2629.0,2.118608,3925.0,1296.0,1306.4664756342193,0.8780487804878049,0.8999044985205079
65,2633.0,2.121832,3925.0,1292.0,1306.3433747382317,0.8753387533875339,0.8998197056443513
66,2633.0,2.121832,3925.0,1292.0,1306.2245093246054,0.8753387533875339,0.8997378302021294
67,2629.0,2.118608,3925.0,1296.0,1306.1099491132147,0.8780487804878049,0.8996589202174458
68,2609.0,2.102491,3925.0,1316.0,1305.999763823934,0.8915989159891599,0.8995830237139045
69,2621.0,2.112161,3925.0,1304.0,1305.8940231766371,0.8834688346883469,0.8995101887151092
70,2609.0,2.102491,3925.0,1316.0,1305.7927968911988,0.8915989159891599,0.899440463244664
71,2621.0,2.112161,3925.0,1304.0,1305.696154687493,0.8834688346883469,0.8993738953261725
72,2613.0,2.105714,3925.0,1312.0,1305.6041662853943,0.8888888888888888,0.899310532983239
73,2613.0,2.105714,3925.0,1312.0,1305.5169014047763,0.8888888888888888,0.8992504242394667
74,2625.0,2.115385,3925.0,1300.0,1305.4728663321935,0.8807588075880759,0.8992200925312683
75,2613.0,2.105714,3925.0,1312.0,1305.4310971555242,0.8888888888888888,0.8991913215901954
76,2629.0,2.118608,3925.0,1296.0,1305.3916984545797,0.8780487804878049,0.8991641834516537
77,2613.0,2.105714,3925.0,1312.0,1305.3547748091714,0.8888888888888888,0.8991387501510492
78,2617.0,2.108938,3925.0,1308.0,1305.3204307991107,0.8861788617886179,0.8991150937237873
79,2601.0,2.096044,3925.0,1324.0,1305.3272075708885,0.8970189701897019,0.8991197616180823
80,2617.0,2.108938,3925.0,1308.0,1305.334176072321,0.8861788617886179,0.8991245615772884
81,2617.0,2.108938,3925.0,1308.0,1305.3414757431563,0.8861788617886179,0.8991295896486127
82,2617.0,2.108938,3925.0,1308.0,1305.3492460231425,0.8861788617886179,0.8991349418792629
83,2621.0,2.112161,3925.0,1304.0,1305.3191897853492,0.8834688346883469,0.8991142389036387
84,2617.0,2.108938,3925.0,1308.0,1305.3309166681995,0.8861788617886179,0.8991223164738079
85,2608.0,2.101685,3925.0,1317.0,1305.3434976195097,0.8922764227642277,0.8991309823331245
86,2613.0,2.105714,3925.0,1312.0,1305.3570720790283,0.8888888888888888,0.8991403325287963
87,2609.0,2.102491,3925.0,1316.0,1305.3333429198237,0.8915989159891599,0.8991239876952223
