Pixel,RawADC,RawVoltageV,DarkADC,DarkCorrectedIntensityADC,SmoothedIntensityADC,NormalizedIntensity,SmoothedNormalizedIntensity
21,2677.0,2.157289,3925.0,1248.0,1248.46196127236,0.8715083798882681,0.8825577360615771
22,2673.0,2.154066,3925.0,1252.0,1248.4630550028878,0.8743016759776536,0.8825585092371871
23,2661.0,2.144396,3925.0,1264.0,1248.4638611389337,0.88268156424581,0.8825590791076563
24,2673.0,2.154066,3925.0,1252.0,1248.4643796804985,0.8743016759776536,0.8825594456729852
25,2676.0,2.156484,3925.0,1249.0,1248.464610627582,0.8722067039106145,0.8825596089331738
26,2677.0,2.157289,3925.0,1248.0,1248.4645539801843,0.8715083798882681,0.882559568888222
27,2672.0,2.15326,3925.0,1253.0,1248.464209738305,0.875,0.8825593255381295
28,2673.0,2.154066,3925.0,1252.0,1248.540451035304,0.8743016759776536,0.8826132217308539
29,2673.0,2.154066,3925.0,1252.0,1248.6112106071887,0.8743016759776536,0.8826632428043863
30,2677.0,2.157289,3925.0,1248.0,1248.5996850404754,0.8715083798882681,0.8826550951968654
31,2661.0,2.144396,3925.0,1264.0,1248.5880113190292,0.88268156424581,0.8826468428563932
32,2673.0,2.154066,3925.0,1252.0,1248.5761894428497,0.8743016759776536,0.8826384857829696
33,2685.0,2.163736,3925.0,1240.0,1248.5642194119378,0.8659217877094972,0.8826300239765951
34,2679.0,2.158901,3925.0,1246.0,1248.552101226293,0.8701117318435754,0.8826214574372694
35,2677.0,2.157289,3925.0,1248.0,1248.539834885915,0.8715083798882681,0.8826127861649924
36,2677.0,2.157289,3925.0,1248.0,1248.5274203908048,0.8715083798882681,0.8826040101597645
37,2661.0,2.144396,3925.0,1264.0,1248.5148577409614,0.88268156424581,0.8825951294215854
38,2679.0,2.158901,3925.0,1246.0,1248.5021469363853,0.8701117318435754,0.8825861439504552
39,2672.0,2.15326,3925.0,1253.0,1248.4892879770764,0.875,0.8825770537463739
40,2676.0,2.156484,3925.0,1249.0,1248.4762808630348,0.8722067039106145,0.8825678588093414
41,2672.0,2.15326,3925.0,1253.0,1248.4823438776,0.875,0.8825721448513469
42,2677.0,2.157289,3925.0,1248.0,1248.4677419214347,0.8715083798882681,0.8825618224948996
43,2676.0,2.156484,3925.0,1249.0,1248.472227523845,0.8722067039106145,0.882564993439014
44,2672.0,2.15326,3925.0,1253.0,1248.5329387188522,0.875,0.8826079111541556
45,2677.0,2.157289,3925.0,1248.0,1248.5883424884314,0.8715083798882681,0.8826470769653424
46,2673.0,2.154066,3925.0,1252.0,1248.5808537024377,0.8743016759776536,0.8826417830227015
47,2673.0,2.154066,3925.0,1252.0,1248.5720925287385,0.8743016759776536,0.8826355896088329
48,2673.0,2.154066,3925.0,1252.0,1248.5620763973025,0.8743016759776536,0.8826285090452607
49,2685.0,2.163736,3925.0,1240.0,1248.5508227380985,0.8659217877094972,0.8826205536535087
50,2677.0,2.157289,3925.0,1248.0,1248.519130697755,0.8715083798882681,0.8825981500431109
51,2677.0,2.157289,3925.0,1248.0,1248.487534522239,0.8715083798882681,0.8825758142010937
52,2677.0,2.157289,3925.0,1248.0,1248.4560342115496,0.8715083798882681,0.8825535461274561
53,2673.0,2.154066,3925.0,1252.0,1248.4246297656875,0.8743016759776536,0.8825313458221988
54,2685.0,2.163736,3925.0,1240.0,1248.3933211846527,0.8659217877094972,0.8825092132853218
55,2677.0,2.157289,3925.0,1248.0,1248.3621084684448,0.8715083798882681,0.8824871485168249
56,2676.0,2.156484,3925.0,1249.0,1248.330991617064,0.8722067039106145,0.882465151516708
57,2692.0,2.169377,3925.0,1233.0,1248.2519249221605,0.8610335195530726,0.8824092580049979
58,2692.0,2.169377,3925.0,1233.0,1248.1762004237298,0.8610335195530726,0.8823557271454504
59,2677.0,2.157289,3925.0,1248.0,1248.10377454685,0.8715083798882681,0.8823045281342556
60,2679.0,2.158901,3925.0,1246.0,1248.0826494249493,0.8701117318435754,0.8822895944475779
61,2692.0,2.169377,3925.0,1233.0,1248.0614894431114,0.8610335195530726,0.8822746361178528
62,2685.0,2.163736,3925.0,1240.0,1248.040294601336,0.8659217877094972,0.8822596531450801
63,2677.0,2.157289,3925.0,1248.0,1248.019064899624,0.8715083798882681,0.8822446455292605
64,2677.0,2.157289,3925.0,1248.0,1247.9978003379747,0.8715083798882681,0.8822296132703934
65,2685.0,2.163736,3925.0,1240.0,1247.976500916388,0.8659217877094972,0.8822145563684788
66,2677.0,2.157289,3925.0,1248.0,1247.9551666348643,0.8715083798882681,0.882199474823517
67,2685.0,2.163736,3925.0,1240.0,1247.9337974934035,0.8659217877094972,0.8821843686355079
68,2677.0,2.157289,3925.0,1248.0,1247.9123934920055,0.8715083798882681,0.8821692378044514
69,2677.0,2.157289,3925.0,1248.0,1247.8909546306706,0.8715083798882681,0.8821540823303478
70,2677.0,2.157289,3925.0,1248.0,1247.8694809093986,0.8715083798882681,0.8821389022131968
71,2679.0,2.158901,3925.0,1246.0,1247.8479723281891,0.8701117318435754,0.8821236974529982
72,2677.0,2.157289,3925.0,1248.0,1247.826428887043,0.8715083798882681,0.8821084680497527
73,2679.0,2.158901,3925.0,1246.0,1247.8048505859595,0.8701117318435754,0.8820932140034597
74,2673.0,2.154066,3925.0,1252.0,1247.7832374249385,0.8743016759776536,0.8820779353141192
75,2679.0,2.158901,3925.0,1246.0,1247.7615894039807,0.8701117318435754,0.8820626319817314
76,2677.0,2.157289,3925.0,1248.0,1247.7591248064257,0.8715083798882681,0.8820608897182858
77,2672.0,2.15326,3925.0,1253.0,1247.755326816275,0.875,0.8820582048582797
78,2672.0,2.15326,3925.0,1253.0,1247.7309945801585,0.875,0.8820410040112483
79,2676.0,2.156484,3925.0,1249.0,1247.7258806273817,0.8722067039106145,0.8820373888762061
80,2676.0,2.156484,3925.0,1249.0,1247.7194681419462,0.8722067039106145,0.8820328557876508
81,2677.0,2.157289,3925.0,1248.0,1247.7117745538217,0.8715083798882681,0.8820274170671066
82,2676.0,2.156484,3925.0,1249.0,1247.7028172929763,0.8722067039106145,0.882021085036097
83,2679.0,2.158901,3925.0,1246.0,1247.6733955060386,0.8701117318435754,0.8820002863041564
84,2677.0,2.157289,3925.0,1248.0,1247.644043438975,0.8715083798882681,0.8819795368583102
85,2673.0,2.154066,3925.0,1252.0,1247.6147610917856,0.8743016759776536,0.8819588366985587
86,2677.0,2.157289,3925.0,1248.0,1247.5759393228004,0.8715083798882681,0.8819313929689071
87,2677.0,2.157289,3925.0,1248.0,1247.547445681689,0.8715083798882681,0.8819112503581015
88,2673.0,2.154066,3925.0,1252.0,1247.5094039037976,0.8743016759776536,0.8818843580166342
89,2677.0,2.157289,3925.0,1248.0,1247.4720723971245,0.8715083798882681,0.8818579677772554
90,2677.0,2.157289,3925.0,1248.0,1247.435442446687,0.8715083798882681,0.8818320734792047
91,2676.0,2.156484,3925.0,1249.0,1247.3995053374997,0.8722067039106145,0.8818066689617194
92,2676.0,2.156484,3925.0,1249.0,1247.3642523545782,0.8722067039106145,0.8817817480640375
93,2677.0,2.157289,3925.0,1248.0,1247.3296747829386,0.8715083798882681,0.8817573046253975
94,2672.0,2.15326,3925.0,1253.0,1247.3053730492672,0.875,0.8817401253410326
95,2672.0,2.15326,3925.0,1253.0,1247.2810800305797,0.875,0.8817229522174294
96,2685.0,2.163736,3925.0,1240.0,1247.2567957268761,0.8659217877094972,0.8817057852545876
97,2677.0,2.157289,3925.0,1248.0,1247.232520138157,0.8715083798882681,0.8816886244525078
98,2677.0,2.157289,3925.0,1248.0,1247.2082532644224,0.8715083798882681,0.88167146981119
99,2672.0,2.15326,3925.0,1253.0,1247.2134805119952,0.875,0.8816751650361363
100,2685.0,2.163736,3925.0,1240.0,1247.2488860071412,0.8659217877094972,0.8817001937471499
101,2692.0,2.169377,3925.0,1233.0,1247.3433494647763,0.8610335195530726,0.8817669714767862
102,2677.0,2.157289,3925.0,1248.0,1247.377717876793,0.8715083798882681,0.8817912670571422
103,2685.0,2.163736,3925.0,1240.0,1247.413646270996,0.8659217877094972,0.8818166654138656
104,2673.0,2.154066,3925.0,1252.0,1247.5088417873108,0.8743016759776536,0.8818839606474956
105,2677.0,2.157289,3925.0,1248.0,1247.6018062676499,0.8715083798882681,0.8819496787260974
106,2685.0,2.163736,3925.0,1240.0,1247.692644291823,0.8659217877094972,0.8820138935788117
107,2704.0,2.179048,3925.0,1221.0,1247.7814604396433,0.8526536312849162,0.8820766791347818
108,2677.0,2.157289,3925.0,1248.0,1247.8272907989883,0.8715083798882681,0.8821090773490976
109,2677.0,2.157289,3925.0,1248.0,1247.8686416564121,0.8715083798882681,0.8821383089318324
110,2677.0,2.157289,3925.0,1248.0,1247.8479278817695,0.8715083798882681,0.882123666033113
111,2677.0,2.157289,3925.0,1248.0,1247.8267696429282,0.8715083798882681,0.8821087089355402
112,2679.0,2.158901,3925.0,1246.0,1247.8051843698572,0.8701117318435754,0.8820934499606377
113,2677.0,2.157289,3925.0,1248.0,1247.783189492525,0.8715083798882681,0.8820779014299291
114,2677.0,2.157289,3925.0,1248.0,1247.7608024408999,0.8715083798882681,0.882062075664938
115,2677.0,2.157289,3925.0,1248.0,1247.7483077679342,0.8715083798882681,0.8820532429807014
116,2704.0,2.179048,3925.0,1221.0,1247.7169041935704,0.8526536312849162,0.8820310432915202
117,2672.0,2.15326,3925.0,1253.0,1247.68713467876,0.875,0.8820099987451826
