Pixel,RawADC,RawVoltageV,DarkADC,DarkVoltageV,DarkCorrectedIntensityADC,SmoothedIntensityADC,NormalizedIntensity,SmoothedNormalizedIntensity
21,2659.0,2.142784,3936.0,3.171868,1277.0,1277.9035582409408,0.7796092796092796,0.7870658560181613
22,2656.0,2.140366,3936.0,3.171868,1280.0,1277.8710992819802,0.7814407814407814,0.7870458644169522
23,2650.0,2.135531,3936.0,3.171868,1286.0,1277.8388756275954,0.7851037851037851,0.7870260177407623
24,2659.0,2.142784,3936.0,3.171868,1277.0,1277.8068872777865,0.7796092796092796,0.7870063159895914
25,2666.0,2.148425,3936.0,3.171868,1270.0,1277.7463068075435,0.7753357753357754,0.7869690042383546
26,2643.0,2.12989,3936.0,3.171868,1293.0,1277.6879094408628,0.7893772893772893,0.7869330370692365
27,2658.0,2.141978,3936.0,3.171868,1278.0,1277.6316690327922,0.7802197802197802,0.7868983983794579
28,2643.0,2.12989,3936.0,3.171868,1293.0,1277.577559438379,0.7893772893772893,0.7868650720662389
29,2666.0,2.148425,3936.0,3.171868,1270.0,1277.5255545126697,0.7753357753357754,0.7868330420267993
30,2658.0,2.141978,3936.0,3.171868,1278.0,1277.4756281107116,0.7802197802197802,0.7868022921583591
31,2656.0,2.140366,3936.0,3.171868,1280.0,1277.4277540875528,0.7814407814407814,0.7867728063581393
32,2658.0,2.141978,3936.0,3.171868,1278.0,1277.3819062982393,0.7802197802197802,0.7867445685233592
33,2666.0,2.148425,3936.0,3.171868,1270.0,1277.3380585978184,0.7753357753357754,0.7867175625512389
34,2643.0,2.12989,3936.0,3.171868,1293.0,1277.296184841338,0.7893772893772893,0.7866917723389991
35,2658.0,2.141978,3936.0,3.171868,1278.0,1277.2562588838446,0.7802197802197802,0.7866671817838596
36,2648.0,2.133919,3936.0,3.171868,1288.0,1277.2182545803853,0.7863247863247863,0.7866437747830405
37,2656.0,2.140366,3936.0,3.171868,1280.0,1277.1821457860074,0.7814407814407814,0.7866215352337619
38,2659.0,2.142784,3936.0,3.171868,1277.0,1277.0902515057385,0.7796092796092796,0.7865649371830744
39,2659.0,2.142784,3936.0,3.171868,1277.0,1277.0617508926398,0.7796092796092796,0.7865473835427383
40,2659.0,2.142784,3936.0,3.171868,1277.0,1277.0350150638578,0.7796092796092796,0.7865309168400432
41,2666.0,2.148425,3936.0,3.171868,1270.0,1277.01001787444,0.7753357753357754,0.7865155209722092
42,2671.0,2.152454,3936.0,3.171868,1265.0,1276.986733179434,0.7722832722832723,0.786501179836457
43,2643.0,2.12989,3936.0,3.171868,1293.0,1276.9651348338866,0.7893772893772893,0.7864878773300062
44,2659.0,2.142784,3936.0,3.171868,1277.0,1276.945196692845,0.7796092796092796,0.7864755973500773
45,2658.0,2.141978,3936.0,3.171868,1278.0,1276.9268926113564,0.7802197802197802,0.7864643237938903
46,2658.0,2.141978,3936.0,3.171868,1278.0,1276.910196444468,0.7802197802197802,0.7864540405586653
47,2656.0,2.140366,3936.0,3.171868,1280.0,1276.8950820472269,0.7814407814407814,0.7864447315416224
48,2650.0,2.135531,3936.0,3.171868,1286.0,1276.8815232746801,0.7851037851037851,0.7864363806399819
49,2666.0,2.148425,3936.0,3.171868,1270.0,1276.8694939818752,0.7753357753357754,0.7864289717509637
50,2656.0,2.140366,3936.0,3.171868,1280.0,1276.8589680238583,0.7814407814407814,0.7864224887717878
51,2658.0,2.141978,3936.0,3.171868,1278.0,1276.8499192556778,0.7802197802197802,0.7864169155996749
52,2656.0,2.140366,3936.0,3.171868,1280.0,1276.8423215323805,0.7814407814407814,0.7864122361318447
53,2658.0,2.141978,3936.0,3.171868,1278.0,1276.8361487090133,0.7802197802197802,0.7864084342655174
54,2658.0,2.141978,3936.0,3.171868,1278.0,1276.8313746406234,0.7802197802197802,0.7864054938979131
55,2666.0,2.148425,3936.0,3.171868,1270.0,1276.8279731822577,0.7753357753357754,0.7864033989262519
56,2659.0,2.142784,3936.0,3.171868,1277.0,1276.825918188964,0.7796092796092796,0.7864021332477542
57,2658.0,2.141978,3936.0,3.171868,1278.0,1276.8444017991287,0.7802197802197802,0.786413517376363
58,2664.0,2.146813,3936.0,3.171868,1272.0,1276.8628810518014,0.7765567765567766,0.7864248988211752
59,2639.0,2.126667,3936.0,3.171868,1297.0,1276.881347231998,0.7918192918192918,0.7864362722145977
60,2656.0,2.140366,3936.0,3.171868,1280.0,1276.9574464747527,0.7814407814407814,0.7864831420392059
61,2643.0,2.12989,3936.0,3.171868,1293.0,1277.0296196170884,0.7893772893772893,0.7865275937630373
62,2656.0,2.140366,3936.0,3.171868,1280.0,1277.1171285172663,0.7814407814407814,0.7865814908407811
63,2658.0,2.141978,3936.0,3.171868,1278.0,1277.1994999342096,0.7802197802197802,0.7866322237222805
64,2656.0,2.140366,3936.0,3.171868,1280.0,1277.276794872808,0.7814407814407814,0.7866798299806883
65,2656.0,2.140366,3936.0,3.171868,1280.0,1277.3490743379518,0.7814407814407814,0.7867243471891576
66,2658.0,2.141978,3936.0,3.171868,1278.0,1277.4163993345314,0.7802197802197802,0.7867658129208419
