Pixel,RawADC,RawVoltageV,DarkADC,DarkVoltageV,DarkCorrectedIntensityADC,SmoothedIntensityADC,NormalizedIntensity,SmoothedNormalizedIntensity
21,2656.0,2.140366,3936.0,3.171868,1280.0,1278.5679145652737,0.7814407814407814,0.7874345416477007
22,2639.0,2.126667,3936.0,3.171868,1297.0,1278.4285881115488,0.7918192918192918,0.7873487343464393
23,2643.0,2.12989,3936.0,3.171868,1293.0,1278.2923990521658,0.7893772893772893,0.7872648592793967
24,2656.0,2.140366,3936.0,3.171868,1280.0,1278.1785656704644,0.7814407814407814,0.7871947524546257
25,2659.0,2.142784,3936.0,3.171868,1277.0,1278.0473528671064,0.7796092796092796,0.7871139421257464
26,2650.0,2.135531,3936.0,3.171868,1286.0,1277.919294888059,0.7851037851037851,0.7870350747657207
27,2659.0,2.142784,3936.0,3.171868,1277.0,1277.7943917333218,0.7796092796092796,0.786958150374548
28,2659.0,2.142784,3936.0,3.171868,1277.0,1277.6726434028951,0.7796092796092796,0.7868831689522287
29,2656.0,2.140366,3936.0,3.171868,1280.0,1277.5732681801182,0.7814407814407814,0.7868219665068152
30,2664.0,2.146813,3936.0,3.171868,1272.0,1277.4757492489937,0.7765567765567766,0.7867619072999814
31,2658.0,2.141978,3936.0,3.171868,1278.0,1277.3801040394899,0.7802197802197802,0.7867030020663615
32,2667.0,2.149231,3936.0,3.171868,1269.0,1277.2863499815753,0.7747252747252747,0.7866452615405899
33,2656.0,2.140366,3936.0,3.171868,1280.0,1277.1752862218787,0.7814407814407814,0.7865768604492485
34,2666.0,2.148425,3936.0,3.171868,1270.0,1277.0097921563472,0.7753357753357754,0.7864749372411399
35,2650.0,2.135531,3936.0,3.171868,1286.0,1276.851418232975,0.7851037851037851,0.7863773991312446
36,2667.0,2.149231,3936.0,3.171868,1269.0,1276.776985295215,0.7747252747252747,0.7863315579478699
37,2659.0,2.142784,3936.0,3.171868,1277.0,1276.7043737891695,0.7796092796092796,0.7862868385338052
38,2666.0,2.148425,3936.0,3.171868,1270.0,1276.633601144808,0.7753357753357754,0.7862432516236856
39,2656.0,2.140366,3936.0,3.171868,1280.0,1276.5646847920984,0.7814407814407814,0.7862008079521452
40,2667.0,2.149231,3936.0,3.171868,1269.0,1276.4976421610102,0.7747252747252747,0.7861595182538191
41,2664.0,2.146813,3936.0,3.171868,1272.0,1276.4324906815107,0.7765567765567766,0.7861193932633411
42,2667.0,2.149231,3936.0,3.171868,1269.0,1276.3692477835696,0.7747252747252747,0.7860804437153466
43,2667.0,2.149231,3936.0,3.171868,1269.0,1276.3079308971544,0.7747252747252747,0.7860426803444692
44,2656.0,2.140366,3936.0,3.171868,1280.0,1276.2485574522343,0.7814407814407814,0.786006113885344
