Pixel,RawADC,RawVoltageV,DarkADC,DarkVoltageV,DarkCorrectedIntensityADC,SmoothedIntensityADC,NormalizedIntensity,SmoothedNormalizedIntensity
21,2545.0,2.050916,3933.0,3.169451,1388.0,1383.599141225457,0.7940503432494279,0.7992317424066099
22,2557.0,2.060586,3933.0,3.169451,1376.0,1383.434704287519,0.7871853546910755,0.7991367559206339
23,2557.0,2.060586,3933.0,3.169451,1376.0,1383.2310900092373,0.7871853546910755,0.7990191387658084
24,2557.0,2.060586,3933.0,3.169451,1376.0,1383.029436602419,0.7871853546910755,0.7989026543022876
25,2557.0,2.060586,3933.0,3.169451,1376.0,1382.829813786939,0.7871853546910755,0.7987873428035402
26,2557.0,2.060586,3933.0,3.169451,1376.0,1382.593854715991,0.7871853546910755,0.798651041779789
27,2549.0,2.054139,3933.0,3.169451,1384.0,1382.353053599776,0.7917620137299771,0.7985119437636429
28,2557.0,2.060586,3933.0,3.169451,1376.0,1382.1177037062291,0.7871853546910755,0.7983759946293234
29,2549.0,2.054139,3933.0,3.169451,1384.0,1381.8974403219745,0.7917620137299771,0.7982487601701936
30,2557.0,2.060586,3933.0,3.169451,1376.0,1381.6820311839651,0.7871853546910755,0.798124329751316
31,2553.0,2.057363,3933.0,3.169451,1380.0,1381.4715111521375,0.7894736842105263,0.7980027235094242
32,2564.0,2.066227,3933.0,3.169451,1369.0,1381.2659150864301,0.7831807780320366,0.7978839615812535
33,2559.0,2.062198,3933.0,3.169451,1374.0,1381.0652778467797,0.7860411899313501,0.797768064103538
34,2564.0,2.066227,3933.0,3.169451,1369.0,1380.8696342931228,0.7831807780320366,0.7976550512130115
35,2557.0,2.060586,3933.0,3.169451,1376.0,1380.679019285397,0.7871853546910755,0.7975449430464088
36,2569.0,2.070256,3933.0,3.169451,1364.0,1380.4934676835394,0.7803203661327232,0.7974377597404638
37,2572.0,2.072674,3933.0,3.169451,1361.0,1380.3130143474868,0.778604118993135,0.797333521431911
38,2553.0,2.057363,3933.0,3.169451,1380.0,1380.1376941371768,0.7894736842105263,0.797232248257485
39,2544.0,2.05011,3933.0,3.169451,1389.0,1379.9675419125465,0.7946224256292906,0.7971339603539198
40,2553.0,2.057363,3933.0,3.169451,1380.0,1379.8025925335326,0.7894736842105263,0.7970386778579496
