Pixel,RawADC,RawVoltageV,DarkADC,DarkVoltageV,DarkCorrectedIntensityADC,SmoothedIntensityADC,NormalizedIntensity,SmoothedNormalizedIntensity
21,2635.0,2.123443,3936.0,3.171868,1301.0,1291.2210364033685,0.7889630078835658,0.793730601548432
22,2658.0,2.141978,3936.0,3.171868,1278.0,1290.9209847235115,0.7750151607034567,0.7935461558233128
23,2648.0,2.133919,3936.0,3.171868,1288.0,1290.6206149467284,0.7810794420861128,0.7933615145598177
24,2658.0,2.141978,3936.0,3.171868,1278.0,1290.320110087689,0.7750151607034567,0.793176790259478
25,2658.0,2.141978,3936.0,3.171868,1278.0,1290.0196531610627,0.7750151607034567,0.7929920954238248
26,2656.0,2.140366,3936.0,3.171868,1280.0,1289.7194271815206,0.7762280169799879,0.7928075425543902
27,2659.0,2.142784,3936.0,3.171868,1277.0,1289.4196151637316,0.774408732565191,0.7926232441527052
28,2656.0,2.140366,3936.0,3.171868,1280.0,1289.120400122366,0.7762280169799879,0.7924393127203015
29,2666.0,2.148425,3936.0,3.171868,1270.0,1288.8219650720935,0.7701637355973318,0.7922558607587105
30,2666.0,2.148425,3936.0,3.171868,1270.0,1288.524493027584,0.7701637355973318,0.7920730007694633
31,2648.0,2.133919,3936.0,3.171868,1288.0,1288.1512938701487,0.7810794420861128,0.7918435903251032
32,2648.0,2.133919,3936.0,3.171868,1288.0,1287.7846178784491,0.7810794420861128,0.7916181897567576
33,2656.0,2.140366,3936.0,3.171868,1280.0,1287.4245783472804,0.7762280169799879,0.7913968687082316
34,2667.0,2.149231,3936.0,3.171868,1269.0,1287.0712885714383,0.7695573074590661,0.7911796968233301
35,2658.0,2.141978,3936.0,3.171868,1278.0,1286.7248618457193,0.7750151607034567,0.7909667437458591
36,2656.0,2.140366,3936.0,3.171868,1280.0,1286.4622845982772,0.7762280169799879,0.7908053340486119
37,2659.0,2.142784,3936.0,3.171868,1277.0,1286.2016028599164,0.774408732565191,0.7906450895457976
38,2656.0,2.140366,3936.0,3.171868,1280.0,1285.9429996453073,0.7762280169799879,0.790486122738948
39,2659.0,2.142784,3936.0,3.171868,1277.0,1285.68665796912,0.774408732565191,0.7903285461295947
40,2643.0,2.12989,3936.0,3.171868,1293.0,1285.432760846023,0.7841115827774409,0.7901724722192683
41,2666.0,2.148425,3936.0,3.171868,1270.0,1285.1814912906875,0.7701637355973318,0.790018013509501
42,2656.0,2.140366,3936.0,3.171868,1280.0,1284.9330323177837,0.7762280169799879,0.7898652825018244
43,2643.0,2.12989,3936.0,3.171868,1293.0,1284.68756694198,0.7841115827774409,0.7897143916977692
44,2656.0,2.140366,3936.0,3.171868,1280.0,1284.4452781779482,0.7762280169799879,0.7895654535988679
45,2643.0,2.12989,3936.0,3.171868,1293.0,1284.206349040357,0.7841115827774409,0.789418580706651
46,2639.0,2.126667,3936.0,3.171868,1297.0,1283.9709625438763,0.7865372953305033,0.7892738855226503
47,2658.0,2.141978,3936.0,3.171868,1278.0,1283.7393017031768,0.7750151607034567,0.7891314805483975
48,2656.0,2.140366,3936.0,3.171868,1280.0,1283.5115495329278,0.7762280169799879,0.7889914782854238
49,2643.0,2.12989,3936.0,3.171868,1293.0,1283.2878890477996,0.7841115827774409,0.7888539912352609
50,2643.0,2.12989,3936.0,3.171868,1293.0,1283.068503262462,0.7841115827774409,0.7887191318994401
51,2656.0,2.140366,3936.0,3.171868,1280.0,1282.8535751915847,0.7762280169799879,0.7885870127794928
52,2656.0,2.140366,3936.0,3.171868,1280.0,1282.6432878498376,0.7762280169799879,0.7884577463769504
53,2656.0,2.140366,3936.0,3.171868,1280.0,1282.4378242518915,0.7762280169799879,0.7883314451933449
54,2658.0,2.141978,3936.0,3.171868,1278.0,1282.237367412415,0.7750151607034567,0.788208221730207
55,2659.0,2.142784,3936.0,3.171868,1277.0,1282.0421003460797,0.774408732565191,0.788088188489069
56,2656.0,2.140366,3936.0,3.171868,1280.0,1281.8522060675537,0.7762280169799879,0.7879714579714615
57,2643.0,2.12989,3936.0,3.171868,1293.0,1281.6678675915082,0.7841115827774409,0.7878581426789167
58,2658.0,2.141978,3936.0,3.171868,1278.0,1281.4892679326126,0.7750151607034567,0.7877483551129657
59,2650.0,2.135531,3936.0,3.171868,1286.0,1281.3165901055372,0.7798665858095816,0.78764220777514
60,2664.0,2.146813,3936.0,3.171868,1272.0,1281.1500171249513,0.771376591873863,0.787539813166971
61,2658.0,2.141978,3936.0,3.171868,1278.0,1281.0089502888654,0.7750151607034567,0.7874530975222377
62,2656.0,2.140366,3936.0,3.171868,1280.0,1280.8730557959511,0.7762280169799879,0.7873695613850722
63,2664.0,2.146813,3936.0,3.171868,1272.0,1280.7425340908474,0.771376591873863,0.7872893279714378
64,2650.0,2.135531,3936.0,3.171868,1286.0,1280.6271947598618,0.7798665858095816,0.7872184273634207
65,2643.0,2.12989,3936.0,3.171868,1293.0,1280.5169798396346,0.7841115827774409,0.787150676798285
66,2656.0,2.140366,3936.0,3.171868,1280.0,1280.4120984897881,0.7762280169799879,0.787086204849209
67,2656.0,2.140366,3936.0,3.171868,1280.0,1280.3127598699455,0.7762280169799879,0.7870251400893717
68,2659.0,2.142784,3936.0,3.171868,1277.0,1280.2191731397293,0.774408732565191,0.7869676110919521
69,2635.0,2.123443,3936.0,3.171868,1301.0,1280.131547458762,0.7889630078835658,0.7869137464301287
70,2650.0,2.135531,3936.0,3.171868,1286.0,1280.050091986667,0.7798665858095816,0.7868636746770805
71,2639.0,2.126667,3936.0,3.171868,1297.0,1279.9750158830668,0.7865372953305033,0.7868175244059863
72,2648.0,2.133919,3936.0,3.171868,1288.0,1279.8969191659141,0.7810794420861128,0.7867695173239013
73,2639.0,2.126667,3936.0,3.171868,1297.0,1279.8262694028308,0.7865372953305033,0.7867260879827037
74,2643.0,2.12989,3936.0,3.171868,1293.0,1279.7632670384555,0.7841115827774409,0.7866873595983569
75,2650.0,2.135531,3936.0,3.171868,1286.0,1279.7081125174266,0.7798665858095816,0.7866534553868236
76,2658.0,2.141978,3936.0,3.171868,1278.0,1279.661006284383,0.7750151607034567,0.7866244985640672
77,2656.0,2.140366,3936.0,3.171868,1280.0,1279.622148783962,0.7762280169799879,0.7866006123460503
78,2639.0,2.126667,3936.0,3.171868,1297.0,1279.5917404608037,0.7865372953305033,0.7865819199487364
79,2659.0,2.142784,3936.0,3.171868,1277.0,1279.5699817595455,0.774408732565191,0.786568544588088
80,2658.0,2.141978,3936.0,3.171868,1278.0,1279.5570731248265,0.7750151607034567,0.7865606094800687
