Pixel,RawADC,RawVoltageV,DarkADC,DarkVoltageV,DarkCorrectedIntensityADC,SmoothedIntensityADC,NormalizedIntensity,SmoothedNormalizedIntensity
21,2594.0,2.090403,3936.0,3.171868,1342.0,1342.4392630957966,0.7852545348156816,0.7948321855450408
22,2595.0,2.091209,3936.0,3.171868,1341.0,1342.3344279353669,0.7846693973083675,0.7947701146849453
23,2592.0,2.088791,3936.0,3.171868,1344.0,1342.2927642100071,0.7864248098303102,0.7947454464032614
24,2592.0,2.088791,3936.0,3.171868,1344.0,1342.1949969018306,0.7864248098303102,0.794687560281059
25,2579.0,2.078315,3936.0,3.171868,1357.0,1342.1026590288625,0.794031597425395,0.7946328888218747
26,2592.0,2.088791,3936.0,3.171868,1344.0,1341.9964625878877,0.7864248098303102,0.7945700119740369
27,2594.0,2.090403,3936.0,3.171868,1342.0,1341.8968546750305,0.7852545348156816,0.7945110360655915
28,2594.0,2.090403,3936.0,3.171868,1342.0,1341.8229664237879,0.7852545348156816,0.7944672882686998
29,2592.0,2.088791,3936.0,3.171868,1344.0,1341.8118487183388,0.7864248098303102,0.794460705691474
30,2602.0,2.09685,3936.0,3.171868,1334.0,1341.8018813908145,0.7805734347571679,0.7944548042306496
31,2602.0,2.09685,3936.0,3.171868,1334.0,1341.7930470112472,0.7805734347571679,0.7944495735662819
32,2594.0,2.090403,3936.0,3.171868,1342.0,1341.727673299649,0.7852545348156816,0.7944108670627587
33,2602.0,2.09685,3936.0,3.171868,1334.0,1341.6672932740441,0.7805734347571679,0.7943751172236158
34,2603.0,2.097656,3936.0,3.171868,1333.0,1341.611837214559,0.7799882972498537,0.7943422827690717
35,2594.0,2.090403,3936.0,3.171868,1342.0,1341.56123540132,0.7852545348156816,0.7943123224193448
36,2594.0,2.090403,3936.0,3.171868,1342.0,1341.5154181144512,0.7852545348156816,0.7942851948946525
37,2592.0,2.088791,3936.0,3.171868,1344.0,1341.4743156340796,0.7864248098303102,0.7942608589152133
38,2592.0,2.088791,3936.0,3.171868,1344.0,1341.4186399569908,0.7864248098303102,0.7942278944293563
39,2603.0,2.097656,3936.0,3.171868,1333.0,1341.3688381793083,0.7799882972498537,0.7941984077651268
40,2595.0,2.091209,3936.0,3.171868,1341.0,1341.3440414345293,0.7846693973083675,0.7941837260946863
41,2602.0,2.09685,3936.0,3.171868,1334.0,1341.3813006068322,0.7805734347571679,0.7942057865261466
42,2602.0,2.09685,3936.0,3.171868,1334.0,1341.4189955283491,0.7805734347571679,0.7942281049562439
43,2594.0,2.090403,3936.0,3.171868,1342.0,1341.457108769112,0.7852545348156816,0.794250671065033
44,2586.0,2.083956,3936.0,3.171868,1350.0,1341.5148411824916,0.7899356348741955,0.794284853304457
45,2607.0,2.100879,3936.0,3.171868,1329.0,1341.5716585225214,0.7776477472205968,0.794318493746743
46,2592.0,2.088791,3936.0,3.171868,1344.0,1341.6083425058619,0.7864248098303102,0.7943402136200025
47,2603.0,2.097656,3936.0,3.171868,1333.0,1341.6646282318507,0.7799882972498537,0.7943735393039515
48,2579.0,2.078315,3936.0,3.171868,1357.0,1341.7199814545215,0.794031597425395,0.7944063128708174
49,2586.0,2.083956,3936.0,3.171868,1350.0,1341.7744021738736,0.7899356348741955,0.7944385343205996
50,2592.0,2.088791,3936.0,3.171868,1344.0,1341.8278903899072,0.7864248098303102,0.7944702036532985
51,2592.0,2.088791,3936.0,3.171868,1344.0,1341.880446102623,0.7864248098303102,0.7945013208689141
52,2592.0,2.088791,3936.0,3.171868,1344.0,1341.9320693120208,0.7864248098303102,0.7945318859674467
53,2594.0,2.090403,3936.0,3.171868,1342.0,1341.9827600180997,0.7852545348156816,0.7945618989488956
54,2592.0,2.088791,3936.0,3.171868,1344.0,1342.0325182208608,0.7864248098303102,0.7945913598132613
55,2592.0,2.088791,3936.0,3.171868,1344.0,1342.0813439203039,0.7864248098303102,0.794620268560544
56,2594.0,2.090403,3936.0,3.171868,1342.0,1342.1388462580983,0.7852545348156816,0.7946543145766876
57,2602.0,2.09685,3936.0,3.171868,1334.0,1342.1947668262458,0.7805734347571679,0.7946874240577788
58,2575.0,2.075092,3936.0,3.171868,1361.0,1342.24911433973,0.7963721474546518,0.7947196021637901
