Pixel,RawADC,RawVoltageV,DarkADC,DarkVoltageV,DarkCorrectedIntensityADC,SmoothedIntensityADC,NormalizedIntensity,SmoothedNormalizedIntensity
21,2451.0,1.975165,3936.0,3.171868,1485.0,1484.2280781106697,0.818632855567806,0.8255767712926517
22,2451.0,1.975165,3936.0,3.171868,1485.0,1484.1687142522326,0.818632855567806,0.8255437511501933
23,2443.0,1.968718,3936.0,3.171868,1493.0,1484.1046486597747,0.8230429988974641,0.8255081157476886
24,2447.0,1.971941,3936.0,3.171868,1489.0,1484.0359946280923,0.820837927232635,0.8254699281034522
25,2458.0,1.980806,3936.0,3.171868,1478.0,1483.9628654519809,0.814773980154355,0.8254292512357984
26,2443.0,1.968718,3936.0,3.171868,1493.0,1483.8853744262358,0.8230429988974641,0.8253861481630413
27,2451.0,1.975165,3936.0,3.171868,1485.0,1483.745979995634,0.818632855567806,0.8253086123680717
28,2464.0,1.985641,3936.0,3.171868,1472.0,1483.606345902964,0.8114663726571113,0.8252309432651294
29,2443.0,1.968718,3936.0,3.171868,1493.0,1483.4473148697764,0.8230429988974641,0.8251424849420114
30,2464.0,1.985641,3936.0,3.171868,1472.0,1483.2414190086092,0.8114663726571113,0.825027958850778
31,2443.0,1.968718,3936.0,3.171868,1493.0,1483.0399939343797,0.8230429988974641,0.824915919559181
32,2458.0,1.980806,3936.0,3.171868,1478.0,1482.8430396470867,0.814773980154355,0.82480636706722
33,2464.0,1.985641,3936.0,3.171868,1472.0,1482.612119580051,0.8114663726571113,0.8246779216846123
34,2458.0,1.980806,3936.0,3.171868,1478.0,1482.349830798589,0.814773980154355,0.8245320279850258
35,2464.0,1.985641,3936.0,3.171868,1472.0,1482.0971720747589,0.8114663726571113,0.8243914908421601
36,2451.0,1.975165,3936.0,3.171868,1485.0,1481.8540736886869,0.818632855567806,0.8242562714755145
37,2464.0,1.985641,3936.0,3.171868,1472.0,1481.6204659204982,0.8114663726571113,0.8241263311045874
38,2458.0,1.980806,3936.0,3.171868,1478.0,1481.434715616999,0.814773980154355,0.824023010639161
39,2464.0,1.985641,3936.0,3.171868,1472.0,1481.2557194263186,0.8114663726571113,0.823923447034783
