Pixel,RawADC,RawVoltageV,DarkADC,DarkVoltageV,DarkCorrectedIntensityADC,SmoothedIntensityADC,NormalizedIntensity,SmoothedNormalizedIntensity
21,2653.0,2.137949,3929.0,3.166227,1276.0,1277.8668829725839,0.7780487804878049,0.7883212122318728
22,2649.0,2.134725,3929.0,3.166227,1280.0,1277.8855121229863,0.7804878048780488,0.7883327046295738
23,2653.0,2.137949,3929.0,3.166227,1276.0,1277.9049779118795,0.7780487804878049,0.78834471315292
24,2645.0,2.131502,3929.0,3.166227,1284.0,1277.9252454793268,0.7829268292682927,0.7883572162966761
25,2657.0,2.141172,3929.0,3.166227,1272.0,1277.9078433987117,0.775609756097561,0.788346480883255
26,2641.0,2.128278,3929.0,3.166227,1288.0,1277.8937704420923,0.7853658536585366,0.7883377992197972
27,2653.0,2.137949,3929.0,3.166227,1276.0,1277.8829568895947,0.7780487804878049,0.7883311282958323
28,2653.0,2.137949,3929.0,3.166227,1276.0,1277.8753330213442,0.7780487804878049,0.7883264251008899
29,2653.0,2.137949,3929.0,3.166227,1276.0,1277.870829117467,0.7780487804878049,0.7883236466244997
30,2649.0,2.134725,3929.0,3.166227,1280.0,1277.8693754580888,0.7804878048780488,0.7883227498561911
31,2649.0,2.134725,3929.0,3.166227,1280.0,1277.8709023233353,0.7804878048780488,0.7883236917854938
32,2653.0,2.137949,3929.0,3.166227,1276.0,1277.8369034266523,0.7780487804878049,0.7883027177295848
33,2641.0,2.128278,3929.0,3.166227,1288.0,1277.8083426801616,0.7853658536585366,0.78828509849037
34,2645.0,2.131502,3929.0,3.166227,1284.0,1277.7851155040519,0.7829268292682927,0.7882707695521437
35,2649.0,2.134725,3929.0,3.166227,1280.0,1277.805553885191,0.7804878048780488,0.7882833780715524
36,2661.0,2.144396,3929.0,3.166227,1268.0,1277.7900830450926,0.7731707317073171,0.7882738340481622
37,2653.0,2.137949,3929.0,3.166227,1276.0,1277.818103462558,0.7780487804878049,0.7882911199562312
38,2649.0,2.134725,3929.0,3.166227,1280.0,1277.848476925779,0.7804878048780488,0.7883098574676772
