Pixel,RawADC,RawVoltageV,DarkADC,DarkVoltageV,DarkCorrectedIntensityADC,SmoothedIntensityADC,NormalizedIntensity,SmoothedNormalizedIntensity
21,2668.0,2.150037,3932.0,3.168645,1264.0,1267.3824649287324,0.7637462235649547,0.7758717709488324
22,2653.0,2.137949,3932.0,3.168645,1279.0,1267.4344515529745,0.7728096676737161,0.7759035963490825
23,2652.0,2.137143,3932.0,3.168645,1280.0,1267.4879371545128,0.7734138972809668,0.775936339399846
24,2668.0,2.150037,3932.0,3.168645,1264.0,1267.542852013474,0.7637462235649547,0.7759699574197039
25,2660.0,2.14359,3932.0,3.168645,1272.0,1267.599126409983,0.7685800604229607,0.7760044077272368
26,2668.0,2.150037,3932.0,3.168645,1264.0,1267.656690624166,0.7637462235649547,0.7760396476410255
27,2660.0,2.14359,3932.0,3.168645,1272.0,1267.7154749361484,0.7685800604229607,0.7760756344796507
28,2660.0,2.14359,3932.0,3.168645,1272.0,1267.7754096260562,0.7685800604229607,0.7761123255616933
29,2669.0,2.150842,3932.0,3.168645,1263.0,1267.836424974015,0.7631419939577039,0.7761496782057339
30,2668.0,2.150037,3932.0,3.168645,1264.0,1267.8984512601508,0.7637462235649547,0.7761876497303535
31,2660.0,2.14359,3932.0,3.168645,1272.0,1267.9614187645889,0.7685800604229607,0.7762261974541327
32,2668.0,2.150037,3932.0,3.168645,1264.0,1268.025257767455,0.7637462235649547,0.7762652786956521
33,2660.0,2.14359,3932.0,3.168645,1272.0,1268.0898985488755,0.7685800604229607,0.7763048507734929
34,2669.0,2.150842,3932.0,3.168645,1263.0,1268.1552713889755,0.7631419939577039,0.7763448710062355
35,2661.0,2.144396,3932.0,3.168645,1271.0,1268.1540425761918,0.76797583081571,0.7763441187462217
36,2669.0,2.150842,3932.0,3.168645,1263.0,1268.1579512466426,0.7631419939577039,0.7763465115732874
37,2660.0,2.14359,3932.0,3.168645,1272.0,1268.1668666755634,0.7685800604229607,0.7763519694597715
38,2653.0,2.137949,3932.0,3.168645,1279.0,1268.1806581381904,0.7728096676737161,0.7763604123780132
39,2661.0,2.144396,3932.0,3.168645,1271.0,1268.1991949097596,0.76797583081571,0.7763717603003516
40,2668.0,2.150037,3932.0,3.168645,1264.0,1268.2223462655058,0.7637462235649547,0.7763859331991251
41,2653.0,2.137949,3932.0,3.168645,1279.0,1268.2499814806658,0.7728096676737161,0.7764028510466732
42,2660.0,2.14359,3932.0,3.168645,1272.0,1268.281969830475,0.7685800604229607,0.7764224338153345
43,2668.0,2.150037,3932.0,3.168645,1264.0,1268.3181805901688,0.7637462235649547,0.776444601477448
44,2652.0,2.137143,3932.0,3.168645,1280.0,1268.3584830349835,0.7734138972809668,0.7764692740053527
45,2660.0,2.14359,3932.0,3.168645,1272.0,1268.4027464401543,0.7685800604229607,0.7764963713713874
46,2652.0,2.137143,3932.0,3.168645,1280.0,1268.4508400809175,0.7734138972809668,0.7765258135478912
47,2661.0,2.144396,3932.0,3.168645,1271.0,1268.5698972241978,0.76797583081571,0.7765986984734422
48,2660.0,2.14359,3932.0,3.168645,1272.0,1268.6879782892386,0.7685800604229607,0.7766709858591241
49,2661.0,2.144396,3932.0,3.168645,1271.0,1268.8050135561657,0.76797583081571,0.7767426330235176
50,2668.0,2.150037,3932.0,3.168645,1264.0,1268.9209333051044,0.7637462235649547,0.7768135972852033
51,2669.0,2.150842,3932.0,3.168645,1263.0,1269.0356678161804,0.7631419939577039,0.7768838359627618
52,2652.0,2.137143,3932.0,3.168645,1280.0,1269.1491473695203,0.7734138972809668,0.7769533063747746
53,2661.0,2.144396,3932.0,3.168645,1271.0,1269.2613022452488,0.76797583081571,0.7770219658398215
54,2669.0,2.150842,3932.0,3.168645,1263.0,1269.3720627234925,0.7631419939577039,0.7770897716764843
55,2661.0,2.144396,3932.0,3.168645,1271.0,1269.4813590843764,0.76797583081571,0.7771566812033429
56,2668.0,2.150037,3932.0,3.168645,1264.0,1269.5891216080267,0.7637462235649547,0.7772226517389784
57,2660.0,2.14359,3932.0,3.168645,1272.0,1269.695280574569,0.7685800604229607,0.7772876406019718
58,2669.0,2.150842,3932.0,3.168645,1263.0,1269.799766264129,0.7631419939577039,0.7773516051109033
59,2636.0,2.124249,3932.0,3.168645,1296.0,1269.9121180985026,0.7830815709969788,0.7774203851509598
60,2669.0,2.150842,3932.0,3.168645,1263.0,1270.0123988081461,0.7631419939577039,0.777481775436794
61,2660.0,2.14359,3932.0,3.168645,1272.0,1270.110805796169,0.7685800604229607,0.7775420186594862
62,2668.0,2.150037,3932.0,3.168645,1264.0,1270.216878484367,0.7637462235649547,0.7776069547042233
63,2653.0,2.137949,3932.0,3.168645,1279.0,1270.320288744867,0.7728096676737161,0.7776702608522635
64,2653.0,2.137949,3932.0,3.168645,1279.0,1270.4882395644674,0.7728096676737161,0.7777730777236039
65,2661.0,2.144396,3932.0,3.168645,1271.0,1270.6488610822867,0.76797583081571,0.7778714077107479
66,2652.0,2.137143,3932.0,3.168645,1280.0,1270.8021532983244,0.7734138972809668,0.7779652508136952
67,2668.0,2.150037,3932.0,3.168645,1264.0,1270.94811621258,0.7637462235649547,0.7780546070324454
68,2652.0,2.137143,3932.0,3.168645,1280.0,1271.0867498250545,0.7734138972809668,0.7781394763669992
69,2660.0,2.14359,3932.0,3.168645,1272.0,1271.2180541357473,0.7685800604229607,0.7782198588173561
70,2661.0,2.144396,3932.0,3.168645,1271.0,1271.3420291446585,0.76797583081571,0.7782957543835164
71,2652.0,2.137143,3932.0,3.168645,1280.0,1271.458674851788,0.7734138972809668,0.7783671630654798
72,2668.0,2.150037,3932.0,3.168645,1264.0,1271.5679912571356,0.7637462235649547,0.7784340848632464
73,2653.0,2.137949,3932.0,3.168645,1279.0,1271.6699783607019,0.7728096676737161,0.7784965197768163
74,2653.0,2.137949,3932.0,3.168645,1279.0,1271.7646361624866,0.7728096676737161,0.7785544678061895
75,2660.0,2.14359,3932.0,3.168645,1272.0,1271.8519646624898,0.7685800604229607,0.7786079289513661
76,2661.0,2.144396,3932.0,3.168645,1271.0,1271.931963860711,0.76797583081571,0.7786569032123457
77,2653.0,2.137949,3932.0,3.168645,1279.0,1272.004633757151,0.7728096676737161,0.7787013905891288
78,2661.0,2.144396,3932.0,3.168645,1271.0,1272.0699743518092,0.76797583081571,0.778741391081715
79,2668.0,2.150037,3932.0,3.168645,1264.0,1272.1279856446859,0.7637462235649547,0.7787769046901046
80,2669.0,2.150842,3932.0,3.168645,1263.0,1272.1786676357808,0.7631419939577039,0.7788079314142973
81,2669.0,2.150842,3932.0,3.168645,1263.0,1272.2220203250943,0.7631419939577039,0.7788344712542934
82,2677.0,2.157289,3932.0,3.168645,1255.0,1272.1811705792666,0.7583081570996979,0.7788094636772476
83,2661.0,2.144396,3932.0,3.168645,1271.0,1272.1381856622897,0.76797583081571,0.778783148981738
