Pixel,RawADC,RawVoltageV,DarkADC,DarkVoltageV,DarkCorrectedIntensityADC,SmoothedIntensityADC,NormalizedIntensity,SmoothedNormalizedIntensity
21,2545.0,2.050916,3930.5,3.1674360000000004,1385.5,1382.5025552333998,0.7892338365138137,0.8001773093445763
22,2557.0,2.060586,3930.5,3.1674360000000004,1373.5,1382.33679971834,0.782398177157505,0.800081371871226
23,2540.0,2.046886,3930.5,3.1674360000000004,1390.5,1382.1734146790052,0.7920820279122757,0.799986806403215
24,2549.0,2.054139,3930.5,3.1674360000000004,1381.5,1382.0124349753316,0.7869552833950442,0.7998936331170919
25,2545.0,2.050916,3930.5,3.1674360000000004,1385.5,1381.8538954672576,0.7892338365138137,0.7998018721894067
26,2553.0,2.057363,3930.5,3.1674360000000004,1377.5,1381.6978310147201,0.7846767302762746,0.7997115437967082
27,2556.0,2.05978,3930.5,3.1674360000000004,1374.5,1381.5442764776556,0.7829678154371974,0.7996226681155452
28,2557.0,2.060586,3930.5,3.1674360000000004,1373.5,1381.3932667160018,0.782398177157505,0.7995352653224671
29,2557.0,2.060586,3930.5,3.1674360000000004,1373.5,1381.2448365896955,0.782398177157505,0.799449355594023
30,2549.0,2.054139,3930.5,3.1674360000000004,1381.5,1381.1374575253535,0.7869552833950442,0.7993872057698076
31,2557.0,2.060586,3930.5,3.1674360000000004,1373.5,1380.9916941842378,0.782398177157505,0.7993028395473701
32,2545.0,2.050916,3930.5,3.1674360000000004,1385.5,1380.8486499182181,0.7892338365138137,0.7992200470957631
33,2549.0,2.054139,3930.5,3.1674360000000004,1381.5,1380.7083595872316,0.7869552833950442,0.7991388485915355
34,2544.0,2.05011,3930.5,3.1674360000000004,1386.5,1380.5708580512155,0.7898034747935061,0.7990592642112364
35,2565.0,2.067033,3930.5,3.1674360000000004,1365.5,1380.474616736787,0.7778410709199658,0.7990035607944611
36,2553.0,2.057363,3930.5,3.1674360000000004,1377.5,1380.340200305207,0.7846767302762746,0.798925762038758
37,2557.0,2.060586,3930.5,3.1674360000000004,1373.5,1380.1702755416663,0.782398177157505,0.7988274114501344
38,2553.0,2.057363,3930.5,3.1674360000000004,1377.5,1379.996301796428,0.7846767302762746,0.7987267173553319
39,2557.0,2.060586,3930.5,3.1674360000000004,1373.5,1379.8285374774907,0.782398177157505,0.7986296172083389
40,2553.0,2.057363,3930.5,3.1674360000000004,1377.5,1379.6765830115407,0.7846767302762746,0.79854166763078
41,2545.0,2.050916,3930.5,3.1674360000000004,1385.5,1379.5301712755943,0.7892338365138137,0.7984569261245292
42,2557.0,2.060586,3930.5,3.1674360000000004,1373.5,1379.4661754030105,0.782398177157505,0.7984198860156778
43,2544.0,2.05011,3930.5,3.1674360000000004,1386.5,1379.4025281297988,0.7898034747935061,0.7983830476723179
44,2549.0,2.054139,3930.5,3.1674360000000004,1381.5,1379.3392991758321,0.7869552833950442,0.7983464514475469
45,2553.0,2.057363,3930.5,3.1674360000000004,1377.5,1379.2765582609854,0.7846767302762746,0.7983101376944636
46,2549.0,2.054139,3930.5,3.1674360000000004,1381.5,1379.2143751051326,0.7869552833950442,0.7982741467661658
47,2557.0,2.060586,3930.5,3.1674360000000004,1373.5,1379.1528194281484,0.782398177157505,0.7982385190157522
48,2544.0,2.05011,3930.5,3.1674360000000004,1386.5,1379.0919609499065,0.7898034747935061,0.7982032947963205
49,2549.0,2.054139,3930.5,3.1674360000000004,1381.5,1378.9934328236022,0.7869552833950442,0.7981462677979236
50,2553.0,2.057363,3930.5,3.1674360000000004,1377.5,1378.898338401105,0.7846767302762746,0.7980912281896138
51,2553.0,2.057363,3930.5,3.1674360000000004,1377.5,1378.8067125423522,0.7846767302762746,0.79803819614794
52,2553.0,2.057363,3930.5,3.1674360000000004,1377.5,1378.718590107281,0.7846767302762746,0.7979871918494515
53,2549.0,2.054139,3930.5,3.1674360000000004,1381.5,1378.6340059558286,0.7869552833950442,0.7979382354706975
54,2556.0,2.05978,3930.5,3.1674360000000004,1374.5,1378.5529949479321,0.7829678154371974,0.7978913471882271
