Pixel,RawADC,RawVoltageV,DarkADC,DarkVoltageV,DarkCorrectedIntensityADC,SmoothedIntensityADC,NormalizedIntensity,SmoothedNormalizedIntensity
21,2451.0,1.975165,3936.0,3.171868,1485.0,1482.5068844018426,0.8154859967051071,0.8234533515414308
22,2458.0,1.980806,3936.0,3.171868,1478.0,1482.3454567479773,0.8116419549697969,0.8233636871061385
23,2447.0,1.971941,3936.0,3.171868,1489.0,1482.1881425666936,0.8176825919824272,0.823276307485048
24,2458.0,1.980806,3936.0,3.171868,1478.0,1482.034941857991,0.8116419549697969,0.8231912126781591
25,2464.0,1.985641,3936.0,3.171868,1472.0,1481.8858546218698,0.8083470620538166,0.8231084026854719
26,2458.0,1.980806,3936.0,3.171868,1478.0,1481.7408808583302,0.8116419549697969,0.8230278775069865
27,2467.0,1.988059,3936.0,3.171868,1469.0,1481.6000205673715,0.8066996155958265,0.8229496371427025
28,2464.0,1.985641,3936.0,3.171868,1472.0,1481.4632737489947,0.8083470620538166,0.8228736815926205
29,2466.0,1.987253,3936.0,3.171868,1470.0,1481.3306404031987,0.8072487644151565,0.82280001085674
30,2451.0,1.975165,3936.0,3.171868,1485.0,1481.202120529984,0.8154859967051071,0.8227286249350612
31,2458.0,1.980806,3936.0,3.171868,1478.0,1481.0392775626715,0.8116419549697969,0.822638174368781
32,2472.0,1.992088,3936.0,3.171868,1464.0,1480.8831451332564,0.8039538714991763,0.8225514511477027
33,2458.0,1.980806,3936.0,3.171868,1478.0,1480.8201706568311,0.8116419549697969,0.8225164721913014
34,2447.0,1.971941,3936.0,3.171868,1489.0,1480.671511326438,0.8176825919824272,0.8224338998773795
35,2442.0,1.967912,3936.0,3.171868,1494.0,1480.5295363889898,0.8204283360790774,0.8223550403865356
36,2467.0,1.988059,3936.0,3.171868,1469.0,1480.394210984549,0.8066996155958265,0.8222798743559371
37,2464.0,1.985641,3936.0,3.171868,1472.0,1480.2655002531787,0.8083470620538166,0.822208382422752
38,2458.0,1.980806,3936.0,3.171868,1478.0,1480.1433693349418,0.8116419549697969,0.8221405452241478
39,2451.0,1.975165,3936.0,3.171868,1485.0,1480.0277833699013,0.8154859967051071,0.8220763433972929
40,2451.0,1.975165,3936.0,3.171868,1485.0,1480.005189773149,0.8154859967051071,0.8220637938616617
41,2464.0,1.985641,3936.0,3.171868,1472.0,1479.9832280127566,0.8083470620538166,0.8220515952773644
42,2464.0,1.985641,3936.0,3.171868,1472.0,1479.961941663647,0.8083470620538166,0.8220397718479416
43,2447.0,1.971941,3936.0,3.171868,1489.0,1479.94137430074,0.8176825919824272,0.8220283477769331
